,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCOC(=O)[C@@H](N)CS,CCOC(=O)C(N)CS,"InChI=1S/C5H11NO2S/c1-2-8-5(7)4(6)3-9/h4,9H,2-3,6H2,1H3",YVKSGVDJQXLXDV-UHFFFAOYSA-N,DTXSID3048364,DSSTox_Substance_Id,DTXSID3048364,Ethyl L-cysteinate
1,O=C(OC1=CC=CC=C1)N1CCOCC1,O=C(Oc1ccccc1)N1CCOCC1,"InChI=1S/C11H13NO3/c13-11(12-6-8-14-9-7-12)15-10-4-2-1-3-5-10/h1-5H,6-9H2",SVWBBVZRYSQHPF-UHFFFAOYSA-N,DTXSID60312631,DSSTox_Substance_Id,DTXSID60312631,phenyl morpholine-4-carboxylate
2,CC1=C(C)C2=C(S1)N=CN(C1=CC=CC=C1)C2=O,Cc1sc2ncn(-c3ccccc3)c(=O)c2c1C,"InChI=1S/C14H12N2OS/c1-9-10(2)18-13-12(9)14(17)16(8-15-13)11-6-4-3-5-7-11/h3-8H,1-2H3",PWKYJDFVCSHYKS-UHFFFAOYSA-N,DTXSID10354748,DSSTox_Substance_Id,DTXSID10354748,"Thieno[2,3-d]pyrimidin-4(3H)-one, 5,6-dimethyl-3-phenyl-"
3,CC(=O)N1C2=CC=CC=C2C2=NC3=CC=CC=C3N=C12,CC(=O)n1c2ccccc2c2nc3ccccc3nc21,"InChI=1S/C16H11N3O/c1-10(20)19-14-9-5-2-6-11(14)15-16(19)18-13-8-4-3-7-12(13)17-15/h2-9H,1H3",VOKVXGKRVFYGLA-UHFFFAOYSA-N,DTXSID90291844,DSSTox_Substance_Id,DTXSID90291844,"6-Acetyl-6-indolo[2,3-b]quinoxaline"
4,COC(=O)CSC1=NC2=CC=CC=C2O1,COC(=O)CSc1nc2ccccc2o1,"InChI=1S/C10H9NO3S/c1-13-9(12)6-15-10-11-7-4-2-3-5-8(7)14-10/h2-5H,6H2,1H3",ZBEDJPDEINGEHM-UHFFFAOYSA-N,DTXSID50358508,DSSTox_Substance_Id,DTXSID50358508,"methyl (1,3-benzoxazol-2-ylsulfanyl)acetate"
5,CC1=C(N2C=CC=CC2=C1C=O)C(=O)C1=CC=C(F)C=C1,Cc1c(C=O)c2ccccn2c1C(=O)c1ccc(F)cc1,"InChI=1S/C17H12FNO2/c1-11-14(10-20)15-4-2-3-9-19(15)16(11)17(21)12-5-7-13(18)8-6-12/h2-10H,1H3",PMCPFWPFWORCTE-UHFFFAOYSA-N,DTXSID30365836,DSSTox_Substance_Id,DTXSID30365836,3-(4-Fluoro-benzoyl)-2-methyl-indolizine-1-carbaldehyde
6,NC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1,Nc1cccc(S(=O)(=O)Nc2ccccc2)c1,"InChI=1S/C12H12N2O2S/c13-10-5-4-8-12(9-10)17(15,16)14-11-6-2-1-3-7-11/h1-9,14H,13H2",SOZFVONLAQIHRF-UHFFFAOYSA-N,DTXSID7058830,DSSTox_Substance_Id,DTXSID7058830,"Benzenesulfonamide, 3-amino-N-phenyl-"
7,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,O=C(C(O)C(O)O)C(O)C(O)CO,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-3,5-9,11-13H,1H2",UVZKQGXWWWXEKH-UHFFFAOYSA-N,DTXSID7027170,DSSTox_Substance_Id,DTXSID7027170,Sodium D-gluconate
8,CCN(C(=O)NC1=CC(Cl)=CC=C1)C1=CC=CC=C1,CCN(C(=O)Nc1cccc(Cl)c1)c1ccccc1,"InChI=1S/C15H15ClN2O/c1-2-18(14-9-4-3-5-10-14)15(19)17-13-8-6-7-12(16)11-13/h3-11H,2H2,1H3,(H,17,19)",OGZCCGLTBCWOKV-UHFFFAOYSA-N,DTXSID10304086,DSSTox_Substance_Id,DTXSID10304086,3-(3-chlorophenyl)-1-ethyl-1-phenylurea
9,CC1=CC(C(=O)C2=CC=CC=C2)=C(N)C=C1,Cc1ccc(N)c(C(=O)c2ccccc2)c1,"InChI=1S/C14H13NO/c1-10-7-8-13(15)12(9-10)14(16)11-5-3-2-4-6-11/h2-9H,15H2,1H3",MZPDVYDLHYUTQS-UHFFFAOYSA-N,DTXSID40170498,DSSTox_Substance_Id,DTXSID40170498,2-Amino-5-methylbenzophenone
