,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,[H][C@@]12OC=C[C@]1(O)[C@@H]1C[C@H](O2)[C@]2(O[C@@]12C)[C@]1(C)[C@H](O)[C@]2([H])OC[C@@]3([C@@H](C[C@H](OC(=O)C(\C)=C\C)[C@@]4(CO[C@](O)(C(=O)OC)[C@@]14[H])[C@@]23[H])OC(C)=O)C(=O)OC,CC=C(C)C(=O)OC1CC(OC(C)=O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C(C)(C12OC1(C)C1CC2OC2OC=CC21O)C3O,"InChI=1S/C35H44O16/c1-8-15(2)24(38)49-18-12-19(48-16(3)36)32(26(39)43-6)13-46-21-22(32)31(18)14-47-34(42,27(40)44-7)25(31)29(4,23(21)37)35-20-11-17(30(35,5)51-35)33(41)9-10-45-28(33)50-20/h8-10,17-23,25,28,37,41-42H,11-14H2,1-7H3",FTNJWQUOZFUQQJ-UHFFFAOYSA-N,27150,DTXSID0037497,DSSTox_Substance_Id,DTXSID0037497,Azadirachtin
1,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,"InChI=1S/C18H34O4/c1-3-5-7-11-15-21-17(19)13-9-10-14-18(20)22-16-12-8-6-4-2/h3-16H2,1-2H3",HHECSPXBQJHZAF-UHFFFAOYSA-N,27151,DTXSID9026841,DSSTox_Substance_Id,DTXSID9026841,Dihexyl hexanedioate
2,COC1=CC(=CC(OC)=C1OC)C(=O)OCCNC(=O)C1=CC=CC=C1,COc1cc(C(=O)OCCNC(=O)c2ccccc2)cc(OC)c1OC,"InChI=1S/C19H21NO6/c1-23-15-11-14(12-16(24-2)17(15)25-3)19(22)26-10-9-20-18(21)13-7-5-4-6-8-13/h4-8,11-12H,9-10H2,1-3H3,(H,20,21)",UHWFNTAGZXSIPU-UHFFFAOYSA-N,27152,DTXSID10365692,DSSTox_Substance_Id,DTXSID10365692,"2-benzamidoethyl 3,4,5-trimethoxybenzoate"
3,NNC(=O)OCC1=CC=CC=C1,NNC(=O)OCc1ccccc1,"InChI=1S/C8H10N2O2/c9-10-8(11)12-6-7-4-2-1-3-5-7/h1-5H,6,9H2,(H,10,11)",RXUBZLMIGSAPEJ-UHFFFAOYSA-N,27153,DTXSID1047447,DSSTox_Substance_Id,DTXSID1047447,"Hydrazinecarboxylic acid, phenylmethyl ester"
4,OC(=O)[C@H](OC(=O)C1=CC=CC=C1)[C@@H](OC(=O)C1=CC=CC=C1)C(O)=O,O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1,"InChI=1S/C18H14O8/c19-15(20)13(25-17(23)11-7-3-1-4-8-11)14(16(21)22)26-18(24)12-9-5-2-6-10-12/h1-10,13-14H,(H,19,20)(H,21,22)",YONLFQNRGZXBBF-UHFFFAOYSA-N,27154,DTXSID6033401,DSSTox_Substance_Id,DTXSID6033401,Dibenzoyl-L-tartaric acid
5,OC(=O)C1=C(Cl)C(=CC(Cl)=C1)[N+]([O-])=O,O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,"InChI=1S/C7H3Cl2NO4/c8-3-1-4(7(11)12)6(9)5(2-3)10(13)14/h1-2H,(H,11,12)",AUAXYMOBWXOEQD-UHFFFAOYSA-N,27155,DTXSID3041372,DSSTox_Substance_Id,DTXSID3041372,"2,5-Dichloro-3-nitrobenzoic acid"
6,COC1=CC(NS(=O)(=O)C2=CC=C(C=C2)C(O)=O)=C2N=C(C)C=CC2=C1,COc1cc(NS(=O)(=O)c2ccc(C(=O)O)cc2)c2nc(C)ccc2c1,"InChI=1S/C18H16N2O5S/c1-11-3-4-13-9-14(25-2)10-16(17(13)19-11)20-26(23,24)15-7-5-12(6-8-15)18(21)22/h3-10,20H,1-2H3,(H,21,22)",MFOAIOKYYWRALA-UHFFFAOYSA-N,27156,DTXSID30401506,DSSTox_Substance_Id,DTXSID30401506,TFLZn
7,CN(C)[C@@H](CCOC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1,CN(C)C(CCOc1cccc2ccccc12)c1ccccc1,"InChI=1S/C21H23NO/c1-22(2)20(18-10-4-3-5-11-18)15-16-23-21-14-8-12-17-9-6-7-13-19(17)21/h3-14,20H,15-16H2,1-2H3",USRHYDPUVLEVMC-UHFFFAOYSA-N,27157,DTXSID0057627,DSSTox_Substance_Id,DTXSID0057627,Dapoxetine
8,O[As](O)(=O)C1=CC=C(C=C1)[N+]([O-])=O,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,"InChI=1S/C6H6AsNO5/c9-7(10,11)5-1-3-6(4-2-5)8(12)13/h1-4H,(H2,9,10,11)",FUUFQLXAIUOWML-UHFFFAOYSA-N,27158,DTXSID9045007,DSSTox_Substance_Id,DTXSID9045007,Nitarsone
9,OC(=O)C(Br)(Br)Br,O=C(O)C(Br)(Br)Br,"InChI=1S/C2HBr3O2/c3-2(4,5)1(6)7/h(H,6,7)",QIONYIKHPASLHO-UHFFFAOYSA-N,27159,DTXSID6021668,DSSTox_Substance_Id,DTXSID6021668,Tribromoacetic acid
10,CC1(C)COP(OC2=CC=CC=C2)OC1,CC1(C)COP(Oc2ccccc2)OC1,"InChI=1S/C11H15O3P/c1-11(2)8-12-15(13-9-11)14-10-6-4-3-5-7-10/h3-7H,8-9H2,1-2H3",JSVDMQKVGLGYCM-UHFFFAOYSA-N,27160,DTXSID6044646,DSSTox_Substance_Id,DTXSID6044646,"5,5-Dimethyl-2-phenoxy-1,3,2-dioxaphosphinane"
11,CCOC(=O)CCCCCCCCC=C,C=CCCCCCCCCC(=O)OCC,"InChI=1S/C13H24O2/c1-3-5-6-7-8-9-10-11-12-13(14)15-4-2/h3H,1,4-12H2,2H3",FXNFFCMITPHEIT-UHFFFAOYSA-N,27161,DTXSID4044828,DSSTox_Substance_Id,DTXSID4044828,Ethyl undec-10-enoate
12,NC1=NC(=CC(Cl)=N1)N1CCCC1,N=c1nc(Cl)cc(N2CCCC2)[nH]1,"InChI=1S/C8H11ClN4/c9-6-5-7(12-8(10)11-6)13-3-1-2-4-13/h5H,1-4H2,(H2,10,11,12)",VYFKNMLIUPIVKM-UHFFFAOYSA-N,27162,DTXSID50363238,DSSTox_Substance_Id,DTXSID50363238,4-Chloro-6-(pyrrolidin-1-yl)pyrimidin-2-amine
13,Cl.COC1=CC(CC(C)N)=C(OC)C=C1Br,COc1cc(CC(C)N)c(OC)cc1Br,"InChI=1S/C11H16BrNO2/c1-7(13)4-8-5-11(15-3)9(12)6-10(8)14-2/h5-7H,4,13H2,1-3H3",FXMWUTGUCAKGQL-UHFFFAOYSA-N,27163,DTXSID1048883,DSSTox_Substance_Id,DTXSID1048883,"4-Bromo-2,5-dimethoxyamphetamine hydrochloride"
14,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,"InChI=1S/C8H14O6Si/c1-5-15(12-6(2)9,13-7(3)10)14-8(4)11/h5H2,1-4H3",KXJLGCBCRCSXQF-UHFFFAOYSA-N,27164,DTXSID3027792,DSSTox_Substance_Id,DTXSID3027792,Ethyltriacetoxysilane
15,FC(F)(F)C1=CC(NC(=O)C2=CC=NC=C2)=C(Cl)C=C1,O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1ccncc1,"InChI=1S/C13H8ClF3N2O/c14-10-2-1-9(13(15,16)17)7-11(10)19-12(20)8-3-5-18-6-4-8/h1-7H,(H,19,20)",KHBMBTFVUHNFTA-UHFFFAOYSA-N,27165,DTXSID50350007,DSSTox_Substance_Id,DTXSID50350007,ST018822
16,CC1=C(C=O)C(C)(C)CCC1,CC1=C(C=O)C(C)(C)CCC1,"InChI=1S/C10H16O/c1-8-5-4-6-10(2,3)9(8)7-11/h7H,4-6H2,1-3H3",MOQGCGNUWBPGTQ-UHFFFAOYSA-N,27166,DTXSID7047142,DSSTox_Substance_Id,DTXSID7047142,beta-Cyclocitral
17,CC1=CC=C(C=C1)C(C)(C)C,Cc1ccc(C(C)(C)C)cc1,"InChI=1S/C11H16/c1-9-5-7-10(8-6-9)11(2,3)4/h5-8H,1-4H3",QCWXDVFBZVHKLV-UHFFFAOYSA-N,27167,DTXSID1024704,DSSTox_Substance_Id,DTXSID1024704,4-tert-Butyltoluene
18,CS(O)(=O)=O.CS(O)(=O)=O.FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1,C=CCN=c1nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)[nH]c(=NCC=C)[nH]1,"InChI=1S/C26H29F2N7/c1-3-13-29-24-31-25(30-14-4-2)33-26(32-24)35-17-15-34(16-18-35)23(19-5-9-21(27)10-6-19)20-7-11-22(28)12-8-20/h3-12,23H,1-2,13-18H2,(H2,29,30,31,32,33)",OBDOVFRMEYHSQB-UHFFFAOYSA-N,27168,DTXSID5057703,DSSTox_Substance_Id,DTXSID5057703,Almitrine dimethanesulfonate
19,CCCCCC(N)=O,CCCCCC(N)=O,"InChI=1S/C6H13NO/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H2,7,8)",ALBYIUDWACNRRB-UHFFFAOYSA-N,27169,DTXSID6020696,DSSTox_Substance_Id,DTXSID6020696,Hexanamide
20,[K+].CC1(C)S[C@@H]2[C@H](NC(=O)COC3=CC=CC=C3)C(=O)N2[C@H]1C([O-])=O,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,"InChI=1S/C16H18N2O5S/c1-16(2)12(15(21)22)18-13(20)11(14(18)24-16)17-10(19)8-23-9-6-4-3-5-7-9/h3-7,11-12,14H,8H2,1-2H3,(H,17,19)(H,21,22)",BPLBGHOLXOTWMN-UHFFFAOYSA-N,27170,DTXSID7021102,DSSTox_Substance_Id,DTXSID7021102,Penicillin VK
