,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=S(=O)(CC1=CC=CC=C1)NC1C2=CC=CC=C2OC2=CC=CC=C12,O=S(=O)(Cc1ccccc1)NC1c2ccccc2Oc2ccccc21,"InChI=1S/C20H17NO3S/c22-25(23,14-15-8-2-1-3-9-15)21-20-16-10-4-6-12-18(16)24-19-13-7-5-11-17(19)20/h1-13,20-21H,14H2",BBSYUJFFVGJEQN-UHFFFAOYSA-N,DTXSID40283390,DSSTox_Substance_Id,DTXSID40283390,1-phenyl-n-(9h-xanthen-9-yl)methanesulfonamide
1,OC(=O)CSCC(=O)N1CCCCC1,O=C(O)CSCC(=O)N1CCCCC1,"InChI=1S/C9H15NO3S/c11-8(6-14-7-9(12)13)10-4-2-1-3-5-10/h1-7H2,(H,12,13)",FKLFIGFFMAEGRD-UHFFFAOYSA-N,DTXSID20356359,DSSTox_Substance_Id,DTXSID20356359,[(2-oxo-2-piperidin-1-ylethyl)thio]acetic acid
2,CCOP(=O)(OCC)C(NC(=O)C1=CC=CC=C1)C(Cl)(Cl)Cl,CCOP(=O)(OCC)C(NC(=O)c1ccccc1)C(Cl)(Cl)Cl,"InChI=1S/C13H17Cl3NO4P/c1-3-20-22(19,21-4-2)12(13(14,15)16)17-11(18)10-8-6-5-7-9-10/h5-9,12H,3-4H2,1-2H3,(H,17,18)",MPCNYOLLUFDJBR-UHFFFAOYSA-N,DTXSID20389046,DSSTox_Substance_Id,DTXSID20389046,"(1-Benzoylamino-2,2,2-trichloro-ethyl)-phosphonic acid diethyl ester"
3,CN(C)CC1=C(O)C(=CC(=C1)C(C)(C)C)C(C)(C)C,CN(C)Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,"InChI=1S/C17H29NO/c1-16(2,3)13-9-12(11-18(7)8)15(19)14(10-13)17(4,5)6/h9-10,19H,11H2,1-8H3",HKFRBBJLBRGTLM-UHFFFAOYSA-N,DTXSID80279535,DSSTox_Substance_Id,DTXSID80279535,"2,4-Di-tert-butyl-6-dimethylaminomethyl-phenol"
4,COC(=O)C1=C(C)NC(C(C)=O)=C1C,COC(=O)c1c(C)[nH]c(C(C)=O)c1C,"InChI=1S/C10H13NO3/c1-5-8(10(13)14-4)6(2)11-9(5)7(3)12/h11H,1-4H3",ISPUHNBBDLEMTL-UHFFFAOYSA-N,DTXSID30349696,DSSTox_Substance_Id,DTXSID30349696,"methyl 5-acetyl-2,4-dimethyl-1H-pyrrole-3-carboxylate"
5,C1=CC=C(C=C1)C1=NC=NC2=CC=CC=C12,c1ccc(-c2ncnc3ccccc23)cc1,InChI=1S/C14H10N2/c1-2-6-11(7-3-1)14-12-8-4-5-9-13(12)15-10-16-14/h1-10H,VEFDQCSIVBIYFQ-UHFFFAOYSA-N,DTXSID60294549,DSSTox_Substance_Id,DTXSID60294549,4-phenylquinazoline
6,[O-][N+](=O)C1=CC(=C(C=C1)N1CCCC1)[N+]([O-])=O,O=[N+]([O-])c1ccc(N2CCCC2)c([N+](=O)[O-])c1,"InChI=1S/C10H11N3O4/c14-12(15)8-3-4-9(10(7-8)13(16)17)11-5-1-2-6-11/h3-4,7H,1-2,5-6H2",ARCUVLVHQWONDY-UHFFFAOYSA-N,DTXSID20303449,DSSTox_Substance_Id,DTXSID20303449,"1-(2,4-dinitrophenyl)pyrrolidine"
7,CCOC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=CC=C1,CCOC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1,"InChI=1S/C14H19NO4S/c1-2-19-14(16)12-7-6-10-15(11-12)20(17,18)13-8-4-3-5-9-13/h3-5,8-9,12H,2,6-7,10-11H2,1H3",HJFLMHXJHDEFND-UHFFFAOYSA-N,DTXSID80387705,DSSTox_Substance_Id,DTXSID80387705,ethyl 1-(phenylsulfonyl)piperidine-3-carboxylate
8,CC1=NN(CCSCC(O)=O)C=C1,Cc1ccn(CCSCC(=O)O)n1,"InChI=1S/C8H12N2O2S/c1-7-2-3-10(9-7)4-5-13-6-8(11)12/h2-3H,4-6H2,1H3,(H,11,12)",LJRBYTNIWDEEOD-UHFFFAOYSA-N,DTXSID50349618,DSSTox_Substance_Id,DTXSID50349618,[2-(3-Methyl-pyrazol-1-yl)-ethylsulfanyl]-acetic acid
9,CN(C1=CC=CC=C1C(O)=O)S(C)(=O)=O,CN(c1ccccc1C(=O)O)S(C)(=O)=O,"InChI=1S/C9H11NO4S/c1-10(15(2,13)14)8-6-4-3-5-7(8)9(11)12/h3-6H,1-2H3,(H,11,12)",OXAJWSLXTCIFFP-UHFFFAOYSA-N,DTXSID30349616,DSSTox_Substance_Id,DTXSID30349616,2-[methyl(methylsulfonyl)amino]benzoic acid
