,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=C(NC1=CC=CC=C1OC(=O)C1=CC=CC=C1)C1=CC=CC=C1,O=C(Nc1ccccc1OC(=O)c1ccccc1)c1ccccc1,"InChI=1S/C20H15NO3/c22-19(15-9-3-1-4-10-15)21-17-13-7-8-14-18(17)24-20(23)16-11-5-2-6-12-16/h1-14H,(H,21,22)",QGOZYNURVSRBIG-UHFFFAOYSA-N,22625,DTXSID70280478,DSSTox_Substance_Id,DTXSID70280478,(2-benzamidophenyl) benzoate
1,[H]C12CC3([H])CC([H])(C1)CC(C2)(C3)C1=NNC(=S)N1C,Cn1c(C23CC4CC(CC(C4)C2)C3)n[nH]c1=S,"InChI=1S/C13H19N3S/c1-16-11(14-15-12(16)17)13-5-8-2-9(6-13)4-10(3-8)7-13/h8-10H,2-7H2,1H3,(H,15,17)",ANNIHKXRSJJMHU-UHFFFAOYSA-N,22626,DTXSID70160943,DSSTox_Substance_Id,DTXSID70160943,"3H-1,2,4-Triazole-3-thione, 2,4-dihydro-4-methyl-5-tricyclo(3.3.1.1(sup 3,7))dec-1-yl-"
2,COC1=CC=C(C=C1)C1=C(OC)C(=O)C2=C(O1)C=C(OC(C)=O)C=C2OC(C)=O,COc1ccc(-c2oc3cc(OC(C)=O)cc(OC(C)=O)c3c(=O)c2OC)cc1,"InChI=1S/C21H18O8/c1-11(22)27-15-9-16(28-12(2)23)18-17(10-15)29-20(21(26-4)19(18)24)13-5-7-14(25-3)8-6-13/h5-10H,1-4H3",OXRCQEMNONCHMK-UHFFFAOYSA-N,22627,DTXSID00212565,DSSTox_Substance_Id,DTXSID00212565,5-(Acetyloxy)-3-methoxy-2-(4-methoxyphenyl)-4-oxo-4H-chromen-7-yl acetate
3,ClC1=CC2=C(SC3=CC=CC=C3CC2=O)C=C1,O=C1Cc2ccccc2Sc2ccc(Cl)cc21,"InChI=1S/C14H9ClOS/c15-10-5-6-14-11(8-10)12(16)7-9-3-1-2-4-13(9)17-14/h1-6,8H,7H2",RFEQOXYRLRIDPF-UHFFFAOYSA-N,22628,DTXSID60356611,DSSTox_Substance_Id,DTXSID60356611,"8-chlorodibenzo[b,f]thiepin-10(11H)-one"
4,CCOC(=O)C1=C(N=CN1)C(=O)NC1=CC=NC=C1,CCOC(=O)c1[nH]cnc1C(=O)N=c1cc[nH]cc1,"InChI=1S/C12H12N4O3/c1-2-19-12(18)10-9(14-7-15-10)11(17)16-8-3-5-13-6-4-8/h3-7H,2H2,1H3,(H,14,15)(H,13,16,17)",LWPBFRIHRVOUNK-UHFFFAOYSA-N,22629,DTXSID60359607,DSSTox_Substance_Id,DTXSID60359607,ethyl 4-(pyridin-4-ylcarbamoyl)-1H-imidazole-5-carboxylate
5,NC1=CC=C(C=C1)S(=O)(=O)N1CCCC2=CC=CC=C12,Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,"InChI=1S/C15H16N2O2S/c16-13-7-9-14(10-8-13)20(18,19)17-11-3-5-12-4-1-2-6-15(12)17/h1-2,4,6-10H,3,5,11,16H2",OFHUMRFYQYBKIN-UHFFFAOYSA-N,22630,DTXSID20277979,DSSTox_Substance_Id,DTXSID20277979,"4-(3,4-dihydroquinolin-1(2H)-ylsulfonyl)aniline"
6,OC1=C(C=CC=C1)N=NC1=C(O)C=CC=C1,Oc1ccccc1N=Nc1ccccc1O,"InChI=1S/C12H10N2O2/c15-11-7-3-1-5-9(11)13-14-10-6-2-4-8-12(10)16/h1-8,15-16H",JFEVWPNAOCPRHQ-UHFFFAOYSA-N,22631,DTXSID5062132,DSSTox_Substance_Id,DTXSID5062132,"2,2'-Azobisphenol"
7,BrC(S(=O)(=O)C1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1,O=S(=O)(c1ccccc1)C(Br)S(=O)(=O)c1ccccc1,"InChI=1S/C13H11BrO4S2/c14-13(19(15,16)11-7-3-1-4-8-11)20(17,18)12-9-5-2-6-10-12/h1-10,13H",JQZULCGDVVRTEA-UHFFFAOYSA-N,22632,DTXSID40299496,DSSTox_Substance_Id,DTXSID40299496,"1,1'-[(bromomethanediyl)disulfonyl]dibenzene"
8,CCCN1C=NC2=C1N=C(N)N=C2SCC1=CC=CC=N1,CCCn1cnc2c(SCc3ccccn3)[nH]c(=N)nc21,"InChI=1S/C14H16N6S/c1-2-7-20-9-17-11-12(20)18-14(15)19-13(11)21-8-10-5-3-4-6-16-10/h3-6,9H,2,7-8H2,1H3,(H2,15,18,19)",BXHLYYGSLVMVAK-UHFFFAOYSA-N,22633,DTXSID20287533,DSSTox_Substance_Id,DTXSID20287533,MLS002667466
9,O=C(NC1=CC=CC=C1)OCC1COC(O1)(C1=CC=CC=C1)C1=CC=CC=C1,O=C(Nc1ccccc1)OCC1COC(c2ccccc2)(c2ccccc2)O1,"InChI=1S/C23H21NO4/c25-22(24-20-14-8-3-9-15-20)26-16-21-17-27-23(28-21,18-10-4-1-5-11-18)19-12-6-2-7-13-19/h1-15,21H,16-17H2,(H,24,25)",MVEQXLRCFNSAMP-UHFFFAOYSA-N,22634,DTXSID60284804,DSSTox_Substance_Id,DTXSID60284804,MLS002608140
