,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CN(C)CCOC1=CN=CC=C1,CN(C)CCOc1cccnc1,"InChI=1S/C9H14N2O/c1-11(2)6-7-12-9-4-3-5-10-8-9/h3-5,8H,6-7H2,1-2H3",NNKLMOMWOOXRDH-UHFFFAOYSA-N,DTXSID40436622,DSSTox_Substance_Id,DTXSID40436622,"N,N-dimethyl-2-pyridin-3-yloxyethanamine"
1,[H]C12CCN(CC1)C[C@@]21CNC(=O)O1,O=C1NCC2(CN3CCC2CC3)O1,"InChI=1S/C9H14N2O2/c12-8-10-5-9(13-8)6-11-3-1-7(9)2-4-11/h7H,1-6H2,(H,10,12)",TYAGAVRSOFABFO-UHFFFAOYSA-N,DTXSID60415499,DSSTox_Substance_Id,DTXSID60415499,AR-R17779
2,[H]C12CCN(CC1)[C@@H](CC1=CN=CC=C1)[C@@H]2NC(=O)C1=CC2=CC=CC=C2O1,O=C(NC1C2CCN(CC2)C1Cc1cccnc1)c1cc2ccccc2o1,"InChI=1S/C22H23N3O2/c26-22(20-13-17-5-1-2-6-19(17)27-20)24-21-16-7-10-25(11-8-16)18(21)12-15-4-3-9-23-14-15/h1-6,9,13-14,16,18,21H,7-8,10-12H2,(H,24,26)",OXKRFEWMSWPKKV-UHFFFAOYSA-N,DTXSID40213778,DSSTox_Substance_Id,DTXSID40213778,TC-5619
3,CN(CC(O)=O)C(N)=N,CN(CC(=O)O)C(=N)N,"InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)",CVSVTCORWBXHQV-UHFFFAOYSA-N,DTXSID1040451,DSSTox_Substance_Id,DTXSID1040451,Creatine
4,[H]C12CC3([H])CC([H])(C1)CC(C2)(C3)NC(=O)C1=CN(CCCCC)C2=C(C=C(C=C2)C(C)C)C1=O,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(C(C)C)ccc21,"InChI=1S/C28H38N2O2/c1-4-5-6-9-30-17-24(26(31)23-13-22(18(2)3)7-8-25(23)30)27(32)29-28-14-19-10-20(15-28)12-21(11-19)16-28/h7-8,13,17-21H,4-6,9-12,14-16H2,1-3H3,(H,29,32)",KUMKLUDNETVLDS-UHFFFAOYSA-N,DTXSID80648525,DSSTox_Substance_Id,DTXSID80648525,"4-Oxo-1-pentyl-6-(propan-2-yl)-N-(tricyclo[3.3.1.1~3,7~]decan-1-yl)-1,4-dihydroquinoline-3-carboxamide"
5,CCC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Br)C=C1,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,"InChI=1S/C23H23BrCl2N4O/c1-2-18-21(23(31)28-29-12-4-3-5-13-29)27-30(20-11-10-17(25)14-19(20)26)22(18)15-6-8-16(24)9-7-15/h6-11,14H,2-5,12-13H2,1H3,(H,28,31)",HMXDWDSNPRNUKI-UHFFFAOYSA-N,DTXSID2047357,DSSTox_Substance_Id,DTXSID2047357,Surinabant
6,CCCCCN1C=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=CC=CC=C12,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,"InChI=1S/C24H23NO/c1-2-3-8-16-25-17-22(20-13-6-7-15-23(20)25)24(26)21-14-9-11-18-10-4-5-12-19(18)21/h4-7,9-15,17H,2-3,8,16H2,1H3",JDNLPKCAXICMBW-UHFFFAOYSA-N,DTXSID10175117,DSSTox_Substance_Id,DTXSID10175117,1-Pentyl-3-(1-Naphthoyl) indole
7,Cl.CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,"InChI=1S/C22H21Cl3N4O/c1-14-20(22(30)27-28-11-3-2-4-12-28)26-29(19-10-9-17(24)13-18(19)25)21(14)15-5-7-16(23)8-6-15/h5-10,13H,2-4,11-12H2,1H3,(H,27,30)",JZCPYUJPEARBJL-UHFFFAOYSA-N,DTXSID20166495,DSSTox_Substance_Id,DTXSID20166495,Rimonabant hydrochloride
8,CCCN1C=NC(C[C@H](CCCN)C(O)=O)=C1,CCCn1cnc(CC(CCCN)C(=O)O)c1,"InChI=1S/C12H21N3O2/c1-2-6-15-8-11(14-9-15)7-10(12(16)17)4-3-5-13/h8-10H,2-7,13H2,1H3,(H,16,17)",OTDGPKRCQXSTPV-UHFFFAOYSA-N,DTXSID70193074,DSSTox_Substance_Id,DTXSID70193074,UK 396082
9,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,NC(=O)NC(CCC(=O)O)C(=O)O,"InChI=1S/C6H10N2O5/c7-6(13)8-3(5(11)12)1-2-4(9)10/h3H,1-2H2,(H,9,10)(H,11,12)(H3,7,8,13)",LCQLHJZYVOQKHU-UHFFFAOYSA-N,DTXSID7046706,DSSTox_Substance_Id,DTXSID7046706,N-Carbamyl-L-glutamic acid
10,NC(=O)C1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=CC=N1)C1=CC2=C(OCCO2)C=C1,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCCO4)c(-c3ccccn3)[nH]2)cc1,"InChI=1S/C23H18N4O3/c24-22(28)14-4-6-15(7-5-14)23-26-20(21(27-23)17-3-1-2-10-25-17)16-8-9-18-19(13-16)30-12-11-29-18/h1-10,13H,11-12H2,(H2,24,28)(H,26,27)",DPDZHVCKYBCJHW-UHFFFAOYSA-N,DTXSID60423554,DSSTox_Substance_Id,DTXSID60423554,CK1 Inhibitor
11,COC1=CC=C(COC2=C(OC)C=C(CC3=CN=C(N)N=C3N)C=C2)C=C1,COc1ccc(COc2ccc(Cc3c[nH]c(=N)[nH]c3=N)cc2OC)cc1,"InChI=1S/C20H22N4O3/c1-25-16-6-3-13(4-7-16)12-27-17-8-5-14(10-18(17)26-2)9-15-11-23-20(22)24-19(15)21/h3-8,10-11H,9,12H2,1-2H3,(H4,21,22,23,24)",MYQAUKPBNJWPIE-UHFFFAOYSA-N,DTXSID10236095,DSSTox_Substance_Id,DTXSID10236095,GW-2580
12,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,"InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3",RHMXXJGYXNZAPX-UHFFFAOYSA-N,DTXSID5025231,DSSTox_Substance_Id,DTXSID5025231,Emodin
13,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H",KZNIFHPLKGYRTM-UHFFFAOYSA-N,DTXSID6022391,DSSTox_Substance_Id,DTXSID6022391,Apigenin
14,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=CC=C1,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-8,16-17H",RTIXKCRFFJGDFG-UHFFFAOYSA-N,DTXSID1022396,DSSTox_Substance_Id,DTXSID1022396,Chrysin
15,OC(=O)COC1=C(Cl)C(Cl)=C(C=C1)C(=O)C1=CC=CS1,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,"InChI=1S/C13H8Cl2O4S/c14-11-7(13(18)9-2-1-5-20-9)3-4-8(12(11)15)19-6-10(16)17/h1-5H,6H2,(H,16,17)",AGHANLSBXUWXTB-UHFFFAOYSA-N,DTXSID4023670,DSSTox_Substance_Id,DTXSID4023670,Ticrynafen
16,C(N1C=CN=C1)C1=CC=CC=C1,c1ccc(Cn2ccnc2)cc1,"InChI=1S/C10H10N2/c1-2-4-10(5-3-1)8-12-7-6-11-9-12/h1-7,9H,8H2",KKKDZZRICRFGSD-UHFFFAOYSA-N,DTXSID60195183,DSSTox_Substance_Id,DTXSID60195183,1-Benzylimidazole
17,BrC1=C2OC3=CC=CC=C3C(=O)C2=C(CN2C=CN=C2)C=C1,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,"InChI=1S/C17H11BrN2O2/c18-13-6-5-11(9-20-8-7-19-10-20)15-16(21)12-3-1-2-4-14(12)22-17(13)15/h1-8,10H,9H2",FSWPWGQUEZXZFV-UHFFFAOYSA-N,DTXSID70440555,DSSTox_Substance_Id,DTXSID70440555,4-bromo-1-(imidazol-1-ylmethyl)xanthen-9-one
18,O=C1CC(OC2=C1C=CC=C2)C1=CC=CC=C1,O=C1CC(c2ccccc2)Oc2ccccc21,"InChI=1S/C15H12O2/c16-13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-9,15H,10H2",ZONYXWQDUYMKFB-UHFFFAOYSA-N,DTXSID9022318,DSSTox_Substance_Id,DTXSID9022318,Flavanone
19,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,CC12CCC3C(CC=C4CC(=O)C=CC43C)C1CCC(=O)O2,"InChI=1S/C19H24O3/c1-18-9-7-13(20)11-12(18)3-4-14-15(18)8-10-19(2)16(14)5-6-17(21)22-19/h3,7,9,14-16H,4-6,8,10-11H2,1-2H3",HSRPJESMZTZQKG-UHFFFAOYSA-N,DTXSID2023644,DSSTox_Substance_Id,DTXSID2023644,Testolactone
20,CN1N=NC2=C1C=C(C=C2)[C@@H](N1C=NC=N1)C1=CC=C(Cl)C=C1,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,"InChI=1S/C16H13ClN6/c1-22-15-8-12(4-7-14(15)20-21-22)16(23-10-18-9-19-23)11-2-5-13(17)6-3-11/h2-10,16H,1H3",XLMPPFTZALNBFS-UHFFFAOYSA-N,DTXSID20156230,DSSTox_Substance_Id,DTXSID20156230,Vorozole
21,OC(=O)C1=CC2=C(N1)C=CO2,O=C(O)c1cc2occc2[nH]1,"InChI=1S/C7H5NO3/c9-7(10)5-3-6-4(8-5)1-2-11-6/h1-3,8H,(H,9,10)",MMAIBGHDBYQYDI-UHFFFAOYSA-N,DTXSID60427996,DSSTox_Substance_Id,DTXSID60427996,"4H-Furo[3,2-b]pyrrole-5-carboxylic acid"
22,OC(=O)C1=CC2=C(N1)C=CS2,O=C(O)c1cc2sccc2[nH]1,"InChI=1S/C7H5NO2S/c9-7(10)5-3-6-4(8-5)1-2-11-6/h1-3,8H,(H,9,10)",PMHDSACGRKBACK-UHFFFAOYSA-N,DTXSID60406887,DSSTox_Substance_Id,DTXSID60406887,"4H-thieno[3,2-b]pyrrole-5-carboxylic acid"
23,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,"InChI=1S/C24H28N2O5/c1-2-31-24(30)20(14-12-17-8-4-3-5-9-17)25-19-15-13-18-10-6-7-11-21(18)26(23(19)29)16-22(27)28/h3-11,19-20,25H,2,12-16H2,1H3,(H,27,28)",XPCFTKFZXHTYIP-UHFFFAOYSA-N,DTXSID5022645,DSSTox_Substance_Id,DTXSID5022645,Benazepril
24,OC(=O)C1=C(O)C(Br)=CC(=C1)C1=CC=CC=C1,O=C(O)c1cc(-c2ccccc2)cc(Br)c1O,"InChI=1S/C13H9BrO3/c14-11-7-9(8-4-2-1-3-5-8)6-10(12(11)15)13(16)17/h1-7,15H,(H,16,17)",XVZSXNULHSIRCQ-UHFFFAOYSA-N,DTXSID70296397,DSSTox_Substance_Id,DTXSID70296397,3-bromo-2-hydroxy-5-phenylbenzoic acid
25,CS(=O)(=O)N1C=C2CN(CC2=N1)[C@H]1CO[C@@H]([C@@H](N)C1)C1=C(F)C=CC(F)=C1,CS(=O)(=O)n1cc2c(n1)CN(C1COC(c3cc(F)ccc3F)C(N)C1)C2,"InChI=1S/C17H20F2N4O3S/c1-27(24,25)23-7-10-6-22(8-16(10)21-23)12-5-15(20)17(26-9-12)13-4-11(18)2-3-14(13)19/h2-4,7,12,15,17H,5-6,8-9,20H2,1H3",MKMPWKUAHLTIBJ-UHFFFAOYSA-N,DTXSID70153678,DSSTox_Substance_Id,DTXSID70153678,Omarigliptin
26,Cl.NC[C@@H]1O[C@@H](CC2=C1C=CC(O)=C2O)C12CC3CC(CC(C3)C1)C2,NCC1OC(C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,"InChI=1S/C20H27NO3/c21-10-17-14-1-2-16(22)19(23)15(14)6-18(24-17)20-7-11-3-12(8-20)5-13(4-11)9-20/h1-2,11-13,17-18,22-23H,3-10,21H2",QLJOSZATCBCBDR-UHFFFAOYSA-N,DTXSID1042576,DSSTox_Substance_Id,DTXSID1042576,A 77636 hydrochloride
27,CN1CC2=C(C=CC=C2)[C@H]2[C@H]1CC1=CNC3=C1C2=CC=C3,CN1Cc2ccccc2C2c3cccc4[nH]cc(c34)CC21,"InChI=1S/C19H18N2/c1-21-11-12-5-2-3-6-14(12)19-15-7-4-8-16-18(15)13(10-20-16)9-17(19)21/h2-8,10,17,19-20H,9,11H2,1H3",WRNKIDLXXXIELU-UHFFFAOYSA-N,DTXSID9042598,DSSTox_Substance_Id,DTXSID9042598,Indolophenanthridine
28,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,"InChI=1S/C16H24N2O2/c1-3-13-11(2)17-14-5-4-12(16(19)15(13)14)10-18-6-8-20-9-7-18/h12,17H,3-10H2,1-2H3",KLPWJLBORRMFGK-UHFFFAOYSA-N,DTXSID9023332,DSSTox_Substance_Id,DTXSID9023332,Molindone
29,CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,"InChI=1S/C21H26N2OS2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(26(2)24)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3",SLVMESMUVMCQIY-UHFFFAOYSA-N,DTXSID3023265,DSSTox_Substance_Id,DTXSID3023265,Mesoridazine
30,CCCN1CCO[C@H]2[C@H]1CCC1=C2C=C(O)C=C1,CCCN1CCOC2c3cc(O)ccc3CCC21,"InChI=1S/C15H21NO2/c1-2-7-16-8-9-18-15-13-10-12(17)5-3-11(13)4-6-14(15)16/h3,5,10,14-15,17H,2,4,6-9H2,1H3",JCSREICEMHWFAY-UHFFFAOYSA-N,DTXSID60236782,DSSTox_Substance_Id,DTXSID60236782,Naxagolide
