,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=S(=O)(NC1CC1)NC1CC1,O=S(=O)(NC1CC1)NC1CC1,"InChI=1S/C6H12N2O2S/c9-11(10,7-5-1-2-5)8-6-3-4-6/h5-8H,1-4H2",ZOQDOPYXZSNICA-UHFFFAOYSA-N,5875,DTXSID40659011,DSSTox_Substance_Id,DTXSID40659011,"N,N'-Dicyclopropylsulfuric diamide"
1,NS(=O)(=O)CC1=CC=CC=C1,NS(=O)(=O)Cc1ccccc1,"InChI=1S/C7H9NO2S/c8-11(9,10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H2,8,9,10)",ABOYDMHGKWRPFD-UHFFFAOYSA-N,5876,DTXSID0063525,DSSTox_Substance_Id,DTXSID0063525,Benzenemethanesulfonamide
2,O[Cl](=O)=O,O[Cl+2](O)O,InChI=1S/ClH3O3/c2-1(3)4/h2-4H/q+2,UFWVEDMWKRGJKF-UHFFFAOYSA-N,5877,DTXSID1047449,DSSTox_Substance_Id,DTXSID1047449,Chloric acid
3,CCOC1=CC=C2C=CC(=O)OC2=C1,CCOc1ccc2ccc(=O)oc2c1,"InChI=1S/C11H10O3/c1-2-13-9-5-3-8-4-6-11(12)14-10(8)7-9/h3-7H,2H2,1H3",LIFAQMGORKPVDH-UHFFFAOYSA-N,5878,DTXSID30184983,DSSTox_Substance_Id,DTXSID30184983,7-Ethoxycoumarin
4,[Na+].[O-]S(=O)(=O)NC1CCCCC1,O=S(=O)(O)NC1CCCCC1,"InChI=1S/C6H13NO3S/c8-11(9,10)7-6-4-2-1-3-5-6/h6-7H,1-5H2,(H,8,9,10)",HCAJEUSONLESMK-UHFFFAOYSA-N,5879,DTXSID6020355,DSSTox_Substance_Id,DTXSID6020355,Sodium cyclamate
5,NS(=O)(=O)C1=CC=CC(=C1)[N+]([O-])=O,NS(=O)(=O)c1cccc([N+](=O)[O-])c1,"InChI=1S/C6H6N2O4S/c7-13(11,12)6-3-1-2-5(4-6)8(9)10/h1-4H,(H2,7,11,12)",TXTQURPQLVHJRE-UHFFFAOYSA-N,5880,DTXSID1059527,DSSTox_Substance_Id,DTXSID1059527,"Benzenesulfonamide, 3-nitro-"
6,NS(=O)(=O)OCC1CCC2=CC=CC=C2O1,NS(=O)(=O)OCC1CCc2ccccc2O1,"InChI=1S/C10H13NO4S/c11-16(12,13)14-7-9-6-5-8-3-1-2-4-10(8)15-9/h1-4,9H,5-7H2,(H2,11,12,13)",OXNGFJDSVRPPCH-UHFFFAOYSA-N,5881,DTXSID80463432,DSSTox_Substance_Id,DTXSID80463432,"3,4-dihydro-2H-chromen-2-ylmethyl sulfamate"
7,NC1=NC(=CS1)C1=CC=CC=C1,N=c1[nH]c(-c2ccccc2)cs1,"InChI=1S/C9H8N2S/c10-9-11-8(6-12-9)7-4-2-1-3-5-7/h1-6H,(H2,10,11)",PYSJLPAOBIGQPK-UHFFFAOYSA-N,5882,DTXSID4043804,DSSTox_Substance_Id,DTXSID4043804,Phenthiazamine
8,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H2F13NO2S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h(H2,20,21,22)",WDZLGCSJJWEQJO-UHFFFAOYSA-N,5883,DTXSID50469320,DSSTox_Substance_Id,DTXSID50469320,Perfluorohexanesulfonamide
9,NC1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)S(N)(=O)=O,Nc1ccc(N=Nc2ccc(S(N)(=O)=O)cc2)cc1,"InChI=1S/C12H12N4O2S/c13-9-1-3-10(4-2-9)15-16-11-5-7-12(8-6-11)19(14,17)18/h1-8H,13H2,(H2,14,17,18)",JSHXITVMUADQEA-UHFFFAOYSA-N,5884,DTXSID60328075,DSSTox_Substance_Id,DTXSID60328075,4-((4-aminophenyl)diazenyl)benzenesulfonamide
10,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(N)(=O)=O,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(N)(=O)=O,"InChI=1S/C4H4F8N2O4S2/c5-1(6,3(9,10)19(13,15)16)2(7,8)4(11,12)20(14,17)18/h(H2,13,15,16)(H2,14,17,18)",PAKRUAYDOWBCTC-UHFFFAOYSA-N,5885,DTXSID70469766,DSSTox_Substance_Id,DTXSID70469766,"octafluorobutane-1,4-disulfonamide"
11,[Na+].[O-]S(=O)(=O)CNC1=CC=CC=C1,O=S(=O)(O)CNc1ccccc1,"InChI=1S/C7H9NO3S/c9-12(10,11)6-8-7-4-2-1-3-5-7/h1-5,8H,6H2,(H,9,10,11)",QKZIVVMOMKTVIK-UHFFFAOYSA-N,5886,DTXSID1067176,DSSTox_Substance_Id,DTXSID1067176,Sodium anilinomethanesulphonate
12,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H2F17NO2S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H2,26,27,28)",RRRXPPIDPYTNJG-UHFFFAOYSA-N,5887,DTXSID3038939,DSSTox_Substance_Id,DTXSID3038939,Perfluorooctanesulfonamide
13,NS(=O)(=O)C1=CC=C(Br)C=C1,NS(=O)(=O)c1ccc(Br)cc1,"InChI=1S/C6H6BrNO2S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,(H2,8,9,10)",STYQHICBPYRHQK-UHFFFAOYSA-N,5888,DTXSID10220373,DSSTox_Substance_Id,DTXSID10220373,4-Bromobenzenesulfonamide
