,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,[Na+].[Na+].NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N1,N=c1[nH]c(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,"InChI=1S/C20H21N5O6/c21-20-24-16-15(18(29)25-20)12(9-22-16)6-3-10-1-4-11(5-2-10)17(28)23-13(19(30)31)7-8-14(26)27/h1-2,4-5,9,13H,3,6-8H2,(H,23,28)(H,26,27)(H,30,31)(H4,21,22,24,25,29)",WBXPDJSOTKVWSJ-UHFFFAOYSA-N,375,DTXSID8046660,DSSTox_Substance_Id,DTXSID8046660,Pemetrexed disodium
1,NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,N=c1ncn(C2OC(CO)C(O)C2O)c(=O)[nH]1,"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)",NMUSYJAQQFHJEW-UHFFFAOYSA-N,376,DTXSID9020116,DSSTox_Substance_Id,DTXSID9020116,5-Azacytidine
2,N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,"InChI=1S/C18H25N3O2/c19-8-13-2-12-3-14(12)21(13)16(22)15(20)17-4-10-1-11(5-17)7-18(23,6-10)9-17/h10-15,23H,1-7,9,20H2",QGJUIPDUBHWZPV-UHFFFAOYSA-N,377,DTXSID7048580,DSSTox_Substance_Id,DTXSID7048580,Saxagliptin
3,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)",YVUQSNJEYSNKRX-UHFFFAOYSA-N,378,DTXSID8023474,DSSTox_Substance_Id,DTXSID8023474,"1-(1-(4,4-bis(4-fluorophenyl)butyl)-4-piperidinyl)-1,3-dihydro-2H-Benzimidazol-2-one"
4,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC(Cl)=C(OCC4=CC=CC=N4)C=C3)=C(C=NC2=C1)C#N,CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,"InChI=1S/C30H29ClN6O3/c1-4-39-28-16-25-23(15-26(28)36-29(38)9-7-13-37(2)3)30(20(17-32)18-34-25)35-21-10-11-27(24(31)14-21)40-19-22-8-5-6-12-33-22/h5-12,14-16,18H,4,13,19H2,1-3H3,(H,34,35)(H,36,38)",JWNPDZNEKVCWMY-UHFFFAOYSA-N,379,DTXSID70220132,DSSTox_Substance_Id,DTXSID70220132,Neratinib
5,ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,"InChI=1S/C14H9Cl5/c15-10-7-5-9(6-8-10)13(14(17,18)19)11-3-1-2-4-12(11)16/h1-8,13H",CVUGPAFCQJIYDT-UHFFFAOYSA-N,380,DTXSID6022345,DSSTox_Substance_Id,DTXSID6022345,"o,p'-DDT"
6,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,O=[PH](=O)(O)C(O)(Cn1ccnc1)[PH](=O)(=O)O,"InChI=1S/C5H8N2O7P2/c8-5(15(9,10)11,16(12,13)14)3-7-2-1-6-4-7/h1-2,4,8H,3H2,(H,9,10,11)(H,12,13,14)",VVTFUCQBNYYCPM-UHFFFAOYSA-N,381,DTXSID0042668,DSSTox_Substance_Id,DTXSID0042668,Zoledronate
7,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=C3C=CC(OCCN3CCOCC3)=C4)=N2)=NO1,CC(C)(C)c1cc(=NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)[nH]o1,"InChI=1S/C29H32N6O4S/c1-29(2,3)25-17-26(33-39-25)32-27(36)30-20-6-4-19(5-7-20)22-18-35-23-9-8-21(16-24(23)40-28(35)31-22)38-15-12-34-10-13-37-14-11-34/h4-9,16-18H,10-15H2,1-3H3,(H2,30,32,33,36)",CVWXJKQAOSCOAB-UHFFFAOYSA-N,382,DTXSID70241746,DSSTox_Substance_Id,DTXSID70241746,Quizartinib
8,OC1=CC=CC(=C1)C1=NC2=C(OC3=C2C=CC=N3)C(=N1)N1CCOCC1,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,"InChI=1S/C19H16N4O3/c24-13-4-1-3-12(11-13)17-21-15-14-5-2-6-20-19(14)26-16(15)18(22-17)23-7-9-25-10-8-23/h1-6,11,24H,7-10H2",TUVCWJQQGGETHL-UHFFFAOYSA-N,383,DTXSID40190676,DSSTox_Substance_Id,DTXSID40190676,pi-103
9,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(N)=O,"InChI=1S/C184H282N50O60S/c1-16-94(10)147(178(289)213-114(52-58-144(257)258)163(274)218-121(73-101-77-195-105-39-24-23-38-103(101)105)168(279)215-116(68-90(2)3)165(276)205-107(41-26-28-61-186)158(269)219-122(75-134(189)243)154(265)198-79-135(244)196-83-139(248)231-63-30-43-129(231)175(286)225-127(87-238)174(285)223-125(85-236)155(266)200-80-136(245)202-96(12)181(292)233-65-32-45-131(233)183(294)234-66-33-46-132(234)182(293)232-64-31-44-130(232)176(287)222-124(84-235)150(190)261)229-170(281)119(71-99-34-19-17-20-35-99)217-166(277)117(69-91(4)5)214-159(270)108(42-29-62-194-184(191)192)212-177(288)146(93(8)9)228-151(262)95(11)203-156(267)111(49-55-141(251)252)208-161(272)112(50-56-142(253)254)209-162(273)113(51-57-143(255)256)210-164(275)115(59-67-295-15)211-160(271)110(47-53-133(188)242)207-157(268)106(40-25-27-60-185)206-172(283)126(86-237)224-167(278)118(70-92(6)7)216-169(280)123(76-145(259)260)220-173(284)128(88-239)226-180(291)149(98(14)241)230-171(282)120(72-100-36-21-18-22-37-100)221-179(290)148(97(13)240)227-138(247)82-199-153(264)109(48-54-140(249)250)204-137(246)81-197-152(263)104(187)74-102-78-193-89-201-102/h17-24,34-39,77-78,89-98,104,106-132,146-149,195,235-241H,16,25-33,40-76,79-88,185-187H2,1-15H3,(H2,188,242)(H2,189,243)(H2,190,261)(H,193,201)(H,196,244)(H,197,263)(H,198,265)(H,199,264)(H,200,266)(H,202,245)(H,203,267)(H,204,246)(H,205,276)(H,206,283)(H,207,268)(H,208,272)(H,209,273)(H,210,275)(H,211,271)(H,212,288)(H,213,289)(H,214,270)(H,215,279)(H,216,280)(H,217,277)(H,218,274)(H,219,269)(H,220,284)(H,221,290)(H,222,287)(H,223,285)(H,224,278)(H,225,286)(H,226,291)(H,227,247)(H,228,262)(H,229,281)(H,230,282)(H,249,250)(H,251,252)(H,253,254)(H,255,256)(H,257,258)(H,259,260)(H4,191,192,194)",HTQBXNHDCUEHJF-UHFFFAOYSA-N,384,DTXSID9040475,DSSTox_Substance_Id,DTXSID9040475,Exenatide
