,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCCCNC1=CC(=O)OC2=CC=CC=C12,CCCCNc1cc(=O)oc2ccccc12,"InChI=1S/C13H15NO2/c1-2-3-8-14-11-9-13(15)16-12-7-5-4-6-10(11)12/h4-7,9,14H,2-3,8H2,1H3",YPFALCOQVSMNOG-UHFFFAOYSA-N,29575,DTXSID20373041,DSSTox_Substance_Id,DTXSID20373041,4-Butylamino-chromen-2-one
1,CC1=NN(C(C)=C1)C1=CC(=NC=N1)N1CCOCC1,Cc1cc(C)n(-c2cc(N3CCOCC3)ncn2)n1,"InChI=1S/C13H17N5O/c1-10-7-11(2)18(16-10)13-8-12(14-9-15-13)17-3-5-19-6-4-17/h7-9H,3-6H2,1-2H3",PRZGNMPBENSHTQ-UHFFFAOYSA-N,29576,DTXSID30313458,DSSTox_Substance_Id,DTXSID30313458,"4-[6-(3,5-dimethylpyrazol-1-yl)pyrimidin-4-yl]morpholine"
2,CCOC(=O)CNS(=O)(=O)CCN1C(=O)C2=CC=CC=C2C1=O,CCOC(=O)CNS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,"InChI=1S/C14H16N2O6S/c1-2-22-12(17)9-15-23(20,21)8-7-16-13(18)10-5-3-4-6-11(10)14(16)19/h3-6,15H,2,7-9H2,1H3",IYWKZVXOTYVKHF-UHFFFAOYSA-N,29577,DTXSID10322568,DSSTox_Substance_Id,DTXSID10322568,STK370093
3,CC(C)(C)NS(=O)(=O)C1=C(Cl)C=CC(=C1)C(O)=O,CC(C)(C)NS(=O)(=O)c1cc(C(=O)O)ccc1Cl,"InChI=1S/C11H14ClNO4S/c1-11(2,3)13-18(16,17)9-6-7(10(14)15)4-5-8(9)12/h4-6,13H,1-3H3,(H,14,15)",CICPHGOQDCGVPX-UHFFFAOYSA-N,29578,DTXSID70368467,DSSTox_Substance_Id,DTXSID70368467,3-(tert-butylsulfamoyl)-4-chlorobenzoic acid
4,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,"InChI=1S/C43H75NO16/c1-15-29-43(11,52)36(48)24(5)33(47)22(3)20-41(9,51)38(25(6)34(26(7)39(50)57-29)59-32-21-42(10,53-14)37(49)27(8)56-32)60-40-35(28(44(12)13)19-23(4)55-40)58-31(46)18-17-30(45)54-16-2/h22-29,32,34-38,40,48-49,51-52H,15-21H2,1-14H3",NSYZCCDSJNWWJL-UHFFFAOYSA-N,29579,DTXSID4022993,DSSTox_Substance_Id,DTXSID4022993,Erythromycin ethylsuccinate
5,C1CCN(CC1)C1=NC2=NN=C(N2C(=N1)N1CCCCC1)C1=CC=CC=C1,c1ccc(-c2nnc3nc(N4CCCCC4)nc(N4CCCCC4)n23)cc1,"InChI=1S/C20H25N7/c1-4-10-16(11-5-1)17-23-24-19-21-18(25-12-6-2-7-13-25)22-20(27(17)19)26-14-8-3-9-15-26/h1,4-5,10-11H,2-3,6-9,12-15H2",WMQDQVQEMZMTFU-UHFFFAOYSA-N,29580,DTXSID10295142,DSSTox_Substance_Id,DTXSID10295142,MLS002703520
6,OC(=O)C(C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,O=C(O)C(c1ccccc1)C(c1ccccc1)c1ccccc1,"InChI=1S/C21H18O2/c22-21(23)20(18-14-8-3-9-15-18)19(16-10-4-1-5-11-16)17-12-6-2-7-13-17/h1-15,19-20H,(H,22,23)",OXQBRUQQUKVRDQ-UHFFFAOYSA-N,29581,DTXSID80294627,DSSTox_Substance_Id,DTXSID80294627,"2,3,3-triphenylpropanoic acid"
7,NNC(=O)C1=CSC(CS(=O)(=O)C2=CC=C(Cl)C=C2)=N1,NNC(=O)c1csc(CS(=O)(=O)c2ccc(Cl)cc2)n1,"InChI=1S/C11H10ClN3O3S2/c12-7-1-3-8(4-2-7)20(17,18)6-10-14-9(5-19-10)11(16)15-13/h1-5H,6,13H2,(H,15,16)",LHFIQOGDBKJPTK-UHFFFAOYSA-N,29582,DTXSID90372506,DSSTox_Substance_Id,DTXSID90372506,"2-[(4-Chlorobenzene-1-sulfonyl)methyl]-1,3-thiazole-4-carbohydrazide"
8,O=NN1CCCCC1,O=NN1CCCCC1,InChI=1S/C5H10N2O/c8-6-7-4-2-1-3-5-7/h1-5H2,UWSDONTXWQOZFN-UHFFFAOYSA-N,29583,DTXSID8021060,DSSTox_Substance_Id,DTXSID8021060,N-Nitrosopiperidine
9,[H]C12OC3=CC=CC=C3C([H])(OC3=CC=CC=C13)O2,c1ccc2c(c1)OC1OC2Oc2ccccc21,"InChI=1S/C14H10O3/c1-3-7-11-9(5-1)13-16-12-8-4-2-6-10(12)14(15-11)17-13/h1-8,13-14H",KNSJCCNMJYXLOL-UHFFFAOYSA-N,29584,DTXSID80297239,DSSTox_Substance_Id,DTXSID80297239,"6,12-epoxy-6h,12h-dibenzo[b,f][1,5]dioxocin"
10,CC(=O)OC1=CC(OC(C)=O)=C(C=C1)C(O)=O,CC(=O)Oc1ccc(C(=O)O)c(OC(C)=O)c1,"InChI=1S/C11H10O6/c1-6(12)16-8-3-4-9(11(14)15)10(5-8)17-7(2)13/h3-5H,1-2H3,(H,14,15)",GZVIEFAFWBQDLQ-UHFFFAOYSA-N,29585,DTXSID60278985,DSSTox_Substance_Id,DTXSID60278985,"2,4-diacetoxybenzoic acid"
11,O=C1CCCN1CC1=CC=CC=C1,O=C1CCCN1Cc1ccccc1,"InChI=1S/C11H13NO/c13-11-7-4-8-12(11)9-10-5-2-1-3-6-10/h1-3,5-6H,4,7-9H2",LVUQCTGSDJLWCE-UHFFFAOYSA-N,29586,DTXSID70200959,DSSTox_Substance_Id,DTXSID70200959,1-Benzyl-3-pyrrolidone
12,C1CCC2=NC3=CC=CC=C3N=C2C1,c1ccc2nc3c(nc2c1)CCCC3,"InChI=1S/C12H12N2/c1-2-6-10-9(5-1)13-11-7-3-4-8-12(11)14-10/h1-2,5-6H,3-4,7-8H2",IMSHIOJKUPGIOQ-UHFFFAOYSA-N,29587,DTXSID20284709,DSSTox_Substance_Id,DTXSID20284709,"1,2,3,4-Tetrahydrophenazine"
