,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=CC1=CC=C(O1)N1CCCC1,O=Cc1ccc(N2CCCC2)o1,"InChI=1S/C9H11NO2/c11-7-8-3-4-9(12-8)10-5-1-2-6-10/h3-4,7H,1-2,5-6H2",TZLGFEAULCWLDT-UHFFFAOYSA-N,DTXSID80355444,DSSTox_Substance_Id,DTXSID80355444,5-(Pyrrolidin-1-yl)furan-2-carbaldehyde
1,O=C1CSC(=S)N1NC1=CC=CC=C1,Oc1csc(=S)n1Nc1ccccc1,"InChI=1S/C9H8N2OS2/c12-8-6-14-9(13)11(8)10-7-4-2-1-3-5-7/h1-6,10,12H",LKBCFIPVXZQBSL-UHFFFAOYSA-N,DTXSID50293687,DSSTox_Substance_Id,DTXSID50293687,3-Anilinorhodanine
2,OC(=O)C1=C(F)C(=O)NC(=O)N1,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,"InChI=1S/C5H3FN2O4/c6-1-2(4(10)11)7-5(12)8-3(1)9/h(H,10,11)(H2,7,8,9,12)",SEHFUALWMUWDKS-UHFFFAOYSA-N,DTXSID90220573,DSSTox_Substance_Id,DTXSID90220573,5-Fluoroorotic acid
3,CC(C)NC1(CCN(CC2=CC=CC=C2)CC1)C#N,CC(C)NC1(C#N)CCN(Cc2ccccc2)CC1,"InChI=1S/C16H23N3/c1-14(2)18-16(13-17)8-10-19(11-9-16)12-15-6-4-3-5-7-15/h3-7,14,18H,8-12H2,1-2H3",AFWVUHFFBULMAW-UHFFFAOYSA-N,DTXSID20145462,DSSTox_Substance_Id,DTXSID20145462,1-Benzyl-4-(isopropylamino)piperidine-4-carbonitrile
4,ClC1=CC=CC(=C1)N1C(=O)CSC1=S,Oc1csc(=S)n1-c1cccc(Cl)c1,"InChI=1S/C9H6ClNOS2/c10-6-2-1-3-7(4-6)11-8(12)5-14-9(11)13/h1-5,12H",FZUNNAPKJPFKAC-UHFFFAOYSA-N,DTXSID20168914,DSSTox_Substance_Id,DTXSID20168914,"Rhodanine, 3-(m-chlorophenyl)-"
5,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)C(=O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,"InChI=1S/C24H38O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-20,25H,4-13H2,1-3H3,(H,27,28)",CVNYHSDFZXHMMJ-UHFFFAOYSA-N,DTXSID80199300,DSSTox_Substance_Id,DTXSID80199300,12-Ketolithocholic acid
6,C[C@]12CC[C@H]3[C@@H](CCC4=CC5=NC6=NC7=CC=CC=C7N6C=C5C[C@]34C)[C@@H]1CC[C@@]2(O)C#C,C#CC1(O)CCC2C3CCC4=Cc5nc6nc7ccccc7n6cc5CC4(C)C3CCC21C,"InChI=1S/C29H31N3O/c1-4-29(33)14-12-22-20-10-9-19-15-24-18(16-27(19,2)21(20)11-13-28(22,29)3)17-32-25-8-6-5-7-23(25)30-26(32)31-24/h1,5-8,15,17,20-22,33H,9-14,16H2,2-3H3",YBCYJDNOPAFFOW-UHFFFAOYSA-N,DTXSID50568483,DSSTox_Substance_Id,DTXSID50568483,"(3R,4S,7S,8R,11S,12R)-8-Ethynyl-3,7-dimethyl-18,20,27-triazaheptacyclo[15.11.0.03,15.04,12.07,11.019,27.021,26]octacosa-1(28),15,17,19,21,23,25-heptaen-8-ol"
7,C=COCCNC(=S)NC1=CC=CC=C1,C=COCCNC(=S)Nc1ccccc1,"InChI=1S/C11H14N2OS/c1-2-14-9-8-12-11(15)13-10-6-4-3-5-7-10/h2-7H,1,8-9H2,(H2,12,13,15)",DQNMYXFLSBXPAY-UHFFFAOYSA-N,DTXSID90231826,DSSTox_Substance_Id,DTXSID90231826,"Thiourea, N-(2-(ethenyloxy)ethyl)-N'-phenyl-"
8,CC(=O)NC1=NC(=CS1)C1=CC(=CS1)[N+]([O-])=O,CC(=O)N=c1[nH]c(-c2cc([N+](=O)[O-])cs2)cs1,"InChI=1S/C9H7N3O3S2/c1-5(13)10-9-11-7(4-17-9)8-2-6(3-16-8)12(14)15/h2-4H,1H3,(H,10,11,13)",ZADHMFULSQPYAC-UHFFFAOYSA-N,DTXSID70206875,DSSTox_Substance_Id,DTXSID70206875,"Acetamide, N-(4-(4-nitro-2-thienyl)-2-thiazolyl)-"
9,CCOC1=C(SC=C1)C(O)=O,CCOc1ccsc1C(=O)O,"InChI=1S/C7H8O3S/c1-2-10-5-3-4-11-6(5)7(8)9/h3-4H,2H2,1H3,(H,8,9)",FTKDCOINUAYGTC-UHFFFAOYSA-N,DTXSID90380606,DSSTox_Substance_Id,DTXSID90380606,3-ethoxythiophene-2-carboxylic acid
