,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,COC1=CC=CC=C1N1C=NN=C1SCC(=O)NC1=CC=CC=C1,COc1ccccc1-n1cnnc1SCC(=O)Nc1ccccc1,"InChI=1S/C17H16N4O2S/c1-23-15-10-6-5-9-14(15)21-12-18-20-17(21)24-11-16(22)19-13-7-3-2-4-8-13/h2-10,12H,11H2,1H3,(H,19,22)",HDDHPHNQIOSXDQ-UHFFFAOYSA-N,27075,DTXSID40368671,DSSTox_Substance_Id,DTXSID40368671,"2-[[4-(2-methoxyphenyl)-1,2,4-triazol-3-yl]sulfanyl]-N-phenylacetamide"
1,ClC1=CC(NC(=O)NNC(=O)C2=CC=NC=C2)=C(Cl)C=C1,O=C(NNC(=O)c1ccncc1)Nc1cc(Cl)ccc1Cl,"InChI=1S/C13H10Cl2N4O2/c14-9-1-2-10(15)11(7-9)17-13(21)19-18-12(20)8-3-5-16-6-4-8/h1-7H,(H,18,20)(H2,17,19,21)",KJZALFOCGMWYGZ-UHFFFAOYSA-N,27076,DTXSID90284170,DSSTox_Substance_Id,DTXSID90284170,MLS002607949
2,O=C(C1CC1)C1C(=O)C2=CC=CC=C2C1=O,O=C1c2ccccc2C(=O)C1C(=O)C1CC1,"InChI=1S/C13H10O3/c14-11(7-5-6-7)10-12(15)8-3-1-2-4-9(8)13(10)16/h1-4,7,10H,5-6H2",NDILTBZMYAMYJH-UHFFFAOYSA-N,27077,DTXSID90278776,DSSTox_Substance_Id,DTXSID90278776,MLS002638115
3,CCOC(=O)N1CCC(CC1)N1C(=O)NC2=C1C=CC(Cl)=C2,CCOC(=O)N1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,"InChI=1S/C15H18ClN3O3/c1-2-22-15(21)18-7-5-11(6-8-18)19-13-4-3-10(16)9-12(13)17-14(19)20/h3-4,9,11H,2,5-8H2,1H3,(H,17,20)",BEBFRFMLVIJOSE-UHFFFAOYSA-N,27078,DTXSID4057766,DSSTox_Substance_Id,DTXSID4057766,"Ethyl 4-(5-chloro-2,3-dihydro-2-oxo-1h-benzimidazol-2-yl)piperidine-1-carboxylate"
4,C(N1C=CC=C1)C1=CC=CO1,c1coc(Cn2cccc2)c1,"InChI=1S/C9H9NO/c1-2-6-10(5-1)8-9-4-3-7-11-9/h1-7H,8H2",BTBFUBUCCJKJOZ-UHFFFAOYSA-N,27079,DTXSID5047663,DSSTox_Substance_Id,DTXSID5047663,1-Furfurylpyrrole
5,ClCC(Cl)=O,O=C(Cl)CCl,InChI=1S/C2H2Cl2O/c3-1-2(4)5/h1H2,VGCXGMAHQTYDJK-UHFFFAOYSA-N,27080,DTXSID4026472,DSSTox_Substance_Id,DTXSID4026472,Chloroacetyl chloride
6,CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,"InChI=1S/C15H18ClN3O/c1-11(12-2-3-12)15(20,8-19-10-17-9-18-19)13-4-6-14(16)7-5-13/h4-7,9-12,20H,2-3,8H2,1H3",UFNOUKDBUJZYDE-UHFFFAOYSA-N,27081,DTXSID0032601,DSSTox_Substance_Id,DTXSID0032601,Cyproconazole
7,OC(=O)C(Cl)(Cl)Br,O=C(O)C(Cl)(Cl)Br,"InChI=1S/C2HBrCl2O2/c3-2(4,5)1(6)7/h(H,6,7)",XSWVFEQKZFUULO-UHFFFAOYSA-N,27082,DTXSID4024644,DSSTox_Substance_Id,DTXSID4024644,Bromodichloroacetic acid
8,CC1=CC=CC(=C1C)[N+]([O-])=O,Cc1cccc([N+](=O)[O-])c1C,"InChI=1S/C8H9NO2/c1-6-4-3-5-8(7(6)2)9(10)11/h3-5H,1-2H3",FVHAWXWFPBPFOS-UHFFFAOYSA-N,27083,DTXSID7025132,DSSTox_Substance_Id,DTXSID7025132,"1,2-Dimethyl-3-nitrobenzene"
9,COC1=CC=C(C=C1)N1C(C)=C(C)C2=C(N)N=CN=C12,COc1ccc(-n2c(C)c(C)c3c(=N)[nH]cnc32)cc1,"InChI=1S/C15H16N4O/c1-9-10(2)19(11-4-6-12(20-3)7-5-11)15-13(9)14(16)17-8-18-15/h4-8H,1-3H3,(H2,16,17,18)",WCUGJOJSGAXETJ-UHFFFAOYSA-N,27084,DTXSID20407092,DSSTox_Substance_Id,DTXSID20407092,"7-(4-Methoxyphenyl)-5,6-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine"
10,CC(=O)O[C@H]1[C@@H]2OC(=O)[C@H](OC(C)=O)[C@@H]2OC1=O,CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,"InChI=1S/C10H10O8/c1-3(11)15-7-5-6(18-9(7)13)8(10(14)17-5)16-4(2)12/h5-8H,1-2H3",ZOZKYEHVNDEUCO-UHFFFAOYSA-N,27085,DTXSID0048848,DSSTox_Substance_Id,DTXSID0048848,Aceglatone
11,OCC(O)CCl,OCC(O)CCl,"InChI=1S/C3H7ClO2/c4-1-3(6)2-5/h3,5-6H,1-2H2",SSZWWUDQMAHNAQ-UHFFFAOYSA-N,27086,DTXSID4020664,DSSTox_Substance_Id,DTXSID4020664,"3-Chloro-1,2-propanediol"
12,CCOC(=O)C=CC(O)=O,CCOC(=O)C=CC(=O)O,"InChI=1S/C6H8O4/c1-2-10-6(9)4-3-5(7)8/h3-4H,2H2,1H3,(H,7,8)",XLYMOEINVGRTEX-UHFFFAOYSA-N,27087,DTXSID1044485,DSSTox_Substance_Id,DTXSID1044485,4-Ethoxy-4-oxobut-2-enoic acid
