,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCOC(=O)NC1=C(C=C2C3=CC=CC=C3C(=O)C2=C1)[N+]([O-])=O,CCOC(=O)Nc1cc2c(cc1[N+](=O)[O-])-c1ccccc1C2=O,"InChI=1S/C16H12N2O5/c1-2-23-16(20)17-13-7-12-11(8-14(13)18(21)22)9-5-3-4-6-10(9)15(12)19/h3-8H,2H2,1H3,(H,17,20)",PPVBRJYVSJADEO-UHFFFAOYSA-N,27450,DTXSID70394948,DSSTox_Substance_Id,DTXSID70394948,MLS002694997
1,CCN(CC(C)=C)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],"InChI=1S/C13H14F3N3O4/c1-4-17(7-8(2)3)12-10(18(20)21)5-9(13(14,15)16)6-11(12)19(22)23/h5-6H,2,4,7H2,1,3H3",PTFJIKYUEPWBMS-UHFFFAOYSA-N,27451,DTXSID8032386,DSSTox_Substance_Id,DTXSID8032386,Ethalfluralin
2,ClC\C=C/CCl,ClCC=CCCl,"InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2",FQDIANVAWVHZIR-UHFFFAOYSA-N,27452,DTXSID3027405,DSSTox_Substance_Id,DTXSID3027405,"(2Z)-1,4-Dichlorobut-2-ene"
3,ClCC1=CC(C=C)=CC=C1,C=Cc1cccc(CCl)c1,"InChI=1S/C9H9Cl/c1-2-8-4-3-5-9(6-8)7-10/h2-6H,1,7H2",HMDQPBSDHHTRNI-UHFFFAOYSA-N,27453,DTXSID50274133,DSSTox_Substance_Id,DTXSID50274133,1-(Chloromethyl)-3-vinylbenzene
4,CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,"InChI=1S/C20H25N3O/c1-19(2,3)13-20(4,5)14-10-11-18(24)17(12-14)23-21-15-8-6-7-9-16(15)22-23/h6-12,24H,13H2,1-5H3",IYAZLDLPUNDVAG-UHFFFAOYSA-N,27454,DTXSID9027522,DSSTox_Substance_Id,DTXSID9027522,Octrizole
5,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,"InChI=1S/C12H16O4S2/c1-7(2)15-10(13)9(11(14)16-8(3)4)12-17-5-6-18-12/h5-8H,1-4H3",YPIQVCUJEKAZCP-UHFFFAOYSA-N,27455,DTXSID7046463,DSSTox_Substance_Id,DTXSID7046463,Malotilate
6,CN1C(C(=O)NC1=O)C1=CC=CC=C1,Cn1c(-c2ccccc2)c(O)[nH]c1=O,"InChI=1S/C10H10N2O2/c1-12-8(9(13)11-10(12)14)7-5-3-2-4-6-7/h2-6,13H,1H3,(H,11,14)",VYBUFCNIONKTRS-UHFFFAOYSA-N,27456,DTXSID90287661,DSSTox_Substance_Id,DTXSID90287661,"1-methyl-5-phenylimidazolidine-2,4-dione"
7,[Br-].C(C1=CC=CC=C1)[N+]1=CC2=CC=CC=C2C=C1,c1ccc(C[n+]2ccc3ccccc3c2)cc1,"InChI=1S/C16H14N/c1-2-6-14(7-3-1)12-17-11-10-15-8-4-5-9-16(15)13-17/h1-11,13H,12H2/q+1",SKWVBQXMMPBKGW-UHFFFAOYSA-N,27457,DTXSID30450216,DSSTox_Substance_Id,DTXSID30450216,2-Benzylisoquinolin-2-ium bromide
8,CN1C2=C(N(CC(=O)N3CCOCC3)C=N2)C(=O)N(C)C1=O,Cn1c(=O)c2c(ncn2CC(=O)N2CCOCC2)n(C)c1=O,"InChI=1S/C13H17N5O4/c1-15-11-10(12(20)16(2)13(15)21)18(8-14-11)7-9(19)17-3-5-22-6-4-17/h8H,3-7H2,1-2H3",YFXPYPAVWWDRJC-UHFFFAOYSA-N,27458,DTXSID90143475,DSSTox_Substance_Id,DTXSID90143475,Teomorfolin
9,CCC1=C(O)C=CC=C1,CCc1ccccc1O,"InChI=1S/C8H10O/c1-2-7-5-3-4-6-8(7)9/h3-6,9H,2H2,1H3",IXQGCWUGDFDQMF-UHFFFAOYSA-N,27459,DTXSID1022479,DSSTox_Substance_Id,DTXSID1022479,2-Ethylphenol
10,CCC(=O)OCC1=CC=C(OC)C=C1,CCC(=O)OCc1ccc(OC)cc1,"InChI=1S/C11H14O3/c1-3-11(12)14-8-9-4-6-10(13-2)7-5-9/h4-7H,3,8H2,1-2H3",YWIJRJQYADFRTL-UHFFFAOYSA-N,27460,DTXSID8047713,DSSTox_Substance_Id,DTXSID8047713,Anisyl propionate
11,COC(=O)C1=NN2C(=C1)N=C(C=C2C(F)(F)F)C1=CC=C(C)C=C1,COC(=O)c1cc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2n1,"InChI=1S/C16H12F3N3O2/c1-9-3-5-10(6-4-9)11-7-13(16(17,18)19)22-14(20-11)8-12(21-22)15(23)24-2/h3-8H,1-2H3",ZTRQPFFLBBJSSH-UHFFFAOYSA-N,27461,DTXSID30353516,DSSTox_Substance_Id,DTXSID30353516,"Methyl 5-(4-methylphenyl)-7-(trifluoromethyl)pyrazolo[1,5-a]pyrimidine-2-carboxylate"
12,COC1=CC=C(NC(=O)NC2=CC=C(OC)C=C2)C=C1,COc1ccc(NC(=O)Nc2ccc(OC)cc2)cc1,"InChI=1S/C15H16N2O3/c1-19-13-7-3-11(4-8-13)16-15(18)17-12-5-9-14(20-2)10-6-12/h3-10H,1-2H3,(H2,16,17,18)",CPSIMDUNVYMPAH-UHFFFAOYSA-N,27462,DTXSID60153682,DSSTox_Substance_Id,DTXSID60153682,"N,N'-(Di-p-methoxyphenyl)urea"
13,O=C(CC1=CC=CC=N1)C1=CC=CC=C1,O=C(Cc1ccccn1)c1ccccc1,"InChI=1S/C13H11NO/c15-13(11-6-2-1-3-7-11)10-12-8-4-5-9-14-12/h1-9H,10H2",CMOXTMGJZNCXEI-UHFFFAOYSA-N,27463,DTXSID00167283,DSSTox_Substance_Id,DTXSID00167283,1-Phenyl-2-(pyridin-2-yl)ethan-1-one
14,CCO[C@@H]1O[C@H](C(COCC2=CC=CC=C2)OCC2=CC=CC=C2)[C@H](OCC2=CC=CC=C2)[C@H]1O,CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O,"InChI=1S/C29H34O6/c1-2-32-29-26(30)28(34-20-24-16-10-5-11-17-24)27(35-29)25(33-19-23-14-8-4-9-15-23)21-31-18-22-12-6-3-7-13-22/h3-17,25-30H,2,18-21H2,1H3",ULLNJSBQMBKOJH-UHFFFAOYSA-N,27464,DTXSID7023697,DSSTox_Substance_Id,DTXSID7023697,Tribenoside
15,[I-].CCCCN1C=C[N+](C)=C1C,CCCCn1cc[n+](C)c1C,"InChI=1S/C9H17N2/c1-4-5-6-11-8-7-10(3)9(11)2/h7-8H,4-6H2,1-3H3/q+1",XUAXVBUVQVRIIQ-UHFFFAOYSA-N,27465,DTXSID5047908,DSSTox_Substance_Id,DTXSID5047908,"1-Butyl-2,3-dimethylimidazolium iodide"
16,CCC(C)COC(=O)CC(C)C,CCC(C)COC(=O)CC(C)C,"InChI=1S/C10H20O2/c1-5-9(4)7-12-10(11)6-8(2)3/h8-9H,5-7H2,1-4H3",CYGPPWVXOWCHJB-UHFFFAOYSA-N,27466,DTXSID4041440,DSSTox_Substance_Id,DTXSID4041440,2-Methylbutyl isovalerate
17,CN1N=C(CSC2=CC=C(C)C=C2)C(C=O)=C1Cl,Cc1ccc(SCc2nn(C)c(Cl)c2C=O)cc1,"InChI=1S/C13H13ClN2OS/c1-9-3-5-10(6-4-9)18-8-12-11(7-17)13(14)16(2)15-12/h3-7H,8H2,1-2H3",YIVAUKVUAKSWAC-UHFFFAOYSA-N,27467,DTXSID60376990,DSSTox_Substance_Id,DTXSID60376990,1L-644S
18,F[B-](F)(F)F.CCCCN1C=C[N+](C)=C1,CCCCn1cc[n+](C)c1,"InChI=1S/C8H15N2/c1-3-4-5-10-7-6-9(2)8-10/h6-8H,3-5H2,1-2H3/q+1",IQQRAVYLUAZUGX-UHFFFAOYSA-N,27468,DTXSID5049231,DSSTox_Substance_Id,DTXSID5049231,1-Butyl-3-methylimidazolium tetrafluoroborate
19,CC1=NN=C(NC(=O)CSC2=CC=CC=C2N)S1,Cc1n[nH]c(=NC(=O)CSc2ccccc2N)s1,"InChI=1S/C11H12N4OS2/c1-7-14-15-11(18-7)13-10(16)6-17-9-5-3-2-4-8(9)12/h2-5H,6,12H2,1H3,(H,13,15,16)",UPAVLRSPGGAWTR-UHFFFAOYSA-N,27469,DTXSID40360711,DSSTox_Substance_Id,DTXSID40360711,"2-(2-Amino-phenylsulfanyl)-N-(5-methyl-[1,3,4]thiadiazol-2-yl)-acetamide"
20,COC1=CC=C(C=C1)C(=O)NC1=NOC(C)=C1,COc1ccc(C(=O)N=c2cc(C)o[nH]2)cc1,"InChI=1S/C12H12N2O3/c1-8-7-11(14-17-8)13-12(15)9-3-5-10(16-2)6-4-9/h3-7H,1-2H3,(H,13,14,15)",NCSMCVZNYCCOGI-UHFFFAOYSA-N,27470,DTXSID50349991,DSSTox_Substance_Id,DTXSID50349991,"Benzamide, 4-methoxy-N-(5-methyl-3-isoxazolyl)-"
21,CC1=CC(C)=NC(NC(=O)C2=CC=CS2)=C1,Cc1cc(C)[nH]c(=NC(=O)c2cccs2)c1,"InChI=1S/C12H12N2OS/c1-8-6-9(2)13-11(7-8)14-12(15)10-4-3-5-16-10/h3-7H,1-2H3,(H,13,14,15)",ZRHYZICNBWRWHF-UHFFFAOYSA-N,27471,DTXSID30354164,DSSTox_Substance_Id,DTXSID30354164,"N-(4,6-dimethylpyridin-2-yl)thiophene-2-carboxamide"
22,Cl.CCN(CC)CCCl,CCN(CC)CCCl,"InChI=1S/C6H14ClN/c1-3-8(4-2)6-5-7/h3-6H2,1-2H3",YMDNODNLFSHHCV-UHFFFAOYSA-N,27472,DTXSID1029203,DSSTox_Substance_Id,DTXSID1029203,1-Chloro-2-(diethylamine)ethane hydrochloride
23,O=S1(=O)CC(C=C1)C1=CC=CC=C1,O=S1(=O)C=CC(c2ccccc2)C1,"InChI=1S/C10H10O2S/c11-13(12)7-6-10(8-13)9-4-2-1-3-5-9/h1-7,10H,8H2",GMEWRVSTRDCOQR-UHFFFAOYSA-N,27473,DTXSID20300458,DSSTox_Substance_Id,DTXSID20300458,"3-phenyl-2,3-dihydrothiophene 1,1-dioxide"
24,BrCCCCBr,BrCCCCBr,InChI=1S/C4H8Br2/c5-3-1-2-4-6/h1-4H2,ULTHEAFYOOPTTB-UHFFFAOYSA-N,27474,DTXSID5044364,DSSTox_Substance_Id,DTXSID5044364,"1,4-Dibromobutane"
