,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CC1=CC(C(=O)C2=CC=CC=C2NC(=O)C2=CC=CC=N2)=C(C)C=C1,Cc1ccc(C)c(C(=O)c2ccccc2NC(=O)c2ccccn2)c1,"InChI=1S/C21H18N2O2/c1-14-10-11-15(2)17(13-14)20(24)16-7-3-4-8-18(16)23-21(25)19-9-5-6-12-22-19/h3-13H,1-2H3,(H,23,25)",OWQGUQADTXKGCH-UHFFFAOYSA-N,22650,DTXSID30350601,DSSTox_Substance_Id,DTXSID30350601,"N-[2-(2,5-dimethylbenzoyl)phenyl]pyridine-2-carboxamide"
1,NC1=CC=CC=C1CCC1=CC=CC=C1N,Nc1ccccc1CCc1ccccc1N,"InChI=1S/C14H16N2/c15-13-7-3-1-5-11(13)9-10-12-6-2-4-8-14(12)16/h1-8H,9-10,15-16H2",ZYHQGITXIJDDKC-UHFFFAOYSA-N,22651,DTXSID50187714,DSSTox_Substance_Id,DTXSID50187714,"2,2'-Ethylenedianiline"
2,CCCCCC1C(C(=O)OCC)C(=O)NC1(C(=O)OCC)C(=O)OCC,CCCCCC1C(C(=O)OCC)C(=O)NC1(C(=O)OCC)C(=O)OCC,"InChI=1S/C18H29NO7/c1-5-9-10-11-12-13(15(21)24-6-2)14(20)19-18(12,16(22)25-7-3)17(23)26-8-4/h12-13H,5-11H2,1-4H3,(H,19,20)",DLUUCPGURIULFB-UHFFFAOYSA-N,22652,DTXSID40292563,DSSTox_Substance_Id,DTXSID40292563,"triethyl 5-oxo-3-pentylpyrrolidine-2,2,4-tricarboxylate"
3,COC1=CC=C(C=C1)N1C(C)=C(C(C)=O)C2=C1C=CC(O)=C2,COc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,"InChI=1S/C18H17NO3/c1-11-18(12(2)20)16-10-14(21)6-9-17(16)19(11)13-4-7-15(22-3)8-5-13/h4-10,21H,1-3H3",ZBYOXWZXVBQBBZ-UHFFFAOYSA-N,22653,DTXSID50349734,DSSTox_Substance_Id,DTXSID50349734,1-[5-Hydroxy-1-(4-methoxy-phenyl)-2-methyl-1H-indol-3-yl]-ethanone
4,OC(=O)\C=C/C(O)=O.COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,"InChI=1S/C19H24N2OS/c1-14(12-20(2)3)13-21-16-7-5-6-8-18(16)23-19-10-9-15(22-4)11-17(19)21/h5-11,14H,12-13H2,1-4H3",VRQVVMDWGGWHTJ-UHFFFAOYSA-N,22654,DTXSID4045399,DSSTox_Substance_Id,DTXSID4045399,Methotrimeprazine maleate
5,CC(=O)C1=NC2=CC=CC=C2N1CC1=CC=CC=C1,CC(=O)c1nc2ccccc2n1Cc1ccccc1,"InChI=1S/C16H14N2O/c1-12(19)16-17-14-9-5-6-10-15(14)18(16)11-13-7-3-2-4-8-13/h2-10H,11H2,1H3",GHUXGFNIXCEWAP-UHFFFAOYSA-N,22655,DTXSID10355351,DSSTox_Substance_Id,DTXSID10355351,"1-(1-benzyl-1H-1,3-benzimidazol-2-yl)-1-ethanone"
6,CC1=CC=C(C=C1)S(=O)(=O)N=C(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C1=CC=CC=C1,Cc1ccc(S(=O)(=O)N=C(Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc2)cc1,"InChI=1S/C20H16N4O6S/c1-14-7-10-17(11-8-14)31(29,30)22-20(15-5-3-2-4-6-15)21-18-12-9-16(23(25)26)13-19(18)24(27)28/h2-13H,1H3,(H,21,22)",QZFHQYDLRUNSED-UHFFFAOYSA-N,22656,DTXSID40409932,DSSTox_Substance_Id,DTXSID40409932,"N-(2,4-dinitrophenyl)-N'-(4-methylphenyl)sulfonylbenzenecarboximidamide"
7,COC1=C(NC(=O)C2=CC=CC=C2C2=CC=CC=C2C(O)=O)C=C2C(CC3=CC=CC=C23)=C1,COc1cc2c(cc1NC(=O)c1ccccc1-c1ccccc1C(=O)O)-c1ccccc1C2,"InChI=1S/C28H21NO4/c1-33-26-15-18-14-17-8-2-3-9-19(17)24(18)16-25(26)29-27(30)22-12-6-4-10-20(22)21-11-5-7-13-23(21)28(31)32/h2-13,15-16H,14H2,1H3,(H,29,30)(H,31,32)",LMFHVKMWBCZPDL-UHFFFAOYSA-N,22657,DTXSID60299175,DSSTox_Substance_Id,DTXSID60299175,MLS002920004
8,CC1=NC2=C(C=CC=C2N)C(C)=C1,Cc1cc(C)c2cccc(N)c2n1,"InChI=1S/C11H12N2/c1-7-6-8(2)13-11-9(7)4-3-5-10(11)12/h3-6H,12H2,1-2H3",YRONTRGVBHTTPM-UHFFFAOYSA-N,22658,DTXSID80360078,DSSTox_Substance_Id,DTXSID80360078,"8-Quinolinamine, 2,4-dimethyl-"
9,OC(CC(=O)OCC1=CC=CC=C1)(CC(=O)OCC1=CC=CC=C1)C(=O)OCC1=CC=CC=C1,O=C(CC(O)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1)OCc1ccccc1,"InChI=1S/C27H26O7/c28-24(32-18-21-10-4-1-5-11-21)16-27(31,26(30)34-20-23-14-8-3-9-15-23)17-25(29)33-19-22-12-6-2-7-13-22/h1-15,31H,16-20H2",VYLZSGQQVHTICN-UHFFFAOYSA-N,22659,DTXSID70277388,DSSTox_Substance_Id,DTXSID70277388,tribenzyl citrate
10,C(CC1=CNC2=CC=CC=C12)NCC1=CC=CC=C1,c1ccc(CNCCc2c[nH]c3ccccc23)cc1,"InChI=1S/C17H18N2/c1-2-6-14(7-3-1)12-18-11-10-15-13-19-17-9-5-4-8-16(15)17/h1-9,13,18-19H,10-12H2",PRRZWJAGZHENJJ-UHFFFAOYSA-N,22660,DTXSID00166256,DSSTox_Substance_Id,DTXSID00166256,N-Benzyl-1H-indole-3-ethylamine
