,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,"InChI=1S/C14H16N4O3/c1-2-17-8-10(13(20)21)11(19)9-7-15-14(16-12(9)17)18-5-3-4-6-18/h7-8H,2-6H2,1H3,(H,20,21)",RCIMBBZXSXFZBV-UHFFFAOYSA-N,DTXSID4045424,DSSTox_Substance_Id,DTXSID4045424,Piromidic acid
1,CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,"InChI=1S/C17H25NO/c1-3-15-7-9-16(10-8-15)17(19)14(2)13-18-11-5-4-6-12-18/h7-10,14H,3-6,11-13H2,1-2H3",SQUNAWUMZGQQJD-UHFFFAOYSA-N,DTXSID5040671,DSSTox_Substance_Id,DTXSID5040671,Eperisone
2,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,"InChI=1S/C36H60O30/c37-1-7-25-13(43)19(49)31(55-7)62-26-8(2-38)57-33(21(51)15(26)45)64-28-10(4-40)59-35(23(53)17(28)47)66-30-12(6-42)60-36(24(54)18(30)48)65-29-11(5-41)58-34(22(52)16(29)46)63-27-9(3-39)56-32(61-25)20(50)14(27)44/h7-54H,1-6H2",HFHDHCJBZVLPGP-UHFFFAOYSA-N,DTXSID7030698,DSSTox_Substance_Id,DTXSID7030698,alpha-Cyclodextrin
3,O=C1N([C@@H]2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,"InChI=1S/C13H10N2O4/c16-10-6-5-9(11(17)14-10)15-12(18)7-3-1-2-4-8(7)13(15)19/h1-4,9H,5-6H2,(H,14,16,17)",UEJJHQNACJXSKW-UHFFFAOYSA-N,DTXSID6046971,DSSTox_Substance_Id,DTXSID6046971,(+)-Thalidomide
4,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,N=C(Nc1ccccc1)Nc1ccccc1,"InChI=1S/C13H13N3/c14-13(15-11-7-3-1-4-8-11)16-12-9-5-2-6-10-12/h1-10H,(H3,14,15,16)",OWRCNXZUPFZXOS-UHFFFAOYSA-N,DTXSID3025178,DSSTox_Substance_Id,DTXSID3025178,"1,3-Diphenylguanidine"
5,COC1=NN(CSP(=S)(OC)OC)C(=O)S1,COc1nn(CSP(=S)(OC)OC)c(=O)s1,"InChI=1S/C6H11N2O4PS3/c1-10-5-7-8(6(9)16-5)4-15-13(14,11-2)12-3/h4H2,1-3H3",MEBQXILRKZHVCX-UHFFFAOYSA-N,DTXSID5020819,DSSTox_Substance_Id,DTXSID5020819,Methidathion
6,CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]1O[C@@]2(O[C@@]3(CC[C@](C)(O3)[C@H]3CC[C@](O)(CC)[C@H](C)O3)[C@H](O)C=C2)[C@H](C)C[C@@H]1C)C(O)=O,CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1,"InChI=1S/C42H70O11/c1-11-29(38(46)47)31-15-14-23(4)36(50-31)27(8)34(44)26(7)35(45)30(12-2)37-24(5)22-25(6)41(51-37)19-16-32(43)42(53-41)21-20-39(10,52-42)33-17-18-40(48,13-3)28(9)49-33/h16,19,23-34,36-37,43-44,48H,11-15,17-18,20-22H2,1-10H3,(H,46,47)",KQXDHUJYNAXLNZ-UHFFFAOYSA-N,DTXSID4048486,DSSTox_Substance_Id,DTXSID4048486,Salinomycin
7,O=C(NC1=CC2=CC=CC=C2OC1=O)C1=CC=CC=C1,O=C(Nc1cc2ccccc2oc1=O)c1ccccc1,"InChI=1S/C16H11NO3/c18-15(11-6-2-1-3-7-11)17-13-10-12-8-4-5-9-14(12)20-16(13)19/h1-10H,(H,17,18)",RXHSXTPNFVSJKM-UHFFFAOYSA-N,DTXSID20291291,DSSTox_Substance_Id,DTXSID20291291,3-benzamidocoumarin
8,CC1=NN(CO)C(C)=C1,Cc1cc(C)n(CO)n1,"InChI=1S/C6H10N2O/c1-5-3-6(2)8(4-9)7-5/h3,9H,4H2,1-2H3",OBENDWOJIFFDLZ-UHFFFAOYSA-N,DTXSID1032513,DSSTox_Substance_Id,DTXSID1032513,"(3,5-Dimethyl-1H-pyrazol-1-yl)methanol"
9,N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,"InChI=1S/C18H16N2/c1-3-7-15(8-4-1)19-17-11-13-18(14-12-17)20-16-9-5-2-6-10-16/h1-14,19-20H",UTGQNNCQYDRXCH-UHFFFAOYSA-N,DTXSID9020538,DSSTox_Substance_Id,DTXSID9020538,"N,N'-Diphenyl-p-phenylenediamine"
