,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,ClC1=C(Cl)C2=C(NC(=O)C2=O)C=C1,O=C1Nc2ccc(Cl)c(Cl)c2C1=O,"InChI=1S/C8H3Cl2NO2/c9-3-1-2-4-5(6(3)10)7(12)8(13)11-4/h1-2H,(H,11,12,13)",WWSWHYAXEFLETD-UHFFFAOYSA-N,DTXSID90408697,DSSTox_Substance_Id,DTXSID90408697,"4,5-Dichloroisatin"
1,OC(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,O=C(O)c1ccc(C(=O)c2ccccc2)cc1,"InChI=1S/C14H10O3/c15-13(10-4-2-1-3-5-10)11-6-8-12(9-7-11)14(16)17/h1-9H,(H,16,17)",IFQUPKAISSPFTE-UHFFFAOYSA-N,DTXSID60209996,DSSTox_Substance_Id,DTXSID60209996,4-Benzoylbenzoic acid
2,C[C@H]1COC2=C1C(=O)C(=O)C1=C2C=CC2=C1CCCC2(C)C,Cc1coc2c1c(O)c(O)c1c3c(ccc12)C(C)(C)CCC3,"InChI=1S/C19H20O3/c1-10-9-22-18-12-6-7-13-11(5-4-8-19(13,2)3)15(12)17(21)16(20)14(10)18/h6-7,9,20-21H,4-5,8H2,1-3H3",ICAXIVZVKMILFF-UHFFFAOYSA-N,DTXSID0044072,DSSTox_Substance_Id,DTXSID0044072,Cryptotanshinone
3,COC1=CC2=C(C=C1)C(N)=C1CCCCC1=N2,COc1ccc2c(=N)c3c([nH]c2c1)CCCC3,"InChI=1S/C14H16N2O/c1-17-9-6-7-11-13(8-9)16-12-5-3-2-4-10(12)14(11)15/h6-8H,2-5H2,1H3,(H2,15,16)",GCTSJRRFEWSVAJ-UHFFFAOYSA-N,DTXSID50172125,DSSTox_Substance_Id,DTXSID50172125,"9-Acridinamine, 1,2,3,4-tetrahydro-6-methoxy-"
4,COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,"InChI=1S/C20H18NO4/c1-22-17-4-3-12-7-16-14-9-19-18(24-11-25-19)8-13(14)5-6-21(16)10-15(12)20(17)23-2/h3-4,7-10H,5-6,11H2,1-2H3/q+1",YBHILYKTIRIUTE-UHFFFAOYSA-N,DTXSID9043857,DSSTox_Substance_Id,DTXSID9043857,Berberine
5,BrCCN1C(=O)C(=O)C2=CC=CC=C12,O=C1C(=O)N(CCBr)c2ccccc21,"InChI=1S/C10H8BrNO2/c11-5-6-12-8-4-2-1-3-7(8)9(13)10(12)14/h1-4H,5-6H2",SJALPCXFOSGNST-UHFFFAOYSA-N,DTXSID90393478,DSSTox_Substance_Id,DTXSID90393478,"1-(2-bromoethyl)-1H-indole-2,3-dione"
6,CCC1=NN(CCO)C(CC)=C1OC1=CC(=CC(=C1)C#N)C#N,CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,"InChI=1S/C17H18N4O2/c1-3-15-17(16(4-2)21(20-15)5-6-22)23-14-8-12(10-18)7-13(9-14)11-19/h7-9,22H,3-6H2,1-2H3",MCPUZZJBAHRIPO-UHFFFAOYSA-N,DTXSID0057881,DSSTox_Substance_Id,DTXSID0057881,Lersivirine
7,CC(C)C1=CC2=C(C(=O)C1=O)C1=C(C=C2)C(C)(C)CCC1,C=C(C)c1cc2ccc3c(c2c(O)c1O)CCCC3(C)C,"InChI=1S/C19H22O2/c1-11(2)14-10-12-7-8-15-13(6-5-9-19(15,3)4)16(12)18(21)17(14)20/h7-8,10,20-21H,1,5-6,9H2,2-4H3",VPJCTVQKHIFWKJ-UHFFFAOYSA-N,DTXSID20181683,DSSTox_Substance_Id,DTXSID20181683,Miltirone
8,O.[Cl-].COC1=CC2=C(C=C1OC)C1=[N+](CC2)C=C2C(OC)=C(OC)C=CC2=C1,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,"InChI=1S/C21H22NO4/c1-23-18-6-5-13-9-17-15-11-20(25-3)19(24-2)10-14(15)7-8-22(17)12-16(13)21(18)26-4/h5-6,9-12H,7-8H2,1-4H3/q+1",QUCQEUCGKKTEBI-UHFFFAOYSA-N,DTXSID1047869,DSSTox_Substance_Id,DTXSID1047869,Palmatine chloride hydrate
9,COC(OC)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,COC(OC)(C(=O)c1ccccc1)c1ccccc1,"InChI=1S/C16H16O3/c1-18-16(19-2,14-11-7-4-8-12-14)15(17)13-9-5-3-6-10-13/h3-12H,1-2H3",KWVGIHKZDCUPEU-UHFFFAOYSA-N,DTXSID7037715,DSSTox_Substance_Id,DTXSID7037715,"2,2-Dimethoxy-1,2-diphenylethanone"
10,O=C(OC1=CC=CC=C1)N1C2=CC=CC=C2SC2=CC=CC=C12,O=C(Oc1ccccc1)N1c2ccccc2Sc2ccccc21,InChI=1S/C19H13NO2S/c21-19(22-14-8-2-1-3-9-14)20-15-10-4-6-12-17(15)23-18-13-7-5-11-16(18)20/h1-13H,FGMRQVNHYGGLSF-UHFFFAOYSA-N,DTXSID00396233,DSSTox_Substance_Id,DTXSID00396233,phenyl phenothiazine-10-carboxylate
11,O=C(NC1=CC=CC=C1)C(=O)NC1=CC=CC=C1,O=C(Nc1ccccc1)C(=O)Nc1ccccc1,"InChI=1S/C14H12N2O2/c17-13(15-11-7-3-1-4-8-11)14(18)16-12-9-5-2-6-10-12/h1-10H,(H,15,17)(H,16,18)",FTWUXYZHDFCGSV-UHFFFAOYSA-N,DTXSID0060723,DSSTox_Substance_Id,DTXSID0060723,"N,N'-Diphenyloxamide"
12,O=C1C(=O)C2=C(N=CC=C2)C2=C1C=CC=N2,O=C1C(=O)c2cccnc2-c2ncccc21,InChI=1S/C12H6N2O2/c15-11-7-3-1-5-13-9(7)10-8(12(11)16)4-2-6-14-10/h1-6H,KCALAFIVPCAXJI-UHFFFAOYSA-N,DTXSID60181763,DSSTox_Substance_Id,DTXSID60181763,"1,10-Phenanthroline-5,6-dione"
13,O=S(=O)(CC1=CC=CC=C1)C1=CC=CC=C1,O=S(=O)(Cc1ccccc1)c1ccccc1,"InChI=1S/C13H12O2S/c14-16(15,13-9-5-2-6-10-13)11-12-7-3-1-4-8-12/h1-10H,11H2",FABCMLOTUSCWOR-UHFFFAOYSA-N,DTXSID10185059,DSSTox_Substance_Id,DTXSID10185059,"Benzene, ((phenylmethyl)sulfonyl)-, (9CI)"
14,CP(F)(=O)OC1CCCCC1,CP(=O)(F)OC1CCCCC1,"InChI=1S/C7H14FO2P/c1-11(8,9)10-7-5-3-2-4-6-7/h7H,2-6H2,1H3",SNTRKUOVAPUGAY-UHFFFAOYSA-N,DTXSID00861875,DSSTox_Substance_Id,DTXSID00861875,Cyclosarin
15,ClC1=C2NC(=O)C(=O)C2=C(Cl)C=C1,O=C1Nc2c(Cl)ccc(Cl)c2C1=O,"InChI=1S/C8H3Cl2NO2/c9-3-1-2-4(10)6-5(3)7(12)8(13)11-6/h1-2H,(H,11,12,13)",NUXYYWOWNFEMNH-UHFFFAOYSA-N,DTXSID90370507,DSSTox_Substance_Id,DTXSID90370507,"4,7-Dichloroisatin"
16,ClC1=CC2=C(C(=O)C(=O)N2)C(Cl)=C1,O=C1Nc2cc(Cl)cc(Cl)c2C1=O,"InChI=1S/C8H3Cl2NO2/c9-3-1-4(10)6-5(2-3)11-8(13)7(6)12/h1-2H,(H,11,12,13)",CGCVHJCZBIYRQC-UHFFFAOYSA-N,DTXSID60291058,DSSTox_Substance_Id,DTXSID60291058,"4,6-Dichloroisatin"
17,NC1=C2CCCCC2=NC2=CC(Cl)=C(Cl)C=C12,N=c1c2c([nH]c3cc(Cl)c(Cl)cc13)CCCC2,"InChI=1S/C13H12Cl2N2/c14-9-5-8-12(6-10(9)15)17-11-4-2-1-3-7(11)13(8)16/h5-6H,1-4H2,(H2,16,17)",VZEYMLANIVXUNX-UHFFFAOYSA-N,DTXSID10445145,DSSTox_Substance_Id,DTXSID10445145,"6,7-Dichloro-1,2,3,4-tetrahydroacridin-9-amine"
18,ClC1=CC2=C(C=C1)C(=O)N1CCCCCC1=N2,O=c1c2ccc(Cl)cc2nc2n1CCCCC2,"InChI=1S/C13H13ClN2O/c14-9-5-6-10-11(8-9)15-12-4-2-1-3-7-16(12)13(10)17/h5-6,8H,1-4,7H2",GXAOGWQBVDMAMQ-UHFFFAOYSA-N,DTXSID60401175,DSSTox_Substance_Id,DTXSID60401175,"3-chloro-7,8,9,10-tetrahydro-6H-azepino[2,1-b]quinazolin-12-one"
