,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCOC(=O)C1=C(C)N(CC#C)C(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,C#CCN1C(C)=C(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C1C,"InChI=1S/C21H22N2O6/c1-6-11-22-13(3)17(20(24)28-5)19(18(14(22)4)21(25)29-7-2)15-9-8-10-16(12-15)23(26)27/h1,8-10,12,19H,7,11H2,2-5H3",BITHABUTZRAUGT-UHFFFAOYSA-N,DTXSID50468257,DSSTox_Substance_Id,DTXSID50468257,MRS 1845
1,NNC(N)=N.NNC(N)=N.OS(O)(=O)=O,N=C(N)NN,"InChI=1S/CH6N4/c2-1(3)5-4/h4H2,(H4,2,3,5)",HAMNKKUPIHEESI-UHFFFAOYSA-N,DTXSID0046016,DSSTox_Substance_Id,DTXSID0046016,Aminoguanidine hemisulfate
2,Cl.Cl.NNCC1=CC(O)=CC=C1,NNCc1cccc(O)c1,"InChI=1S/C7H10N2O/c8-9-5-6-2-1-3-7(10)4-6/h1-4,9-10H,5,8H2",OFKWWALNMPEOSZ-UHFFFAOYSA-N,DTXSID70230852,DSSTox_Substance_Id,DTXSID70230852,alpha-Hydrazino-m-cresol dihydrochloride
3,COC1=C2CC(OC2=NC2=CC=CC=C12)C(C)(O)CO,COc1c2c(nc3ccccc13)OC(C(C)(O)CO)C2,"InChI=1S/C15H17NO4/c1-15(18,8-17)12-7-10-13(19-2)9-5-3-4-6-11(9)16-14(10)20-12/h3-6,12,17-18H,7-8H2,1-2H3",NETGEQWGGLFVRL-UHFFFAOYSA-N,DTXSID30331995,DSSTox_Substance_Id,DTXSID30331995,Dubinidine
4,CCOC1=CC2=C(N)C3=C(C=C(N)C=C3)N=C2C=C1,CCOc1ccc2[nH]c3cc(N)ccc3c(=N)c2c1,"InChI=1S/C15H15N3O/c1-2-19-10-4-6-13-12(8-10)15(17)11-5-3-9(16)7-14(11)18-13/h3-8H,2,16H2,1H3,(H2,17,18)",CIKWKGFPFXJVGW-UHFFFAOYSA-N,DTXSID2048402,DSSTox_Substance_Id,DTXSID2048402,Ethacridine
5,CCCCCC(=O)CC1=C2C(OC3=C(OC2=O)C=C(O)C(C(O)=O)=C3CCCCC)=CC(O)=C1,CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,"InChI=1S/C26H30O8/c1-3-5-7-9-16(27)11-15-12-17(28)13-20-22(15)26(32)34-21-14-19(29)23(25(30)31)18(24(21)33-20)10-8-6-4-2/h12-14,28-29H,3-11H2,1-2H3,(H,30,31)",KVTYWHGIZSCFLG-UHFFFAOYSA-N,DTXSID40232883,DSSTox_Substance_Id,DTXSID40232883,Physodic acid
6,CCN1C(SC2=C1C=CC=C2)=CC=CC=CC1=[N+](CC)C2=C(S1)C=CC=C2,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,"InChI=1S/C23H23N2S2/c1-3-24-18-12-8-10-14-20(18)26-22(24)16-6-5-7-17-23-25(4-2)19-13-9-11-15-21(19)27-23/h5-17H,3-4H2,1-2H3/q+1",FYXWDSGGZAMYFZ-UHFFFAOYSA-N,DTXSID0048264,DSSTox_Substance_Id,DTXSID0048264,Dithiazanine
7,Cl.N[C@@H](CC1=CN=CN1)C(O)=O,NC(Cc1c[nH]cn1)C(=O)O,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)",HNDVDQJCIGZPNO-UHFFFAOYSA-N,DTXSID3020700,DSSTox_Substance_Id,DTXSID3020700,L-Histidine hydrochloride
8,CN1CCN(CC1)C1=C(Cl)C(=O)C2=CC=CC=C2C1=O,CN1CCN(C2=C(Cl)C(=O)c3ccccc3C2=O)CC1,"InChI=1S/C15H15ClN2O2/c1-17-6-8-18(9-7-17)13-12(16)14(19)10-4-2-3-5-11(10)15(13)20/h2-5H,6-9H2,1H3",GUNUJEHGUYLPRR-UHFFFAOYSA-N,DTXSID70212456,DSSTox_Substance_Id,DTXSID70212456,"Naphthoquinone, 2-chloro-3-(4-methylpiperazin-1-yl)-"
9,Cl.NCCNC(=O)C1=CC=C(Cl)C=C1,NCCNC(=O)c1ccc(Cl)cc1,"InChI=1S/C9H11ClN2O/c10-8-3-1-7(2-4-8)9(13)12-6-5-11/h1-4H,5-6,11H2,(H,12,13)",AIHKMGLJGLKLSI-UHFFFAOYSA-N,DTXSID20420645,DSSTox_Substance_Id,DTXSID20420645,N-(2-Aminoethyl)-4-chlorobenzamide hydrochloride
10,[Na+].C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OS([O-])(=O)=O)[C@@H]1CCC2=O,CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O,"InChI=1S/C19H28O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h3,13-16H,4-11H2,1-2H3,(H,21,22,23)",CZWCKYRVOZZJNM-UHFFFAOYSA-N,DTXSID00273954,DSSTox_Substance_Id,DTXSID00273954,Sodium prasterone sulfate
11,Cl.NC1CCN(CC1)C1=NC(Cl)=CC=C1,NC1CCN(c2cccc(Cl)n2)CC1,"InChI=1S/C10H14ClN3/c11-9-2-1-3-10(13-9)14-6-4-8(12)5-7-14/h1-3,8H,4-7,12H2",WPVVMKYQOMJPIN-UHFFFAOYSA-N,DTXSID5045201,DSSTox_Substance_Id,DTXSID5045201,SR 57227A hydrochloride
12,Cl.CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,CCN(CC)CCNC(=O)c1ccc(N)cc1,"InChI=1S/C13H21N3O/c1-3-16(4-2)10-9-15-13(17)11-5-7-12(14)8-6-11/h5-8H,3-4,9-10,14H2,1-2H3,(H,15,17)",REQCZEXYDRLIBE-UHFFFAOYSA-N,DTXSID2049422,DSSTox_Substance_Id,DTXSID2049422,Procainamide hydrochloride
13,OC(=O)CCC(O)=O.CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,"InChI=1S/C17H22N2O/c1-17(20-14-13-19(2)3,15-9-5-4-6-10-15)16-11-7-8-12-18-16/h4-12H,13-14H2,1-3H3",HCFDWZZGGLSKEP-UHFFFAOYSA-N,DTXSID7020552,DSSTox_Substance_Id,DTXSID7020552,Doxylamine succinate
14,COC1=CC=CC=C1NC1=CC2=CC(=CC(O)=C2C=C1)S(O)(=O)=O,COc1ccccc1Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,"InChI=1S/C17H15NO5S/c1-23-17-5-3-2-4-15(17)18-12-6-7-14-11(8-12)9-13(10-16(14)19)24(20,21)22/h2-10,18-19H,1H3,(H,20,21,22)",XWZHIFXGDVIKDU-UHFFFAOYSA-N,DTXSID60284420,DSSTox_Substance_Id,DTXSID60284420,4-hydroxy-7-[(2-methoxyphenyl)amino]naphthalene-2-sulfonic acid
15,Cl.CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,CCN(CC)CC(=O)Nc1c(C)cccc1C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,DTXSID4058782,DSSTox_Substance_Id,DTXSID4058782,"Acetamide, 2-(diethylamino)-N-(2,6-dimethylphenyl)-, monohydrochloride"
16,Cl.NNC(N)=N,N=C(N)NN,"InChI=1S/CH6N4/c2-1(3)5-4/h4H2,(H4,2,3,5)",HAMNKKUPIHEESI-UHFFFAOYSA-N,DTXSID9044405,DSSTox_Substance_Id,DTXSID9044405,Aminoguanidine hydrochloride
17,OC(=O)C1=NC2=C(C(O)=C1)C1=NC3=C(OC1=CC2=O)C=CC=C3,O=C(O)c1cc(=O)c2c3nc4ccccc4oc-3cc(=O)c2[nH]1,"InChI=1S/C16H8N2O5/c19-9-5-8(16(21)22)18-14-10(20)6-12-15(13(9)14)17-7-3-1-2-4-11(7)23-12/h1-6H,(H,18,19)(H,21,22)",OKPNYGAWTYOBFZ-UHFFFAOYSA-N,DTXSID6048335,DSSTox_Substance_Id,DTXSID6048335,Pirenoxine
18,CCCCCCCCCCOC1=CC(=CC(OCCCCCCCCCC)=C1)N(CC(O)=O)CC(O)=O,CCCCCCCCCCOc1cc(OCCCCCCCCCC)cc(N(CC(=O)O)CC(=O)O)c1,"InChI=1S/C30H51NO6/c1-3-5-7-9-11-13-15-17-19-36-27-21-26(31(24-29(32)33)25-30(34)35)22-28(23-27)37-20-18-16-14-12-10-8-6-4-2/h21-23H,3-20,24-25H2,1-2H3,(H,32,33)(H,34,35)",SWOCSPJYINCHOW-UHFFFAOYSA-N,DTXSID70165231,DSSTox_Substance_Id,DTXSID70165231,"N-(Carboxymethyl)-N-(3,5-bis(decyloxy)phenyl)glycine"
19,CC1=C(SCC2=CC=CC=C2)C(=O)C2=CC=CC=C2C1=O,CC1=C(SCc2ccccc2)C(=O)c2ccccc2C1=O,"InChI=1S/C18H14O2S/c1-12-16(19)14-9-5-6-10-15(14)17(20)18(12)21-11-13-7-3-2-4-8-13/h2-10H,11H2,1H3",DVPALWYMAIMQJF-UHFFFAOYSA-N,DTXSID50290090,DSSTox_Substance_Id,DTXSID50290090,MLS002693576
20,CSC(N)=[NH2+].CSC(N)=[NH2+].[O-]S([O-])(=O)=O,CSC(=N)N,"InChI=1S/C2H6N2S/c1-5-2(3)4/h1H3,(H3,3,4)",SDDKIZNHOCEXTF-UHFFFAOYSA-N,DTXSID7061223,DSSTox_Substance_Id,DTXSID7061223,S-Methylisothiourea hemisulfate
21,OC1=C(O)C(=CC2=CC=CC=C12)[N+]([O-])=O,O=[N+]([O-])c1cc2ccccc2c(O)c1O,"InChI=1S/C10H7NO4/c12-9-7-4-2-1-3-6(7)5-8(10(9)13)11(14)15/h1-5,12-13H",MAPFDDLIANARRO-UHFFFAOYSA-N,DTXSID60398450,DSSTox_Substance_Id,DTXSID60398450,"3-nitronaphthalene-1,2-diol"
