,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,OCC1(CO)CC2(C1)CC(CO)(CO)C2,OCC1(CO)CC2(C1)CC(CO)(CO)C2,"InChI=1S/C11H20O4/c12-5-10(6-13)1-9(2-10)3-11(4-9,7-14)8-15/h12-15H,1-8H2",WCBUYYSNFYQLFJ-UHFFFAOYSA-N,29725,DTXSID80286789,DSSTox_Substance_Id,DTXSID80286789,MLS002667121
1,CN1C(=O)NC(N)=C(Br)C1=O,Cn1c(=O)[nH]c(N)c(Br)c1=O,"InChI=1S/C5H6BrN3O2/c1-9-4(10)2(6)3(7)8-5(9)11/h7H2,1H3,(H,8,11)",MCWBXSSDBPTWRX-UHFFFAOYSA-N,29726,DTXSID40291011,DSSTox_Substance_Id,DTXSID40291011,MLS002693778
2,CCC1=C(C(O)=O)C(C)=NO1,CCc1onc(C)c1C(=O)O,"InChI=1S/C7H9NO3/c1-3-5-6(7(9)10)4(2)8-11-5/h3H2,1-2H3,(H,9,10)",QEBFYEKSQILKOY-UHFFFAOYSA-N,29727,DTXSID70397954,DSSTox_Substance_Id,DTXSID70397954,5-Ethyl-3-methyl-isoxazole-4-carboxylic acid
3,OC(=O)C1=C(N=CC=C1)C(=O)C1=CC=CC=C1,O=C(O)c1cccnc1C(=O)c1ccccc1,"InChI=1S/C13H9NO3/c15-12(9-5-2-1-3-6-9)11-10(13(16)17)7-4-8-14-11/h1-8H,(H,16,17)",CUADCEFWXFDKEK-UHFFFAOYSA-N,29728,DTXSID20356450,DSSTox_Substance_Id,DTXSID20356450,2-benzoylnicotinic acid
4,[O-][N+](=O)C1=C(N2CCOCC2)C(Cl)=CC=C1,O=[N+]([O-])c1cccc(Cl)c1N1CCOCC1,"InChI=1S/C10H11ClN2O3/c11-8-2-1-3-9(13(14)15)10(8)12-4-6-16-7-5-12/h1-3H,4-7H2",JOFVWYPOMFXUCI-UHFFFAOYSA-N,29729,DTXSID00387282,DSSTox_Substance_Id,DTXSID00387282,4-(2-chloro-6-nitrophenyl)morpholine
5,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)N1CCOCC1,O=P(Oc1ccccc1)(Oc1ccccc1)N1CCOCC1,"InChI=1S/C16H18NO4P/c18-22(17-11-13-19-14-12-17,20-15-7-3-1-4-8-15)21-16-9-5-2-6-10-16/h1-10H,11-14H2",YHQZCZRZUDDZTA-UHFFFAOYSA-N,29730,DTXSID30225067,DSSTox_Substance_Id,DTXSID30225067,"Phosphonic acid, morpholino-, diphenyl ester"
6,CN1CCC(CC1)(NC(C)=O)NC(C)=O,CC(=O)NC1(NC(C)=O)CCN(C)CC1,"InChI=1S/C10H19N3O2/c1-8(14)11-10(12-9(2)15)4-6-13(3)7-5-10/h4-7H2,1-3H3,(H,11,14)(H,12,15)",ZMQWESMITKWSJO-UHFFFAOYSA-N,29731,DTXSID30340486,DSSTox_Substance_Id,DTXSID30340486,"Acetamide, N,N'-(1-methyl-4-piperidinylidene)bis-"
7,COC(=O)C1=C(OC2=NC(OC)=CC(OC)=N2)C=CC=C1OC1=NC(OC)=CC(OC)=N1,COC(=O)c1c(Oc2nc(OC)cc(OC)n2)cccc1Oc1nc(OC)cc(OC)n1,"InChI=1S/C20H20N4O8/c1-26-13-9-14(27-2)22-19(21-13)31-11-7-6-8-12(17(11)18(25)30-5)32-20-23-15(28-3)10-16(24-20)29-4/h6-10H,1-5H3",CBPZRWKIBWWQRN-UHFFFAOYSA-N,29732,DTXSID10404419,DSSTox_Substance_Id,DTXSID10404419,"Methyl 2,6-bis[(4,6-dimethoxy-2-pyrimidinyl)oxy]benzoate"
8,OC1=CC=C(C=C1)P(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=P(c1ccccc1)(c1ccccc1)c1ccc(O)cc1,"InChI=1S/C18H15O2P/c19-15-11-13-18(14-12-15)21(20,16-7-3-1-4-8-16)17-9-5-2-6-10-17/h1-14,19H",QFUAZGOBONNJEI-UHFFFAOYSA-N,29733,DTXSID30385195,DSSTox_Substance_Id,DTXSID30385195,"Phenol, 4-(diphenylphosphinyl)-"
9,CN(C)C1=C(N)C=C(\C=C\C2=CC=NC3=CC=CC=C23)C=C1,CN(C)c1ccc(C=Cc2ccnc3ccccc23)cc1N,"InChI=1S/C19H19N3/c1-22(2)19-10-8-14(13-17(19)20)7-9-15-11-12-21-18-6-4-3-5-16(15)18/h3-13H,20H2,1-2H3",ZPIGNYBULUNTNI-UHFFFAOYSA-N,29734,DTXSID50421463,DSSTox_Substance_Id,DTXSID50421463,AT-051/43422449
