,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CC1=C(CCC(=O)C2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C(O1)C1=CC=CC=C1,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(Cc2sc(=O)[nH]c2O)cc1,"InChI=1S/C23H20N2O4S/c1-14-18(24-22(29-14)17-5-3-2-4-6-17)11-12-19(26)16-9-7-15(8-10-16)13-20-21(27)25-23(28)30-20/h2-10,27H,11-13H2,1H3,(H,25,28)",BUWFKENPFXXWGV-UHFFFAOYSA-N,DTXSID3057644,DSSTox_Substance_Id,DTXSID3057644,Darglitazone
1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,"InChI=1S/C20H38O7S/c1-5-9-11-16(7-3)14-26-19(21)13-18(28(23,24)25)20(22)27-15-17(8-4)12-10-6-2/h16-18H,5-15H2,1-4H3,(H,23,24,25)",HNSDLXPSAYFUHK-UHFFFAOYSA-N,DTXSID1044279,DSSTox_Substance_Id,DTXSID1044279,Docusate hydrogen
2,CC(C)=CCC1=C(O)C=CC(=C1)[C@@H]1CC(=O)C2=C(O1)C1=C(OC(C)(C)C=C1)C=C2,CC(C)=CCc1cc(C2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)ccc1O,"InChI=1S/C25H26O4/c1-15(2)5-6-16-13-17(7-9-20(16)26)23-14-21(27)18-8-10-22-19(24(18)28-23)11-12-25(3,4)29-22/h5,7-13,23,26H,6,14H2,1-4H3",NEIURIYDQMKXIG-UHFFFAOYSA-N,DTXSID80166259,DSSTox_Substance_Id,DTXSID80166259,Shinflavanone
3,OC1=CC2=C(C=C1)C(=O)C(=CO2)C1=CC=C(Cl)C=C1,O=c1c(-c2ccc(Cl)cc2)coc2cc(O)ccc12,"InChI=1S/C15H9ClO3/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,17H",CAMGISMGOXUYFB-UHFFFAOYSA-N,DTXSID70417388,DSSTox_Substance_Id,DTXSID70417388,3-(4-chlorophenyl)-7-hydroxy-4H-chromen-4-one
4,O=S(=O)(NCC1=CC=C(CNS(=O)(=O)C2=CC=CC=C2)C=C1)C1=CC=CC=C1,O=S(=O)(NCc1ccc(CNS(=O)(=O)c2ccccc2)cc1)c1ccccc1,"InChI=1S/C20H20N2O4S2/c23-27(24,19-7-3-1-4-8-19)21-15-17-11-13-18(14-12-17)16-22-28(25,26)20-9-5-2-6-10-20/h1-14,21-22H,15-16H2",PVOOKXDRNPGLIJ-UHFFFAOYSA-N,DTXSID80359821,DSSTox_Substance_Id,DTXSID80359821,"Benzenesulfonamide, N,N'-[1,4-phenylenebis(methylene)]bis-"
5,OC(=O)C1=CC=C(NC(=O)C(\NC(=O)C2=CC=C(Br)O2)=C/C2=CC3=C(OCO3)C=C2)C=C1,O=C(Nc1ccc(C(=O)O)cc1)C(Cc1ccc2c(c1)OCO2)=NC(=O)c1ccc(Br)o1,"InChI=1S/C22H15BrN2O7/c23-19-8-7-17(32-19)21(27)25-15(9-12-1-6-16-18(10-12)31-11-30-16)20(26)24-14-4-2-13(3-5-14)22(28)29/h1-8,10H,9,11H2,(H,24,26)(H,28,29)",GWAKRBFQDCYMBZ-UHFFFAOYSA-N,DTXSID90417507,DSSTox_Substance_Id,DTXSID90417507,AC1NT84N
6,OC1=CC=CC2=C1C(=O)OC2=O,O=C1OC(=O)c2c(O)cccc21,"InChI=1S/C8H4O4/c9-5-3-1-2-4-6(5)8(11)12-7(4)10/h1-3,9H",CCTOEAMRIIXGDJ-UHFFFAOYSA-N,DTXSID10190860,DSSTox_Substance_Id,DTXSID10190860,3-Hydroxyphthalic anhydride
7,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)O,"InChI=1S/C14H18N2O5/c15-10(8-9-4-2-1-3-5-9)13(19)16-11(14(20)21)6-7-12(17)18/h1-5,10-11H,6-8,15H2,(H,16,19)(H,17,18)(H,20,21)",JXWLMUIXUXLIJR-UHFFFAOYSA-N,DTXSID70189735,DSSTox_Substance_Id,DTXSID70189735,Phenylalanylglutamate
8,[O-][N+](=O)C1=C2C(=O)OC(=O)C2=CC=C1,O=C1OC(=O)c2c1cccc2[N+](=O)[O-],InChI=1S/C8H3NO5/c10-7-4-2-1-3-5(9(12)13)6(4)8(11)14-7/h1-3H,ROFZMKDROVBLNY-UHFFFAOYSA-N,DTXSID0060939,DSSTox_Substance_Id,DTXSID0060939,"1,3-Isobenzofurandione, 4-nitro-"
9,CC1(C)OC2=C(C=C1)C(O)=C(C=C2)C1=COC2=C(C=CC(O)=C2)C1=O,CC1(C)C=Cc2c(ccc(-c3coc4cc(O)ccc4c3=O)c2O)O1,"InChI=1S/C20H16O5/c1-20(2)8-7-14-16(25-20)6-5-12(18(14)22)15-10-24-17-9-11(21)3-4-13(17)19(15)23/h3-10,21-22H,1-2H3",COLMVFWKLOZOOP-UHFFFAOYSA-N,DTXSID30208714,DSSTox_Substance_Id,DTXSID30208714,Morusin hydroperoxide
