,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCOC(=O)C1=NNC(=O)C1,CCOC(=O)c1cc(=O)[nH][nH]1,"InChI=1S/C6H8N2O3/c1-2-11-6(10)4-3-5(9)8-7-4/h3H,2H2,1H3,(H2,7,8,9)",FGCPAXRNQIOISG-UHFFFAOYSA-N,27125,DTXSID70279928,DSSTox_Substance_Id,DTXSID70279928,"Ethyl 5-Oxo-4,5-dihydro-1H-pyrazole-3-carboxylate"
1,CCCCCCCCN1CCCC1=O,CCCCCCCCN1CCCC1=O,"InChI=1S/C12H23NO/c1-2-3-4-5-6-7-10-13-11-8-9-12(13)14/h2-11H2,1H3",WPPOGHDFAVQKLN-UHFFFAOYSA-N,27126,DTXSID4036435,DSSTox_Substance_Id,DTXSID4036435,1-Octyl-2-pyrrolidone
2,CC1=CC2=C(OC3=CC=CC=C3C2=O)C=C1,Cc1ccc2oc3ccccc3c(=O)c2c1,"InChI=1S/C14H10O2/c1-9-6-7-13-11(8-9)14(15)10-4-2-3-5-12(10)16-13/h2-8H,1H3",UWHSVIYYROIHDN-UHFFFAOYSA-N,27127,DTXSID10279048,DSSTox_Substance_Id,DTXSID10279048,2-Methylxanthen-9-one
3,CCOC1=CC=C(NC(=O)CC2=CNC3=CC=CC=C23)C=C1,CCOc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,"InChI=1S/C18H18N2O2/c1-2-22-15-9-7-14(8-10-15)20-18(21)11-13-12-19-17-6-4-3-5-16(13)17/h3-10,12,19H,2,11H2,1H3,(H,20,21)",OWLNNWLMURDQMF-UHFFFAOYSA-N,27128,DTXSID90206635,DSSTox_Substance_Id,DTXSID90206635,"Acetanilide, 4'-ethoxy-2-indol-3-yl-"
4,COCCNCCOCCOC1=CC=CC(OC)=C1,COCCNCCOCCOc1cccc(OC)c1,"InChI=1S/C14H23NO4/c1-16-8-6-15-7-9-18-10-11-19-14-5-3-4-13(12-14)17-2/h3-5,12,15H,6-11H2,1-2H3",AVEGTLQSRAZJEO-UHFFFAOYSA-N,27129,DTXSID30365811,DSSTox_Substance_Id,DTXSID30365811,2-methoxy-N-[2-[2-(3-methoxyphenoxy)ethoxy]ethyl]ethanamine
5,OC(=O)C1=CC=C2C(=O)OC(=O)C2=C1,O=C(O)c1ccc2c(c1)C(=O)OC2=O,"InChI=1S/C9H4O5/c10-7(11)4-1-2-5-6(3-4)9(13)14-8(5)12/h1-3H,(H,10,11)",SRPWOOOHEPICQU-UHFFFAOYSA-N,27130,DTXSID7026235,DSSTox_Substance_Id,DTXSID7026235,Trimellitic anhydride
6,CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC3=NON=C3C=C2)C=C1,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1,"InChI=1S/C22H20N4O4/c1-22(2,28)15-7-5-14(6-8-15)13-24-20(27)17-4-3-11-23-21(17)29-16-9-10-18-19(12-16)26-30-25-18/h3-12,28H,13H2,1-2H3,(H,24,27)",QYZRHDNGOVTVDB-UHFFFAOYSA-N,27131,DTXSID1047281,DSSTox_Substance_Id,DTXSID1047281,CP-612372
7,OC(=O)C1=CC(NCC2=CN=CC=C2)=CC=C1,O=C(O)c1cccc(NCc2cccnc2)c1,"InChI=1S/C13H12N2O2/c16-13(17)11-4-1-5-12(7-11)15-9-10-3-2-6-14-8-10/h1-8,15H,9H2,(H,16,17)",FDOXNJWMRVHSSC-UHFFFAOYSA-N,27132,DTXSID80359063,DSSTox_Substance_Id,DTXSID80359063,3-[(Pyridin-3-ylmethyl)-amino]-benzoic acid
8,NC1=CC=C(C=C1)C1=NN(CC(=O)N2CCCCC2)N=N1,Nc1ccc(-c2nnn(CC(=O)N3CCCCC3)n2)cc1,"InChI=1S/C14H18N6O/c15-12-6-4-11(5-7-12)14-16-18-20(17-14)10-13(21)19-8-2-1-3-9-19/h4-7H,1-3,8-10,15H2",QJCDQGSZXLWSJG-UHFFFAOYSA-N,27133,DTXSID10360627,DSSTox_Substance_Id,DTXSID10360627,2-[5-(4-Aminophenyl)-2H-tetrazol-2-yl]-1-(piperidin-1-yl)ethan-1-one
9,CSC1=CC=C(CN2CCN(CC2)C(=O)CC(C)C)C=C1,CSc1ccc(CN2CCN(C(=O)CC(C)C)CC2)cc1,"InChI=1S/C17H26N2OS/c1-14(2)12-17(20)19-10-8-18(9-11-19)13-15-4-6-16(21-3)7-5-15/h4-7,14H,8-13H2,1-3H3",JCBFLRXUDJFIGP-UHFFFAOYSA-N,27134,DTXSID10353473,DSSTox_Substance_Id,DTXSID10353473,3-Methyl-1-[4-(4-methylsulfanyl-benzyl)-piperazin-1-yl]-butan-1-one
10,COC(=O)C1=CC=C(NC(=O)CC2=CC=CC=C2)C=C1,COC(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,"InChI=1S/C16H15NO3/c1-20-16(19)13-7-9-14(10-8-13)17-15(18)11-12-5-3-2-4-6-12/h2-10H,11H2,1H3,(H,17,18)",XDBYHWVNGBJPSG-UHFFFAOYSA-N,27135,DTXSID20349948,DSSTox_Substance_Id,DTXSID20349948,methyl 4-[(phenylacetyl)amino]benzoate
11,OC(=O)CC(Cl)C(O)=O,O=C(O)CC(Cl)C(=O)O,"InChI=1S/C4H5ClO4/c5-2(4(8)9)1-3(6)7/h2H,1H2,(H,6,7)(H,8,9)",QEGKXSHUKXMDRW-UHFFFAOYSA-N,27136,DTXSID7021526,DSSTox_Substance_Id,DTXSID7021526,Chlorobutanedioic acid
12,CC(=O)OC=C,C=COC(C)=O,"InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3",XTXRWKRVRITETP-UHFFFAOYSA-N,27137,DTXSID3021431,DSSTox_Substance_Id,DTXSID3021431,Vinyl acetate
13,CCOC(=O)C1=CC(=O)CC(C)(C)O1,CCOC(=O)C1=CC(=O)CC(C)(C)O1,"InChI=1S/C10H14O4/c1-4-13-9(12)8-5-7(11)6-10(2,3)14-8/h5H,4,6H2,1-3H3",XNMFBVRJDPJTDH-UHFFFAOYSA-N,27138,DTXSID90280192,DSSTox_Substance_Id,DTXSID90280192,MLS002638452
14,COC(=O)C(Br)CBr,COC(=O)C(Br)CBr,"InChI=1S/C4H6Br2O2/c1-8-4(7)3(6)2-5/h3H,2H2,1H3",ROXQOUUAPQUMLN-UHFFFAOYSA-N,27139,DTXSID2042145,DSSTox_Substance_Id,DTXSID2042145,"Methyl 2,3-dibromopropionate"
15,Cl.Cl.CC1=C(O)C(CN)=C(CO)C=N1,Cc1ncc(CO)c(CN)c1O,"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3",NHZMQXZHNVQTQA-UHFFFAOYSA-N,27140,DTXSID6045088,DSSTox_Substance_Id,DTXSID6045088,Pyridoxamine dihydrochloride
16,O=C1N(C(=O)C2=CC=CC=C12)C1=CC=CC=N1,O=C1c2ccccc2C(=O)N1c1ccccn1,InChI=1S/C13H8N2O2/c16-12-9-5-1-2-6-10(9)13(17)15(12)11-7-3-4-8-14-11/h1-8H,NHDHNZXQMPZJDV-UHFFFAOYSA-N,27141,DTXSID70339258,DSSTox_Substance_Id,DTXSID70339258,"1H-Isoindole-1,3(2H)-dione, 2-(2-pyridinyl)-"
17,CCN(CC)C=O,CCN(C=O)CC,"InChI=1S/C5H11NO/c1-3-6(4-2)5-7/h5H,3-4H2,1-2H3",SUAKHGWARZSWIH-UHFFFAOYSA-N,27142,DTXSID3020463,DSSTox_Substance_Id,DTXSID3020463,Diethylformamide
18,CC1=C(C)C(=CC=C1)N1C2=NNC(=S)N2C2=CC=CC=C2C1=O,Cc1cccc(-n2c(=O)c3ccccc3n3c(=S)[nH]nc23)c1C,"InChI=1S/C17H14N4OS/c1-10-6-5-9-13(11(10)2)20-15(22)12-7-3-4-8-14(12)21-16(20)18-19-17(21)23/h3-9H,1-2H3,(H,19,23)",BLZLSOAYWCNFDM-UHFFFAOYSA-N,27143,DTXSID30427701,DSSTox_Substance_Id,DTXSID30427701,"4-(2,3-dimethylphenyl)-1-mercapto[1,2,4]triazolo[4,3-a]quinazolin-5(4H)-one"
19,CC1=C2NN=CC2=CC=C1,Cc1cccc2c[nH]nc12,"InChI=1S/C8H8N2/c1-6-3-2-4-7-5-9-10-8(6)7/h2-5H,1H3,(H,9,10)",RLAZPAQEVQDPHR-UHFFFAOYSA-N,27144,DTXSID50356241,DSSTox_Substance_Id,DTXSID50356241,7-methyl-1H-indazole
20,COC1=CC=C2CC[C@]34N(C)CC[C@]3(CC(=O)C(OC)=C4OC)C2=C1OC,COC1=C(OC)C23CCc4ccc(OC)c(OC)c4C2(CCN3C)CC1=O,"InChI=1S/C21H27NO5/c1-22-11-10-20-12-14(23)17(25-3)19(27-5)21(20,22)9-8-13-6-7-15(24-2)18(26-4)16(13)20/h6-7H,8-12H2,1-5H3",DXUSNRCTWFHYFS-UHFFFAOYSA-N,27145,DTXSID50170969,DSSTox_Substance_Id,DTXSID50170969,(-)-Hasubanonine
21,CCCC1=CC(OC)=C(OCC(=O)N2CCN(CC2)C(=O)COC2=CC=C(CCC)C=C2OC)C=C1,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,"InChI=1S/C28H38N2O6/c1-5-7-21-9-11-23(25(17-21)33-3)35-19-27(31)29-13-15-30(16-14-29)28(32)20-36-24-12-10-22(8-6-2)18-26(24)34-4/h9-12,17-18H,5-8,13-16,19-20H2,1-4H3",IMOLVSPMDGCLMB-UHFFFAOYSA-N,27146,DTXSID2057651,DSSTox_Substance_Id,DTXSID2057651,Simetride
22,O=C1N2C3=CC=CC=C3N=C2C2=CC=CC=C12,O=C1c2ccccc2-c2nc3ccccc3n21,InChI=1S/C14H8N2O/c17-14-10-6-2-1-5-9(10)13-15-11-7-3-4-8-12(11)16(13)14/h1-8H,SDLWGEXLAMKZHI-UHFFFAOYSA-N,27147,DTXSID70290678,DSSTox_Substance_Id,DTXSID70290678,"11H-Isoindolo[2,1-a]benzimidazol-11-one"
23,NC1=NN=C(COC2=CC=CC=C2)S1,N=c1[nH]nc(COc2ccccc2)s1,"InChI=1S/C9H9N3OS/c10-9-12-11-8(14-9)6-13-7-4-2-1-3-5-7/h1-5H,6H2,(H2,10,12)",CLQBSPRBHILXIC-UHFFFAOYSA-N,27148,DTXSID40341702,DSSTox_Substance_Id,DTXSID40341702,"5-(Phenoxymethyl)-1,3,4-thiadiazol-2-amine"
24,O1C(=NN=C1C1=CC=CC=C1)C1=CC=CC=C1,c1ccc(-c2nnc(-c3ccccc3)o2)cc1,InChI=1S/C14H10N2O/c1-3-7-11(8-4-1)13-15-16-14(17-13)12-9-5-2-6-10-12/h1-10H,DCJKUXYSYJBBRD-UHFFFAOYSA-N,27149,DTXSID00222806,DSSTox_Substance_Id,DTXSID00222806,"1,3,4-Oxadiazole, 2-5-diphenyl-"
