,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCCN1C(N)=CC(=O)N(CCC)C1=O,CCCn1c(N)cc(=O)n(CCC)c1=O,"InChI=1S/C10H17N3O2/c1-3-5-12-8(11)7-9(14)13(6-4-2)10(12)15/h7H,3-6,11H2,1-2H3",WWYIZMBRAYKRFU-UHFFFAOYSA-N,29525,DTXSID80357625,DSSTox_Substance_Id,DTXSID80357625,"6-Amino-1,3-dipropyluracil"
1,CC1(C)N(CC2=CC=CC=C2)C(=O)NC1=O,CC1(C)C(=O)NC(=O)N1Cc1ccccc1,"InChI=1S/C12H14N2O2/c1-12(2)10(15)13-11(16)14(12)8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3,(H,13,15,16)",ANJDRZRBNJJLRW-UHFFFAOYSA-N,29526,DTXSID50404756,DSSTox_Substance_Id,DTXSID50404756,"3-benzyl-2,5-dioxo-4,4-dimethylimidazolidine"
2,NC(=O)NC1(CCCC1)C(O)=O,NC(=O)NC1(C(=O)O)CCCC1,"InChI=1S/C7H12N2O3/c8-6(12)9-7(5(10)11)3-1-2-4-7/h1-4H2,(H,10,11)(H3,8,9,12)",YDLPVKMKYCXPAQ-UHFFFAOYSA-N,29527,DTXSID90283784,DSSTox_Substance_Id,DTXSID90283784,MLS002639469
3,NC(=S)NC1=C(Cl)C=CC=C1Cl,NC(=S)Nc1c(Cl)cccc1Cl,"InChI=1S/C7H6Cl2N2S/c8-4-2-1-3-5(9)6(4)11-7(10)12/h1-3H,(H3,10,11,12)",KUQHRGMPBWZVQR-UHFFFAOYSA-N,29528,DTXSID90216113,DSSTox_Substance_Id,DTXSID90216113,"Thiourea, (2,6-dichlorophenyl)-"
4,CC1=CC(C)=C(C)C(=C1C)S(=O)(=O)NCC(O)=O,Cc1cc(C)c(C)c(S(=O)(=O)NCC(=O)O)c1C,"InChI=1S/C12H17NO4S/c1-7-5-8(2)10(4)12(9(7)3)18(16,17)13-6-11(14)15/h5,13H,6H2,1-4H3,(H,14,15)",FAIKALCUIWGIHB-UHFFFAOYSA-N,29529,DTXSID40352616,DSSTox_Substance_Id,DTXSID40352616,"(2,3,5,6-Tetramethyl-benzenesulfonylamino)-acetic acid"
5,BrC1=CC=CC=C1C(=O)NCCCCC1=CC=CC=C1,O=C(NCCCCc1ccccc1)c1ccccc1Br,"InChI=1S/C17H18BrNO/c18-16-12-5-4-11-15(16)17(20)19-13-7-6-10-14-8-2-1-3-9-14/h1-5,8-9,11-12H,6-7,10,13H2,(H,19,20)",DNSIBOVUTNLCHI-UHFFFAOYSA-N,29530,DTXSID90366081,DSSTox_Substance_Id,DTXSID90366081,2-bromo-N-(4-phenylbutyl)benzamide
6,OC(=O)CCC1=NC(=NO1)C1=CC=CC=C1,O=C(O)CCc1nc(-c2ccccc2)no1,"InChI=1S/C11H10N2O3/c14-10(15)7-6-9-12-11(13-16-9)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,14,15)",UBSBRLFVQKHLPG-UHFFFAOYSA-N,29531,DTXSID30349838,DSSTox_Substance_Id,DTXSID30349838,"3-(3-phenyl-1,2,4-oxadiazol-5-yl)propanoic acid"
7,OC(=O)C1=CC=CC2=C1C1=C(C=C(C=C1)[N+]([O-])=O)C2=O,O=C(O)c1cccc2c1-c1ccc([N+](=O)[O-])cc1C2=O,"InChI=1S/C14H7NO5/c16-13-9-2-1-3-10(14(17)18)12(9)8-5-4-7(15(19)20)6-11(8)13/h1-6H,(H,17,18)",QSYJYVBDMIMYCS-UHFFFAOYSA-N,29532,DTXSID90195313,DSSTox_Substance_Id,DTXSID90195313,"9H-Fluorene-4-carboxylic acid, 7-nitro-9-oxo-"
8,O=C1CCCC2=C1C=CC1=CC=CC=C21,O=C1CCCc2c1ccc1ccccc21,"InChI=1S/C14H12O/c15-14-7-3-6-12-11-5-2-1-4-10(11)8-9-13(12)14/h1-2,4-5,8-9H,3,6-7H2",KBARGPSSEIXDQU-UHFFFAOYSA-N,29533,DTXSID50280072,DSSTox_Substance_Id,DTXSID50280072,"1-Oxo-1,2,3,4-tetrahydrophenanthrene"
9,Cl.OC1(CCNCC1)C1=CC(=CC=C1)C(F)(F)F,OC1(c2cccc(C(F)(F)F)c2)CCNCC1,"InChI=1S/C12H14F3NO/c13-12(14,15)10-3-1-2-9(8-10)11(17)4-6-16-7-5-11/h1-3,8,16-17H,4-7H2",ILKPZCKFWLTEBQ-UHFFFAOYSA-N,29534,DTXSID70168545,DSSTox_Substance_Id,DTXSID70168545,"4-Piperidinol, 4-(3-(trifluoromethyl)phenyl)-, hydrochloride"
10,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,O=C(NCNC(=O)Nc1c(O)[nH]c(=O)n1CO)Nc1c(O)[nH]c(=O)n1CO,"InChI=1S/C11H16N8O8/c20-2-18-4(6(22)16-10(18)26)14-8(24)12-1-13-9(25)15-5-7(23)17-11(27)19(5)3-21/h20-23H,1-3H2,(H,16,26)(H,17,27)(H2,12,14,24)(H2,13,15,25)",XMNZTTKBFFCEPC-UHFFFAOYSA-N,29535,DTXSID2040151,DSSTox_Substance_Id,DTXSID2040151,Imidazolidinyl urea
11,CSCCC(NC(=O)C1=CC=CC=C1)C(O)=O,CSCCC(NC(=O)c1ccccc1)C(=O)O,"InChI=1S/C12H15NO3S/c1-17-8-7-10(12(15)16)13-11(14)9-5-3-2-4-6-9/h2-6,10H,7-8H2,1H3,(H,13,14)(H,15,16)",PPFRJEXUPZWQPI-UHFFFAOYSA-N,29536,DTXSID00304217,DSSTox_Substance_Id,DTXSID00304217,Benzoyl-dl-methionine
12,CCOC(=O)C1=C(N)N2N=CN=C2N=C1,CCOC(=O)c1c[nH]c2ncnn2c1=N,"InChI=1S/C8H9N5O2/c1-2-15-7(14)5-3-10-8-11-4-12-13(8)6(5)9/h3-4,9H,2H2,1H3,(H,10,11,12)",MEJFLOMRSPINDF-UHFFFAOYSA-N,29537,DTXSID20359587,DSSTox_Substance_Id,DTXSID20359587,"ethyl 7-amino[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate"
13,CCOC1=CC=C(NC2=CC(=O)NC(=O)N2)C=C1,CCOc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1,"InChI=1S/C12H13N3O3/c1-2-18-9-5-3-8(4-6-9)13-10-7-11(16)15-12(17)14-10/h3-7H,2H2,1H3,(H3,13,14,15,16,17)",PRGVUPISDNOLIM-UHFFFAOYSA-N,29538,DTXSID10309051,DSSTox_Substance_Id,DTXSID10309051,STK385023
14,CC1=C(C)N=C2N=CC=CC2=N1,Cc1nc2cccnc2nc1C,"InChI=1S/C9H9N3/c1-6-7(2)12-9-8(11-6)4-3-5-10-9/h3-5H,1-2H3",TYSBLMVKFMRPQF-UHFFFAOYSA-N,29539,DTXSID70291145,DSSTox_Substance_Id,DTXSID70291145,"2,3-dimethylpyrido[2,3-b]pyrazine"
15,OC(=O)CC(C1=CC=CC=C1)C1=CC=CC=C1,O=C(O)CC(c1ccccc1)c1ccccc1,"InChI=1S/C15H14O2/c16-15(17)11-14(12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10,14H,11H2,(H,16,17)",BZQGAPWJKAYCHR-UHFFFAOYSA-N,29540,DTXSID1060554,DSSTox_Substance_Id,DTXSID1060554,"3,3-Diphenylpropionic acid"
16,CC1CN1P1(=O)OCC(C)(CO1)[N+]([O-])=O,CC1CN1P1(=O)OCC(C)([N+](=O)[O-])CO1,"InChI=1S/C7H13N2O5P/c1-6-3-8(6)15(12)13-4-7(2,5-14-15)9(10)11/h6H,3-5H2,1-2H3",HRHDTUXTJNZJNC-UHFFFAOYSA-N,29541,DTXSID60295778,DSSTox_Substance_Id,DTXSID60295778,MLS002703829
17,O=C(NCC1CCCCC1)NCC1CCCCC1,O=C(NCC1CCCCC1)NCC1CCCCC1,"InChI=1S/C15H28N2O/c18-15(16-11-13-7-3-1-4-8-13)17-12-14-9-5-2-6-10-14/h13-14H,1-12H2,(H2,16,17,18)",SVZORQBLCFZGBK-UHFFFAOYSA-N,29542,DTXSID20282760,DSSTox_Substance_Id,DTXSID20282760,"1,3-bis(cyclohexylmethyl)urea"
