,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,COC1=C(OC)C=C(C=C1)C1=CSC(N)=N1,COc1ccc(-c2csc(=N)[nH]2)cc1OC,"InChI=1S/C11H12N2O2S/c1-14-9-4-3-7(5-10(9)15-2)8-6-16-11(12)13-8/h3-6H,1-2H3,(H2,12,13)",QNLNRENPKAQTMJ-UHFFFAOYSA-N,5900,DTXSID40318353,DSSTox_Substance_Id,DTXSID40318353,"4-(3,4-Dimethoxyphenyl)-1,3-thiazol-2-amine"
1,CCCOC(=O)C1=CC(=CC=C1)S(N)(=O)=O,CCCOC(=O)c1cccc(S(N)(=O)=O)c1,"InChI=1S/C10H13NO4S/c1-2-6-15-10(12)8-4-3-5-9(7-8)16(11,13)14/h3-5,7H,2,6H2,1H3,(H2,11,13,14)",HFLORFSZGUVCII-UHFFFAOYSA-N,5901,DTXSID00658469,DSSTox_Substance_Id,DTXSID00658469,Propyl 3-sulfamoylbenzoate
2,COC(=O)C1=CC=CC(=C1)S(N)(=O)=O,COC(=O)c1cccc(S(N)(=O)=O)c1,"InChI=1S/C8H9NO4S/c1-13-8(10)6-3-2-4-7(5-6)14(9,11)12/h2-5H,1H3,(H2,9,11,12)",BUYUOBGADRKVAP-UHFFFAOYSA-N,5902,DTXSID7069360,DSSTox_Substance_Id,DTXSID7069360,"Benzoic acid, 3-(aminosulfonyl)-, methyl ester"
3,NC1=NC2=C(S1)C=C(C=C2)S(N)(=O)=O,N=c1[nH]c2ccc(S(N)(=O)=O)cc2s1,"InChI=1S/C7H7N3O2S2/c8-7-10-5-2-1-4(14(9,11)12)3-6(5)13-7/h1-3H,(H2,8,10)(H2,9,11,12)",CGJUKQLMOOVGOC-UHFFFAOYSA-N,5903,DTXSID20352715,DSSTox_Substance_Id,DTXSID20352715,"2-Amino-1,3-benzothiazole-6-sulfonamide"
4,CCC(=O)NC1=NC2=C(CCCC2)S1,CCC(=O)N=c1[nH]c2c(s1)CCCC2,"InChI=1S/C10H14N2OS/c1-2-9(13)12-10-11-7-5-3-4-6-8(7)14-10/h2-6H2,1H3,(H,11,12,13)",LDGQOXHQWNHBOO-UHFFFAOYSA-N,5904,DTXSID90385974,DSSTox_Substance_Id,DTXSID90385974,"N-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)propanamide"
5,OC(=O)[C@H](CC1=CC=CC=C1)NS(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,O=C(O)C(Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,"InChI=1S/C21H19NO4S/c23-21(24)20(15-16-7-3-1-4-8-16)22-27(25,26)19-13-11-18(12-14-19)17-9-5-2-6-10-17/h1-14,20,22H,15H2,(H,23,24)",JBYHBQIDTNHWJF-UHFFFAOYSA-N,5905,DTXSID50658530,DSSTox_Substance_Id,DTXSID50658530,"N-([1,1'-Biphenyl]-4-sulfonyl)-L-phenylalanine"
6,CC1=CC=CC(=S)N1O,Cc1cccc(=S)n1O,"InChI=1S/C6H7NOS/c1-5-3-2-4-6(9)7(5)8/h2-4,8H,1H3",KVLOEFKBTCCASR-UHFFFAOYSA-N,5906,DTXSID60333321,DSSTox_Substance_Id,DTXSID60333321,"2(1H)-Pyridinethione, 1-hydroxy-6-methyl-"
7,CNC(=O)C1=CC=C(C=C1)S(N)(=O)=O,CNC(=O)c1ccc(S(N)(=O)=O)cc1,"InChI=1S/C8H10N2O3S/c1-10-8(11)6-2-4-7(5-3-6)14(9,12)13/h2-5H,1H3,(H,10,11)(H2,9,12,13)",CTDFBRMMEMHBEO-UHFFFAOYSA-N,5907,DTXSID70399236,DSSTox_Substance_Id,DTXSID70399236,N-methyl-4-sulfamoylbenzamide
8,O=C1N(C(=O)C2=CC=CC=C12)C1=NC=CS1,O=C1c2ccccc2C(=O)N1c1nccs1,InChI=1S/C11H6N2O2S/c14-9-7-3-1-2-4-8(7)10(15)13(9)11-12-5-6-16-11/h1-6H,PYVGPAOBJCWIHT-UHFFFAOYSA-N,5908,DTXSID20289138,DSSTox_Substance_Id,DTXSID20289138,N-(2-Thiazolyl)phthalimide
9,NS(=O)(=O)NC[C@H]1COC2=C(O1)C=C(Cl)C=C2,NS(=O)(=O)NCC1COc2ccc(Cl)cc2O1,"InChI=1S/C9H11ClN2O4S/c10-6-1-2-8-9(3-6)16-7(5-15-8)4-12-17(11,13)14/h1-3,7,12H,4-5H2,(H2,11,13,14)",IJGYUXMDVGXAOM-UHFFFAOYSA-N,5909,DTXSID30728260,DSSTox_Substance_Id,DTXSID30728260,"N-{[(2S)-7-Chloro-2,3-dihydro-1,4-benzodioxin-2-yl]methyl}sulfuric diamide"
