,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,C(OC1=CC=CC=C1)C1=CN(N=N1)C1=CC=CC=C1,c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,"InChI=1S/C15H13N3O/c1-3-7-14(8-4-1)18-11-13(16-17-18)12-19-15-9-5-2-6-10-15/h1-11H,12H2",YAMKQOLLUFRTQD-UHFFFAOYSA-N,DTXSID80207136,DSSTox_Substance_Id,DTXSID80207136,"1H-1,2,3-Triazole, 4-(phenoxymethyl)-1-phenyl-"
1,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCC#N,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCC#N)C1c1cccc([N+](=O)[O-])c1,"InChI=1S/C19H19N3O6/c1-11-15(18(23)27-3)17(13-6-4-7-14(10-13)22(25)26)16(12(2)21-11)19(24)28-9-5-8-20/h4,6-7,10,16-17H,5,9H2,1-3H3",WQCZEZZKSSCNCH-UHFFFAOYSA-N,DTXSID00448241,DSSTox_Substance_Id,DTXSID00448241,AG-G-99341
2,CSC1=NC(C2=CC(=CC=C2)[N+]([O-])=O)C(C(=O)OC(C)C)=C(C)N1,CSC1=NC(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)C)C(C)=N1,"InChI=1S/C16H19N3O4S/c1-9(2)23-15(20)13-10(3)17-16(24-4)18-14(13)11-6-5-7-12(8-11)19(21)22/h5-9,13-14H,1-4H3",QNJRRMUIMQNFIU-UHFFFAOYSA-N,DTXSID00386139,DSSTox_Substance_Id,DTXSID00386139,"propan-2-yl 6-methyl-2-methylsulfanyl-4-(3-nitrophenyl)-1,4-dihydropyrimidine-5-carboxylate"
3,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=C(C=C1)[N+]([O-])=O)C(=O)OC,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccc([N+](=O)[O-])cc1,"InChI=1S/C17H18N2O6/c1-9-13(16(20)24-3)15(14(10(2)18-9)17(21)25-4)11-5-7-12(8-6-11)19(22)23/h5-8,13,15H,1-4H3",BEZXOKCXXKODCS-UHFFFAOYSA-N,DTXSID40176238,DSSTox_Substance_Id,DTXSID40176238,"1,4-Dihydro-2,6-dimethyl-4-(4-nitrophenyl)-3,5-pyridinedicarboxylic acid dimethyl ester"
4,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=C(O1)[N+]([O-])=O)C(=O)OCC,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccc([N+](=O)[O-])o1,"InChI=1S/C17H20N2O7/c1-5-24-16(20)13-9(3)18-10(4)14(17(21)25-6-2)15(13)11-7-8-12(26-11)19(22)23/h7-8,13,15H,5-6H2,1-4H3",KNDYMKHLBLNKIQ-UHFFFAOYSA-N,DTXSID90203881,DSSTox_Substance_Id,DTXSID90203881,"3,5-Pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(5-nitro-2-furyl)-, diethyl ester"
5,CCCC1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC,CCCC1C(C(=O)OCC)=C(C)N=C(C)C1C(=O)OCC,"InChI=1S/C16H25NO4/c1-6-9-12-13(15(18)20-7-2)10(4)17-11(5)14(12)16(19)21-8-3/h12-13H,6-9H2,1-5H3",ALYIRNNURYUFKX-UHFFFAOYSA-N,DTXSID20151144,DSSTox_Substance_Id,DTXSID20151144,"Diethyl 1,4-dihydro-2,6-dimethyl-4-propylpyridine-3,5-dicarboxylate"
6,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)C(F)(F)F)C(=O)OCC,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1cccc(C(F)(F)F)c1,"InChI=1S/C20H22F3NO4/c1-5-27-18(25)15-11(3)24-12(4)16(19(26)28-6-2)17(15)13-8-7-9-14(10-13)20(21,22)23/h7-10,15,17H,5-6H2,1-4H3",UORRAKWVGODPPB-UHFFFAOYSA-N,DTXSID60177686,DSSTox_Substance_Id,DTXSID60177686,"3,5-Pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(alpha,alpha,alpha-trifluoro-m-tolyl)-, diethyl ester"
7,ON1C(=O)NC2=C(N(N=C2)C2=CC=CC=C2)C1=O,O=c1[nH]c2cnn(-c3ccccc3)c2c(=O)n1O,"InChI=1S/C11H8N4O3/c16-10-9-8(13-11(17)15(10)18)6-12-14(9)7-4-2-1-3-5-7/h1-6,18H,(H,13,17)",KWVZYRSPZIGJDK-UHFFFAOYSA-N,DTXSID90166987,DSSTox_Substance_Id,DTXSID90166987,"6-Hydroxy-1-phenyl-1H-pyrazolo(4,3-d)pyrimidine-5,7(4H,6H)-dione"
8,CC(=O)NC1=CC2=C(C=C1)C(=O)CCC2,CC(=O)Nc1ccc2c(c1)CCCC2=O,"InChI=1S/C12H13NO2/c1-8(14)13-10-5-6-11-9(7-10)3-2-4-12(11)15/h5-7H,2-4H2,1H3,(H,13,14)",WEBCZGJWXXPNHB-UHFFFAOYSA-N,DTXSID90381638,DSSTox_Substance_Id,DTXSID90381638,"N-(5-Oxo-5,6,7,8-tetrahydronaphthalen-2-yl)acetamide"
9,CC(=O)N1CCC2=C(C1)C1=C(N2)C=CC(C)=C1,CC(=O)N1CCc2[nH]c3ccc(C)cc3c2C1,"InChI=1S/C14H16N2O/c1-9-3-4-13-11(7-9)12-8-16(10(2)17)6-5-14(12)15-13/h3-4,7,15H,5-6,8H2,1-2H3",KEKBLSZOFATKIT-UHFFFAOYSA-N,DTXSID50351796,DSSTox_Substance_Id,DTXSID50351796,"2-acetyl-8-methyl-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indole"
