,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=C(NCC1=CC=CO1)C1=CC=C(C=C1)C(=O)NCC1=CC=CO1,O=C(NCc1ccco1)c1ccc(C(=O)NCc2ccco2)cc1,"InChI=1S/C18H16N2O4/c21-17(19-11-15-3-1-9-23-15)13-5-7-14(8-6-13)18(22)20-12-16-4-2-10-24-16/h1-10H,11-12H2,(H,19,21)(H,20,22)",QUKOGOJUPVYWHS-UHFFFAOYSA-N,DTXSID90297528,DSSTox_Substance_Id,DTXSID90297528,MLS002706650
1,O=C1N2CCSC2=NC=C1C1=CC=CC=C1,O=c1c(-c2ccccc2)cnc2n1CCS2,"InChI=1S/C12H10N2OS/c15-11-10(9-4-2-1-3-5-9)8-13-12-14(11)6-7-16-12/h1-5,8H,6-7H2",GQWKEFQXORMYTP-UHFFFAOYSA-N,DTXSID60397221,DSSTox_Substance_Id,DTXSID60397221,"6-phenyl-2,3-dihydro-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one"
2,OCCN(CCO)C1=CC=CC(=C1)C(O)=O,O=C(O)c1cccc(N(CCO)CCO)c1,"InChI=1S/C11H15NO4/c13-6-4-12(5-7-14)10-3-1-2-9(8-10)11(15)16/h1-3,8,13-14H,4-7H2,(H,15,16)",WJQCXGJUJSZNOO-UHFFFAOYSA-N,DTXSID80355500,DSSTox_Substance_Id,DTXSID80355500,3-[bis(2-hydroxyethyl)amino]benzoic acid
3,COC1=CC=CC=C1NC(C)=O,COc1ccccc1NC(C)=O,"InChI=1S/C9H11NO2/c1-7(11)10-8-5-3-4-6-9(8)12-2/h3-6H,1-2H3,(H,10,11)",FGOFNVXHDGQVBG-UHFFFAOYSA-N,DTXSID0052623,DSSTox_Substance_Id,DTXSID0052623,N-(2-Methoxyphenyl)acetamide
4,OC(=O)C1=CC=CC=C1SCC(=O)C1=CC=CC=C1,O=C(CSc1ccccc1C(=O)O)c1ccccc1,"InChI=1S/C15H12O3S/c16-13(11-6-2-1-3-7-11)10-19-14-9-5-4-8-12(14)15(17)18/h1-9H,10H2,(H,17,18)",BLEPSDUOWLSFPI-UHFFFAOYSA-N,DTXSID80377843,DSSTox_Substance_Id,DTXSID80377843,2-[(2-OXO-2-PHENYLETHYL)THIO]BENZOIC ACID
5,OC(=O)C1=C(N(N=C1)C1=CC=CC=C1)C1=CC=CC=C1,O=C(O)c1cnn(-c2ccccc2)c1-c1ccccc1,"InChI=1S/C16H12N2O2/c19-16(20)14-11-17-18(13-9-5-2-6-10-13)15(14)12-7-3-1-4-8-12/h1-11H,(H,19,20)",XFYHUVOWHZCRFB-UHFFFAOYSA-N,DTXSID40396616,DSSTox_Substance_Id,DTXSID40396616,"1,5-diphenyl-1H-pyrazole-4-carboxylic acid"
6,OC(=O)CC1=CSC2=CC=CC=C12,O=C(O)Cc1csc2ccccc12,"InChI=1S/C10H8O2S/c11-10(12)5-7-6-13-9-4-2-1-3-8(7)9/h1-4,6H,5H2,(H,11,12)",VFZQJKXVHYZXMM-UHFFFAOYSA-N,DTXSID70150283,DSSTox_Substance_Id,DTXSID70150283,"Acetic acid, 3-benzo(b)thienyl-"
7,NC1=NC2=C(S1)C=C(F)C=C2,N=c1[nH]c2ccc(F)cc2s1,"InChI=1S/C7H5FN2S/c8-4-1-2-5-6(3-4)11-7(9)10-5/h1-3H,(H2,9,10)",CJLUXPZQUXVJNF-UHFFFAOYSA-N,DTXSID50313051,DSSTox_Substance_Id,DTXSID50313051,2-Amino-6-fluorobenzothiazole
8,CC(=O)C1=C(C)C(C(C)=O)=C(C)N1,CC(=O)c1[nH]c(C)c(C(C)=O)c1C,"InChI=1S/C10H13NO2/c1-5-9(7(3)12)6(2)11-10(5)8(4)13/h11H,1-4H3",QQDLJFDTROVUDP-UHFFFAOYSA-N,DTXSID50164449,DSSTox_Substance_Id,DTXSID50164449,"Pyrrole, 2,4-diacetyl-3,5-dimethyl-"
9,O=C(NCC1=CC=CO1)C1=CC=CC=C1C1=CC=CC=C1,O=C(NCc1ccco1)c1ccccc1-c1ccccc1,"InChI=1S/C18H15NO2/c20-18(19-13-15-9-6-12-21-15)17-11-5-4-10-16(17)14-7-2-1-3-8-14/h1-12H,13H2,(H,19,20)",DLHFETUGSYTIOJ-UHFFFAOYSA-N,DTXSID70359618,DSSTox_Substance_Id,DTXSID70359618,"[1,1'-Biphenyl]-2-carboxamide, N-(2-furanylmethyl)-"
10,O=C(NC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1)C1=CC=CC=C1,O=C(Nc1ccc(NS(=O)(=O)c2ccccc2)cc1)c1ccccc1,"InChI=1S/C19H16N2O3S/c22-19(15-7-3-1-4-8-15)20-16-11-13-17(14-12-16)21-25(23,24)18-9-5-2-6-10-18/h1-14,21H,(H,20,22)",QMOXGQIMTDNBDP-UHFFFAOYSA-N,DTXSID40360539,DSSTox_Substance_Id,DTXSID40360539,N-[4-(benzenesulfonamido)phenyl]benzamide
11,NC1=NC(=NS1)C1=CC=CC=C1,N=c1[nH]c(-c2ccccc2)ns1,"InChI=1S/C8H7N3S/c9-8-10-7(11-12-8)6-4-2-1-3-5-6/h1-5H,(H2,9,10,11)",OYAHSBDYBOBAAQ-UHFFFAOYSA-N,DTXSID4066204,DSSTox_Substance_Id,DTXSID4066204,"1,2,4-Thiadiazol-5-amine, 3-phenyl-"
