,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,COC1=C2C(=O)CCC2=C(Br)C=C1,COc1ccc(Br)c2c1C(=O)CC2,"InChI=1S/C10H9BrO2/c1-13-9-5-3-7(11)6-2-4-8(12)10(6)9/h3,5H,2,4H2,1H3",OJDMKCLDADYDRL-UHFFFAOYSA-N,23125,DTXSID90278998,DSSTox_Substance_Id,DTXSID90278998,"4-Bromo-7-methoxy-2,3-dihydro-1H-inden-1-one"
1,CCOC(=O)C1=CC=CC=C1NC(=O)C1=CC=CS1,CCOC(=O)c1ccccc1NC(=O)c1cccs1,"InChI=1S/C14H13NO3S/c1-2-18-14(17)10-6-3-4-7-11(10)15-13(16)12-8-5-9-19-12/h3-9H,2H2,1H3,(H,15,16)",NGIPFNFQFBJHSJ-UHFFFAOYSA-N,23126,DTXSID10350381,DSSTox_Substance_Id,DTXSID10350381,ethyl 2-(thiophene-2-carbonylamino)benzoate
2,[O-][N+](=O)C1=CC=C2NC(S)=NC2=C1,O=[N+]([O-])c1ccc2[nH]c(=S)[nH]c2c1,"InChI=1S/C7H5N3O2S/c11-10(12)4-1-2-5-6(3-4)9-7(13)8-5/h1-3H,(H2,8,9,13)",YPXQSGWOGQPLQO-UHFFFAOYSA-N,23127,DTXSID7064235,DSSTox_Substance_Id,DTXSID7064235,5-Nitro-2-mercaptobenzimidazole
3,CC1=CC(=CC=C1)C(=O)NCCNC(=O)C1=CC=CC(C)=C1,Cc1cccc(C(=O)NCCNC(=O)c2cccc(C)c2)c1,"InChI=1S/C18H20N2O2/c1-13-5-3-7-15(11-13)17(21)19-9-10-20-18(22)16-8-4-6-14(2)12-16/h3-8,11-12H,9-10H2,1-2H3,(H,19,21)(H,20,22)",KRIWMOQZFUZLHN-UHFFFAOYSA-N,23128,DTXSID10364968,DSSTox_Substance_Id,DTXSID10364968,"Benzamide, N,N'-1,2-ethanediylbis[3-methyl-"
4,CC1=CC(CCNC=O)=C(C)C2=C1SC1=CC=CC=C21,Cc1cc(CCNC=O)c(C)c2c1sc1ccccc12,"InChI=1S/C17H17NOS/c1-11-9-13(7-8-18-10-19)12(2)16-14-5-3-4-6-15(14)20-17(11)16/h3-6,9-10H,7-8H2,1-2H3,(H,18,19)",ZNUPURXQBIDNGD-UHFFFAOYSA-N,23129,DTXSID50298157,DSSTox_Substance_Id,DTXSID50298157,MLS002707111
5,O=C1NC=C2CCN(CC3=CC=CC=C3)C2=C1C#N,N#Cc1c2c(c[nH]c1=O)CCN2Cc1ccccc1,"InChI=1S/C15H13N3O/c16-8-13-14-12(9-17-15(13)19)6-7-18(14)10-11-4-2-1-3-5-11/h1-5,9H,6-7,10H2,(H,17,19)",NWZQCFJWPZRDRH-UHFFFAOYSA-N,23130,DTXSID50353619,DSSTox_Substance_Id,DTXSID50353619,1-BENZYL-6-HYDROXY-7-CYANO-5-AZAINDOLIN
6,COC(=O)C(SC1=CC=C(Cl)C=C1)C1SC(=S)N(CC2=CC=CC=C2)C1=O,COC(=O)C(Sc1ccc(Cl)cc1)c1sc(=S)n(Cc2ccccc2)c1O,"InChI=1S/C19H16ClNO3S3/c1-24-18(23)16(26-14-9-7-13(20)8-10-14)15-17(22)21(19(25)27-15)11-12-5-3-2-4-6-12/h2-10,16,22H,11H2,1H3",QFKWGHMSNNFHEE-UHFFFAOYSA-N,23131,DTXSID70316443,DSSTox_Substance_Id,DTXSID70316443,MLS003115787
7,C=CCNC(=S)NC1=CC=CC=C1,C=CCNC(=S)Nc1ccccc1,"InChI=1S/C10H12N2S/c1-2-8-11-10(13)12-9-6-4-3-5-7-9/h2-7H,1,8H2,(H2,11,12,13)",RJTICPGQFMYYEG-UHFFFAOYSA-N,23132,DTXSID80223639,DSSTox_Substance_Id,DTXSID80223639,"Urea, 1-allyl-3-phenyl-2-thio-"
8,OC(=O)C1=CC2=C(C=C1)C(=O)N(C2=O)C1=NC=CC=N1,O=C(O)c1ccc2c(c1)C(=O)N(c1ncccn1)C2=O,"InChI=1S/C13H7N3O4/c17-10-8-3-2-7(12(19)20)6-9(8)11(18)16(10)13-14-4-1-5-15-13/h1-6H,(H,19,20)",IUHFHKXIELVUJV-UHFFFAOYSA-N,23133,DTXSID40354130,DSSTox_Substance_Id,DTXSID40354130,"1,3-Dioxo-2-(pyrimidin-2-yl)-2,3-dihydro-1H-isoindole-5-carboxylic acid"
9,CC(=O)N(C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)N(c1ccccc1)C(C(=O)c1ccccc1)c1ccccc1,"InChI=1S/C22H19NO2/c1-17(24)23(20-15-9-4-10-16-20)21(18-11-5-2-6-12-18)22(25)19-13-7-3-8-14-19/h2-16,21H,1H3",UGHPGBNFXXYGSP-UHFFFAOYSA-N,23134,DTXSID40276989,DSSTox_Substance_Id,DTXSID40276989,"n-(2-oxo-1,2-diphenylethyl)-n-phenylacetamide"
10,OC(=O)CCC(=O)OCCN1N=C(C2=CC=C(Cl)C=C2)C(C2=CC=C(Cl)C=C2)=C(C#N)C1=O,N#Cc1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CCOC(=O)CCC(=O)O)c1=O,"InChI=1S/C23H17Cl2N3O5/c24-16-5-1-14(2-6-16)21-18(13-26)23(32)28(11-12-33-20(31)10-9-19(29)30)27-22(21)15-3-7-17(25)8-4-15/h1-8H,9-12H2,(H,29,30)",AKJTWZYTVPZSDW-UHFFFAOYSA-N,23135,DTXSID10231646,DSSTox_Substance_Id,DTXSID10231646,"Butanedioic acid, mono(2-(3,4-bis(4-chlorophenyl)-5-cyano-6-oxo-1(6H)-pyridazinyl)ethyl) ester"
11,FC1=CC=C(NC(=O)C2=C(OC3=CC(=CC=C3)C(F)(F)F)N=CC=C2)C(F)=C1,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,"InChI=1S/C19H11F5N2O2/c20-12-6-7-16(15(21)10-12)26-17(27)14-5-2-8-25-18(14)28-13-4-1-3-11(9-13)19(22,23)24/h1-10H,(H,26,27)",WYEHFWKAOXOVJD-UHFFFAOYSA-N,23136,DTXSID4041494,DSSTox_Substance_Id,DTXSID4041494,Diflufenican
12,CC1=NC2=CC=CC=C2C2=C1CC(O2)C(C)(Cl)Br,Cc1nc2ccccc2c2c1CC(C(C)(Cl)Br)O2,"InChI=1S/C14H13BrClNO/c1-8-10-7-12(14(2,15)16)18-13(10)9-5-3-4-6-11(9)17-8/h3-6,12H,7H2,1-2H3",HIELOUZGQULWCY-UHFFFAOYSA-N,23137,DTXSID90386704,DSSTox_Substance_Id,DTXSID90386704,"Furo[3,2-c]quinoline, 2-(1-bromo-1-chloroethyl)-2,3-dihydro-4-methyl-"
13,C1=CC=C(N=C1)C1=CC=NC=C1,c1ccc(-c2ccncc2)nc1,InChI=1S/C10H8N2/c1-2-6-12-10(3-1)9-4-7-11-8-5-9/h1-8H,RMHQDKYZXJVCME-UHFFFAOYSA-N,23138,DTXSID40206822,DSSTox_Substance_Id,DTXSID40206822,"2,4'-Dipyridyl"
14,O=C1OC(N(NC2=CC=CC=C2)C2=CC=CC=C2)(C2=CC=CC=C12)C1=CC=CC=C1,O=C1OC(c2ccccc2)(N(Nc2ccccc2)c2ccccc2)c2ccccc21,"InChI=1S/C26H20N2O2/c29-25-23-18-10-11-19-24(23)26(30-25,20-12-4-1-5-13-20)28(22-16-8-3-9-17-22)27-21-14-6-2-7-15-21/h1-19,27H",PQDYUISLXFIFGC-UHFFFAOYSA-N,23139,DTXSID20300559,DSSTox_Substance_Id,DTXSID20300559,MLS002920415
15,COC1=CC(=CC(OC)=C1OC)C(=O)NC(=S)NC1=CC2=CC=CC=C2C=C1,COc1cc(C(=O)NC(=S)Nc2ccc3ccccc3c2)cc(OC)c1OC,"InChI=1S/C21H20N2O4S/c1-25-17-11-15(12-18(26-2)19(17)27-3)20(24)23-21(28)22-16-9-8-13-6-4-5-7-14(13)10-16/h4-12H,1-3H3,(H2,22,23,24,28)",WEFNZNZFPKAEMG-UHFFFAOYSA-N,23140,DTXSID10360728,DSSTox_Substance_Id,DTXSID10360728,MLS003107108
16,FC(F)(F)C(F)(F)C1=NC2=C(N1)N=C(Cl)C(Cl)=N2,FC(F)(F)C(F)(F)c1nc2nc(Cl)c(Cl)nc2[nH]1,"InChI=1S/C7HCl2F5N4/c8-1-2(9)16-4-3(15-1)17-5(18-4)6(10,11)7(12,13)14/h(H,15,16,17,18)",NZQSHTFYTKYMFC-UHFFFAOYSA-N,23141,DTXSID40419354,DSSTox_Substance_Id,DTXSID40419354,"5,6-Dichloro-2-(pentafluoroethyl)-1H-imidazo[4,5-b]pyrazine"
17,N#CC1=CN(N=C1C1=CC=CC=C1)C1=CC=CC=C1,N#Cc1cn(-c2ccccc2)nc1-c1ccccc1,"InChI=1S/C16H11N3/c17-11-14-12-19(15-9-5-2-6-10-15)18-16(14)13-7-3-1-4-8-13/h1-10,12H",FDDDVYRBXUWWGA-UHFFFAOYSA-N,23142,DTXSID70351470,DSSTox_Substance_Id,DTXSID70351470,"1H-Pyrazole-4-carbonitrile, 1,3-diphenyl-"
18,CCCCN1C=NC2=C1N=C(N)N=C2SCC1=CC=C(Cl)C=C1,CCCCn1cnc2c(SCc3ccc(Cl)cc3)[nH]c(=N)nc21,"InChI=1S/C16H18ClN5S/c1-2-3-8-22-10-19-13-14(22)20-16(18)21-15(13)23-9-11-4-6-12(17)7-5-11/h4-7,10H,2-3,8-9H2,1H3,(H2,18,20,21)",GYDUPSSJDVALJK-UHFFFAOYSA-N,23143,DTXSID00286387,DSSTox_Substance_Id,DTXSID00286387,MLS002608700
19,COC1=C(OC)C=C2C(=O)CCCC2=C1,COc1cc2c(cc1OC)C(=O)CCC2,"InChI=1S/C12H14O3/c1-14-11-6-8-4-3-5-10(13)9(8)7-12(11)15-2/h6-7H,3-5H2,1-2H3",YNNJHKOXXBIJKK-UHFFFAOYSA-N,23144,DTXSID20295810,DSSTox_Substance_Id,DTXSID20295810,"6,7-Dimethoxy-1-tetralone"
20,CC(C)(CCC(=S)N1CCOCC1)C1=CC=CC=C1,CC(C)(CCC(=S)N1CCOCC1)c1ccccc1,"InChI=1S/C16H23NOS/c1-16(2,14-6-4-3-5-7-14)9-8-15(19)17-10-12-18-13-11-17/h3-7H,8-13H2,1-2H3",WKIJBNARSPBPLP-UHFFFAOYSA-N,23145,DTXSID50288331,DSSTox_Substance_Id,DTXSID50288331,MLS002667730
21,CCCC(=O)C1=C(CC(C)(C)C(C(=O)OC)C1=O)NC1=CC=CC2=CC=CC=C12,CCCC(=O)C1C(=O)C(C(=O)OC)C(C)(C)CC1=Nc1cccc2ccccc12,"InChI=1S/C24H27NO4/c1-5-9-19(26)20-18(14-24(2,3)21(22(20)27)23(28)29-4)25-17-13-8-11-15-10-6-7-12-16(15)17/h6-8,10-13,20-21H,5,9,14H2,1-4H3",KKJCMSGHIRIGGR-UHFFFAOYSA-N,23146,DTXSID50385415,DSSTox_Substance_Id,DTXSID50385415,SMR000117283
22,O=C(NC1=CC=CC=C1)OC1=CC=CC2=C1N=CC=C2,O=C(Nc1ccccc1)Oc1cccc2cccnc12,"InChI=1S/C16H12N2O2/c19-16(18-13-8-2-1-3-9-13)20-14-10-4-6-12-7-5-11-17-15(12)14/h1-11H,(H,18,19)",PBDIJXYBHFECQC-UHFFFAOYSA-N,23147,DTXSID10286176,DSSTox_Substance_Id,DTXSID10286176,quinolin-8-yl phenylcarbamate
23,CCOC(=O)C1=C(C)N=C2C=CC(C)=CN12,CCOC(=O)c1c(C)nc2ccc(C)cn12,"InChI=1S/C12H14N2O2/c1-4-16-12(15)11-9(3)13-10-6-5-8(2)7-14(10)11/h5-7H,4H2,1-3H3",WSVDYQIPNOBWDU-UHFFFAOYSA-N,23148,DTXSID80371346,DSSTox_Substance_Id,DTXSID80371346,"ethyl 2,6-dimethylimidazo[1,2-a]pyridine-3-carboxylate"
24,ClC1=CN(CC1)C1=NCCC1,ClC1=CN(C2=NCCC2)CC1,"InChI=1S/C8H11ClN2/c9-7-3-5-11(6-7)8-2-1-4-10-8/h6H,1-5H2",INVIVYYBHVNKOK-UHFFFAOYSA-N,23149,DTXSID00317509,DSSTox_Substance_Id,DTXSID00317509,MLS003170972
