,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CC(C)OC1=CC=C(C=C1)C1CNC(=O)C1,CC(C)Oc1ccc(C2CNC(=O)C2)cc1,"InChI=1S/C13H17NO2/c1-9(2)16-12-5-3-10(4-6-12)11-7-13(15)14-8-11/h3-6,9,11H,7-8H2,1-2H3,(H,14,15)",IQRQFDBETFFVOE-UHFFFAOYSA-N,DTXSID80389380,DSSTox_Substance_Id,DTXSID80389380,4-{4-[(Propan-2-yl)oxy]phenyl}pyrrolidin-2-one
1,CC1=NC(N=C(N)N)=NC2=CC=CC=C12,Cc1[nH]c(=NC(=N)N)nc2ccccc12,"InChI=1S/C10H11N5/c1-6-7-4-2-3-5-8(7)14-10(13-6)15-9(11)12/h2-5H,1H3,(H4,11,12,13,14,15)",ONQKSKDLYYDFLL-UHFFFAOYSA-N,DTXSID20323223,DSSTox_Substance_Id,DTXSID20323223,N-(4-methylquinazolin-2-yl)guanidine
2,OC1=C(C(=O)C(O)=C(C1=O)[N+]([O-])=O)[N+]([O-])=O,O=c1c([N+](=O)[O-])c(O)c(=O)c(=[N+]([O-])O)c1=O,"InChI=1S/C6H2N2O8/c9-3-1(7(13)14)4(10)6(12)2(5(3)11)8(15)16/h9H,(H,15,16)",FUAUEHWITMLNIU-UHFFFAOYSA-N,DTXSID20402880,DSSTox_Substance_Id,DTXSID20402880,Nitranilic acid
3,O=S(=O)(NCC1=CC=CC=C1)C1=CC=CS1,O=S(=O)(NCc1ccccc1)c1cccs1,"InChI=1S/C11H11NO2S2/c13-16(14,11-7-4-8-15-11)12-9-10-5-2-1-3-6-10/h1-8,12H,9H2",ZBWRRXATZZOORF-UHFFFAOYSA-N,DTXSID50354181,DSSTox_Substance_Id,DTXSID50354181,N-benzylthiophene-2-sulfonamide
4,NC1=C(C2=C(C=C1)C(=CC=C2)S(O)(=O)=O)S(O)(=O)=O,Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O,"InChI=1S/C10H9NO6S2/c11-8-5-4-6-7(10(8)19(15,16)17)2-1-3-9(6)18(12,13)14/h1-5H,11H2,(H,12,13,14)(H,15,16,17)",YAIKCRUPEVOINQ-UHFFFAOYSA-N,DTXSID0045040,DSSTox_Substance_Id,DTXSID0045040,"2-Aminonaphthalene-1,5-disulphonic acid"
5,COC(=O)C1=C(O)C(C=O)=C(O)C=C1C,COC(=O)c1c(C)cc(O)c(C=O)c1O,"InChI=1S/C10H10O5/c1-5-3-7(12)6(4-11)9(13)8(5)10(14)15-2/h3-4,12-13H,1-2H3",PXFMUVDLJWXOQM-UHFFFAOYSA-N,DTXSID60343723,DSSTox_Substance_Id,DTXSID60343723,Methyl haematommate
6,OC1=CC=CC2=C1C(=O)OC(=C2)C1=CC(O)=C(O)C=C1,O=c1oc(-c2ccc(O)c(O)c2)cc2cccc(O)c12,"InChI=1S/C15H10O5/c16-10-5-4-8(6-12(10)18)13-7-9-2-1-3-11(17)14(9)15(19)20-13/h1-7,16-18H",WHZXJVJVGGWZQI-UHFFFAOYSA-N,DTXSID30163773,DSSTox_Substance_Id,DTXSID30163773,Thunberginol A
7,CC1=CC(NS(=O)(=O)C2=CC=C(NC3=NC(=CS3)C3=C(C)N=C(N)S3)C=C2)=NO1,Cc1cc(=NS(=O)(=O)c2ccc(N=c3[nH]c(-c4sc(=N)[nH]c4C)cs3)cc2)[nH]o1,"InChI=1S/C17H16N6O3S3/c1-9-7-14(22-26-9)23-29(24,25)12-5-3-11(4-6-12)20-17-21-13(8-27-17)15-10(2)19-16(18)28-15/h3-8H,1-2H3,(H2,18,19)(H,20,21)(H,22,23)",OMTLPFRFCCMSFI-UHFFFAOYSA-N,DTXSID10364665,DSSTox_Substance_Id,DTXSID10364665,ST056846
8,COC(=O)C1=C(SC)C=CC=N1,COC(=O)c1ncccc1SC,"InChI=1S/C8H9NO2S/c1-11-8(10)7-6(12-2)4-3-5-9-7/h3-5H,1-2H3",PNWJCQQJYVXBNB-UHFFFAOYSA-N,DTXSID70361039,DSSTox_Substance_Id,DTXSID70361039,Methyl 3-(methylsulfanyl)pyridine-2-carboxylate
9,ClC1=CC(Cl)=C(CNS(=O)(=O)C2=CC=CS2)C=C1,O=S(=O)(NCc1ccc(Cl)cc1Cl)c1cccs1,"InChI=1S/C11H9Cl2NO2S2/c12-9-4-3-8(10(13)6-9)7-14-18(15,16)11-2-1-5-17-11/h1-6,14H,7H2",QBBUOJIPMSQENA-UHFFFAOYSA-N,DTXSID90357171,DSSTox_Substance_Id,DTXSID90357171,"N-[(2,4-dichlorophenyl)methyl]thiophene-2-sulfonamide"
