,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,COC1=CC=C(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)N2C=NC3=C2N=CN=C3N(C)C)C=C1,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,"InChI=1S/C22H29N7O5/c1-28(2)19-17-20(25-10-24-19)29(11-26-17)22-18(31)16(15(9-30)34-22)27-21(32)14(23)8-12-4-6-13(33-3)7-5-12/h4-7,10-11,14-16,18,22,30-31H,8-9,23H2,1-3H3,(H,27,32)",RXWNCPJZOCPEPQ-UHFFFAOYSA-N,DTXSID8036788,DSSTox_Substance_Id,DTXSID8036788,Puromycin
1,Cl.OC1=CC=CC(=C1)C1=NC2=C(OC3=C2C=CC=N3)C(=N1)N1CCOCC1,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,"InChI=1S/C19H16N4O3/c24-13-4-1-3-12(11-13)17-21-15-14-5-2-6-20-19(14)26-16(15)18(22-17)23-7-9-25-10-8-23/h1-6,11,24H,7-10H2",TUVCWJQQGGETHL-UHFFFAOYSA-N,DTXSID30587490,DSSTox_Substance_Id,DTXSID30587490,"3-[4-(Morpholin-4-yl)pyrido[3',2':4,5]furo[3,2-d]pyrimidin-2-yl]phenol--hydrogen chloride (1/1)"
2,CN1C=NC(N)=C2N=CN=C12,Cn1cnc(=N)c2[nH]cnc21,"InChI=1S/C6H7N5/c1-11-3-10-5(7)4-6(11)9-2-8-4/h2-3,7H,1H3,(H,8,9)",ZPBYVFQJHWLTFB-UHFFFAOYSA-N,DTXSID80199406,DSSTox_Substance_Id,DTXSID80199406,3-Methyladenine
3,CC(C)N1C(C)=NC2=C(N=C(N=C12)N1CCOCC1)C1=CN=C(N)N=C1,Cc1nc2c(-c3cnc(=N)[nH]c3)nc(N3CCOCC3)nc2n1C(C)C,"InChI=1S/C17H22N8O/c1-10(2)25-11(3)21-14-13(12-8-19-16(18)20-9-12)22-17(23-15(14)25)24-4-6-26-7-5-24/h8-10H,4-7H2,1-3H3,(H2,18,19,20)",QYBGBLQCOOISAR-UHFFFAOYSA-N,DTXSID10677328,DSSTox_Substance_Id,DTXSID10677328,5-[8-Methyl-2-(morpholin-4-yl)-9-(propan-2-yl)-9H-purin-6-yl]pyrimidin-2-amine
4,OC1=CC=CC(=C1)C1=NC2=C(SC=C2)C(=N1)N1CCOCC1,Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,"InChI=1S/C16H15N3O2S/c20-12-3-1-2-11(10-12)15-17-13-4-9-22-14(13)16(18-15)19-5-7-21-8-6-19/h1-4,9-10,20H,5-8H2",XXLAEKOWCYJOKK-UHFFFAOYSA-N,DTXSID50432599,DSSTox_Substance_Id,DTXSID50432599,Compound 15e
5,CC(=O)NC1=NC(C)=C(S1)C1=CC(F)=C(C=C1)S(C)(=O)=O,CC(=O)N=c1[nH]c(C)c(-c2ccc(S(C)(=O)=O)c(F)c2)s1,"InChI=1S/C13H13FN2O3S2/c1-7-12(20-13(15-7)16-8(2)17)9-4-5-11(10(14)6-9)21(3,18)19/h4-6H,1-3H3,(H,15,16,17)",BNPONKLNSVKAJY-UHFFFAOYSA-N,DTXSID50722306,DSSTox_Substance_Id,DTXSID50722306,"N-{5-[3-Fluoro-4-(methanesulfonyl)phenyl]-4-methyl-1,3-thiazol-2-yl}acetamide"
6,COC1=C(OC)C2=C(C=C1)C1=NCCN1C(NC(=O)C1=CN=CC=C1)=N2,COc1ccc2c3n(c(=NC(=O)c4cccnc4)nc2c1OC)CCN3,"InChI=1S/C18H17N5O3/c1-25-13-6-5-12-14(15(13)26-2)21-18(23-9-8-20-16(12)23)22-17(24)11-4-3-7-19-10-11/h3-7,10,20H,8-9H2,1-2H3",FCKJZIRDZMVDEM-UHFFFAOYSA-N,DTXSID40425899,DSSTox_Substance_Id,DTXSID40425899,PIK-90
7,O=C1NC(=O)\C(S1)=C\C1=CC2=C(C=CN=C2C=C1)C1=CC=NC=C1,O=C1NC(=O)C(=Cc2ccc3nccc(-c4ccncc4)c3c2)S1,"InChI=1S/C18H11N3O2S/c22-17-16(24-18(23)21-17)10-11-1-2-15-14(9-11)13(5-8-20-15)12-3-6-19-7-4-12/h1-10H,(H,21,22,23)",QDITZBLZQQZVEE-UHFFFAOYSA-N,DTXSID00242004,DSSTox_Substance_Id,DTXSID00242004,GSK-1059615
8,COC[C@H]1OC(=O)\C(=C\N(CC=C)CC=C)C2=C(O)C(=O)C3=C([C@@H](C[C@@]4(C)[C@H]3CCC4=O)OC(C)=O)[C@@]12C,C=CCN(C=C1C(=O)OC(COC)C2(C)C1C(=O)C(=O)C1=C3CCC(=O)C3(C)CC(OC(C)=O)C12)CC=C,"InChI=1S/C29H35NO8/c1-7-11-30(12-8-2)14-17-23-26(34)25(33)22-18-9-10-20(32)28(18,4)13-19(37-16(3)31)24(22)29(23,5)21(15-36-6)38-27(17)35/h7-8,14,19,21,23-24H,1-2,9-13,15H2,3-6H3",VASCJEBTNVPQND-UHFFFAOYSA-N,DTXSID80198257,DSSTox_Substance_Id,DTXSID80198257,Sonolisib
9,OC1=C(C=CC(=C1)N1CCOCC1)C(=O)C1=CC=CC=C1,O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O,"InChI=1S/C17H17NO3/c19-16-12-14(18-8-10-21-11-9-18)6-7-15(16)17(20)13-4-2-1-3-5-13/h1-7,12,19H,8-11H2",FALILNHGILFDLC-UHFFFAOYSA-N,DTXSID90587895,DSSTox_Substance_Id,DTXSID90587895,[2-Hydroxy-4-(morpholin-4-yl)phenyl](phenyl)methanone
