,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,OC(=O)C1=CC=CC=C1[As](O)(O)=O,O=C(O)c1ccccc1[As](=O)(O)O,"InChI=1S/C7H7AsO5/c9-7(10)5-3-1-2-4-6(5)8(11,12)13/h1-4H,(H,9,10)(H2,11,12,13)",RANIJPHIVXVUEN-UHFFFAOYSA-N,DTXSID00280108,DSSTox_Substance_Id,DTXSID00280108,2-arsonobenzoic acid
1,CC1=CC(C(=O)NCC2=C(C)OC(=C2)C(O)=O)=C(C)O1,Cc1cc(C(=O)NCc2cc(C(=O)O)oc2C)c(C)o1,"InChI=1S/C14H15NO5/c1-7-4-11(9(3)19-7)13(16)15-6-10-5-12(14(17)18)20-8(10)2/h4-5H,6H2,1-3H3,(H,15,16)(H,17,18)",BKWOSDQVFGPKFT-UHFFFAOYSA-N,DTXSID50357132,DSSTox_Substance_Id,DTXSID50357132,"4-{[(2,5-Dimethylfuran-3-carbonyl)amino]methyl}-5-methylfuran-2-carboxylic acid"
2,OC(=O)C1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1,O=C(O)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,"InChI=1S/C13H14ClNO3/c14-11-3-1-9(2-4-11)12(16)15-7-5-10(6-8-15)13(17)18/h1-4,10H,5-8H2,(H,17,18)",FGLQAKJRFPNIJT-UHFFFAOYSA-N,DTXSID80353324,DSSTox_Substance_Id,DTXSID80353324,1-(4-Chlorobenzoyl)piperidine-4-carboxylic acid
3,COC1=CC=C(C=C1)C1=C(N)NN=C1,COc1ccc(-c2c[nH][nH]c2=N)cc1,"InChI=1S/C10H11N3O/c1-14-8-4-2-7(3-5-8)9-6-12-13-10(9)11/h2-6H,1H3,(H3,11,12,13)",KMQAYHNPVNGXMQ-UHFFFAOYSA-N,DTXSID80377606,DSSTox_Substance_Id,DTXSID80377606,4-(4-methoxyphenyl)-1H-pyrazol-5-amine
4,COCCNC(=O)C(=C\C1=CC=C(O1)C1=C(C=C(OC)C=C1)[N+]([O-])=O)\C#N,COCCNC(=O)C(C#N)=Cc1ccc(-c2ccc(OC)cc2[N+](=O)[O-])o1,"InChI=1S/C18H17N3O6/c1-25-8-7-20-18(22)12(11-19)9-14-4-6-17(27-14)15-5-3-13(26-2)10-16(15)21(23)24/h3-6,9-10H,7-8H2,1-2H3,(H,20,22)",UCDNXVJXMGKQOQ-UHFFFAOYSA-N,DTXSID20367566,DSSTox_Substance_Id,DTXSID20367566,ZINC02969064
5,CC1=NN=C(SCC2=CC=CC=C2CSC2=NN=C(C)S2)S1,Cc1nnc(SCc2ccccc2CSc2nnc(C)s2)s1,"InChI=1S/C14H14N4S4/c1-9-15-17-13(21-9)19-7-11-5-3-4-6-12(11)8-20-14-18-16-10(2)22-14/h3-6H,7-8H2,1-2H3",RCCVYJHLDSADMV-UHFFFAOYSA-N,DTXSID60413233,DSSTox_Substance_Id,DTXSID60413233,"1,3,4-Thiadiazole, 2,2'-[1,2-phenylenebis(methylenethio)]bis[5-methyl-"
6,O=C1CCCCC1S(=O)(=O)C1=CC=CC=C1,O=C1CCCCC1S(=O)(=O)c1ccccc1,"InChI=1S/C12H14O3S/c13-11-8-4-5-9-12(11)16(14,15)10-6-2-1-3-7-10/h1-3,6-7,12H,4-5,8-9H2",HGTMWGONPUDGMF-UHFFFAOYSA-N,DTXSID50326808,DSSTox_Substance_Id,DTXSID50326808,2-(phenylsulfonyl)cyclohexanone
7,ClC1=NN=C2NC3=CC=CC=C3SC2=C1,Clc1cc2c(nn1)Nc1ccccc1S2,"InChI=1S/C10H6ClN3S/c11-9-5-8-10(14-13-9)12-6-3-1-2-4-7(6)15-8/h1-5H,(H,12,14)",GUFFLUIBTAFRHG-UHFFFAOYSA-N,DTXSID60316230,DSSTox_Substance_Id,DTXSID60316230,MLS000757065
8,NC(=O)C1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)[As](O)(O)=O,NC(=O)c1ccc(C(=O)Nc2ccc([As](=O)(O)O)cc2)cc1,"InChI=1S/C14H13AsN2O5/c16-13(18)9-1-3-10(4-2-9)14(19)17-12-7-5-11(6-8-12)15(20,21)22/h1-8H,(H2,16,18)(H,17,19)(H2,20,21,22)",HYSIWANWWUGRIT-UHFFFAOYSA-N,DTXSID00279431,DSSTox_Substance_Id,DTXSID00279431,NSC12666
9,COC1=C(O)C2=C(C=C1)C(=O)C1=CC=CC=C1C2=O,COc1ccc2c(c1O)C(=O)c1ccccc1C2=O,"InChI=1S/C15H10O4/c1-19-11-7-6-10-12(15(11)18)14(17)9-5-3-2-4-8(9)13(10)16/h2-7,18H,1H3",BYQWRZGQEZAOPQ-UHFFFAOYSA-N,DTXSID30208759,DSSTox_Substance_Id,DTXSID30208759,1-Hydroxy-2-methoxyanthraquinone
10,CC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1C(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,Cc1ccc(C(=O)Nc2ccccc2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,"InChI=1S/C26H23N3O4/c1-16-10-12-17(13-11-16)24(30)28-22-9-5-3-7-20(22)25(31)29-23(26(32)33)14-18-15-27-21-8-4-2-6-19(18)21/h2-13,15,23,27H,14H2,1H3,(H,28,30)(H,29,31)(H,32,33)",VIPXLWNGZDNITH-UHFFFAOYSA-N,DTXSID70387193,DSSTox_Substance_Id,DTXSID70387193,3-(1H-indol-3-yl)-2-[[2-[(4-methylbenzoyl)amino]benzoyl]amino]propanoic acid
11,NNC(=O)CCN1CCCCC1,NNC(=O)CCN1CCCCC1,"InChI=1S/C8H17N3O/c9-10-8(12)4-7-11-5-2-1-3-6-11/h1-7,9H2,(H,10,12)",AWVBNMXEAMVLLQ-UHFFFAOYSA-N,DTXSID00354570,DSSTox_Substance_Id,DTXSID00354570,3-(piperidin-1-yl)propanehydrazide
12,[O-][N+](=O)C1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)N1CCOCC1,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc([N+](=O)[O-])cc1,"InChI=1S/C17H17N3O4/c21-17(13-1-5-16(6-2-13)20(22)23)18-14-3-7-15(8-4-14)19-9-11-24-12-10-19/h1-8H,9-12H2,(H,18,21)",ONWDBWGQAYVOML-UHFFFAOYSA-N,DTXSID60350457,DSSTox_Substance_Id,DTXSID60350457,N-[4-(morpholin-4-yl)phenyl]-4-nitrobenzamide
13,CCOC(=O)C1=CC=C(NC(=O)C2=CC3=C(OCO3)C=C2)C=C1,CCOC(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,"InChI=1S/C17H15NO5/c1-2-21-17(20)11-3-6-13(7-4-11)18-16(19)12-5-8-14-15(9-12)23-10-22-14/h3-9H,2,10H2,1H3,(H,18,19)",MNAPLMLDXHLQRT-UHFFFAOYSA-N,DTXSID10186965,DSSTox_Substance_Id,DTXSID10186965,Methylenedioxybenzoyl ethyl PABA
