,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CC1=CC(=CC=C1)C1=NC(=NO1)C1=CC=NC=C1,Cc1cccc(-c2nc(-c3ccncc3)no2)c1,"InChI=1S/C14H11N3O/c1-10-3-2-4-12(9-10)14-16-13(17-18-14)11-5-7-15-8-6-11/h2-9H,1H3",IBTAWSWYHNVHJW-UHFFFAOYSA-N,27375,DTXSID10390080,DSSTox_Substance_Id,DTXSID10390080,BAS 07396695
1,Cl.COC1=CC(Br)=C(OC)C=C1C[C@@H](C)N,COc1cc(CC(C)N)c(OC)cc1Br,"InChI=1S/C11H16BrNO2/c1-7(13)4-8-5-11(15-3)9(12)6-10(8)14-2/h5-7H,4,13H2,1-3H3",FXMWUTGUCAKGQL-UHFFFAOYSA-N,27376,DTXSID6048882,DSSTox_Substance_Id,DTXSID6048882,"R-(-)-2,5-Dimethoxy-4-bromoamphetamine hydrochloride"
2,BrC1=CC2=C(NN=CC2=O)C=C1,O=c1cn[nH]c2ccc(Br)cc12,"InChI=1S/C8H5BrN2O/c9-5-1-2-7-6(3-5)8(12)4-10-11-7/h1-4H,(H,11,12)",VWMHMZLZLNLBPB-UHFFFAOYSA-N,27377,DTXSID50236514,DSSTox_Substance_Id,DTXSID50236514,6-Bromo-4-cinnolinol
3,ClCCN1C(=O)NC2=C(C=CC=C2)C1=O,O=c1[nH]c2ccccc2c(=O)n1CCCl,"InChI=1S/C10H9ClN2O2/c11-5-6-13-9(14)7-3-1-2-4-8(7)12-10(13)15/h1-4H,5-6H2,(H,12,15)",HWFSVCPXNLEACG-UHFFFAOYSA-N,27378,DTXSID5057757,DSSTox_Substance_Id,DTXSID5057757,"3-(2-Chloroethyl)quinazoline-2,4(1H,3H)-dione"
4,S=P(N1CC1)(N1CC1)N1CCCCCC1,S=P(N1CCCCCC1)(N1CC1)N1CC1,"InChI=1S/C10H20N3PS/c15-14(12-7-8-12,13-9-10-13)11-5-3-1-2-4-6-11/h1-10H2",IAQOECAZMQEZLI-UHFFFAOYSA-N,27379,DTXSID50164924,DSSTox_Substance_Id,DTXSID50164924,"N-Hexamethylene N',N''-diethylene thiophosphoramide"
5,N\C(C#N)=C(/N)C#N,N#CC(=N)C(N)C#N,"InChI=1S/C4H4N4/c5-1-3(7)4(8)2-6/h3,8H,7H2",KSKBELRNEVVKNG-UHFFFAOYSA-N,27380,DTXSID0024923,DSSTox_Substance_Id,DTXSID0024923,DAMN
6,CCCCNC(=S)NC1=CC=C(F)C=C1,CCCCNC(=S)Nc1ccc(F)cc1,"InChI=1S/C11H15FN2S/c1-2-3-8-13-11(15)14-10-6-4-9(12)5-7-10/h4-7H,2-3,8H2,1H3,(H2,13,14,15)",ZJBGMYPSRDKDSD-UHFFFAOYSA-N,27381,DTXSID60384414,DSSTox_Substance_Id,DTXSID60384414,N-butyl-N'-(4-fluorophenyl)thiourea
7,CC(C)CCCCCOC(=O)CS,CC(C)CCCCCOC(=O)CS,"InChI=1S/C10H20O2S/c1-9(2)6-4-3-5-7-12-10(11)8-13/h9,13H,3-8H2,1-2H3",RZBBHEJLECUBJT-UHFFFAOYSA-N,27382,DTXSID20274221,DSSTox_Substance_Id,DTXSID20274221,6-Methylheptyl sulfanylacetate
8,[I-].CCCC[N+]1=CC=CC=C1C,CCCC[n+]1ccccc1C,"InChI=1S/C10H16N/c1-3-4-8-11-9-6-5-7-10(11)2/h5-7,9H,3-4,8H2,1-2H3/q+1",BHIGPVGNEXDQBL-UHFFFAOYSA-N,27383,DTXSID2049214,DSSTox_Substance_Id,DTXSID2049214,1-Butyl-2-methylpyridinium iodide
9,ClC1=CC=C(C=C1)C1=NOC(=C1)C1=CC=CC=C1,Clc1ccc(-c2cc(-c3ccccc3)on2)cc1,InChI=1S/C15H10ClNO/c16-13-8-6-11(7-9-13)14-10-15(18-17-14)12-4-2-1-3-5-12/h1-10H,PUSQABHGLQMVTM-UHFFFAOYSA-N,27384,DTXSID80299319,DSSTox_Substance_Id,DTXSID80299319,3-(p-Chlorophenyl)-5-phenylisoxazole
10,CC1=CC(=O)NC(=O)N1CC1=CC=CC=C1,Cc1cc(=O)[nH]c(=O)n1Cc1ccccc1,"InChI=1S/C12H12N2O2/c1-9-7-11(15)13-12(16)14(9)8-10-5-3-2-4-6-10/h2-7H,8H2,1H3,(H,13,15,16)",LXRVJHIISSYWEJ-UHFFFAOYSA-N,27385,DTXSID30309275,DSSTox_Substance_Id,DTXSID30309275,"1-Benzyl-6-methylpyrimidine-2,4(1H,3H)-dione"
11,[Na+].CC1=C(OCC([O-])=O)C=CC(Cl)=C1,Cc1cc(Cl)ccc1OCC(=O)O,"InChI=1S/C9H9ClO3/c1-6-4-7(10)2-3-8(6)13-5-9(11)12/h2-4H,5H2,1H3,(H,11,12)",WHKUVVPPKQRRBV-UHFFFAOYSA-N,27386,DTXSID2034700,DSSTox_Substance_Id,DTXSID2034700,"Acetic acid, 2-(4-chloro-2-methylphenoxy)-, sodium salt (1:1)"
12,ClC1=NC(=NC(=C1)C1=CC=CC=C1)C1=CC=CC=C1,Clc1cc(-c2ccccc2)nc(-c2ccccc2)n1,InChI=1S/C16H11ClN2/c17-15-11-14(12-7-3-1-4-8-12)18-16(19-15)13-9-5-2-6-10-13/h1-11H,MJDDVTZXYXHTRY-UHFFFAOYSA-N,27387,DTXSID80342450,DSSTox_Substance_Id,DTXSID80342450,"4-Chloro-2,6-diphenylpyrimidine"
13,CCCCCCCCCCCCCCC=C,C=CCCCCCCCCCCCCCC,"InChI=1S/C16H32/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3H,1,4-16H2,2H3",GQEZCXVZFLOKMC-UHFFFAOYSA-N,27388,DTXSID1027269,DSSTox_Substance_Id,DTXSID1027269,1-Hexadecene
14,OC(=O)CCC(=O)OCCOC(=O)C=C,C=CC(=O)OCCOC(=O)CCC(=O)O,"InChI=1S/C9H12O6/c1-2-8(12)14-5-6-15-9(13)4-3-7(10)11/h2H,1,3-6H2,(H,10,11)",UZDMJPAQQFSMMV-UHFFFAOYSA-N,27389,DTXSID4044820,DSSTox_Substance_Id,DTXSID4044820,Acryloyloxyethyl succinate
15,O=C1N=C(NC2=C1CCCC2)SCC1=CC=CC=C1,O=c1[nH]c(SCc2ccccc2)nc2c1CCCC2,"InChI=1S/C15H16N2OS/c18-14-12-8-4-5-9-13(12)16-15(17-14)19-10-11-6-2-1-3-7-11/h1-3,6-7H,4-5,8-10H2,(H,16,17,18)",VKHAFAIGEGWNPH-UHFFFAOYSA-N,27390,DTXSID10443828,DSSTox_Substance_Id,DTXSID10443828,ST50403352
16,BrCC#N,N#CCBr,InChI=1S/C2H2BrN/c3-1-2-4/h1H2,REXUYBKPWIPONM-UHFFFAOYSA-N,27391,DTXSID2021496,DSSTox_Substance_Id,DTXSID2021496,Bromoacetonitrile
17,CCCSC1=NC2=C(N1)C(=O)N(C)C(=S)N2C,CCCSc1nc2c(=O)n(C)c(=S)n(C)c2[nH]1,"InChI=1S/C10H14N4OS2/c1-4-5-17-9-11-6-7(12-9)13(2)10(16)14(3)8(6)15/h4-5H2,1-3H3,(H,11,12)",CSHMGSIYEGLDTE-UHFFFAOYSA-N,27392,DTXSID40197342,DSSTox_Substance_Id,DTXSID40197342,"Theophylline, 8-propylthio-2-thio-"
18,CC1=NN(C(N)=C1)C1=NC2=CC=CC=C2C(C)=C1,Cc1cc(=N)n(-c2cc(C)c3ccccc3n2)[nH]1,"InChI=1S/C14H14N4/c1-9-7-14(18-13(15)8-10(2)17-18)16-12-6-4-3-5-11(9)12/h3-8,15,17H,1-2H3",WLRCIAQCGQHGGU-UHFFFAOYSA-N,27393,DTXSID70352280,DSSTox_Substance_Id,DTXSID70352280,F0307-0132
19,NC1=CC=C(CCC2=CC=CC=N2)C=C1,Nc1ccc(CCc2ccccn2)cc1,"InChI=1S/C13H14N2/c14-12-7-4-11(5-8-12)6-9-13-3-1-2-10-15-13/h1-5,7-8,10H,6,9,14H2",JLXIKRWYUBIXPX-UHFFFAOYSA-N,27394,DTXSID30283465,DSSTox_Substance_Id,DTXSID30283465,4-[2-(Pyridin-2-yl)ethyl]aniline
20,CC1=C(C)C(=CC=C1)N1C(C)=NC2=CC=CC=C2C1=O,Cc1cccc(-n2c(C)nc3ccccc3c2=O)c1C,"InChI=1S/C17H16N2O/c1-11-7-6-10-16(12(11)2)19-13(3)18-15-9-5-4-8-14(15)17(19)20/h4-10H,1-3H3",JIKUUQKCXVSNPX-UHFFFAOYSA-N,27395,DTXSID40172674,DSSTox_Substance_Id,DTXSID40172674,"4(3H)-Quinazolinone, 2-methyl-3-(2,3-xylyl)-"
21,C1=CC2=C3C1=CC=CC3=CC=C2,C1=Cc2cccc3cccc1c23,InChI=1S/C12H8/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-8H,HXGDTGSAIMULJN-UHFFFAOYSA-N,27396,DTXSID3023845,DSSTox_Substance_Id,DTXSID3023845,Acenaphthylene
22,Cl.FC(F)(F)C1=CC=CC(=C1)C1=CCN(CCC2=CC=C3C=CC=CC3=C2)CC1,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,"InChI=1S/C24H22F3N/c25-24(26,27)23-7-3-6-22(17-23)20-11-14-28(15-12-20)13-10-18-8-9-19-4-1-2-5-21(19)16-18/h1-9,11,16-17H,10,12-15H2",WJJYZXPHLSLMGE-UHFFFAOYSA-N,27397,DTXSID5046724,DSSTox_Substance_Id,DTXSID5046724,Xaliproden hydrochloride
23,CN(C)C1=CC=C(C=C1)C(=O)C(O)C1=CC=CC=C1Cl,CN(C)c1ccc(C(=O)C(O)c2ccccc2Cl)cc1,"InChI=1S/C16H16ClNO2/c1-18(2)12-9-7-11(8-10-12)15(19)16(20)13-5-3-4-6-14(13)17/h3-10,16,20H,1-2H3",MDDZERLNZSGENP-UHFFFAOYSA-N,27398,DTXSID80283814,DSSTox_Substance_Id,DTXSID80283814,MLS002639474
24,F[B-](F)(F)F.CCCC[N+]1=CC=CC=C1C,CCCC[n+]1ccccc1C,"InChI=1S/C10H16N/c1-3-4-8-11-9-6-5-7-10(11)2/h5-7,9H,3-4,8H2,1-2H3/q+1",BHIGPVGNEXDQBL-UHFFFAOYSA-N,27399,DTXSID7049263,DSSTox_Substance_Id,DTXSID7049263,1-Butyl-2-methylpyridinium tetrafluoroborate
