,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCCCCC1=CN=C(C=C1)C1=CC=C(C=C1)C(O)=O,CCCCCc1ccc(-c2ccc(C(=O)O)cc2)nc1,"InChI=1S/C17H19NO2/c1-2-3-4-5-13-6-11-16(18-12-13)14-7-9-15(10-8-14)17(19)20/h6-12H,2-5H2,1H3,(H,19,20)",LLDGJJJHJCIBCL-UHFFFAOYSA-N,27300,DTXSID30366020,DSSTox_Substance_Id,DTXSID30366020,4-(5-pentylpyridin-2-yl)benzoic acid
1,CCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCn1cc[n+](C)c1,"InChI=1S/C8H15N2/c1-3-4-5-10-7-6-9(2)8-10/h6-8H,3-5H2,1-2H3/q+1",IQQRAVYLUAZUGX-UHFFFAOYSA-N,27301,DTXSID0049234,DSSTox_Substance_Id,DTXSID0049234,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
2,COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,"InChI=1S/C16H17ClN2O4S/c1-23-15-7-4-12(17)10-14(15)16(20)19-9-8-11-2-5-13(6-3-11)24(18,21)22/h2-7,10H,8-9H2,1H3,(H,19,20)(H2,18,21,22)",KVWWTCSJLGHLRM-UHFFFAOYSA-N,27302,DTXSID1057660,DSSTox_Substance_Id,DTXSID1057660,N-(2-(4-sulfamoyl)phenyl)ethyl-5-chloro-2-methoxybenzamide
3,CCOC(=O)C1=CN(C2CC2)C2=C(F)C(F)=C(F)C=C2C1=O,CCOC(=O)c1cn(C2CC2)c2c(F)c(F)c(F)cc2c1=O,"InChI=1S/C15H12F3NO3/c1-2-22-15(21)9-6-19(7-3-4-7)13-8(14(9)20)5-10(16)11(17)12(13)18/h5-7H,2-4H2,1H3",FGICMAMEHORFNK-UHFFFAOYSA-N,27303,DTXSID10336680,DSSTox_Substance_Id,DTXSID10336680,BAS 00805195
4,O=C(CCCCCCCCC(=O)N1CCCCC1)N1CCCCC1,O=C(CCCCCCCCC(=O)N1CCCCC1)N1CCCCC1,InChI=1S/C20H36N2O2/c23-19(21-15-9-5-10-16-21)13-7-3-1-2-4-8-14-20(24)22-17-11-6-12-18-22/h1-18H2,UYVVDMIBPUZBLO-UHFFFAOYSA-N,27304,DTXSID30280373,DSSTox_Substance_Id,DTXSID30280373,"1,10-di(piperidin-1-yl)decane-1,10-dione"
5,CC(C)=CCC\C(C)=C/CCC(C)(O)C=C,C=CC(C)(O)CCC=C(C)CCC=C(C)C,"InChI=1S/C15H26O/c1-6-15(5,16)12-8-11-14(4)10-7-9-13(2)3/h6,9,11,16H,1,7-8,10,12H2,2-5H3",FQTLCLSUCSAZDY-UHFFFAOYSA-N,27305,DTXSID1047239,DSSTox_Substance_Id,DTXSID1047239,cis-Nerolidol
6,[Na+].COC1=CC=C(C=C1)N=NC1=C(OC)C=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1,COc1ccc(N=Nc2cc(C)c(N=Nc3ccc(S(=O)(=O)O)cc3)cc2OC)cc1,"InChI=1S/C21H20N4O5S/c1-14-12-20(25-23-15-4-8-17(29-2)9-5-15)21(30-3)13-19(14)24-22-16-6-10-18(11-7-16)31(26,27)28/h4-13H,1-3H3,(H,26,27,28)",DTRJDURRPWBDEY-UHFFFAOYSA-N,27306,DTXSID7044718,DSSTox_Substance_Id,DTXSID7044718,C.I. Acid Orange 156
7,[I-].CCCC[N+]1=CC=CC(C)=C1,CCCC[n+]1cccc(C)c1,"InChI=1S/C10H16N/c1-3-4-7-11-8-5-6-10(2)9-11/h5-6,8-9H,3-4,7H2,1-2H3/q+1",DADKKHHMGSWSPH-UHFFFAOYSA-N,27307,DTXSID3049257,DSSTox_Substance_Id,DTXSID3049257,1-Butyl-3-methylpyridinium iodide
8,O=C(NC(=S)NC1=CN=CC=C1)C1=CC=CC=C1,O=C(NC(=S)Nc1cccnc1)c1ccccc1,"InChI=1S/C13H11N3OS/c17-12(10-5-2-1-3-6-10)16-13(18)15-11-7-4-8-14-9-11/h1-9H,(H2,15,16,17,18)",VWKDOEKIAWXRHQ-UHFFFAOYSA-N,27308,DTXSID00350552,DSSTox_Substance_Id,DTXSID00350552,1-Benzoyl-3-pyridin-3-yl-thiourea
9,NC1=CC=C(OCCC2=CC=CC=C2)C=C1,Nc1ccc(OCCc2ccccc2)cc1,"InChI=1S/C14H15NO/c15-13-6-8-14(9-7-13)16-11-10-12-4-2-1-3-5-12/h1-9H,10-11,15H2",MMYXLHQQIXXGRR-UHFFFAOYSA-N,27309,DTXSID50388608,DSSTox_Substance_Id,DTXSID50388608,4-(2-phenylethoxy)aniline
10,CN(C1=CC=C(C=C1)C(O)=O)S(=O)(=O)C1=CC=C(C)C=C1,Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)O)cc2)cc1,"InChI=1S/C15H15NO4S/c1-11-3-9-14(10-4-11)21(19,20)16(2)13-7-5-12(6-8-13)15(17)18/h3-10H,1-2H3,(H,17,18)",WPQPCXKPUOSINE-UHFFFAOYSA-N,27310,DTXSID40292987,DSSTox_Substance_Id,DTXSID40292987,4-{methyl[(4-methylphenyl)sulfonyl]amino}benzoic acid
11,CCOP(Cl)(Cl)=O,CCOP(=O)(Cl)Cl,"InChI=1S/C2H5Cl2O2P/c1-2-6-7(3,4)5/h2H2,1H3",YZBOZNXACBQJHI-UHFFFAOYSA-N,27311,DTXSID3027407,DSSTox_Substance_Id,DTXSID3027407,Ethyl dichlorophosphate
12,CC(C)(C1=CC=CC=C1)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,"InChI=1S/C30H29N3O/c1-29(2,21-13-7-5-8-14-21)23-19-24(30(3,4)22-15-9-6-10-16-22)28(34)27(20-23)33-31-25-17-11-12-18-26(25)32-33/h5-20,34H,1-4H3",OLFNXLXEGXRUOI-UHFFFAOYSA-N,27312,DTXSID2028985,DSSTox_Substance_Id,DTXSID2028985,"2-(2H-Benzotriazol-2-yl)-4,6-bis(1-methyl-1-phenylethyl)phenol"
13,Cl.ClCC1=NC=CC=C1,ClCc1ccccn1,"InChI=1S/C6H6ClN/c7-5-6-3-1-2-4-8-6/h1-4H,5H2",NJWIMFZLESWFIM-UHFFFAOYSA-N,27313,DTXSID1020308,DSSTox_Substance_Id,DTXSID1020308,2-(Chloromethyl)pyridine hydrochloride
14,CCCCCOC(=O)CCC,CCCCCOC(=O)CCC,"InChI=1S/C9H18O2/c1-3-5-6-8-11-9(10)7-4-2/h3-8H2,1-2H3",CFNJLPHOBMVMNS-UHFFFAOYSA-N,27314,DTXSID4041604,DSSTox_Substance_Id,DTXSID4041604,n-Amyl butyrate
15,[Zn++].[O-]C(=O)C=C.[O-]C(=O)C=C,C=CC(=O)O,"InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)",NIXOWILDQLNWCW-UHFFFAOYSA-N,27315,DTXSID1027768,DSSTox_Substance_Id,DTXSID1027768,Zinc acrylate
16,Cl.CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3",RDHQFKQIGNGIED-UHFFFAOYSA-N,27316,DTXSID3040693,DSSTox_Substance_Id,DTXSID3040693,Acetyl-L-carnitine hydrochloride
17,O=C(CC(=O)NCCC1=CC=CC=C1)NCCC1=CC=CC=C1,O=C(CC(=O)NCCc1ccccc1)NCCc1ccccc1,"InChI=1S/C19H22N2O2/c22-18(20-13-11-16-7-3-1-4-8-16)15-19(23)21-14-12-17-9-5-2-6-10-17/h1-10H,11-15H2,(H,20,22)(H,21,23)",RUHYVHRJAHLOLR-UHFFFAOYSA-N,27317,DTXSID80368534,DSSTox_Substance_Id,DTXSID80368534,"N,N'-Diphenethyl-malonamide"
18,CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O,Cc1c(C)c(O)c(C(=CCCCCC(=O)O)c2ccccc2)c(C)c1O,"InChI=1S/C22H26O4/c1-14-15(2)22(26)20(16(3)21(14)25)18(17-10-6-4-7-11-17)12-8-5-9-13-19(23)24/h4,6-7,10-12,25-26H,5,8-9,13H2,1-3H3,(H,23,24)",RADRBZBLNXVQEU-UHFFFAOYSA-N,27318,DTXSID4021397,DSSTox_Substance_Id,DTXSID4021397,"(+-)-7-(3,5,6-trimethyl-1,4-benzoquinon-2-yl)-7-phenylheptanoic acid"
19,CCCCCCCCCC,CCCCCCCCCC,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",DIOQZVSQGTUSAI-UHFFFAOYSA-N,27319,DTXSID6024913,DSSTox_Substance_Id,DTXSID6024913,Decane
20,COCCOCCOCCOC,COCCOCCOCCOC,"InChI=1S/C8H18O4/c1-9-3-5-11-7-8-12-6-4-10-2/h3-8H2,1-2H3",YFNKIDBQEZZDLK-UHFFFAOYSA-N,27320,DTXSID8026224,DSSTox_Substance_Id,DTXSID8026224,Triethylene glycol dimethyl ether
21,CC(Cl)(Cl)C(=O)OCCOC1=CC(Cl)=C(Cl)C=C1Cl,CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,"InChI=1S/C11H9Cl5O3/c1-11(15,16)10(17)19-3-2-18-9-5-7(13)6(12)4-8(9)14/h4-5H,2-3H2,1H3",KMHZPJNVPCAUMN-UHFFFAOYSA-N,27321,DTXSID3037543,DSSTox_Substance_Id,DTXSID3037543,"2-(2,4,5-Trichlorophenoxy)ethyl 2,2-dichloropropionate"
22,C1C=CC2CC=CCC12,C1=CCC2CC=CC2C1,"InChI=1S/C9H12/c1-2-5-9-7-3-6-8(9)4-1/h1-3,6,8-9H,4-5,7H2",UFERIGCCDYCZLN-UHFFFAOYSA-N,27322,DTXSID0027515,DSSTox_Substance_Id,DTXSID0027515,"3a,4,7,7a-Tetrahydroindene"
23,COC1=NN(C(=N1)C1=CC2=C(OCO2)C=C1)C1=CC=C(NC(=O)CSC2=CC=CC=C2)C=C1,COc1nc(-c2ccc3c(c2)OCO3)n(-c2ccc(NC(=O)CSc3ccccc3)cc2)n1,"InChI=1S/C24H20N4O4S/c1-30-24-26-23(16-7-12-20-21(13-16)32-15-31-20)28(27-24)18-10-8-17(9-11-18)25-22(29)14-33-19-5-3-2-4-6-19/h2-13H,14-15H2,1H3,(H,25,29)",QPGYAMIHXLCFTJ-UHFFFAOYSA-N,27323,DTXSID80359866,DSSTox_Substance_Id,DTXSID80359866,SecinH3
24,CC1=CC(=C(C)C=C1)[N+]([O-])=O,Cc1ccc(C)c([N+](=O)[O-])c1,"InChI=1S/C8H9NO2/c1-6-3-4-7(2)8(5-6)9(10)11/h3-5H,1-2H3",BSFHJMGROOFSRA-UHFFFAOYSA-N,27324,DTXSID2025137,DSSTox_Substance_Id,DTXSID2025137,"1,4-Dimethyl-2-nitrobenzene"
