,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)SC(C)=O,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,"InChI=1S/C24H32O4S/c1-14(25)29-19-13-15-12-16(26)4-8-22(15,2)17-5-9-23(3)18(21(17)19)6-10-24(23)11-7-20(27)28-24/h13,17-19,21H,4-12H2,1-3H3",RRQQBPFUONLKTL-UHFFFAOYSA-N,450,DTXSID6034186,DSSTox_Substance_Id,DTXSID6034186,Spironolactone
1,N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(O)=O,N=C(NCCCC(N)C(=O)O)N[N+](=O)[O-],"InChI=1S/C6H13N5O4/c7-4(5(12)13)2-1-3-9-6(8)10-11(14)15/h4H,1-3,7H2,(H,12,13)(H3,8,9,10)",MRAUNPAHJZDYCK-UHFFFAOYSA-N,451,DTXSID2042696,DSSTox_Substance_Id,DTXSID2042696,N-omega-Nitro-L-arginine
2,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2ccccc2S1(=O)=O,"InChI=1S/C15H13N3O4S/c1-18-13(15(20)17-12-8-4-5-9-16-12)14(19)10-6-2-3-7-11(10)23(18,21)22/h2-9,13H,1H3,(H,16,17,20)",MNSCVRXKDINXEY-UHFFFAOYSA-N,452,DTXSID5021170,DSSTox_Substance_Id,DTXSID5021170,Piroxicam
3,CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1,Cc1cccc(Nc2ccccc2C(=O)O)c1C,"InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)",HYYBABOKPJLUIN-UHFFFAOYSA-N,453,DTXSID5023243,DSSTox_Substance_Id,DTXSID5023243,Mefenamic acid
4,CC1=CC=C(NC2=C(F)C=CC=C2Cl)C(CC(O)=O)=C1,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,"InChI=1S/C15H13ClFNO2/c1-9-5-6-13(10(7-9)8-14(19)20)18-15-11(16)3-2-4-12(15)17/h2-7,18H,8H2,1H3,(H,19,20)",KHPKQFYUPIUARC-UHFFFAOYSA-N,454,DTXSID9049035,DSSTox_Substance_Id,DTXSID9049035,Lumiracoxib
5,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,"InChI=1S/C17H21NO3/c1-3-11-6-5-7-12-13-8-9-21-17(4-2,10-14(19)20)16(13)18-15(11)12/h5-7,18H,3-4,8-10H2,1-2H3,(H,19,20)",NNYBQONXHNTVIJ-UHFFFAOYSA-N,455,DTXSID9020615,DSSTox_Substance_Id,DTXSID9020615,Etodolac
6,CC1=NC=C(C=C1)C1=NC=C(Cl)C=C1C1=CC=C(C=C1)S(C)(=O)=O,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3",MNJVRJDLRVPLFE-UHFFFAOYSA-N,456,DTXSID3046457,DSSTox_Substance_Id,DTXSID3046457,Etoricoxib
7,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,"InChI=1S/C17H20F6N2O3/c18-16(19,20)9-27-12-4-5-14(28-10-17(21,22)23)13(7-12)15(26)25-8-11-3-1-2-6-24-11/h4-5,7,11,24H,1-3,6,8-10H2,(H,25,26)",DJBNUMBKLMJRSA-UHFFFAOYSA-N,457,DTXSID8023054,DSSTox_Substance_Id,DTXSID8023054,Flecainide
8,COC1=CC=C(C=C1)C(OCCN1CCC[C@@H](C1)C(O)=O)(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,COc1ccc(C(OCCN2CCCC(C(=O)O)C2)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,"InChI=1S/C30H35NO6/c1-34-26-12-6-23(7-13-26)30(24-8-14-27(35-2)15-9-24,25-10-16-28(36-3)17-11-25)37-20-19-31-18-4-5-22(21-31)29(32)33/h6-17,22H,4-5,18-21H2,1-3H3,(H,32,33)",VDLDUZLDZBVOAS-UHFFFAOYSA-N,458,DTXSID40440224,DSSTox_Substance_Id,DTXSID40440224,SNAP-5114
9,CNCCC(OC1=CC=CC=C1OC)C1=CC=CC=C1,CNCCC(Oc1ccccc1OC)c1ccccc1,"InChI=1S/C17H21NO2/c1-18-13-12-15(14-8-4-3-5-9-14)20-17-11-7-6-10-16(17)19-2/h3-11,15,18H,12-13H2,1-2H3",ITJNARMNRKSWTA-UHFFFAOYSA-N,459,DTXSID0045175,DSSTox_Substance_Id,DTXSID0045175,Nisoxetine
10,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(C1=CC=CC=C1)C1=CC=CC=C1,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,"InChI=1S/C21H25NO/c1-22-18-12-13-19(22)15-20(14-18)23-21(16-8-4-2-5-9-16)17-10-6-3-7-11-17/h2-11,18-21H,12-15H2,1H3",GIJXKZJWITVLHI-UHFFFAOYSA-N,460,DTXSID9022659,DSSTox_Substance_Id,DTXSID9022659,Benztropine
11,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,"InChI=1S/C19H23ClN2/c1-21(2)12-5-13-22-18-7-4-3-6-15(18)8-9-16-10-11-17(20)14-19(16)22/h3-4,6-7,10-11,14H,5,8-9,12-13H2,1-2H3",GDLIGKIOYRNHDA-UHFFFAOYSA-N,461,DTXSID6022844,DSSTox_Substance_Id,DTXSID6022844,Clomipramine
12,CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,CCN(CC)CCNC(=O)c1ccc(N)cc1,"InChI=1S/C13H21N3O/c1-3-16(4-2)10-9-15-13(17)11-5-7-12(14)8-6-11/h5-8H,3-4,9-10,14H2,1-2H3,(H,15,17)",REQCZEXYDRLIBE-UHFFFAOYSA-N,462,DTXSID7023512,DSSTox_Substance_Id,DTXSID7023512,Procainamide
13,C[N+]1=CC=C(C=C1)C1=CC=CC=C1,C[n+]1ccc(-c2ccccc2)cc1,"InChI=1S/C12H12N/c1-13-9-7-12(8-10-13)11-5-3-2-4-6-11/h2-10H,1H3/q+1",FMGYKKMPNATWHP-UHFFFAOYSA-N,463,DTXSID4058106,DSSTox_Substance_Id,DTXSID4058106,Cyperquat
14,CN(CC1=CC2=C(C=C1)N=C(C)NC2=O)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2[nH]1,"InChI=1S/C21H22N4O6S/c1-11-22-14-4-3-12(9-13(14)19(28)23-11)10-25(2)17-7-6-16(32-17)20(29)24-15(21(30)31)5-8-18(26)27/h3-4,6-7,9,15H,5,8,10H2,1-2H3,(H,24,29)(H,26,27)(H,30,31)(H,22,23,28)",IVTVGDXNLFLDRM-UHFFFAOYSA-N,464,DTXSID0046482,DSSTox_Substance_Id,DTXSID0046482,Raltitrexed
15,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)\C=C\[C@H](C)C(C)C,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,"InChI=1S/C28H44O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-20,22,25-27,29H,4,7-8,11,14-18H2,1-3,5-6H3",MECHNRXZTMCUDQ-UHFFFAOYSA-N,465,DTXSID5020233,DSSTox_Substance_Id,DTXSID5020233,Ergocalciferol
16,CC(C)(C)C1=CC=C(NC(=O)N2CCN(CC2)C2=C(Cl)C=CC=N2)C=C1,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,"InChI=1S/C20H25ClN4O/c1-20(2,3)15-6-8-16(9-7-15)23-19(26)25-13-11-24(12-14-25)18-17(21)5-4-10-22-18/h4-10H,11-14H2,1-3H3,(H,23,26)",ROGUAPYLUCHQGK-UHFFFAOYSA-N,466,DTXSID90432997,DSSTox_Substance_Id,DTXSID90432997,BCTC
17,ClC1=CC2=C(C=C1)C1=C(N=C(N1)C1=C(C=CC=C1C#N)C#N)C1=CC=CC=C21,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,"InChI=1S/C23H11ClN4/c24-15-8-9-18-19(10-15)16-6-1-2-7-17(16)21-22(18)28-23(27-21)20-13(11-25)4-3-5-14(20)12-26/h1-10H,(H,27,28)",BVFLHOOKHPFDCT-UHFFFAOYSA-N,467,DTXSID50581753,DSSTox_Substance_Id,DTXSID50581753,"2-(9-Chloro-1H-phenanthro[9,10-d]imidazol-2-yl)benzene-1,3-dicarbonitrile"
