,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=C(NC1=CC=CC=C1)NC1=CC=CC=N1,O=C(N=c1cccc[nH]1)Nc1ccccc1,"InChI=1S/C12H11N3O/c16-12(14-10-6-2-1-3-7-10)15-11-8-4-5-9-13-11/h1-9H,(H2,13,14,15,16)",FDMIXRXCYIIUDY-UHFFFAOYSA-N,DTXSID50177837,DSSTox_Substance_Id,DTXSID50177837,N-Phenyl-N'-(2-pyridinyl)urea
1,CC1=CSC(NS(=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O)=N1,Cc1csc(=NS(=O)(=O)c2cccc([N+](=O)[O-])c2)[nH]1,"InChI=1S/C10H9N3O4S2/c1-7-6-18-10(11-7)12-19(16,17)9-4-2-3-8(5-9)13(14)15/h2-6H,1H3,(H,11,12)",QTJPTPSARYIGEG-UHFFFAOYSA-N,DTXSID40389644,DSSTox_Substance_Id,DTXSID40389644,"Benzenesulfonamide, N-(4-methyl-2-thiazolyl)-3-nitro-"
2,CCOC(=O)C1=C2N(N=N1)C1=CC=CC=C1C(=O)N2C,CCOC(=O)c1nnn2c3ccccc3c(=O)n(C)c12,"InChI=1S/C13H12N4O3/c1-3-20-13(19)10-11-16(2)12(18)8-6-4-5-7-9(8)17(11)15-14-10/h4-7H,3H2,1-2H3",KWIXXZHCRSDFBE-UHFFFAOYSA-N,DTXSID40384674,DSSTox_Substance_Id,DTXSID40384674,"Ethyl 4-methyl-5-oxo-4,5-dihydro[1,2,3]triazolo[1,5-a]quinazoline-3-carboxylate"
3,[O-][N+](=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CS1,O=[N+]([O-])c1cccc(-c2noc(-c3cccs3)n2)c1,InChI=1S/C12H7N3O3S/c16-15(17)9-4-1-3-8(7-9)11-13-12(18-14-11)10-5-2-6-19-10/h1-7H,SQURSOAJNRVVBR-UHFFFAOYSA-N,DTXSID30341478,DSSTox_Substance_Id,DTXSID30341478,"3-(3-nitrophenyl)-5-(thiophen-2-yl)-1,2,4-oxadiazole"
4,CC1=C(C)C=C(NCCC#N)C=C1,Cc1ccc(NCCC#N)cc1C,"InChI=1S/C11H14N2/c1-9-4-5-11(8-10(9)2)13-7-3-6-12/h4-5,8,13H,3,7H2,1-2H3",GROVOTMEUUNEHM-UHFFFAOYSA-N,DTXSID50368581,DSSTox_Substance_Id,DTXSID50368581,"3-(3,4-Dimethylanilino)propanenitrile"
5,OC1=CC=CC(=C1)C1NC2=CC=CC=C2C(=O)N1CC1=CC=CO1,O=C1c2ccccc2NC(c2cccc(O)c2)N1Cc1ccco1,"InChI=1S/C19H16N2O3/c22-14-6-3-5-13(11-14)18-20-17-9-2-1-8-16(17)19(23)21(18)12-15-7-4-10-24-15/h1-11,18,20,22H,12H2",FTNSHURODFYFHH-UHFFFAOYSA-N,DTXSID10409222,DSSTox_Substance_Id,DTXSID10409222,"3-[(Furan-2-yl)methyl]-2-(3-hydroxyphenyl)-2,3-dihydroquinazolin-4(1H)-one"
6,[Na+].[O-]C1=CC=C2C(OC3=CC(=O)C=CC3=N2=O)=C1,O=c1ccc2[n+]([O-])c3ccc(O)cc3oc-2c1,"InChI=1S/C12H7NO4/c14-7-1-3-9-11(5-7)17-12-6-8(15)2-4-10(12)13(9)16/h1-6,14H",PLXBWHJQWKZRKG-UHFFFAOYSA-N,DTXSID4069634,DSSTox_Substance_Id,DTXSID4069634,"3H-Phenoxazin-3-one, 7-hydroxy-, 10-oxide, sodium salt"
7,CCCN1C(=O)NC2=CC=CC=C12,CCCn1c(=O)[nH]c2ccccc21,"InChI=1S/C10H12N2O/c1-2-7-12-9-6-4-3-5-8(9)11-10(12)13/h3-6H,2,7H2,1H3,(H,11,13)",YNFLIDHXMNKSQR-UHFFFAOYSA-N,DTXSID10364125,DSSTox_Substance_Id,DTXSID10364125,"1-Propyl-1,3-dihydro-2H-benzimidazol-2-one"
8,ClC1=C(C=CC=N1)C(=O)N1CCOCC1,O=C(c1cccnc1Cl)N1CCOCC1,"InChI=1S/C10H11ClN2O2/c11-9-8(2-1-3-12-9)10(14)13-4-6-15-7-5-13/h1-3H,4-7H2",SPSWDQBZCCVHNI-UHFFFAOYSA-N,DTXSID00366259,DSSTox_Substance_Id,DTXSID00366259,(2-Chloropyridin-3-yl)(morpholin-4-yl)methanone
9,CN(CC1=CC=CC=C1)C(=O)CC(=O)N(C)CC1=CC=CC=C1,CN(Cc1ccccc1)C(=O)CC(=O)N(C)Cc1ccccc1,"InChI=1S/C19H22N2O2/c1-20(14-16-9-5-3-6-10-16)18(22)13-19(23)21(2)15-17-11-7-4-8-12-17/h3-12H,13-15H2,1-2H3",XLKJSXXRSQNBJB-UHFFFAOYSA-N,DTXSID90368429,DSSTox_Substance_Id,DTXSID90368429,"N,N'-Dibenzyl-N,N'-dimethyl-malonamide"
