,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,ONC1=CC=CC=C1,ONc1ccccc1,"InChI=1S/C6H7NO/c8-7-6-4-2-1-3-5-6/h1-5,7-8H",CKRZKMFTZCFYGB-UHFFFAOYSA-N,DTXSID3025889,DSSTox_Substance_Id,DTXSID3025889,N-Phenylhydroxylamine
1,S(SC1=NC2=C(S1)C=CC=C2)C1=NC2=C(S1)C=CC=C2,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,InChI=1S/C14H8N2S4/c1-3-7-11-9(5-1)15-13(17-11)19-20-14-16-10-6-2-4-8-12(10)18-14/h1-8H,AFZSMODLJJCVPP-UHFFFAOYSA-N,DTXSID1020146,DSSTox_Substance_Id,DTXSID1020146,"2,2'-Dithiobisbenzothiazole"
2,N1C=NC=C1C1=CC=CS1,c1csc(-c2c[nH]cn2)c1,"InChI=1S/C7H6N2S/c1-2-7(10-3-1)6-4-8-5-9-6/h1-5H,(H,8,9)",OQEOPQIPVXGRAT-UHFFFAOYSA-N,DTXSID30465345,DSSTox_Substance_Id,DTXSID30465345,4-(2-THIENYL)-1H-IMIDAZOLE
3,O=C1C=CC(=O)C2=C1NC=C2,O=C1C=CC(=O)c2[nH]ccc21,"InChI=1S/C8H5NO2/c10-6-1-2-7(11)8-5(6)3-4-9-8/h1-4,9H",QMRIWYCCTCNABA-UHFFFAOYSA-N,DTXSID20174252,DSSTox_Substance_Id,DTXSID20174252,"Indole-4,7-dione"
4,NS(=O)(=O)C1=CC2=C(C3=C(C=C(C=C3[N+]([O-])=O)S(N)(=O)=O)C2=C(C#N)C#N)C(=C1)[N+]([O-])=O,N#CC(C#N)=C1c2cc(S(N)(=O)=O)cc([N+](=O)[O-])c2-c2c1cc(S(N)(=O)=O)cc2[N+](=O)[O-],"InChI=1S/C16H8N6O8S2/c17-5-7(6-18)14-10-1-8(31(19,27)28)3-12(21(23)24)15(10)16-11(14)2-9(32(20,29)30)4-13(16)22(25)26/h1-4H,(H2,19,27,28)(H2,20,29,30)",NSGRKGBYCJDUFV-UHFFFAOYSA-N,DTXSID30369536,DSSTox_Substance_Id,DTXSID30369536,ST50997104
5,ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,"InChI=1S/C18H13Cl4N3O/c19-13-2-1-12(16(21)7-13)10-26-24-18(9-25-6-5-23-11-25)15-4-3-14(20)8-17(15)22/h1-8,11H,9-10H2",QRJJEGAJXVEBNE-UHFFFAOYSA-N,DTXSID8040690,DSSTox_Substance_Id,DTXSID8040690,Oxiconazole
6,COC1=CC=C(NC(=S)NN)C=C1,COc1ccc(NC(=S)NN)cc1,"InChI=1S/C8H11N3OS/c1-12-7-4-2-6(3-5-7)10-8(13)11-9/h2-5H,9H2,1H3,(H2,10,11,13)",XFTUQILJEQYQHK-UHFFFAOYSA-N,DTXSID30353172,DSSTox_Substance_Id,DTXSID30353172,4-(4-Methoxyphenyl)-3-thiosemicarbazide
7,CC1=CC=C(NC(=S)NN)C=C1,Cc1ccc(NC(=S)NN)cc1,"InChI=1S/C8H11N3S/c1-6-2-4-7(5-3-6)10-8(12)11-9/h2-5H,9H2,1H3,(H2,10,11,12)",IEAWRKQVDLFINI-UHFFFAOYSA-N,DTXSID10353170,DSSTox_Substance_Id,DTXSID10353170,4-(4-Methylphenyl)-3-thiosemicarbazide
8,C1=CC(=CC=N1)C1=CC=NC=C1,c1cc(-c2ccncc2)ccn1,InChI=1S/C10H8N2/c1-5-11-6-2-9(1)10-3-7-12-8-4-10/h1-8H,MWVTWFVJZLCBMC-UHFFFAOYSA-N,DTXSID2027200,DSSTox_Substance_Id,DTXSID2027200,"4,4'-Bipyridine"
9,NNC(=S)NC1=CC(Cl)=CC(Cl)=C1,NNC(=S)Nc1cc(Cl)cc(Cl)c1,"InChI=1S/C7H7Cl2N3S/c8-4-1-5(9)3-6(2-4)11-7(13)12-10/h1-3H,10H2,(H2,11,12,13)",KLIUNSPARHGWSX-UHFFFAOYSA-N,DTXSID80578010,DSSTox_Substance_Id,DTXSID80578010,"N-(3,5-Dichlorophenyl)hydrazinecarbothioamide"
10,NCCCN1C=NC(=C1)C1=CC=CC=C1,NCCCn1cnc(-c2ccccc2)c1,"InChI=1S/C12H15N3/c13-7-4-8-15-9-12(14-10-15)11-5-2-1-3-6-11/h1-3,5-6,9-10H,4,7-8,13H2",NWGVMGGOICDPBP-UHFFFAOYSA-N,DTXSID10544506,DSSTox_Substance_Id,DTXSID10544506,3-(4-Phenyl-1H-imidazol-1-yl)propan-1-amine
11,OC(=O)C1=C(O)C=CC=C1F,O=C(O)c1c(O)cccc1F,"InChI=1S/C7H5FO3/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3,9H,(H,10,11)",BCEKGWWLVKXZKK-UHFFFAOYSA-N,DTXSID50343035,DSSTox_Substance_Id,DTXSID50343035,2-Fluoro-6-hydroxybenzoic acid
12,NC1=C(C(O)=O)C2=NC3=C(C=CC=C3OC2=CC1=O)C(O)=O,N=c1c(C(=O)O)c2[nH]c3c(C(=O)O)cccc3oc-2cc1=O,"InChI=1S/C14H8N2O6/c15-10-6(17)4-8-12(9(10)14(20)21)16-11-5(13(18)19)2-1-3-7(11)22-8/h1-4,15-16H,(H,18,19)(H,20,21)",ASYCODOPEFWEEB-UHFFFAOYSA-N,DTXSID30209408,DSSTox_Substance_Id,DTXSID30209408,Cinnabarinic acid
13,OC1C2=C(C=CC=C2)C2=C1C=CC=C2,OC1c2ccccc2-c2ccccc21,"InChI=1S/C13H10O/c14-13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)13/h1-8,13-14H",AFMVESZOYKHDBJ-UHFFFAOYSA-N,DTXSID4052683,DSSTox_Substance_Id,DTXSID4052683,Fluoren-9-ol
14,CC1(C)CCC2=C(O1)C(=O)C1=CC=CC=C1C2=O,CC1(C)C=Cc2c(c(O)c3ccccc3c2O)O1,"InChI=1S/C15H14O3/c1-15(2)8-7-11-12(16)9-5-3-4-6-10(9)13(17)14(11)18-15/h3-8,16-17H,1-2H3",RTRKIUHFRAITEX-UHFFFAOYSA-N,DTXSID00197020,DSSTox_Substance_Id,DTXSID00197020,alpha-Lapachone
15,O=C1C=CC(=O)C(=C1)C1=CC=CC=C1,O=C1C=CC(=O)C(c2ccccc2)=C1,InChI=1S/C12H8O2/c13-10-6-7-12(14)11(8-10)9-4-2-1-3-5-9/h1-8H,RLQZIECDMISZHS-UHFFFAOYSA-N,DTXSID3059892,DSSTox_Substance_Id,DTXSID3059892,"2,5-Cyclohexadiene-1,4-dione, 2-phenyl-"
16,SCC1=C(Cl)C=C(Cl)C=C1,SCc1ccc(Cl)cc1Cl,"InChI=1S/C7H6Cl2S/c8-6-2-1-5(4-10)7(9)3-6/h1-3,10H,4H2",ZSPXTTVUJDSRNJ-UHFFFAOYSA-N,DTXSID70208016,DSSTox_Substance_Id,DTXSID70208016,"2,4-Dichlorotoluene-alpha-thiol"
17,OC1=CC=C2C=CC=C(O)C2=C1,Oc1ccc2cccc(O)c2c1,"InChI=1S/C10H8O2/c11-8-5-4-7-2-1-3-10(12)9(7)6-8/h1-6,11-12H",ZUVBIBLYOCVYJU-UHFFFAOYSA-N,DTXSID0060359,DSSTox_Substance_Id,DTXSID0060359,"1,7-Naphthalenediol"
18,OC1=CC=C2C(O)=CC=CC2=C1,Oc1ccc2c(O)cccc2c1,"InChI=1S/C10H8O2/c11-8-4-5-9-7(6-8)2-1-3-10(9)12/h1-6,11-12H",FZZQNEVOYIYFPF-UHFFFAOYSA-N,DTXSID7052238,DSSTox_Substance_Id,DTXSID7052238,"1,6-Naphthalenediol"
