,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,[Na+].[O-]C(=O)C1=CC=CC=C1,O=C(O)c1ccccc1,"InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)",WPYMKLBDIGXBTP-UHFFFAOYSA-N,5650,DTXSID1020140,DSSTox_Substance_Id,DTXSID1020140,Sodium benzoate
1,Cl,Cl,InChI=1S/ClH/h1H,VEXZGXHMUGYJMC-UHFFFAOYSA-N,5651,DTXSID2020711,DSSTox_Substance_Id,DTXSID2020711,Hydrochloric acid
2,COC1=CC=C(C=C1)C(=O)NO,COc1ccc(C(O)=NO)cc1,"InChI=1S/C8H9NO3/c1-12-7-4-2-6(3-5-7)8(10)9-11/h2-5,11H,1H3,(H,9,10)",RFCBPAJDLZMJPL-UHFFFAOYSA-N,5652,DTXSID20277934,DSSTox_Substance_Id,DTXSID20277934,N-Hydroxy-4-methoxybenzamide
3,COC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,"InChI=1S/C15H24O2/c1-14(2,3)11-8-10(17-7)9-12(13(11)16)15(4,5)6/h8-9,16H,1-7H3",SLUKQUGVTITNSY-UHFFFAOYSA-N,5653,DTXSID8041379,DSSTox_Substance_Id,DTXSID8041379,"2,6-Di-tert-butyl-4-methoxyphenol"
4,COC1=CC=C(C=C1)C(=O)NN,COc1ccc(C(=O)NN)cc1,"InChI=1S/C8H10N2O2/c1-12-7-4-2-6(3-5-7)8(11)10-9/h2-5H,9H2,1H3,(H,10,11)",REKQLYUAUXYJSZ-UHFFFAOYSA-N,5654,DTXSID60186556,DSSTox_Substance_Id,DTXSID60186556,"p-Anisic acid, hydrazide"
5,OC1=C(O)C=C(CC2=CC(O)=C(O)C=C2)C=C1,Oc1ccc(Cc2ccc(O)c(O)c2)cc1O,"InChI=1S/C13H12O4/c14-10-3-1-8(6-12(10)16)5-9-2-4-11(15)13(17)7-9/h1-4,6-7,14-17H,5H2",GGOBECRWBXYXEY-UHFFFAOYSA-N,5655,DTXSID30434935,DSSTox_Substance_Id,DTXSID30434935,"4-[(3,4-dihydroxyphenyl)methyl]benzene-1,2-diol"
6,NS(=O)(=O)C1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,"InChI=1S/C12H12N2O4S2/c13-19(15,16)11-8-6-10(7-9-11)14-20(17,18)12-4-2-1-3-5-12/h1-9,14H,(H2,13,15,16)",FOOYRJIJNYBGIF-UHFFFAOYSA-N,5656,DTXSID20356379,DSSTox_Substance_Id,DTXSID20356379,4-Benzenesulfonylamino-benzenesulfonamide
7,CCCCC(CC)C(=O)NO,CCCCC(CC)C(O)=NO,"InChI=1S/C8H17NO2/c1-3-5-6-7(4-2)8(10)9-11/h7,11H,3-6H2,1-2H3,(H,9,10)",OHMSHECKDPWUIC-UHFFFAOYSA-N,5657,DTXSID20407739,DSSTox_Substance_Id,DTXSID20407739,2-ethyl-N-hydroxyhexanamide
8,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,"InChI=1S/C8H10N2O3S/c1-6(11)10-7-2-4-8(5-3-7)14(9,12)13/h2-5H,1H3,(H,10,11)(H2,9,12,13)",PKOFBDHYTMYVGJ-UHFFFAOYSA-N,5658,DTXSID4041529,DSSTox_Substance_Id,DTXSID4041529,4'-Sulfamylacetanilide
9,[Na+].CN(C)C([S-])=S,CN(C)C(=S)S,"InChI=1S/C3H7NS2/c1-4(2)3(5)6/h1-2H3,(H,5,6)",MZGNSEAPZQGJRB-UHFFFAOYSA-N,5659,DTXSID6027050,DSSTox_Substance_Id,DTXSID6027050,Sodium dimethyldithiocarbamate
10,CC(=O)NC1=CC2=C(C=C1)C(C)=CC(=O)O2,CC(=O)Nc1ccc2c(C)cc(=O)oc2c1,"InChI=1S/C12H11NO3/c1-7-5-12(15)16-11-6-9(13-8(2)14)3-4-10(7)11/h3-6H,1-2H3,(H,13,14)",AOVJSWHKUGNIDY-UHFFFAOYSA-N,5660,DTXSID50358967,DSSTox_Substance_Id,DTXSID50358967,N-(4-methyl-2-oxochromen-7-yl)acetamide
11,CS(=O)(=O)NC1=CC=C(C=C1)S(N)(=O)=O,CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,"InChI=1S/C7H10N2O4S2/c1-14(10,11)9-6-2-4-7(5-3-6)15(8,12)13/h2-5,9H,1H3,(H2,8,12,13)",KPLRLDFXFOARQY-UHFFFAOYSA-N,5661,DTXSID60385527,DSSTox_Substance_Id,DTXSID60385527,4-Methanesulfonylamino-benzenesulfonamide
12,CC1=CC(=CC(C)=C1O)C1=CC(C)=C(O)C(C)=C1,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,"InChI=1S/C16H18O2/c1-9-5-13(6-10(2)15(9)17)14-7-11(3)16(18)12(4)8-14/h5-8,17-18H,1-4H3",YGYPMFPGZQPETF-UHFFFAOYSA-N,5662,DTXSID5062396,DSSTox_Substance_Id,DTXSID5062396,"3,3′,5,5′-Tetramethyl[1,1′-biphenyl]-4,4′-diol"
13,NS(=O)(=O)C1=CC=C(C=C1)N=C=S,NS(=O)(=O)c1ccc(N=C=S)cc1,"InChI=1S/C7H6N2O2S2/c8-13(10,11)7-3-1-6(2-4-7)9-5-12/h1-4H,(H2,8,10,11)",IMDUFDNFSJWYQT-UHFFFAOYSA-N,5663,DTXSID90199871,DSSTox_Substance_Id,DTXSID90199871,4-Isothiocyanatobenzenesulfonamide
14,[Na+].NC1=CC=C(C=C1)C([O-])=O,Nc1ccc(C(=O)O)cc1,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",ALYNCZNDIQEVRV-UHFFFAOYSA-N,5664,DTXSID8060296,DSSTox_Substance_Id,DTXSID8060296,Sodium 4-aminobenzoate
15,NS(=O)(=O)C1=CC=C(NC(=O)CN2CCOCC2)C=C1,NS(=O)(=O)c1ccc(NC(=O)CN2CCOCC2)cc1,"InChI=1S/C12H17N3O4S/c13-20(17,18)11-3-1-10(2-4-11)14-12(16)9-15-5-7-19-8-6-15/h1-4H,5-9H2,(H,14,16)(H2,13,17,18)",ZKUIDNFBWWVULC-UHFFFAOYSA-N,5665,DTXSID70238616,DSSTox_Substance_Id,DTXSID70238616,"Sulfanilamide, N4-(alpha-morpholinoacetyl)-"
