,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=C1CCC(=NN1)C1=CC=CC=C1,O=C1CCC(c2ccccc2)=NN1,"InChI=1S/C10H10N2O/c13-10-7-6-9(11-12-10)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,12,13)",KSGYMLDMYPAMFV-UHFFFAOYSA-N,22725,DTXSID20287654,DSSTox_Substance_Id,DTXSID20287654,"6-phenyl-4,5-dihydro-3(2h)-pyridazinone"
1,CN1C2=NC=NC(NCC3=CC=CC=C3)=C2CC2=CC=CC=C2C1=O,CN1C(=O)c2ccccc2Cc2c1[nH]cnc2=NCc1ccccc1,"InChI=1S/C20H18N4O/c1-24-19-17(11-15-9-5-6-10-16(15)20(24)25)18(22-13-23-19)21-12-14-7-3-2-4-8-14/h2-10,13H,11-12H2,1H3,(H,21,22,23)",VWGSVJJYPFMDSS-UHFFFAOYSA-N,22726,DTXSID80214481,DSSTox_Substance_Id,DTXSID80214481,"4-(Benzylamino)-11-methyl-5,11-dihydro-10H-pyrimido(4,5-c)(2)benzazepin-10-one"
2,O=C(CNC(=O)OCC1=CC=CC=C1)NCC(=O)N1CCCC1C(=O)OCC1=CC=CC=C1,O=C(CNC(=O)OCc1ccccc1)NCC(=O)N1CCCC1C(=O)OCc1ccccc1,"InChI=1S/C24H27N3O6/c28-21(14-26-24(31)33-17-19-10-5-2-6-11-19)25-15-22(29)27-13-7-12-20(27)23(30)32-16-18-8-3-1-4-9-18/h1-6,8-11,20H,7,12-17H2,(H,25,28)(H,26,31)",CHYJSQZTJQBUSI-UHFFFAOYSA-N,22727,DTXSID30305090,DSSTox_Substance_Id,DTXSID30305090,Benzyl N-[(benzyloxy)carbonyl]glycylglycylprolinate
3,CN1CCN(CC1)C1=C(Cl)C=C(C=C1)[N+]([O-])=O,CN1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,"InChI=1S/C11H14ClN3O2/c1-13-4-6-14(7-5-13)11-3-2-9(15(16)17)8-10(11)12/h2-3,8H,4-7H2,1H3",UFFIYCVVTWWGGH-UHFFFAOYSA-N,22728,DTXSID40385500,DSSTox_Substance_Id,DTXSID40385500,1-(2-chloro-4-nitrophenyl)-4-methylpiperazine
4,[O-][N+](=O)C1=CC2=C(NN(C2=O)C2=CC=CC=C2)C(=C1)[N+]([O-])=O,O=c1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2[nH]n1-c1ccccc1,"InChI=1S/C13H8N4O5/c18-13-10-6-9(16(19)20)7-11(17(21)22)12(10)14-15(13)8-4-2-1-3-5-8/h1-7,14H",PBZJZJOWHIIIOE-UHFFFAOYSA-N,22729,DTXSID50382661,DSSTox_Substance_Id,DTXSID50382661,ZINC03012678
5,O=NN(CC(=O)NNC1=CC=CC=C1)CC(=O)NNC1=CC=CC=C1,O=NN(CC(=O)NNc1ccccc1)CC(=O)NNc1ccccc1,"InChI=1S/C16H18N6O3/c23-15(19-17-13-7-3-1-4-8-13)11-22(21-25)12-16(24)20-18-14-9-5-2-6-10-14/h1-10,17-18H,11-12H2,(H,19,23)(H,20,24)",GMCWBXDBYUUHBM-UHFFFAOYSA-N,22730,DTXSID10281343,DSSTox_Substance_Id,DTXSID10281343,MLS003389379
6,CCOC(=O)C1=C(C)C(C(=O)OC)=C(N)S1,CCOC(=O)c1sc(N)c(C(=O)OC)c1C,"InChI=1S/C10H13NO4S/c1-4-15-10(13)7-5(2)6(8(11)16-7)9(12)14-3/h4,11H2,1-3H3",NWMDHEXWYNCAME-UHFFFAOYSA-N,22731,DTXSID80350151,DSSTox_Substance_Id,DTXSID80350151,"2-ethyl 4-methyl 5-amino-3-methylthiophene-2,4-dicarboxylate"
7,CC1=CC(C)(C)NC(=S)N1C1=CC=C(C=C1)[N+]([O-])=O,CC1=CC(C)(C)NC(=S)N1c1ccc([N+](=O)[O-])cc1,"InChI=1S/C13H15N3O2S/c1-9-8-13(2,3)14-12(19)15(9)10-4-6-11(7-5-10)16(17)18/h4-8H,1-3H3,(H,14,19)",CPIHDWICCAVJDB-UHFFFAOYSA-N,22732,DTXSID00388299,DSSTox_Substance_Id,DTXSID00388299,MLS002637714
8,CCC1(COC(OC1)C1=CC=C(Cl)C=C1)[N+]([O-])=O,CCC1([N+](=O)[O-])COC(c2ccc(Cl)cc2)OC1,"InChI=1S/C12H14ClNO4/c1-2-12(14(15)16)7-17-11(18-8-12)9-3-5-10(13)6-4-9/h3-6,11H,2,7-8H2,1H3",MLSLRMYNJPZXLF-UHFFFAOYSA-N,22733,DTXSID10278399,DSSTox_Substance_Id,DTXSID10278399,"2-(4-chlorophenyl)-5-ethyl-5-nitro-1,3-dioxane"
9,ClC1=CC=CC(NC(=S)NCCOC=C)=C1,C=COCCNC(=S)Nc1cccc(Cl)c1,"InChI=1S/C11H13ClN2OS/c1-2-15-7-6-13-11(16)14-10-5-3-4-9(12)8-10/h2-5,8H,1,6-7H2,(H2,13,14,16)",IQVXTBHOHKFGCD-UHFFFAOYSA-N,22734,DTXSID30153139,DSSTox_Substance_Id,DTXSID30153139,"Thiourea, N-(3-chlorophenyl)-N'-(2-(ethenyloxy)ethyl)-"
10,CC1=CC(CN(NC2=CC=CC=C2)C2=CC=CC=C2)=CC(C)=N1,Cc1cc(CN(Nc2ccccc2)c2ccccc2)cc(C)n1,"InChI=1S/C20H21N3/c1-16-13-18(14-17(2)21-16)15-23(20-11-7-4-8-12-20)22-19-9-5-3-6-10-19/h3-14,22H,15H2,1-2H3",UVMMQEZYYLDABR-UHFFFAOYSA-N,22735,DTXSID80300555,DSSTox_Substance_Id,DTXSID80300555,MLS002920413
11,O=C1C2=CC=CC=C2CCC11OC1C1=CC=NC=C1,O=C1c2ccccc2CCC12OC2c1ccncc1,"InChI=1S/C16H13NO2/c18-14-13-4-2-1-3-11(13)5-8-16(14)15(19-16)12-6-9-17-10-7-12/h1-4,6-7,9-10,15H,5,8H2",HRRSYOHGEGUQGA-UHFFFAOYSA-N,22736,DTXSID70311933,DSSTox_Substance_Id,DTXSID70311933,MLS003115290
12,CCN1CCCC(C1)SC1=NC2=C(N1)C(=S)N(C)C(=O)N2C,CCN1CCCC(Sc2nc3c(=S)n(C)c(=O)n(C)c3[nH]2)C1,"InChI=1S/C14H21N5OS2/c1-4-19-7-5-6-9(8-19)22-13-15-10-11(16-13)17(2)14(20)18(3)12(10)21/h9H,4-8H2,1-3H3,(H,15,16)",APLDNAXBEDLBDA-UHFFFAOYSA-N,22737,DTXSID80391100,DSSTox_Substance_Id,DTXSID80391100,MLS000737207
13,COC1=C(OC)C=C(C=C1)C(=O)CC(C#N)C1=CC2=C(OCO2)C=C1,COc1ccc(C(=O)CC(C#N)c2ccc3c(c2)OCO3)cc1OC,"InChI=1S/C19H17NO5/c1-22-16-5-4-13(9-18(16)23-2)15(21)7-14(10-20)12-3-6-17-19(8-12)25-11-24-17/h3-6,8-9,14H,7,11H2,1-2H3",OPEGUAZSDPKRJX-UHFFFAOYSA-N,22738,DTXSID40303709,DSSTox_Substance_Id,DTXSID40303709,NSC160460
14,COC1=CC=C(C=C1)C(=O)C1=C(OC)C(OC)=C(OC)C=C1,COc1ccc(C(=O)c2ccc(OC)c(OC)c2OC)cc1,"InChI=1S/C17H18O5/c1-19-12-7-5-11(6-8-12)15(18)13-9-10-14(20-2)17(22-4)16(13)21-3/h5-10H,1-4H3",XOAIHPXZWMXWPP-UHFFFAOYSA-N,22739,DTXSID00286625,DSSTox_Substance_Id,DTXSID00286625,"(4-Methoxyphenyl)(2,3,4-trimethoxyphenyl)methanone"
15,CC1=CC2=CC=CC=C2C(C#N)N1C(=O)C1=CC=CC=C1,CC1=Cc2ccccc2C(C#N)N1C(=O)c1ccccc1,"InChI=1S/C18H14N2O/c1-13-11-15-9-5-6-10-16(15)17(12-19)20(13)18(21)14-7-3-2-4-8-14/h2-11,17H,1H3",XZDFOLUDAFZNQX-UHFFFAOYSA-N,22740,DTXSID40295296,DSSTox_Substance_Id,DTXSID40295296,"2-Benzoyl-3-methyl-1,2-dihydroisoquinoline-1-carbonitrile"
16,C1=CC=C2C(C=CC3=CC4=CC=CC=C4N=C23)=C1,c1ccc2nc3c(ccc4ccccc43)cc2c1,InChI=1S/C17H11N/c1-3-7-15-12(5-1)9-10-14-11-13-6-2-4-8-16(13)18-17(14)15/h1-11H,OAPPEBNXKAKQGS-UHFFFAOYSA-N,22741,DTXSID9059759,DSSTox_Substance_Id,DTXSID9059759,Benz[c]acridine
17,CC(=O)OC1=CC=C(C=C1)C(=O)NC1=CC=CC(=C1)C(=O)C1=CC(C)=C(C)C=C1,CC(=O)Oc1ccc(C(=O)Nc2cccc(C(=O)c3ccc(C)c(C)c3)c2)cc1,"InChI=1S/C24H21NO4/c1-15-7-8-20(13-16(15)2)23(27)19-5-4-6-21(14-19)25-24(28)18-9-11-22(12-10-18)29-17(3)26/h4-14H,1-3H3,(H,25,28)",GWVXJTDIDQMXKZ-UHFFFAOYSA-N,22742,DTXSID40362295,DSSTox_Substance_Id,DTXSID40362295,STK063098
18,BrC1=NNC(=O)N(C(C2=CC=CC=C2)C2=CC=CC=C2)C1=O,O=c1[nH]nc(Br)c(=O)n1C(c1ccccc1)c1ccccc1,"InChI=1S/C16H12BrN3O2/c17-14-15(21)20(16(22)19-18-14)13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,13H,(H,19,22)",KLXVWRQFPFVOFF-UHFFFAOYSA-N,22743,DTXSID50296113,DSSTox_Substance_Id,DTXSID50296113,MLS002704013
