,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,[O-][N+](=O)C1=CC=C(N2CCCCC2)C2=NON=C12,O=[N+]([O-])c1ccc(N2CCCCC2)c2nonc12,"InChI=1S/C11H12N4O3/c16-15(17)9-5-4-8(10-11(9)13-18-12-10)14-6-2-1-3-7-14/h4-5H,1-3,6-7H2",KQERZOAUQVHYLM-UHFFFAOYSA-N,DTXSID10384888,DSSTox_Substance_Id,DTXSID10384888,"4-nitro-7-piperidin-1-yl-2,1,3-benzoxadiazole"
1,COC1=CC=CC=C1NC1=CC=C(C2=NON=C12)[N+]([O-])=O,COc1ccccc1Nc1ccc([N+](=O)[O-])c2nonc12,"InChI=1S/C13H10N4O4/c1-20-11-5-3-2-4-8(11)14-9-6-7-10(17(18)19)13-12(9)15-21-16-13/h2-7,14H,1H3",VJAOXAJLJFBPMX-UHFFFAOYSA-N,DTXSID70384889,DSSTox_Substance_Id,DTXSID70384889,"N-(2-Methoxyphenyl)-7-nitro-2,1,3-benzoxadiazol-4-amine"
2,[O-][N+](=O)C1=CC=C(NCC2=CC=CC=C2)C2=NON=C12,O=[N+]([O-])c1ccc(NCc2ccccc2)c2nonc12,"InChI=1S/C13H10N4O3/c18-17(19)11-7-6-10(12-13(11)16-20-15-12)14-8-9-4-2-1-3-5-9/h1-7,14H,8H2",GZFKJMWBKTUNJS-UHFFFAOYSA-N,DTXSID90171475,DSSTox_Substance_Id,DTXSID90171475,7-Nitro-N-(benzyl)benzofurazan-4-amine
3,CC1=CC2=C(C=C1)N=C(N)C=C2,Cc1ccc2[nH]c(=N)ccc2c1,"InChI=1S/C10H10N2/c1-7-2-4-9-8(6-7)3-5-10(11)12-9/h2-6H,1H3,(H2,11,12)",RQQLHRZJJNJFJR-UHFFFAOYSA-N,DTXSID30431808,DSSTox_Substance_Id,DTXSID30431808,6-methylquinolin-2-amine
4,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO[PH](=O)(=O)O[PH](=O)(=O)OCC3OC(n4cnc5c(=N)[nH]cnc54)C(O)C3O)c2cc1C,"InChI=1S/C27H31N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H2,28,29,30)(H,34,42,43)",JSHNEDVBYLKEBM-UHFFFAOYSA-N,DTXSID4048307,DSSTox_Substance_Id,DTXSID4048307,Flavin adenine dinucleotide
5,O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@H]1C1=CC(O)=C(O)C=C1,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,"InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2",PFTAWBLQPZVEMU-UHFFFAOYSA-N,DTXSID40172174,DSSTox_Substance_Id,DTXSID40172174,Catechin l-form
6,OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1O,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,"InChI=1S/C15H10O5/c16-8-5-11(18)15-12(19)7-13(20-14(15)6-8)9-3-1-2-4-10(9)17/h1-7,16-18H",OFYPDAKTVZXXPC-UHFFFAOYSA-N,DTXSID10223324,DSSTox_Substance_Id,DTXSID10223324,"5,7,2'-Trihydroxyflavone"
7,OC(=O)C1=CC2=C(C=C1)C(=O)C1=CC=CC=C1C2=O,O=C(O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,"InChI=1S/C15H8O4/c16-13-9-3-1-2-4-10(9)14(17)12-7-8(15(18)19)5-6-11(12)13/h1-7H,(H,18,19)",ASDLSKCKYGVMAI-UHFFFAOYSA-N,DTXSID70151659,DSSTox_Substance_Id,DTXSID70151659,"9,10-Anthraquinone 2-carboxylic acid"
8,COC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC(O)=C(OC)C=C1,COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(O)c3)oc2c1,"InChI=1S/C17H14O7/c1-22-9-6-11(19)14-13(7-9)24-17(16(21)15(14)20)8-3-4-12(23-2)10(18)5-8/h3-7,18-19,21H,1-2H3",BWORNNDZQGOKBY-UHFFFAOYSA-N,DTXSID00200942,DSSTox_Substance_Id,DTXSID00200942,"Flavone, 4',7-dimethoxy-3,3',5-trihydroxy-"
9,COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C=C2O1,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,"InChI=1S/C19H18O6/c1-21-12-7-5-11(6-8-12)14-9-13(20)17-15(25-14)10-16(22-2)18(23-3)19(17)24-4/h5-10H,1-4H3",URSUMOWUGDXZHU-UHFFFAOYSA-N,DTXSID60151522,DSSTox_Substance_Id,DTXSID60151522,"4',5,6,7-Tetramethoxyflavone"
10,COC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C(OC)=C2O,COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2O)cc1,"InChI=1S/C17H14O7/c1-22-9-5-3-8(4-6-9)16-15(21)13(19)12-11(24-16)7-10(18)17(23-2)14(12)20/h3-7,18,20-21H,1-2H3",MSLBFGWANLXSOK-UHFFFAOYSA-N,DTXSID70420059,DSSTox_Substance_Id,DTXSID70420059,Betuletol
11,CC(C)=CCC1=C(O)C2=C(OC=C(C2=O)C2=C(O)C=C(O)C=C2)C=C1O,CC(C)=CCc1c(O)cc2occ(-c3ccc(O)cc3O)c(=O)c2c1O,"InChI=1S/C20H18O6/c1-10(2)3-5-13-16(23)8-17-18(19(13)24)20(25)14(9-26-17)12-6-4-11(21)7-15(12)22/h3-4,6-9,21-24H,5H2,1-2H3",MMPVAPMCVABQPS-UHFFFAOYSA-N,DTXSID00194574,DSSTox_Substance_Id,DTXSID00194574,Luteone
12,COC1=C2C3=C(C4=C(O3)C=C(O)C=C4)C(=O)OC2=CC2=C1CCC(C)(C)O2,COc1c2c(cc3oc(=O)c4c5ccc(O)cc5oc4c13)OC(C)(C)CC2,"InChI=1S/C21H18O6/c1-21(2)7-6-12-14(27-21)9-15-17(18(12)24-3)19-16(20(23)26-15)11-5-4-10(22)8-13(11)25-19/h4-5,8-9,22H,6-7H2,1-3H3",CFWLRXJPRRCJTI-UHFFFAOYSA-N,DTXSID10177570,DSSTox_Substance_Id,DTXSID10177570,Isoglycyrol
13,COC1=C(CC=C(C)C)C(O)=CC2=C1C1=C(C3=C(O1)C=C(O)C=C3)C(=O)O2,COc1c(CC=C(C)C)c(O)cc2oc(=O)c3c4ccc(O)cc4oc3c12,"InChI=1S/C21H18O6/c1-10(2)4-6-12-14(23)9-16-18(19(12)25-3)20-17(21(24)27-16)13-7-5-11(22)8-15(13)26-20/h4-5,7-9,22-23H,6H2,1-3H3",LWESBHWAOZORCQ-UHFFFAOYSA-N,DTXSID00177569,DSSTox_Substance_Id,DTXSID00177569,Neoglycyrol
14,COC1=C(CC=C(C)C)C(OC)=C2C=C(C(=O)OC2=C1)C1=C(O)C=C(O)C=C1,COc1cc2oc(=O)c(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,"InChI=1S/C22H22O6/c1-12(2)5-7-15-19(26-3)11-20-17(21(15)27-4)10-16(22(25)28-20)14-8-6-13(23)9-18(14)24/h5-6,8-11,23-24H,7H2,1-4H3",FWWGXZYUURXJLK-UHFFFAOYSA-N,DTXSID50216255,DSSTox_Substance_Id,DTXSID50216255,"3-(2,4-Dihydroxy-phenyl)-5,7-dimethoxy-6-(3-methyl-but-2-enyl)-1-benzopyran-2-one"
15,CC(C)(C)C1=CC(=O)C=CC1=O,CC(C)(C)C1=CC(=O)C=CC1=O,"InChI=1S/C10H12O2/c1-10(2,3)8-6-7(11)4-5-9(8)12/h4-6H,1-3H3",NCCTVAJNFXYWTM-UHFFFAOYSA-N,DTXSID70189593,DSSTox_Substance_Id,DTXSID70189593,2-tert-Butyl-4-quinone
16,O=C(COC1=CC(=O)OC2=CC=CC=C12)C1=CC=CC=C1,O=C(COc1cc(=O)oc2ccccc12)c1ccccc1,"InChI=1S/C17H12O4/c18-14(12-6-2-1-3-7-12)11-20-16-10-17(19)21-15-9-5-4-8-13(15)16/h1-10H,11H2",SNHRPWBRXQFXNV-UHFFFAOYSA-N,DTXSID60327705,DSSTox_Substance_Id,DTXSID60327705,NSC678029
17,COC1=C(CC=C(C)C)C(O)=CC2=C1C=C(C(=O)O2)C1=C(O)C=C(O)C=C1,COc1c(CC=C(C)C)c(O)cc2oc(=O)c(-c3ccc(O)cc3O)cc12,"InChI=1S/C21H20O6/c1-11(2)4-6-14-18(24)10-19-16(20(14)26-3)9-15(21(25)27-19)13-7-5-12(22)8-17(13)23/h4-5,7-10,22-24H,6H2,1-3H3",NZYSZZDSYIBYLC-UHFFFAOYSA-N,DTXSID20241630,DSSTox_Substance_Id,DTXSID20241630,"3-(2,4-Dihydroxy-phenyl)-7-hydroxy-5-methoxy-6-(3-methyl-but-2-enyl)-1-benzopyran-2-one"
18,C[S@@](=O)CCCCN=C=S,C[S+]([O-])CCCCN=C=S,"InChI=1S/C6H11NOS2/c1-10(8)5-3-2-4-7-6-9/h2-5H2,1H3",SUVMJBTUFCVSAD-UHFFFAOYSA-N,DTXSID40162196,DSSTox_Substance_Id,DTXSID40162196,L-Sulforaphane
19,S=C1SSC=C1,S=c1ccss1,InChI=1S/C3H2S3/c4-3-1-2-5-6-3/h1-2H,LZENMJMJWQSSNJ-UHFFFAOYSA-N,DTXSID7037052,DSSTox_Substance_Id,DTXSID7037052,"1,2-Dithiol-3-thione"
20,COC1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2,COc1cc(-c2cc(=O)c3ccc(O)cc3o2)ccc1O,"InChI=1S/C16H12O5/c1-20-16-6-9(2-5-12(16)18)14-8-13(19)11-4-3-10(17)7-15(11)21-14/h2-8,17-18H,1H3",OUMMPAFEQHTYIZ-UHFFFAOYSA-N,DTXSID00415155,DSSTox_Substance_Id,DTXSID00415155,Geraldone
21,CCC(=O)C1=CC=CC=C1O,CCC(=O)c1ccccc1O,"InChI=1S/C9H10O2/c1-2-8(10)7-5-3-4-6-9(7)11/h3-6,11H,2H2,1H3",KDUWXMIHHIVXER-UHFFFAOYSA-N,DTXSID90209868,DSSTox_Substance_Id,DTXSID90209868,2'-Hydroxypropiophenone
22,COC1=C(O)C=C(C=C1)C1=C(OC)C(=O)C2=C(O)C(O)=C(OC)C=C2O1,COc1ccc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC)cc1O,"InChI=1S/C18H16O8/c1-23-10-5-4-8(6-9(10)19)17-18(25-3)16(22)13-11(26-17)7-12(24-2)14(20)15(13)21/h4-7,19-21H,1-3H3",UQBUUCDVKDSHCE-UHFFFAOYSA-N,DTXSID80331884,DSSTox_Substance_Id,DTXSID80331884,Oxyayanin B
