,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CC#N,CC#N,InChI=1S/C2H3N/c1-2-3/h1H3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,27225,DTXSID7020009,DSSTox_Substance_Id,DTXSID7020009,Acetonitrile
1,NC1=NN=C(CC2=CC=C(F)C=C2)S1,N=c1[nH]nc(Cc2ccc(F)cc2)s1,"InChI=1S/C9H8FN3S/c10-7-3-1-6(2-4-7)5-8-12-13-9(11)14-8/h1-4H,5H2,(H2,11,13)",XHFWYSOJZBOIDC-UHFFFAOYSA-N,27226,DTXSID50353437,DSSTox_Substance_Id,DTXSID50353437,"5-(4-fluorobenzyl)-1,3,4-thiadiazol-2-amine"
2,[H][C@@]1(C[C@@H]([C@H](O)[C@H](C)O1)N1CCO[C@@H](C1)OC)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)CO,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N2CCOC(OC)C2)C(O)C(C)O1)CC(O)(C(=O)CO)C=4,"InChI=1S/C32H37NO13/c1-14-27(36)17(33-7-8-44-22(12-33)43-3)9-21(45-14)46-19-11-32(41,20(35)13-34)10-16-24(19)31(40)26-25(29(16)38)28(37)15-5-4-6-18(42-2)23(15)30(26)39/h4-6,10,14,17,21-22,27,34,36-41H,7-9,11-13H2,1-3H3",JVLMKVDCXSWZKK-UHFFFAOYSA-N,27227,DTXSID6057619,DSSTox_Substance_Id,DTXSID6057619,Nemorubicin
3,CC1=NN(C(=O)C1)C1=CC(=CC=C1)S(O)(=O)=O,Cc1cc(=O)n(-c2cccc(S(=O)(=O)O)c2)[nH]1,"InChI=1S/C10H10N2O4S/c1-7-5-10(13)12(11-7)8-3-2-4-9(6-8)17(14,15)16/h2-6,11H,1H3,(H,14,15,16)",FHXUYFKYRBLZJU-UHFFFAOYSA-N,27228,DTXSID0044785,DSSTox_Substance_Id,DTXSID0044785,"3-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzenesulfonic acid"
4,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,"InChI=1S/C17H20BrNO/c1-19(2)12-13-20-17(14-6-4-3-5-7-14)15-8-10-16(18)11-9-15/h3-11,17H,12-13H2,1-2H3",NUNIWXHYABYXKF-UHFFFAOYSA-N,27229,DTXSID6022688,DSSTox_Substance_Id,DTXSID6022688,Bromodiphenhydramine
5,CCCCOCC1CO1,CCCCOCC1CO1,"InChI=1S/C7H14O2/c1-2-3-4-8-5-7-6-9-7/h7H,2-6H2,1H3",YSUQLAYJZDEMOT-UHFFFAOYSA-N,27230,DTXSID9024691,DSSTox_Substance_Id,DTXSID9024691,Butyl glycidyl ether
6,NC(=O)C1=C(OC2=CC=C(Cl)C=C2)N=CC=C1,NC(=O)c1cccnc1Oc1ccc(Cl)cc1,"InChI=1S/C12H9ClN2O2/c13-8-3-5-9(6-4-8)17-12-10(11(14)16)2-1-7-15-12/h1-7H,(H2,14,16)",CBSIEDJQUZNDOY-UHFFFAOYSA-N,27231,DTXSID00379263,DSSTox_Substance_Id,DTXSID00379263,2-(4-chlorophenoxy)nicotinamide
7,CC1=CC=C(SC2=C(C=C(N)C=C2)C#N)C=C1,Cc1ccc(Sc2ccc(N)cc2C#N)cc1,"InChI=1S/C14H12N2S/c1-10-2-5-13(6-3-10)17-14-7-4-12(16)8-11(14)9-15/h2-8H,16H2,1H3",MPGSZAWAWIUJLX-UHFFFAOYSA-N,27232,DTXSID70377615,DSSTox_Substance_Id,DTXSID70377615,5-amino-2-[(4-methylphenyl)sulfanyl]benzenecarbonitrile
8,OCNC(=O)CCl,O=C(CCl)NCO,"InChI=1S/C3H6ClNO2/c4-1-3(7)5-2-6/h6H,1-2H2,(H,5,7)",TXNSZCSYBXHETP-UHFFFAOYSA-N,27233,DTXSID2041412,DSSTox_Substance_Id,DTXSID2041412,2-Chloro-N-(hydroxymethyl)acetamide
9,CC(=O)OC1=CC=C(C=C)C=C1,C=Cc1ccc(OC(C)=O)cc1,"InChI=1S/C10H10O2/c1-3-9-4-6-10(7-5-9)12-8(2)11/h3-7H,1H2,2H3",JAMNSIXSLVPNLC-UHFFFAOYSA-N,27234,DTXSID2044898,DSSTox_Substance_Id,DTXSID2044898,4-Ethenylphenyl acetate
10,CCCCCCC(O)CO,CCCCCCC(O)CO,"InChI=1S/C8H18O2/c1-2-3-4-5-6-8(10)7-9/h8-10H,2-7H2,1H3",AEIJTFQOBWATKX-UHFFFAOYSA-N,27235,DTXSID9036646,DSSTox_Substance_Id,DTXSID9036646,"1,2-Octanediol"
11,OB(O)C1=CC=C(C=O)C=C1,O=Cc1ccc(B(O)O)cc1,"InChI=1S/C7H7BO3/c9-5-6-1-3-7(4-2-6)8(10)11/h1-5,10-11H",VXWBQOJISHAKKM-UHFFFAOYSA-N,27236,DTXSID6074887,DSSTox_Substance_Id,DTXSID6074887,4-Formylphenylboronic acid
12,CCCCCCCCCCCCBr,CCCCCCCCCCCCBr,"InChI=1S/C12H25Br/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2-12H2,1H3",PBLNBZIONSLZBU-UHFFFAOYSA-N,27237,DTXSID2044395,DSSTox_Substance_Id,DTXSID2044395,1-Bromododecane
13,CC1C(NC(C(C)C1=NO)C1=CC=CC=C1)C1=CC=CC=C1,CC1C(=NO)C(C)C(c2ccccc2)NC1c1ccccc1,"InChI=1S/C19H22N2O/c1-13-17(21-22)14(2)19(16-11-7-4-8-12-16)20-18(13)15-9-5-3-6-10-15/h3-14,18-20,22H,1-2H3",XIRQHDWKOLWYKM-UHFFFAOYSA-N,27238,DTXSID60386170,DSSTox_Substance_Id,DTXSID60386170,"3,5-Dimethyl-2,6-diphenyl-piperidin-4-one oxime"
14,O=S(=O)(NC1=CC=CC=C1)C1=CC=C(OC2=C(C=CC=C2C#N)C#N)C=C1,N#Cc1cccc(C#N)c1Oc1ccc(S(=O)(=O)Nc2ccccc2)cc1,"InChI=1S/C20H13N3O3S/c21-13-15-5-4-6-16(14-22)20(15)26-18-9-11-19(12-10-18)27(24,25)23-17-7-2-1-3-8-17/h1-12,23H",NJLKDXWITLVCHW-UHFFFAOYSA-N,27239,DTXSID20384470,DSSTox_Substance_Id,DTXSID20384470,"Benzenesulfonamide, 4-(2,6-dicyanophenoxy)-N-phenyl-"
15,C1CCC(CC1)N(SC1=NC2=C(S1)C=CC=C2)C1CCCCC1,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,"InChI=1S/C19H26N2S2/c1-3-9-15(10-4-1)21(16-11-5-2-6-12-16)23-19-20-17-13-7-8-14-18(17)22-19/h7-8,13-16H,1-6,9-12H2",CMAUJSNXENPPOF-UHFFFAOYSA-N,27240,DTXSID3027584,DSSTox_Substance_Id,DTXSID3027584,"N,N-Dicyclohexyl-2-benzothiazolesulfenamide"
16,CCCCCCCCCCCCCCC1CO1,CCCCCCCCCCCCCCC1CO1,"InChI=1S/C16H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-15-17-16/h16H,2-15H2,1H3",DSZTYVZOIUIIGA-UHFFFAOYSA-N,27241,DTXSID9025245,DSSTox_Substance_Id,DTXSID9025245,"1,2-Epoxyhexadecane"
