,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,Cl.CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,"InChI=1S/C24H25NO4/c1-17-21(26)19-11-8-12-20(23(19)29-22(17)18-9-4-2-5-10-18)24(27)28-16-15-25-13-6-3-7-14-25/h2,4-5,8-12H,3,6-7,13-16H2,1H3",SPIUTQOUKAMGCX-UHFFFAOYSA-N,DTXSID1047784,DSSTox_Substance_Id,DTXSID1047784,Flavoxate hydrochloride
1,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1=C3C=C(O)C=C1,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,"InChI=1S/C17H23NO/c1-18-9-8-17-7-3-2-4-14(17)16(18)10-12-5-6-13(19)11-15(12)17/h5-6,11,14,16,19H,2-4,7-10H2,1H3",JAQUASYNZVUNQP-UHFFFAOYSA-N,DTXSID8048997,DSSTox_Substance_Id,DTXSID8048997,Dextrorphan tartrate
2,O=C1N(CNC2=CC=CC=C2)C(=O)C2=CC=CC=C12,O=C1c2ccccc2C(=O)N1CNc1ccccc1,"InChI=1S/C15H12N2O2/c18-14-12-8-4-5-9-13(12)15(19)17(14)10-16-11-6-2-1-3-7-11/h1-9,16H,10H2",YQBGAGYLFPRNEM-UHFFFAOYSA-N,DTXSID70287149,DSSTox_Substance_Id,DTXSID70287149,"2-(anilinomethyl)-1H-isoindole-1,3(2H)-dione"
3,OC(=O)C1=CC(=CC=C1)C(O)=O,O=C(O)c1cccc(C(=O)O)c1,"InChI=1S/C8H6O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H,9,10)(H,11,12)",QQVIHTHCMHWDBS-UHFFFAOYSA-N,DTXSID3021485,DSSTox_Substance_Id,DTXSID3021485,"1,3-Benzenedicarboxylic acid"
4,CCC(=O)C1=C(O)C=C(O)C=C1O,CCC(=O)c1c(O)cc(O)cc1O,"InChI=1S/C9H10O4/c1-2-6(11)9-7(12)3-5(10)4-8(9)13/h3-4,10,12-13H,2H2,1H3",PTHLEKANMPKYDB-UHFFFAOYSA-N,DTXSID3045851,DSSTox_Substance_Id,DTXSID3045851,Flopropione
5,CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,"InChI=1S/C10H7Cl2NO/c1-5-2-3-6-7(11)4-8(12)10(14)9(6)13-5/h2-4,14H,1H3",GPTXWRGISTZRIO-UHFFFAOYSA-N,DTXSID3048998,DSSTox_Substance_Id,DTXSID3048998,"5,7-Dichloro-8-hydroxy-2-methylquinoline"
6,CC1=NC2=C(C=C1)C(Br)=CC(Br)=C2O,Cc1ccc2c(Br)cc(Br)c(O)c2n1,"InChI=1S/C10H7Br2NO/c1-5-2-3-6-7(11)4-8(12)10(14)9(6)13-5/h2-4,14H,1H3",BNACJQWJZKPAPV-UHFFFAOYSA-N,DTXSID9046235,DSSTox_Substance_Id,DTXSID9046235,Broquinaldol
7,CC(C)OC(=O)NC1=CC2=C(NC(=N2)C2=CSC=N2)C=C1,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,"InChI=1S/C14H14N4O2S/c1-8(2)20-14(19)16-9-3-4-10-11(5-9)18-13(17-10)12-6-21-7-15-12/h3-8H,1-2H3,(H,16,19)(H,17,18)",QZWHWHNCPFEXLL-UHFFFAOYSA-N,DTXSID0046852,DSSTox_Substance_Id,DTXSID0046852,Cambendazole
8,OS(O)(=O)=O.OC1=C2N=CC=CC2=CC=C1.OC1=C2N=CC=CC2=CC=C1,Oc1cccc2cccnc12,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",MCJGNVYPOGVAJF-UHFFFAOYSA-N,DTXSID6025436,DSSTox_Substance_Id,DTXSID6025436,8-Hydroxyquinoline sulfate
9,CCCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,"InChI=1S/C26H42O4/c1-3-5-7-9-11-12-14-18-22-30-26(28)24-20-16-15-19-23(24)25(27)29-21-17-13-10-8-6-4-2/h15-16,19-20H,3-14,17-18,21-22H2,1-2H3",LVAGMBHLXLZJKZ-UHFFFAOYSA-N,DTXSID1047497,DSSTox_Substance_Id,DTXSID1047497,Octyl decyl phthalate
10,COC1=CC(O)=C(C=C1)C(=O)C1=CC=C(OC)C=C1O,COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,"InChI=1S/C15H14O5/c1-19-9-3-5-11(13(16)7-9)15(18)12-6-4-10(20-2)8-14(12)17/h3-8,16-17H,1-2H3",SODJJEXAWOSSON-UHFFFAOYSA-N,DTXSID6038875,DSSTox_Substance_Id,DTXSID6038875,"2,2'-Dihydroxy-4,4'-dimethoxybenzophenone"
11,COC1=CC=C(C=C1)N=[N+]([O-])C1=CC=C(OC)C=C1,COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1,"InChI=1S/C14H14N2O3/c1-18-13-7-3-11(4-8-13)15-16(17)12-5-9-14(19-2)10-6-12/h3-10H,1-2H3",KAEZRSFWWCTVNP-UHFFFAOYSA-N,DTXSID5024554,DSSTox_Substance_Id,DTXSID5024554,"4,4'-Dimethoxyazoxybenzene"
