,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,COC1=CC2=C(C=C1)C(CC#N)=CN2,COc1ccc2c(CC#N)c[nH]c2c1,"InChI=1S/C11H10N2O/c1-14-9-2-3-10-8(4-5-12)7-13-11(10)6-9/h2-3,6-7,13H,4H2,1H3",TXDMKKKJRXIVNO-UHFFFAOYSA-N,29675,DTXSID10354864,DSSTox_Substance_Id,DTXSID10354864,2-(6-methoxy-1H-indol-3-yl)acetonitrile
1,CC1=C(CCCNS(=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C(=O)N=C(N)N1,Cc1[nH]c(=N)[nH]c(=O)c1CCCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,"InChI=1S/C14H17N5O5S/c1-9-12(13(20)18-14(15)17-9)3-2-8-16-25(23,24)11-6-4-10(5-7-11)19(21)22/h4-7,16H,2-3,8H2,1H3,(H3,15,17,18,20)",XRNSEGPZNXHLFE-UHFFFAOYSA-N,29676,DTXSID40294183,DSSTox_Substance_Id,DTXSID40294183,MLS002695276
2,CC1=C(Br)C(=O)N=CN1,Cc1[nH]cnc(=O)c1Br,"InChI=1S/C5H5BrN2O/c1-3-4(6)5(9)8-2-7-3/h2H,1H3,(H,7,8,9)",BIJQLSJJQJIFCL-UHFFFAOYSA-N,29677,DTXSID80345486,DSSTox_Substance_Id,DTXSID80345486,5-BROMO-6-METHYLPYRIMIDIN-4-OL
3,CN(C)CCCNC(=O)C1=CC=CC=C1OC1=CC=CC=C1,CN(C)CCCNC(=O)c1ccccc1Oc1ccccc1,"InChI=1S/C18H22N2O2/c1-20(2)14-8-13-19-18(21)16-11-6-7-12-17(16)22-15-9-4-3-5-10-15/h3-7,9-12H,8,13-14H2,1-2H3,(H,19,21)",SVZDHOZKTJDULF-UHFFFAOYSA-N,29678,DTXSID40365660,DSSTox_Substance_Id,DTXSID40365660,N-[3-(dimethylamino)propyl]-2-phenoxybenzamide
4,CN(C)C(=O)C#CC1=CC=CC=C1,CN(C)C(=O)C#Cc1ccccc1,"InChI=1S/C11H11NO/c1-12(2)11(13)9-8-10-6-4-3-5-7-10/h3-7H,1-2H3",JMXMVKLWRIOQGG-UHFFFAOYSA-N,29679,DTXSID80358798,DSSTox_Substance_Id,DTXSID80358798,"N,N-dimethyl-3-phenylprop-2-ynamide"
5,COC1=CC=CC2=C1CCC1=CC(=O)CCC21C,COc1cccc2c1CC=C1CC(=O)CCC12C,"InChI=1S/C16H18O2/c1-16-9-8-12(17)10-11(16)6-7-13-14(16)4-3-5-15(13)18-2/h3-6H,7-10H2,1-2H3",YSYUNTCLJRKYIX-UHFFFAOYSA-N,29680,DTXSID40293358,DSSTox_Substance_Id,DTXSID40293358,MLS002694873
6,ClC1=CC2=C(NC(=O)N2)C=C1,O=c1[nH]c2ccc(Cl)cc2[nH]1,"InChI=1S/C7H5ClN2O/c8-4-1-2-5-6(3-4)10-7(11)9-5/h1-3H,(H2,9,10,11)",QIGIQLYKEULMQQ-UHFFFAOYSA-N,29681,DTXSID60278869,DSSTox_Substance_Id,DTXSID60278869,"5-Chloro-1,3-dihydro-2H-benzimidazol-2-one"
7,CC1=CC=C(O1)C(=O)N1CCCCC1C(O)=O,Cc1ccc(C(=O)N2CCCCC2C(=O)O)o1,"InChI=1S/C12H15NO4/c1-8-5-6-10(17-8)11(14)13-7-3-2-4-9(13)12(15)16/h5-6,9H,2-4,7H2,1H3,(H,15,16)",RNCDNDUTGFYJQM-UHFFFAOYSA-N,29682,DTXSID80341468,DSSTox_Substance_Id,DTXSID80341468,1-(5-Methyl-furan-2-carbonyl)-piperidine-2-carboxylic acid
8,O=CC1=CN=C(N=C1)N1CCOCC1,O=Cc1cnc(N2CCOCC2)nc1,"InChI=1S/C9H11N3O2/c13-7-8-5-10-9(11-6-8)12-1-3-14-4-2-12/h5-7H,1-4H2",XDMVIYFKCVJZHK-UHFFFAOYSA-N,29683,DTXSID70390288,DSSTox_Substance_Id,DTXSID70390288,2-Morpholin-4-yl-pyrimidine-5-carbaldehyde
9,ClC1=CC=CC(Cl)=C1C1NC(=O)CC2=CC=CC=C12,O=C1Cc2ccccc2C(c2c(Cl)cccc2Cl)N1,"InChI=1S/C15H11Cl2NO/c16-11-6-3-7-12(17)14(11)15-10-5-2-1-4-9(10)8-13(19)18-15/h1-7,15H,8H2,(H,18,19)",KCWJDWZENDHVPT-UHFFFAOYSA-N,29684,DTXSID80386632,DSSTox_Substance_Id,DTXSID80386632,"3(2H)-Isoquinolinone, 1-(2,6-dichlorophenyl)-1,4-dihydro-"
