,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CN(C1=CC=C(C=C1)C(=O)NCCSCC1=CC=C(C)C=C1)S(=O)(=O)C1=CC=CC=C1,Cc1ccc(CSCCNC(=O)c2ccc(N(C)S(=O)(=O)c3ccccc3)cc2)cc1,"InChI=1S/C24H26N2O3S2/c1-19-8-10-20(11-9-19)18-30-17-16-25-24(27)21-12-14-22(15-13-21)26(2)31(28,29)23-6-4-3-5-7-23/h3-15H,16-18H2,1-2H3,(H,25,27)",PKJGOIOSDKCXOR-UHFFFAOYSA-N,DTXSID40367381,DSSTox_Substance_Id,DTXSID40367381,4-[benzenesulfonyl(methyl)amino]-N-[2-[(4-methylphenyl)methylsulfanyl]ethyl]benzamide
1,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.C(CNC1=NC2=CC=CC=C2S1)COC1=CC(CN2CCCCC2)=CC=C1,c1cc(CN2CCCCC2)cc(OCCCN=c2[nH]c3ccccc3s2)c1,"InChI=1S/C22H27N3OS/c1-4-13-25(14-5-1)17-18-8-6-9-19(16-18)26-15-7-12-23-22-24-20-10-2-3-11-21(20)27-22/h2-3,6,8-11,16H,1,4-5,7,12-15,17H2,(H,23,24)",KUBONGDXTUOOLM-UHFFFAOYSA-N,DTXSID7045811,DSSTox_Substance_Id,DTXSID7045811,Zolantidine dimaleate
2,O=CC1=CC=C(C=C1)N1C=NC=N1,O=Cc1ccc(-n2cncn2)cc1,InChI=1S/C9H7N3O/c13-5-8-1-3-9(4-2-8)12-7-10-6-11-12/h1-7H,TVEJNWMWDIXPAX-UHFFFAOYSA-N,DTXSID90380121,DSSTox_Substance_Id,DTXSID90380121,"4-(1H-1,2,4-Triazol-1-yl)benzaldehyde"
3,CC(=O)NC1=CC=C(C=C1)C(O)=O,CC(=O)Nc1ccc(C(=O)O)cc1,"InChI=1S/C9H9NO3/c1-6(11)10-8-4-2-7(3-5-8)9(12)13/h2-5H,1H3,(H,10,11)(H,12,13)",QCXJEYYXVJIFCE-UHFFFAOYSA-N,DTXSID5024392,DSSTox_Substance_Id,DTXSID5024392,Acedoben
4,CCOC(=O)CC(=O)C1=CC(OC)=C(OC)C(OC)=C1,CCOC(=O)CC(=O)c1cc(OC)c(OC)c(OC)c1,"InChI=1S/C14H18O6/c1-5-20-13(16)8-10(15)9-6-11(17-2)14(19-4)12(7-9)18-3/h6-7H,5,8H2,1-4H3",VEYNISLTHXQSGU-UHFFFAOYSA-N,DTXSID30184524,DSSTox_Substance_Id,DTXSID30184524,"Ethyl 3-oxo-3-(3,4,5-trimethoxyphenyl)propionate"
5,CC(=O)OC1=CC2=C(C(C)=CC(=O)O2)C(OC(C)=O)=C1,CC(=O)Oc1cc(OC(C)=O)c2c(C)cc(=O)oc2c1,"InChI=1S/C14H12O6/c1-7-4-13(17)20-12-6-10(18-8(2)15)5-11(14(7)12)19-9(3)16/h4-6H,1-3H3",XZMIXWYSAYXQPU-UHFFFAOYSA-N,DTXSID30327813,DSSTox_Substance_Id,DTXSID30327813,NSC688796
6,CCOC(=O)C1=C(NC(=O)C2=CN=CC=C2)SC(C)=C1C,CCOC(=O)c1c(NC(=O)c2cccnc2)sc(C)c1C,"InChI=1S/C15H16N2O3S/c1-4-20-15(19)12-9(2)10(3)21-14(12)17-13(18)11-6-5-7-16-8-11/h5-8H,4H2,1-3H3,(H,17,18)",MLSMCESBLTZMSZ-UHFFFAOYSA-N,DTXSID40352095,DSSTox_Substance_Id,DTXSID40352095,"ethyl 4,5-dimethyl-2-(pyridine-3-carbonylamino)thiophene-3-carboxylate"
7,CC1=CC(C)(C)NC(=S)N1C1=CC=CC2=C1C=CC(=C2)S(O)(=O)=O,CC1=CC(C)(C)NC(=S)N1c1cccc2cc(S(=O)(=O)O)ccc12,"InChI=1S/C17H18N2O3S2/c1-11-10-17(2,3)18-16(23)19(11)15-6-4-5-12-9-13(24(20,21)22)7-8-14(12)15/h4-10H,1-3H3,(H,18,23)(H,20,21,22)",HXQOWRHOMDDCSS-UHFFFAOYSA-N,DTXSID40211916,DSSTox_Substance_Id,DTXSID40211916,"2(1H)-Pyrimidinethione, 3,4-dihydro-1-(6-sulfo-1-naphthyl)-4,4,6-trimethyl-"
8,CC1=CC=C(C)N1C1=C(C)C=CC(N)=C1,Cc1ccc(N)cc1-n1c(C)ccc1C,"InChI=1S/C13H16N2/c1-9-4-7-12(14)8-13(9)15-10(2)5-6-11(15)3/h4-8H,14H2,1-3H3",RKORJKONKLIMLO-UHFFFAOYSA-N,DTXSID70349498,DSSTox_Substance_Id,DTXSID70349498,"3-(2,5-Dimethyl-pyrrol-1-yl)-4-methyl-phenylamine"
9,CCOC1=CC=CC=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O,CCOc1ccccc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,"InChI=1S/C17H20N2O4S/c1-2-23-16-6-4-3-5-15(16)17(20)19-12-11-13-7-9-14(10-8-13)24(18,21)22/h3-10H,2,11-12H2,1H3,(H,19,20)(H2,18,21,22)",ZYSHEQHKVQKJEB-UHFFFAOYSA-N,DTXSID00358290,DSSTox_Substance_Id,DTXSID00358290,SMR000071110
