,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,NNC1=C(Cl)C=C(C=C1)S(N)(=O)=O,NNc1ccc(S(N)(=O)=O)cc1Cl,"InChI=1S/C6H8ClN3O2S/c7-5-3-4(13(9,11)12)1-2-6(5)10-8/h1-3,10H,8H2,(H2,9,11,12)",MIIRMBFCBFPOKU-UHFFFAOYSA-N,5675,DTXSID30461261,DSSTox_Substance_Id,DTXSID30461261,3-chloro-4-hydrazino-benzenesulphonamide
1,NS(=O)(=O)C1=CC=C(NC2=C3C=CC=CC3=NC2=O)C=C1,NS(=O)(=O)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,"InChI=1S/C14H11N3O3S/c15-21(19,20)10-7-5-9(6-8-10)16-13-11-3-1-2-4-12(11)17-14(13)18/h1-8H,(H2,15,19,20)(H,16,17,18)",FXNKQWYBLXKGFU-UHFFFAOYSA-N,5676,DTXSID90299825,DSSTox_Substance_Id,DTXSID90299825,NSC133074
2,COC1=CC=C(OC)C=C1,COc1ccc(OC)cc1,"InChI=1S/C8H10O2/c1-9-7-3-5-8(10-2)6-4-7/h3-6H,1-2H3",OHBQPCCCRFSCAX-UHFFFAOYSA-N,5677,DTXSID0022014,DSSTox_Substance_Id,DTXSID0022014,Hydroquinone dimethyl ether
3,O=S(=O)(N1CCOCC1)N1CCOCC1,O=S(=O)(N1CCOCC1)N1CCOCC1,"InChI=1S/C8H16N2O4S/c11-15(12,9-1-5-13-6-2-9)10-3-7-14-8-4-10/h1-8H2",SOBXUYMZUBUAOG-UHFFFAOYSA-N,5678,DTXSID00277371,DSSTox_Substance_Id,DTXSID00277371,"4,4'-sulfonyldimorpholine"
4,[Na+].NC1=CC=CC(=C1)C([O-])=O,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",XFDUHJPVQKIXHO-UHFFFAOYSA-N,5679,DTXSID40169362,DSSTox_Substance_Id,DTXSID40169362,Sodium 3-aminobenzoate
5,SC(=O)C1=CC=CC=C1,O=C(S)c1ccccc1,"InChI=1S/C7H6OS/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)",UIJGNTRUPZPVNG-UHFFFAOYSA-N,5680,DTXSID3059181,DSSTox_Substance_Id,DTXSID3059181,Benzenecarbothioic acid
6,NS(=O)(=O)C1=CC2=C(CCC2)C=C1,NS(=O)(=O)c1ccc2c(c1)CCC2,"InChI=1S/C9H11NO2S/c10-13(11,12)9-5-4-7-2-1-3-8(7)6-9/h4-6H,1-3H2,(H2,10,11,12)",XVQJTFMKKZBBSX-UHFFFAOYSA-N,5681,DTXSID40188710,DSSTox_Substance_Id,DTXSID40188710,Indan-5-sulphonamide
7,[Na+].CCCN(CCC)C([S-])=S,CCCN(CCC)C(=S)S,"InChI=1S/C7H15NS2/c1-3-5-8(6-4-2)7(9)10/h3-6H2,1-2H3,(H,9,10)",BQCRLWBELMWYQA-UHFFFAOYSA-N,5682,DTXSID50194347,DSSTox_Substance_Id,DTXSID50194347,"Carbamodithioic acid, dipropyl-, sodium salt"
8,CC(C)OC(=O)C1=CC=C(O)C=C1,CC(C)OC(=O)c1ccc(O)cc1,"InChI=1S/C10H12O3/c1-7(2)13-10(12)8-3-5-9(11)6-4-8/h3-7,11H,1-2H3",CMHMMKSPYOOVGI-UHFFFAOYSA-N,5683,DTXSID3052858,DSSTox_Substance_Id,DTXSID3052858,Isopropylparaben
9,NCCCCCCN,NCCCCCCN,InChI=1S/C6H16N2/c7-5-3-1-2-4-6-8/h1-8H2,NAQMVNRVTILPCV-UHFFFAOYSA-N,5684,DTXSID5024922,DSSTox_Substance_Id,DTXSID5024922,"1,6-Hexanediamine"
