,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,OC[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,O=C(O)C(CO)NC(=O)C1CCCN1,"InChI=1S/C8H14N2O4/c11-4-6(8(13)14)10-7(12)5-2-1-3-9-5/h5-6,9,11H,1-4H2,(H,10,12)(H,13,14)",AFWBWPCXSWUCLB-UHFFFAOYSA-N,DTXSID70428595,DSSTox_Substance_Id,DTXSID70428595,CHEMBL209083
1,NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O,N=C(N)NCCCC(NC(=O)C1CCCN1)C(=O)O,"InChI=1S/C11H21N5O3/c12-11(13)15-6-2-4-8(10(18)19)16-9(17)7-3-1-5-14-7/h7-8,14H,1-6H2,(H,16,17)(H,18,19)(H4,12,13,15)",HMNSRTLZAJHSIK-UHFFFAOYSA-N,DTXSID30178887,DSSTox_Substance_Id,DTXSID30178887,Prolylarginine
2,N[C@@H](CC1=CC=CC=C1)C(=O)N1CCC[C@@H]1C(O)=O,NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,"InChI=1S/C14H18N2O3/c15-11(9-10-5-2-1-3-6-10)13(17)16-8-4-7-12(16)14(18)19/h1-3,5-6,11-12H,4,7-9,15H2,(H,18,19)",WEQJQNWXCSUVMA-UHFFFAOYSA-N,DTXSID30426693,DSSTox_Substance_Id,DTXSID30426693,L-Phenylalanyl-D-proline
3,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=C)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,"InChI=1S/C17H19N3O4S/c1-17(2)12(16(23)24)20-14(22)11(15(20)25-17)19-13(21)10(18-3)9-7-5-4-6-8-9/h4-8,10-12,15H,3H2,1-2H3,(H,19,21)(H,23,24)",FZECHKJQHUVANE-UHFFFAOYSA-N,DTXSID5048479,DSSTox_Substance_Id,DTXSID5048479,Metampicillin
4,NCCCC[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(O)=O,NCCCCC(NC(=O)OCc1ccccc1)C(=O)N1CCCC1C(=O)O,"InChI=1S/C19H27N3O5/c20-11-5-4-9-15(17(23)22-12-6-10-16(22)18(24)25)21-19(26)27-13-14-7-2-1-3-8-14/h1-3,7-8,15-16H,4-6,9-13,20H2,(H,21,26)(H,24,25)",SCIBOUZRPFCBFX-UHFFFAOYSA-N,DTXSID40649755,DSSTox_Substance_Id,DTXSID40649755,N~2~-[(Benzyloxy)carbonyl]-L-lysyl-L-proline
5,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(N)=O,"InChI=1S/C20H23N3O4/c1-13(24)22-18(12-14-5-3-2-4-6-14)20(27)23-17(19(21)26)11-15-7-9-16(25)10-8-15/h2-10,17-18,25H,11-12H2,1H3,(H2,21,26)(H,22,24)(H,23,27)",NRNUHNDVXOFSJO-UHFFFAOYSA-N,DTXSID10427269,DSSTox_Substance_Id,DTXSID10427269,Ac-Phe-Tyr-NH2
6,NCC(=O)N[C@@H](CCC(N)=O)C(O)=O,NCC(=O)NC(CCC(N)=O)C(=O)O,"InChI=1S/C7H13N3O4/c8-3-6(12)10-4(7(13)14)1-2-5(9)11/h4H,1-3,8H2,(H2,9,11)(H,10,12)(H,13,14)",PNMUAGGSDZXTHX-UHFFFAOYSA-N,DTXSID20156917,DSSTox_Substance_Id,DTXSID20156917,Glycylglutamine
7,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,CC1(C)SC2C(N)C(=O)N2C1C(=O)O,"InChI=1S/C8H12N2O3S/c1-8(2)4(7(12)13)10-5(11)3(9)6(10)14-8/h3-4,6H,9H2,1-2H3,(H,12,13)",NGHVIOIJCVXTGV-UHFFFAOYSA-N,DTXSID7046097,DSSTox_Substance_Id,DTXSID7046097,6-Aminopenicillanic acid
8,OC[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC1=O,O=C1NC(Cc2ccc(O)cc2)C(=O)NC1CO,"InChI=1S/C12H14N2O4/c15-6-10-12(18)13-9(11(17)14-10)5-7-1-3-8(16)4-2-7/h1-4,9-10,15-16H,5-6H2,(H,13,18)(H,14,17)",CHYMARRIVIIBNV-UHFFFAOYSA-N,DTXSID80176156,DSSTox_Substance_Id,DTXSID80176156,Cyclo(seryltyrosyl)
9,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)C1=CSC(N)=N1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(=N)[nH]1,"InChI=1S/C13H13N5O5S2/c1-23-17-7(5-4-25-13(14)15-5)9(19)16-8-10(20)18-6(12(21)22)2-3-24-11(8)18/h2,4,8,11H,3H2,1H3,(H2,14,15)(H,16,19)(H,21,22)",NNULBSISHYWZJU-UHFFFAOYSA-N,DTXSID5022772,DSSTox_Substance_Id,DTXSID5022772,Ceftizoxime
