,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CC1=CC=C(C=C1)S(=O)(=O)NC1CC1,Cc1ccc(S(=O)(=O)NC2CC2)cc1,"InChI=1S/C10H13NO2S/c1-8-2-6-10(7-3-8)14(12,13)11-9-4-5-9/h2-3,6-7,9,11H,4-5H2,1H3",PFGWZABBMVYDBP-UHFFFAOYSA-N,29650,DTXSID70400573,DSSTox_Substance_Id,DTXSID70400573,N-cyclopropyl-4-methylbenzenesulfonamide
1,CC1=NN(CCC(O)=O)C=C1,Cc1ccn(CCC(=O)O)n1,"InChI=1S/C7H10N2O2/c1-6-2-4-9(8-6)5-3-7(10)11/h2,4H,3,5H2,1H3,(H,10,11)",FPLLCFQUZAEVIE-UHFFFAOYSA-N,29651,DTXSID80354598,DSSTox_Substance_Id,DTXSID80354598,3-(3-methyl-1H-pyrazol-1-yl)propanoic acid
2,COC1=CC=C(C=C1)C(CC(O)=O)NC(=O)OC(C)(C)C,COc1ccc(C(CC(=O)O)NC(=O)OC(C)(C)C)cc1,"InChI=1S/C15H21NO5/c1-15(2,3)21-14(19)16-12(9-13(17)18)10-5-7-11(20-4)8-6-10/h5-8,12H,9H2,1-4H3,(H,16,19)(H,17,18)",OPAAZWPTEYZZIW-UHFFFAOYSA-N,29652,DTXSID70349771,DSSTox_Substance_Id,DTXSID70349771,3-[(tert-butoxycarbonyl)amino]-3-(4-methoxyphenyl)propanoic acid
3,O.[Na+].C[C@H](CCC([O-])=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,"InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)",BHQCQFFYRZLCQQ-UHFFFAOYSA-N,29653,DTXSID20635550,DSSTox_Substance_Id,DTXSID20635550,"sodium;(4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoate;hydrate"
4,CC1=C(C=CC=C1NCC1=CN=CC=C1)C(O)=O,Cc1c(NCc2cccnc2)cccc1C(=O)O,"InChI=1S/C14H14N2O2/c1-10-12(14(17)18)5-2-6-13(10)16-9-11-4-3-7-15-8-11/h2-8,16H,9H2,1H3,(H,17,18)",NGXRKJYCGOTLFE-UHFFFAOYSA-N,29654,DTXSID00424621,DSSTox_Substance_Id,DTXSID00424621,2-Methyl-3-[(pyridin-3-ylmethyl)-amino]-benzoic acid
5,O=C1NC(=O)C2(CCCC2C2=CC=CC=C2)N1,O=C1NC(=O)C2(CCCC2c2ccccc2)N1,"InChI=1S/C13H14N2O2/c16-11-13(15-12(17)14-11)8-4-7-10(13)9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2,(H2,14,15,16,17)",DBNCOCOSCWVAGJ-UHFFFAOYSA-N,29655,DTXSID00291532,DSSTox_Substance_Id,DTXSID00291532,"1,3-diazaspiro[4.4]nonane-2,4-dione, 6-phenyl-"
6,O=C1NC(=O)C(CSC2=CC=CC=C2)(N1)C1=CC=CC=C1,O=C1NC(=O)C(CSc2ccccc2)(c2ccccc2)N1,"InChI=1S/C16H14N2O2S/c19-14-16(18-15(20)17-14,12-7-3-1-4-8-12)11-21-13-9-5-2-6-10-13/h1-10H,11H2,(H2,17,18,19,20)",OFJXZUQRAUEDTJ-UHFFFAOYSA-N,29656,DTXSID80278902,DSSTox_Substance_Id,DTXSID80278902,MLS002638149
7,CC1=NC=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1C,Cc1ncc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1C,"InChI=1S/C12H14N4O2S/c1-8-9(2)15-12(7-14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,15,16)",FFGGFJZSRIYDFZ-UHFFFAOYSA-N,29657,DTXSID00212186,DSSTox_Substance_Id,DTXSID00212186,"2-Sulfanilamido-5,6-dimethylpyrazine"
8,ClC1=CC=CC=C1C1=NCC2=NN=CN2C2=C1C=C(Br)S2,Clc1ccccc1C1=NCc2nncn2-c2sc(Br)cc21,"InChI=1S/C14H8BrClN4S/c15-11-5-9-13(8-3-1-2-4-10(8)16)17-6-12-19-18-7-20(12)14(9)21-11/h1-5,7H,6H2",JTELAICMLYYCCL-UHFFFAOYSA-N,29658,DTXSID40206504,DSSTox_Substance_Id,DTXSID40206504,"6H-Thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepine, 2-bromo-4-(2-chlorophenyl)-"
9,O=C1NC2=CC=CC=C2N1C1CCCCC1,O=c1[nH]c2ccccc2n1C1CCCCC1,"InChI=1S/C13H16N2O/c16-13-14-11-8-4-5-9-12(11)15(13)10-6-2-1-3-7-10/h4-5,8-10H,1-3,6-7H2,(H,14,16)",KQPGCWWXPPKEOL-UHFFFAOYSA-N,29659,DTXSID20364712,DSSTox_Substance_Id,DTXSID20364712,"1-Cyclohexyl-3H-1,3-benzodiazol-2-one"
