,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=C(OC(=O)C1=CC=CC=C1)C1=CC=CC=C1,O=C(OC(=O)c1ccccc1)c1ccccc1,InChI=1S/C14H10O3/c15-13(11-7-3-1-4-8-11)17-14(16)12-9-5-2-6-10-12/h1-10H,CHIHQLCVLOXUJW-UHFFFAOYSA-N,DTXSID1029122,DSSTox_Substance_Id,DTXSID1029122,Benzoic anhydride
1,C[C@H](CC1=CC(O)=C(O)C=C1)[C@@H](C)CC1=CC=C(O)C(O)=C1,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,"InChI=1S/C18H22O4/c1-11(7-13-3-5-15(19)17(21)9-13)12(2)8-14-4-6-16(20)18(22)10-14/h3-6,9-12,19-22H,7-8H2,1-2H3",HCZKYJDFEPMADG-UHFFFAOYSA-N,DTXSID5045178,DSSTox_Substance_Id,DTXSID5045178,Masoprocol
2,OC(=O)C1=CC(=CC(=C1)C(O)=O)[N+]([O-])=O,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,"InChI=1S/C8H5NO6/c10-7(11)4-1-5(8(12)13)3-6(2-4)9(14)15/h1-3H,(H,10,11)(H,12,13)",NBDAHKQJXVLAID-UHFFFAOYSA-N,DTXSID7041540,DSSTox_Substance_Id,DTXSID7041540,5-Nitroisophthalic acid
3,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C,"InChI=1S/C40H56O2/c1-29(17-13-19-31(3)21-23-37-33(5)25-35(41)27-39(37,7)8)15-11-12-16-30(2)18-14-20-32(4)22-24-38-34(6)26-36(42)28-40(38,9)10/h11-24,35-36,41-42H,25-28H2,1-10H3",JKQXZKUSFCKOGQ-UHFFFAOYSA-N,DTXSID5046807,DSSTox_Substance_Id,DTXSID5046807,Zeaxanthin
4,[Na+].CN(C)C1=CC=C(C=C1)N=NS([O-])(=O)=O,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,"InChI=1S/C8H11N3O3S/c1-11(2)8-5-3-7(4-6-8)9-10-15(12,13)14/h3-6H,1-2H3,(H,12,13,14)",FLTYACUMGDVPLP-UHFFFAOYSA-N,DTXSID6040371,DSSTox_Substance_Id,DTXSID6040371,Fenaminosulf
5,COCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,"InChI=1S/C15H19N3O4/c1-8(2)15(3)14(21)17-12(18-15)11-10(13(19)20)5-9(6-16-11)7-22-4/h5-6,8H,7H2,1-4H3,(H,19,20)(H,17,18,21)",NUPJIGQFXCQJBK-UHFFFAOYSA-N,DTXSID3034664,DSSTox_Substance_Id,DTXSID3034664,Imazamox
6,FC(F)(F)C1=C(Cl)C=CC(NC(=O)NC2=CC=C(Cl)C=C2)=C1,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,"InChI=1S/C14H9Cl2F3N2O/c15-8-1-3-9(4-2-8)20-13(22)21-10-5-6-12(16)11(7-10)14(17,18)19/h1-7H,(H2,20,21,22)",ZFSXZJXLKAJIGS-UHFFFAOYSA-N,DTXSID0048684,DSSTox_Substance_Id,DTXSID0048684,Cloflucarban
7,COC1=C(OC)C(=CC(=C1)S(N)(=O)=O)C(=O)NCC1CCCN1CC=C,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,"InChI=1S/C17H25N3O5S/c1-4-7-20-8-5-6-12(20)11-19-17(21)14-9-13(26(18,22)23)10-15(24-2)16(14)25-3/h4,9-10,12H,1,5-8,11H2,2-3H3,(H,19,21)(H2,18,22,23)",RYJXBGGBZJGVQF-UHFFFAOYSA-N,DTXSID6046268,DSSTox_Substance_Id,DTXSID6046268,Veralipride
8,NC1=C(C=C(SC#N)C=C1)[N+]([O-])=O,N#CSc1ccc(N)c([N+](=O)[O-])c1,"InChI=1S/C7H5N3O2S/c8-4-13-5-1-2-6(9)7(3-5)10(11)12/h1-3H,9H2",QUWHIBBGKKRYFW-UHFFFAOYSA-N,DTXSID9037038,DSSTox_Substance_Id,DTXSID9037038,2-Nitro-4-thiocyanoaniline
9,[O-]S([O-])(=O)=O.[NH3+]C(=N)NCC1=CC(I)=CC=C1.[NH3+]C(=N)NCC1=CC(I)=CC=C1,N=C(N)NCc1cccc(I)c1,"InChI=1S/C8H10IN3/c9-7-3-1-2-6(4-7)5-12-8(10)11/h1-4H,5H2,(H4,10,11,12)",PDWUPXJEEYOOTR-UHFFFAOYSA-N,DTXSID8045773,DSSTox_Substance_Id,DTXSID8045773,3-Iodobenzylguanidine hemisulfate
10,CNC.O[N+]([O-])=O,CNC,"InChI=1S/C2H7N/c1-3-2/h3H,1-2H3",ROSDSFDQCJNGOL-UHFFFAOYSA-N,DTXSID0047903,DSSTox_Substance_Id,DTXSID0047903,Dimethylammonium nitrate
11,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,"InChI=1S/C16H19BrN2/c1-19(2)12-10-15(16-5-3-4-11-18-16)13-6-8-14(17)9-7-13/h3-9,11,15H,10,12H2,1-2H3",ZDIGNSYAACHWNL-UHFFFAOYSA-N,DTXSID6047818,DSSTox_Substance_Id,DTXSID6047818,Dexbrompheniramine maleate
