,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,"InChI=1S/C12H13ClN4/c1-2-9-10(11(14)17-12(15)16-9)7-3-5-8(13)6-4-7/h3-6H,2H2,1H3,(H4,14,15,16,17)",WKSAUQYGYAYLPV-UHFFFAOYSA-N,DTXSID9021217,DSSTox_Substance_Id,DTXSID9021217,Pyrimethamine
1,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,N=c1ncn(C2CC(O)C(CO)O2)c(=O)[nH]1,"InChI=1S/C8H12N4O4/c9-7-10-3-12(8(15)11-7)6-1-4(14)5(2-13)16-6/h3-6,13-14H,1-2H2,(H2,9,11,15)",XAUDJQYHKZQPEU-UHFFFAOYSA-N,DTXSID7030432,DSSTox_Substance_Id,DTXSID7030432,Decitabine
2,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,"InChI=1S/C20H24ClN3S/c1-22-11-13-23(14-12-22)9-4-10-24-17-5-2-3-6-19(17)25-20-8-7-16(21)15-18(20)24/h2-3,5-8,15H,4,9-14H2,1H3",WIKYUJGCLQQFNW-UHFFFAOYSA-N,DTXSID7023514,DSSTox_Substance_Id,DTXSID7023514,Prochlorperazine
3,CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"InChI=1S/C21H24F3N3S/c1-25-11-13-26(14-12-25)9-4-10-27-17-5-2-3-6-19(17)28-20-8-7-16(15-18(20)27)21(22,23)24/h2-3,5-8,15H,4,9-14H2,1H3",ZEWQUBUPAILYHI-UHFFFAOYSA-N,DTXSID1046928,DSSTox_Substance_Id,DTXSID1046928,2-Trifluoromethyl-10-[3'-(1-methyl-4-piperazinyl)propyl]phenothiazine
4,OCCOCCN1CCN(CC1)C1=NC2=C(SC3=C1C=CC=C3)C=CC=C2,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"InChI=1S/C21H25N3O2S/c25-14-16-26-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)27-20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2",URKOMYMAXPYINW-UHFFFAOYSA-N,DTXSID9023546,DSSTox_Substance_Id,DTXSID9023546,Quetiapine
5,CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,"InChI=1S/C18H18O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h3-12,19-20H,1-2H3",NFDFQCUYFHCNBW-UHFFFAOYSA-N,DTXSID7022382,DSSTox_Substance_Id,DTXSID7022382,Dienestrol
6,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,"InChI=1S/C26H28ClNO/c1-28(2)19-20-29-24-15-13-23(14-16-24)26(22-11-7-4-8-12-22)25(17-18-27)21-9-5-3-6-10-21/h3-16H,17-20H2,1-2H3",XFCLJVABOIYOMF-UHFFFAOYSA-N,DTXSID3023689,DSSTox_Substance_Id,DTXSID3023689,Toremifene
7,NCCC(O)(P(O)(O)=O)P(O)(O)=O,NCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,"InChI=1S/C3H9NO7P2/c4-2-1-3(5,12(6,7)8)13(9,10)11/h5H,1-2,4H2,(H,6,7,8)(H,9,10,11)",ZDNFRAXSAKZHLL-UHFFFAOYSA-N,DTXSID4023414,DSSTox_Substance_Id,DTXSID4023414,Pamidronic acid
8,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,"InChI=1S/C32H39NO4/c1-31(2,30(35)36)25-17-15-24(16-18-25)29(34)14-9-21-33-22-19-28(20-23-33)32(37,26-10-5-3-6-11-26)27-12-7-4-8-13-27/h3-8,10-13,15-18,28-29,34,37H,9,14,19-23H2,1-2H3,(H,35,36)",RWTNPBWLLIMQHL-UHFFFAOYSA-N,DTXSID00861411,DSSTox_Substance_Id,DTXSID00861411,Fexofenadine
9,CN(C)CCC1=CNC2=C1C=C(C[C@H]1COC(=O)N1)C=C2,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,"InChI=1S/C16H21N3O2/c1-19(2)6-5-12-9-17-15-4-3-11(8-14(12)15)7-13-10-21-16(20)18-13/h3-4,8-9,13,17H,5-7,10H2,1-2H3,(H,18,20)",ULSDMUVEXKOYBU-UHFFFAOYSA-N,DTXSID8045933,DSSTox_Substance_Id,DTXSID8045933,Zolmitriptan
10,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,CCC(CO)NC(=O)C1=CC2c3cccc4c3c(cn4C)CC2N(C)C1,"InChI=1S/C21H27N3O2/c1-4-15(12-25)22-21(26)14-8-17-16-6-5-7-18-20(16)13(10-23(18)2)9-19(17)24(3)11-14/h5-8,10,15,17,19,25H,4,9,11-12H2,1-3H3,(H,22,26)",ZROSHIYBPNXMJG-UHFFFAOYSA-N,DTXSID2023307,DSSTox_Substance_Id,DTXSID2023307,Methysergide
11,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,"InChI=1S/C19H22ClN5O/c20-16-5-3-6-17(15-16)23-13-11-22(12-14-23)8-4-10-25-19(26)24-9-2-1-7-18(24)21-25/h1-3,5-7,9,15H,4,8,10-14H2",PHLBKPHSAVXXEF-UHFFFAOYSA-N,DTXSID5045043,DSSTox_Substance_Id,DTXSID5045043,Trazodone
12,[H][C@]12C[C@@H](C[C@]3([H])CC(C1)C(=O)CN23)OC(=O)C1=CNC2=C1C=CC=C2,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,"InChI=1S/C19H20N2O3/c22-18-10-21-12-5-11(18)6-13(21)8-14(7-12)24-19(23)16-9-20-17-4-2-1-3-15(16)17/h1-4,9,11-14,20H,5-8,10H2",UKTAZPQNNNJVKR-UHFFFAOYSA-N,DTXSID4048276,DSSTox_Substance_Id,DTXSID4048276,Dolasetron
13,[H][C@@]12CCCN1C(=O)[C@H](CC1=CNC3=CC=CC=C13)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCCCNC(N)=N)NC(=O)CCSSC[C@H](NC2=O)C(N)=O,N=C(N)NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)CNC1=O,"InChI=1S/C35H49N11O9S2/c36-30(51)25-18-57-56-13-10-27(47)42-22(8-3-4-11-39-35(37)38)31(52)41-17-28(48)43-23(15-29(49)50)32(53)44-24(14-19-16-40-21-7-2-1-6-20(19)21)34(55)46-12-5-9-26(46)33(54)45-25/h1-2,6-7,16,22-26,40H,3-5,8-15,17-18H2,(H2,36,51)(H,41,52)(H,42,47)(H,43,48)(H,44,53)(H,45,54)(H,49,50)(H4,37,38,39)",CZKPOZZJODAYPZ-UHFFFAOYSA-N,DTXSID7046673,DSSTox_Substance_Id,DTXSID7046673,Eptifibatide
14,CCOC1=C(C(=O)NC2=CC(F)=C(OC3=C(Cl)C(N)=NC=C3)C=C2)C(=O)N(C=C1)C1=CC=C(F)C=C1,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2cc[nH]c(=N)c2Cl)c(F)c1,"InChI=1S/C25H19ClF2N4O4/c1-2-35-19-10-12-32(16-6-3-14(27)4-7-16)25(34)21(19)24(33)31-15-5-8-18(17(28)13-15)36-20-9-11-30-23(29)22(20)26/h3-13H,2H2,1H3,(H2,29,30)(H,31,33)",VNBRGSXVFBYQNN-UHFFFAOYSA-N,DTXSID50145278,DSSTox_Substance_Id,DTXSID50145278,BMS-777607
15,CN1CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,"InChI=1S/C17H19NO4/c1-18-7-6-16-13-9-2-3-10(19)14(13)22-15(16)11(20)4-5-17(16,21)12(18)8-9/h2-3,12,15,19,21H,4-8H2,1H3",UQCNKQCJZOAFTQ-UHFFFAOYSA-N,DTXSID5023409,DSSTox_Substance_Id,DTXSID5023409,Oxymorphone
16,COC1=CC=CC2=C1NC1=C(C=CC=C1C(=O)NC1=CC=C(CCN3CCC4=CC(OC)=C(OC)C=C4C3)C=C1)C2=O,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,"InChI=1S/C34H33N3O5/c1-40-28-9-5-7-26-32(28)36-31-25(33(26)38)6-4-8-27(31)34(39)35-24-12-10-21(11-13-24)14-16-37-17-15-22-18-29(41-2)30(42-3)19-23(22)20-37/h4-13,18-19H,14-17,20H2,1-3H3,(H,35,39)(H,36,38)",OSFCMRGOZNQUSW-UHFFFAOYSA-N,DTXSID90162489,DSSTox_Substance_Id,DTXSID90162489,Elacridar
