,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,NS(=O)(=O)C1=CC=C(OCCN2CCOCC2)C=C1,NS(=O)(=O)c1ccc(OCCN2CCOCC2)cc1,"InChI=1S/C12H18N2O4S/c13-19(15,16)12-3-1-11(2-4-12)18-10-7-14-5-8-17-9-6-14/h1-4H,5-10H2,(H2,13,15,16)",WAKMPLDWYRISBC-UHFFFAOYSA-N,5700,DTXSID00596998,DSSTox_Substance_Id,DTXSID00596998,4-[2-(Morpholin-4-yl)ethoxy]benzene-1-sulfonamide
1,O=C(CN1C(=O)C2=CC=CC=C2S1(=O)=O)C1=CC=CC=C1,O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccccc1,"InChI=1S/C15H11NO4S/c17-13(11-6-2-1-3-7-11)10-16-15(18)12-8-4-5-9-14(12)21(16,19)20/h1-9H,10H2",QJWQWSQZQFNGQF-UHFFFAOYSA-N,5701,DTXSID10349710,DSSTox_Substance_Id,DTXSID10349710,"1,2-Benzisothiazol-3(2H)-one, 2-(2-oxo-2-phenylethyl)-, 1,1-dioxide"
2,NS(=O)(=O)C1=NN=C(NC(=O)CCC(O)=O)S1,NS(=O)(=O)c1n[nH]c(=NC(=O)CCC(=O)O)s1,"InChI=1S/C6H8N4O5S2/c7-17(14,15)6-10-9-5(16-6)8-3(11)1-2-4(12)13/h1-2H2,(H,12,13)(H2,7,14,15)(H,8,9,11)",VEHPJMWKEUDKJE-UHFFFAOYSA-N,5702,DTXSID40229339,DSSTox_Substance_Id,DTXSID40229339,"2-Succinylamido-1,3,4-thiadiazole-5-sulfonamide"
3,[Na+].CC(C)CC([O-])=O,CC(C)CC(=O)O,"InChI=1S/C5H10O2/c1-4(2)3-5(6)7/h4H,3H2,1-2H3,(H,6,7)",GWYFCOCPABKNJV-UHFFFAOYSA-N,5703,DTXSID00202168,DSSTox_Substance_Id,DTXSID00202168,Sodium isovalerate
4,[Na+].OP(O)([O-])=O,O=[PH](=O)(O)O,"InChI=1S/H2O4P/c1-5(2,3)4/h(H2,1,2,3,4)",IAFDIXUJZNSUDK-UHFFFAOYSA-N,5704,DTXSID7035222,DSSTox_Substance_Id,DTXSID7035222,Monosodium phosphate
5,COC1=CC=C(OC)C(OC)=C1,COc1ccc(OC)c(OC)c1,"InChI=1S/C9H12O3/c1-10-7-4-5-8(11-2)9(6-7)12-3/h4-6H,1-3H3",AGIQIOSHSMJYJP-UHFFFAOYSA-N,5705,DTXSID5035163,DSSTox_Substance_Id,DTXSID5035163,"1,2,4-Trimethoxybenzene"
6,CC1=CC=C(C=C1)S(=O)(=O)NCC1=CC=CC=C1,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,"InChI=1S/C14H15NO2S/c1-12-7-9-14(10-8-12)18(16,17)15-11-13-5-3-2-4-6-13/h2-10,15H,11H2,1H3",WTHKAJZQYNKTCJ-UHFFFAOYSA-N,5706,DTXSID40166290,DSSTox_Substance_Id,DTXSID40166290,"p-Toluenesulfonamide, N-benzyl-"
7,OC1=CC=CC=C1CNC1=CC=CC=C1NCC1=CC=CC=C1O,Oc1ccccc1CNc1ccccc1NCc1ccccc1O,"InChI=1S/C20H20N2O2/c23-19-11-5-1-7-15(19)13-21-17-9-3-4-10-18(17)22-14-16-8-2-6-12-20(16)24/h1-12,21-24H,13-14H2",HGBSHORRPLIYFU-UHFFFAOYSA-N,5707,DTXSID10422017,DSSTox_Substance_Id,DTXSID10422017,"Phenol, 2,2'-[1,2-phenylenebis(iminomethylene)]bis-"
8,COC1=C(C(C)=O)C2=C(C=CC(=O)O2)C=C1,COc1ccc2ccc(=O)oc2c1C(C)=O,"InChI=1S/C12H10O4/c1-7(13)11-9(15-2)5-3-8-4-6-10(14)16-12(8)11/h3-6H,1-2H3",OTYBDEHZHXKGBO-UHFFFAOYSA-N,5708,DTXSID20556130,DSSTox_Substance_Id,DTXSID20556130,8-Acetyl-7-methoxy-2H-1-benzopyran-2-one
9,NS(=O)(=O)OC1=CC=C(Cl)C=C1,NS(=O)(=O)Oc1ccc(Cl)cc1,"InChI=1S/C6H6ClNO3S/c7-5-1-3-6(4-2-5)11-12(8,9)10/h1-4H,(H2,8,9,10)",CQGQVNKFCSRASR-UHFFFAOYSA-N,5709,DTXSID60435652,DSSTox_Substance_Id,DTXSID60435652,(4-chlorophenyl) sulfamate
