,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=CC1=CC=CC=C1N1C=CC=N1,O=Cc1ccccc1-n1cccn1,InChI=1S/C10H8N2O/c13-8-9-4-1-2-5-10(9)12-7-3-6-11-12/h1-8H,KIGZYDJKBTYFBZ-UHFFFAOYSA-N,DTXSID60359485,DSSTox_Substance_Id,DTXSID60359485,2-Pyrazol-1-yl-benzaldehyde
1,CN1C2=C(CCCC2)C(=O)C2=CC=CC=C12,Cn1c2c(c(=O)c3ccccc31)CCCC2,"InChI=1S/C14H15NO/c1-15-12-8-4-2-6-10(12)14(16)11-7-3-5-9-13(11)15/h2,4,6,8H,3,5,7,9H2,1H3",FGVSSSCNMCYKJG-UHFFFAOYSA-N,DTXSID30282938,DSSTox_Substance_Id,DTXSID30282938,"10-Methyl-1,3,4,10-tetrahydroacridin-9(2H)-one"
2,O=C(C1=CN=CN1)C1=CC=CC=C1,O=C(c1ccccc1)c1c[nH]cn1,"InChI=1S/C10H8N2O/c13-10(9-6-11-7-12-9)8-4-2-1-3-5-8/h1-7H,(H,11,12)",DECHVIXTYBTMBL-UHFFFAOYSA-N,DTXSID10339419,DSSTox_Substance_Id,DTXSID10339419,1H-Imidazol-5-yl(phenyl)methanone
3,NC1=NC(=S)N=C2NNN=C12,N=c1[nH]c(=S)[nH]c2[nH]nnc12,"InChI=1S/C4H4N6S/c5-2-1-3(9-10-8-1)7-4(11)6-2/h(H4,5,6,7,8,9,10,11)",JLMNKZSTJKHESS-UHFFFAOYSA-N,DTXSID10236671,DSSTox_Substance_Id,DTXSID10236671,"5H-1,2,3-Triazolo(4,5-d)pyrimidine-5-thione, 1,4-dihydro-7-amino-"
4,CC1CCCC(CC(N)=O)CC1,CC1CCCC(CC(N)=O)CC1,"InChI=1S/C10H19NO/c1-8-3-2-4-9(6-5-8)7-10(11)12/h8-9H,2-7H2,1H3,(H2,11,12)",FTLIHYMVFALFGD-UHFFFAOYSA-N,DTXSID80280888,DSSTox_Substance_Id,DTXSID80280888,2-(4-methylcycloheptyl)acetamide
5,COC1=C(OC)C(OC)=C(C=C1)C(=O)C1=CC=C(C=C1)[N+]([O-])=O,COc1ccc(C(=O)c2ccc([N+](=O)[O-])cc2)c(OC)c1OC,"InChI=1S/C16H15NO6/c1-21-13-9-8-12(15(22-2)16(13)23-3)14(18)10-4-6-11(7-5-10)17(19)20/h4-9H,1-3H3",YTHIGQZKJYHSBK-UHFFFAOYSA-N,DTXSID20286622,DSSTox_Substance_Id,DTXSID20286622,"(4-nitrophenyl)(2,3,4-trimethoxyphenyl)methanone"
6,Cl.CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,CCC(C)(CN(C)C)OC(=O)c1ccccc1,"InChI=1S/C14H21NO2/c1-5-14(2,11-15(3)4)17-13(16)12-9-7-6-8-10-12/h6-10H,5,11H2,1-4H3",FDMBBCOBEAVDAO-UHFFFAOYSA-N,DTXSID1045320,DSSTox_Substance_Id,DTXSID1045320,Amylocaine hydrochloride
7,[O-][N+](=O)C1=CC2=C(CC=C2)C=C1,O=[N+]([O-])c1ccc2c(c1)C=CC2,"InChI=1S/C9H7NO2/c11-10(12)9-5-4-7-2-1-3-8(7)6-9/h1,3-6H,2H2",OHNKSVVCUPOUDJ-UHFFFAOYSA-N,DTXSID50194529,DSSTox_Substance_Id,DTXSID50194529,"1H-Indene, 5-nitro-"
8,C(CC1=CC=CC=N1)N1C=CC=C1,c1ccc(CCn2cccc2)nc1,"InChI=1S/C11H12N2/c1-2-7-12-11(5-1)6-10-13-8-3-4-9-13/h1-5,7-9H,6,10H2",FIVQLUUKBVMTHL-UHFFFAOYSA-N,DTXSID50285688,DSSTox_Substance_Id,DTXSID50285688,2-(2-Pyrrol-1-yl-ethyl)pyridine
9,NCC(=O)C1=CNC2=CC=CC=C12,NCC(=O)c1c[nH]c2ccccc12,"InChI=1S/C10H10N2O/c11-5-10(13)8-6-12-9-4-2-1-3-7(8)9/h1-4,6,12H,5,11H2",RBEUYOPWLNUISU-UHFFFAOYSA-N,DTXSID10452071,DSSTox_Substance_Id,DTXSID10452071,2-amino-1-(1H-indol-3-yl)ethanone
