,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CS(=O)(=O)NC1=CC=CC=C1C(O)=O,CS(=O)(=O)Nc1ccccc1C(=O)O,"InChI=1S/C8H9NO4S/c1-14(12,13)9-7-5-3-2-4-6(7)8(10)11/h2-5,9H,1H3,(H,10,11)",VESLFCBOKMWCRG-UHFFFAOYSA-N,15225,DTXSID30354886,DSSTox_Substance_Id,DTXSID30354886,2-Methanesulfonylamino-benzoic acid
1,O=C(N1CCCC1)C1=NN2C(=C1)N=C(C=C2C1=CC=CC=C1)C1=CC=CC=C1,O=C(c1cc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1)N1CCCC1,"InChI=1S/C23H20N4O/c28-23(26-13-7-8-14-26)20-16-22-24-19(17-9-3-1-4-10-17)15-21(27(22)25-20)18-11-5-2-6-12-18/h1-6,9-12,15-16H,7-8,13-14H2",AISGVQRKOVTTFF-UHFFFAOYSA-N,15226,DTXSID10359975,DSSTox_Substance_Id,DTXSID10359975,"(5,7-Diphenyl-pyrazolo[1,5-a]pyrimidin-2-yl)-pyrrolidin-1-yl-methanone"
2,NC1=C(CC(=O)N1C1=CC=CC=C1)C#N,N#Cc1cc(O)n(-c2ccccc2)c1N,"InChI=1S/C11H9N3O/c12-7-8-6-10(15)14(11(8)13)9-4-2-1-3-5-9/h1-6,15H,13H2",MUJPGLLTPQGFTH-UHFFFAOYSA-N,15227,DTXSID80368099,DSSTox_Substance_Id,DTXSID80368099,"2-Amino-5-oxo-1-phenyl-4,5-dihydro-1H-pyrrole-3-carbonitrile"
3,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],"InChI=1S/C5H8N4O12/c10-6(11)18-1-5(2-19-7(12)13,3-20-8(14)15)4-21-9(16)17/h1-4H2",TZRXHJWUDPFEEY-UHFFFAOYSA-N,15228,DTXSID2023430,DSSTox_Substance_Id,DTXSID2023430,Pentaerythritol tetranitrate
4,NC1=NN=C(S1)C1=CC(Cl)=C(Cl)C=C1,N=c1[nH]nc(-c2ccc(Cl)c(Cl)c2)s1,"InChI=1S/C8H5Cl2N3S/c9-5-2-1-4(3-6(5)10)7-12-13-8(11)14-7/h1-3H,(H2,11,13)",QNVGTVGYFLNBOG-UHFFFAOYSA-N,15229,DTXSID90339179,DSSTox_Substance_Id,DTXSID90339179,"5-(3,4-dichlorophenyl)-1,3,4-thiadiazol-2-amine"
5,COC1=C(OC)C=C2N=C(Cl)N=CC2=C1,COc1cc2cnc(Cl)nc2cc1OC,"InChI=1S/C10H9ClN2O2/c1-14-8-3-6-5-12-10(11)13-7(6)4-9(8)15-2/h3-5H,1-2H3",KIAYGSLXVNBIFE-UHFFFAOYSA-N,15230,DTXSID30365295,DSSTox_Substance_Id,DTXSID30365295,"2-chloro-6,7-dimethoxyquinazoline"
6,COC1=C(Cl)C=C(C=C1Cl)C(=O)NN,COc1c(Cl)cc(C(=O)NN)cc1Cl,"InChI=1S/C8H8Cl2N2O2/c1-14-7-5(9)2-4(3-6(7)10)8(13)12-11/h2-3H,11H2,1H3,(H,12,13)",AILWISDLOFOZHA-UHFFFAOYSA-N,15231,DTXSID20177167,DSSTox_Substance_Id,DTXSID20177167,"Benzoic acid, 3,5-dichloro-4-methoxy-, hydrazide"
7,S=C(NCCC1=CC=CC=C1)NC1=CC=CC=N1,S=C(N=c1cccc[nH]1)NCCc1ccccc1,"InChI=1S/C14H15N3S/c18-14(17-13-8-4-5-10-15-13)16-11-9-12-6-2-1-3-7-12/h1-8,10H,9,11H2,(H2,15,16,17,18)",GVKFCKWGWXJWMN-UHFFFAOYSA-N,15232,DTXSID80202964,DSSTox_Substance_Id,DTXSID80202964,"Thiourea, N-(2-phenylethyl)-N'-2-pyridinyl-"
8,NC1=C(C#N)C2(CCCCC2)CC2=CC=CC=C12,N#CC1C(=N)c2ccccc2CC12CCCCC2,"InChI=1S/C16H18N2/c17-11-14-15(18)13-7-3-2-6-12(13)10-16(14)8-4-1-5-9-16/h2-3,6-7,14,18H,1,4-5,8-10H2",OVWIQDDXLXUHBL-UHFFFAOYSA-N,15233,DTXSID50345236,DSSTox_Substance_Id,DTXSID50345236,"1-aminospiro[4H-naphthalene-3,1'-cyclohexane]-2-carbonitrile"
9,CNC1=C(N)N(CC2=CC=CC=C2)C(=O)NC1=O,CNc1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,"InChI=1S/C12H14N4O2/c1-14-9-10(13)16(12(18)15-11(9)17)7-8-5-3-2-4-6-8/h2-6,14H,7,13H2,1H3,(H,15,17,18)",HMRFBSJXLDMJAC-UHFFFAOYSA-N,15234,DTXSID80352418,DSSTox_Substance_Id,DTXSID80352418,6-AMINO-1-BENZYL-5-METHYLAMINOURACIL
