,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CN1N=CC2=CC(OC3=C(F)C=C(NC(=O)C4=CC=C(C)N(C4=O)C4=CC=C(F)C=C4)C=C3)=C(C=C12)C1=CNN=C1,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,"InChI=1S/C30H22F2N6O3/c1-17-3-9-23(30(40)38(17)22-7-4-20(31)5-8-22)29(39)36-21-6-10-27(25(32)12-21)41-28-11-18-16-35-37(2)26(18)13-24(28)19-14-33-34-15-19/h3-16H,1-2H3,(H,33,34)(H,36,39)",QHADVLVFMKEIIP-UHFFFAOYSA-N,DTXSID20659635,DSSTox_Substance_Id,DTXSID20659635,Merestinib
1,[Br-].[Br-].C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,"InChI=1S/C36H42N2/c1-37(2,35-31-21-11-7-17-27(31)28-18-8-12-22-32(28)35)25-15-5-6-16-26-38(3,4)36-33-23-13-9-19-29(33)30-20-10-14-24-34(30)36/h7-14,17-24,35-36H,5-6,15-16,25-26H2,1-4H3/q+2",HDZAQYPYABGTCL-UHFFFAOYSA-N,DTXSID6048753,DSSTox_Substance_Id,DTXSID6048753,Hexafluorenium dibromide
2,CCOC1=CC=CC=C1N\N=C1/C(C)=NN(C1=O)C1=NC(=CS1)C1=CC=CC=C1,CCOc1ccccc1N=Nc1c(C)[nH]n(-c2nc(-c3ccccc3)cs2)c1=O,"InChI=1S/C21H19N5O2S/c1-3-28-18-12-8-7-11-16(18)23-24-19-14(2)25-26(20(19)27)21-22-17(13-29-21)15-9-5-4-6-10-15/h4-13,25H,3H2,1-2H3",WRLVHADVOGFZOZ-UHFFFAOYSA-N,DTXSID00420906,DSSTox_Substance_Id,DTXSID00420906,BAM7
3,CC(C)C1=CC=CC=C1CC1=CC(C(=O)NC2=CC=C(C=C2)S(=O)(=O)C2=CC=CC=C2C(C)(C)C)=C(O)C(O)=C1O,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,"InChI=1S/C33H35NO6S/c1-20(2)25-11-7-6-10-21(25)18-22-19-26(30(36)31(37)29(22)35)32(38)34-23-14-16-24(17-15-23)41(39,40)28-13-9-8-12-27(28)33(3,4)5/h6-17,19-20,35-37H,18H2,1-5H3,(H,34,38)",PQAPVTKIEGUPRN-UHFFFAOYSA-N,DTXSID10466395,DSSTox_Substance_Id,DTXSID10466395,TW-37
4,NCC1=CC=C(OCCCC2=C(N=C(S2)C2=CC3=C(CCC\C3=N/NC3=NC4=CC=CC=C4S3)C=C2)C(O)=O)C=C1,NCc1ccc(OCCCc2sc(-c3ccc4c(c3)C(=NN=c3[nH]c5ccccc5s3)CCC4)nc2C(=O)O)cc1,"InChI=1S/C31H29N5O3S2/c32-18-19-10-14-22(15-11-19)39-16-4-9-27-28(30(37)38)34-29(40-27)21-13-12-20-5-3-7-24(23(20)17-21)35-36-31-33-25-6-1-2-8-26(25)41-31/h1-2,6,8,10-15,17H,3-5,7,9,16,18,32H2,(H,33,36)(H,37,38)",JKMWZKPAXZBYEH-UHFFFAOYSA-N,DTXSID20744277,DSSTox_Substance_Id,DTXSID20744277,"5-{3-[4-(Aminomethyl)phenoxy]propyl}-2-{(8E)-8-[2-(1,3-benzothiazol-2-yl)hydrazinylidene]-5,6,7,8-tetrahydronaphthalen-2-yl}-1,3-thiazole-4-carboxylic acid"
5,COC1=CC(C)=C(C(C)=C1)S(=O)(=O)N(C)CCOCC(=O)N(C)CC1=CC=C(C=C1)C1=NCCN1,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(C)c1,"InChI=1S/C25H34N4O5S/c1-18-14-22(33-5)15-19(2)24(18)35(31,32)29(4)12-13-34-17-23(30)28(3)16-20-6-8-21(9-7-20)25-26-10-11-27-25/h6-9,14-15H,10-13,16-17H2,1-5H3,(H,26,27)",AMTQCENHQIDBHQ-UHFFFAOYSA-N,DTXSID20212769,DSSTox_Substance_Id,DTXSID20212769,Safotibant
6,NCCCC[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,N=C(N)NCCCC(NC(=O)C(N)CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C=O)C(O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,"InChI=1S/C50H73N13O11/c51-22-8-7-17-33(52)42(66)58-34(18-9-23-55-50(53)54)46(70)63-26-12-21-40(63)48(72)62-25-10-19-38(62)44(68)56-29-41(65)57-35(27-31-13-3-1-4-14-31)43(67)60-37(30-64)47(71)61-24-11-20-39(61)45(69)59-36(49(73)74)28-32-15-5-2-6-16-32/h1-6,13-16,30,33-40,47,71H,7-12,17-29,51-52H2,(H,56,68)(H,57,65)(H,58,66)(H,59,69)(H,60,67)(H,73,74)(H4,53,54,55)",NJTXNJKWCGDMAR-UHFFFAOYSA-N,DTXSID50222058,DSSTox_Substance_Id,DTXSID50222058,"Kallidin, des-arg(10)-"
7,NC(=O)C1=NOC(=N1)[C@H](CCCC1CCCCC1)CC(=O)NO,NC(=O)c1noc(C(CCCC2CCCCC2)CC(O)=NO)n1,"InChI=1S/C15H24N4O4/c16-13(21)14-17-15(23-19-14)11(9-12(20)18-22)8-4-7-10-5-2-1-3-6-10/h10-11,22H,1-9H2,(H2,16,21)(H,18,20)",ARJCBSRIPGJMAD-UHFFFAOYSA-N,DTXSID30431303,DSSTox_Substance_Id,DTXSID30431303,UK 383367
8,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=C(F)C(NS(C)(=O)=O)=CC(Cl)=C1)C(C)C,COC(=O)NC(C)CN=c1nc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)cc[nH]1,"InChI=1S/C22H27ClFN7O4S/c1-12(2)31-11-16(17-6-7-25-21(28-17)26-10-13(3)27-22(32)35-4)20(29-31)15-8-14(23)9-18(19(15)24)30-36(5,33)34/h6-9,11-13,30H,10H2,1-5H3,(H,27,32)(H,25,26,28)",CMJCXYNUCSMDBY-UHFFFAOYSA-N,DTXSID00155347,DSSTox_Substance_Id,DTXSID00155347,LGX-818
9,CN(C)C1=CC=CC(=C1)C(=O)NC1=CC(NC(=O)C2=CC=C(O)C=C2)=C(C)C=C1,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,"InChI=1S/C23H23N3O3/c1-15-7-10-18(24-23(29)17-5-4-6-19(13-17)26(2)3)14-21(15)25-22(28)16-8-11-20(27)12-9-16/h4-14,27H,1-3H3,(H,24,29)(H,25,28)",PYEFPDQFAZNXLI-UHFFFAOYSA-N,DTXSID70274478,DSSTox_Substance_Id,DTXSID70274478,ZM 336372
10,CC1=NC(=CC=C1)C1=C(C=NN1)C1=NC2=C(C=C1)N=CC=C2,Cc1cccc(-c2[nH]ncc2-c2ccc3ncccc3n2)n1,"InChI=1S/C17H13N5/c1-11-4-2-5-16(20-11)17-12(10-19-22-17)13-7-8-14-15(21-13)6-3-9-18-14/h2-10H,1H3,(H,19,22)",LBPKYPYHDKKRFS-UHFFFAOYSA-N,DTXSID80332295,DSSTox_Substance_Id,DTXSID80332295,"2-[5-(6-Methylpyridin-2-yl)-1H-pyrazol-4-yl]-1,5-naphthyridine"
11,CCC(C)(C)CC1=CN=C(CCC2=CC=C(C=C2)C2=CC=CC=N2)N1,CCC(C)(C)Cc1c[nH]c(CCc2ccc(-c3ccccn3)cc2)n1,"InChI=1S/C22H27N3/c1-4-22(2,3)15-19-16-24-21(25-19)13-10-17-8-11-18(12-9-17)20-7-5-6-14-23-20/h5-9,11-12,14,16H,4,10,13,15H2,1-3H3,(H,24,25)",WVAKRQOMAINQPU-UHFFFAOYSA-N,DTXSID60648508,DSSTox_Substance_Id,DTXSID60648508,"2-(4-{2-[5-(2,2-Dimethylbutyl)-1H-imidazol-2-yl]ethyl}phenyl)pyridine"
