,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,FC1=CC=C(CC2CCN(CCS(=O)C3=CC=C4NC(=O)OC4=C3)CC2)C=C1,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,"InChI=1S/C21H23FN2O3S/c22-17-3-1-15(2-4-17)13-16-7-9-24(10-8-16)11-12-28(26)18-5-6-19-20(14-18)27-21(25)23-19/h1-6,14,16H,7-13H2,(H,23,25)",FCBQJNCAKZSIAH-UHFFFAOYSA-N,DTXSID2047270,DSSTox_Substance_Id,DTXSID2047270,Besonprodil
1,CN(C)C1=CC=C(C=C1)[C@H]1C[C@]2(C)[C@@H](CC[C@]2(O)CCCO)[C@@H]2CCC3=CC(=O)CCC3=C12,CN(C)c1ccc(C2=C3C4=C(CCC3C3CCC(O)(CCCO)C3(C)C2)CC(=O)CC4)cc1,"InChI=1S/C29H39NO3/c1-28-18-25(19-5-8-21(9-6-19)30(2)3)27-23-12-10-22(32)17-20(23)7-11-24(27)26(28)13-15-29(28,33)14-4-16-31/h5-6,8-9,24,26,31,33H,4,7,10-18H2,1-3H3",WCCRLLABFCMDBZ-UHFFFAOYSA-N,DTXSID90242210,DSSTox_Substance_Id,DTXSID90242210,Onapristone
2,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,"InChI=1S/C27H36ClFO5/c1-14-9-16-17-11-19(29)18-10-15(30)7-8-26(18,6)27(17,28)21(32)12-25(16,5)22(14)20(31)13-34-23(33)24(2,3)4/h7-8,14,16-17,21-22,32H,9-13H2,1-6H3",KSRXSZHGKMBEGY-UHFFFAOYSA-N,DTXSID0045460,DSSTox_Substance_Id,DTXSID0045460,Clocortolone pivalate
3,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,"InChI=1S/C27H34F2O7/c1-5-6-23(34)36-26(22(33)14-35-15(2)30)10-8-17-18-12-20(28)19-11-16(31)7-9-24(19,3)27(18,29)21(32)13-25(17,26)4/h7,9,17-18,21,32H,5-6,8,10-14H2,1-4H3",NMGOGMOURXLOOY-UHFFFAOYSA-N,DTXSID0046773,DSSTox_Substance_Id,DTXSID0046773,Difluprednate
4,CC1=C2C(=O)C(CC2=CC(OCC2=CC(=CC=C2)C2=CC=C(C=C2)C(O)=O)=C1C)C1CCCC1,Cc1c(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)cc2c(c1C)C(=O)C(C1CCCC1)C2,"InChI=1S/C30H30O4/c1-18-19(2)28-25(15-26(29(28)31)22-7-3-4-8-22)16-27(18)34-17-20-6-5-9-24(14-20)21-10-12-23(13-11-21)30(32)33/h5-6,9-14,16,22,26H,3-4,7-8,15,17H2,1-2H3,(H,32,33)",KMKBEESNZAPKMP-UHFFFAOYSA-N,DTXSID90432098,DSSTox_Substance_Id,DTXSID90432098,Biphenylindanone A
5,COC1=C(Cl)C=CC(NC(=O)C2=CC=CC=N2)=C1,COc1cc(NC(=O)c2ccccn2)ccc1Cl,"InChI=1S/C13H11ClN2O2/c1-18-12-8-9(5-6-10(12)14)16-13(17)11-4-2-3-7-15-11/h2-8H,1H3,(H,16,17)",ARYUXFNGXHNNDM-UHFFFAOYSA-N,DTXSID00657816,DSSTox_Substance_Id,DTXSID00657816,N-(4-Chloro-3-methoxyphenyl)pyridine-2-carboxamide
6,CN1CC(=O)N=C1NC(=O)NC1=CC(Cl)=CC=C1,Cn1cc(O)[nH]c1=NC(=O)Nc1cccc(Cl)c1,"InChI=1S/C11H11ClN4O2/c1-16-6-9(17)14-10(16)15-11(18)13-8-4-2-3-7(12)5-8/h2-6,17H,1H3,(H2,13,14,15,18)",XSGFZVPHOUBKKN-UHFFFAOYSA-N,DTXSID5046770,DSSTox_Substance_Id,DTXSID5046770,"N-(3-Chlorophenyl)-N'-(4,5-dihydro-1-methyl-4-oxo-1H-imidazol-2-yl)urea"
7,BrC1=CC2=C(NC3=C2CC(=O)NC2=CC=CC=C32)C=C1,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,"InChI=1S/C16H11BrN2O/c17-9-5-6-14-11(7-9)12-8-15(20)18-13-4-2-1-3-10(13)16(12)19-14/h1-7,19H,8H2,(H,18,20)",QQUXFYAWXPMDOE-UHFFFAOYSA-N,DTXSID10161994,DSSTox_Substance_Id,DTXSID10161994,"9-Bromo-7,12-dihydroindolo(3,2-d)(1)benzazepin-6(5H)-one"
8,CN1SC(=O)N(CC2=CC=CC=C2)C1=O,Cn1sc(=O)n(Cc2ccccc2)c1=O,"InChI=1S/C10H10N2O2S/c1-11-9(13)12(10(14)15-11)7-8-5-3-2-4-6-8/h2-6H,7H2,1H3",JDSJDASOXWCHPN-UHFFFAOYSA-N,DTXSID30399590,DSSTox_Substance_Id,DTXSID30399590,TDZD-8
9,FC1=CC2=C3N(CCN(C2)C(=O)N2CCCCC2)C=C(C3=C1)C1=C(C(=O)NC1=O)C1=CN=C2C=CC=CN12,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,"InChI=1S/C28H25FN6O3/c29-18-12-17-15-34(28(38)32-7-3-1-4-8-32)11-10-33-16-20(19(13-18)25(17)33)23-24(27(37)31-26(23)36)21-14-30-22-6-2-5-9-35(21)22/h2,5-6,9,12-14,16H,1,3-4,7-8,10-11,15H2,(H,31,36,37)",HRJWTAWVFDCTGO-UHFFFAOYSA-N,DTXSID90209085,DSSTox_Substance_Id,DTXSID90209085,LY-2090314
10,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCC(=O)NO,CN(C)c1ccc(C(=O)NCCCCCC(O)=NO)cc1,"InChI=1S/C15H23N3O3/c1-18(2)13-9-7-12(8-10-13)15(20)16-11-5-3-4-6-14(19)17-21/h7-10,21H,3-6,11H2,1-2H3,(H,16,20)(H,17,19)",RGWSSTALGUXZMU-UHFFFAOYSA-N,DTXSID50274411,DSSTox_Substance_Id,DTXSID50274411,4-(dimethylamino)-N-[6-(hydroxyamino)-6-oxohexyl]benzamide
11,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,"InChI=1S/C19H23NO/c1-20-14-12-18(13-15-20)21-19(16-8-4-2-5-9-16)17-10-6-3-7-11-17/h2-11,18-19H,12-15H2,1H3",OWQUZNMMYNAXSL-UHFFFAOYSA-N,DTXSID3022952,DSSTox_Substance_Id,DTXSID3022952,Diphenylpyraline
12,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,"InChI=1S/C16H19BrN2/c1-19(2)12-10-15(16-5-3-4-11-18-16)13-6-8-14(17)9-7-13/h3-9,11,15H,10,12H2,1-2H3",ZDIGNSYAACHWNL-UHFFFAOYSA-N,DTXSID8022905,DSSTox_Substance_Id,DTXSID8022905,Dexbrompheniramine
13,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,"InChI=1S/C16H19ClN2O/c1-19(2)11-12-20-16(15-5-3-4-10-18-15)13-6-8-14(17)9-7-13/h3-10,16H,11-12H2,1-2H3",OJFSXZCBGQGRNV-UHFFFAOYSA-N,DTXSID4022737,DSSTox_Substance_Id,DTXSID4022737,Carbinoxamine
14,OP(O)(O)=O.OP(O)(O)=O.NCCC1=CNC=N1,NCCc1c[nH]cn1,"InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)",NTYJJOPFIAHURM-UHFFFAOYSA-N,DTXSID7058759,DSSTox_Substance_Id,DTXSID7058759,1H-Imidazole-4-ethanamine phosphate (1:2)
15,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,"InChI=1S/C26H29FN2O2/c1-19-17-29(16-15-26(19,24(30)31)21-5-3-2-4-6-21)23-11-13-25(18-28,14-12-23)20-7-9-22(27)10-8-20/h2-10,19,23H,11-17H2,1H3,(H,30,31)",ZCGOMHNNNFPNMX-UHFFFAOYSA-N,DTXSID1048548,DSSTox_Substance_Id,DTXSID1048548,Levocabastine
16,CNC(=S)NCCSCC1=C(C)NC=N1,CNC(=S)NCCSCc1[nH]cnc1C,"InChI=1S/C9H16N4S2/c1-7-8(13-6-12-7)5-15-4-3-11-9(14)10-2/h6H,3-5H2,1-2H3,(H,12,13)(H2,10,11,14)",FPBPLBWLMYGIQR-UHFFFAOYSA-N,DTXSID80188390,DSSTox_Substance_Id,DTXSID80188390,Metiamide
