,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,Cl.CN1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,"InChI=1S/C21H21N/c1-22-14-12-18(13-15-22)21-19-8-4-2-6-16(19)10-11-17-7-3-5-9-20(17)21/h2-11H,12-15H2,1H3",JJCFRYNCJDLXIK-UHFFFAOYSA-N,DTXSID5042586,DSSTox_Substance_Id,DTXSID5042586,Cyproheptadine hydrochloride
1,OC(=O)CC1=CSC=C1NC1=C(Cl)C=CC=C1Cl,O=C(O)Cc1cscc1Nc1c(Cl)cccc1Cl,"InChI=1S/C12H9Cl2NO2S/c13-8-2-1-3-9(14)12(8)15-10-6-18-5-7(10)4-11(16)17/h1-3,5-6,15H,4H2,(H,16,17)",AELILMBZWCGOSB-UHFFFAOYSA-N,DTXSID30223184,DSSTox_Substance_Id,DTXSID30223184,Eltenac
2,OS(O)(=O)=O.CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1.CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,"InChI=1S/C13H21NO3/c1-13(2,3)14-7-12(17)9-4-5-11(16)10(6-9)8-15/h4-6,12,14-17H,7-8H2,1-3H3",NDAUXUAQIAJITI-UHFFFAOYSA-N,DTXSID10881180,DSSTox_Substance_Id,DTXSID10881180,Albuterol sulfate
3,CC(COC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,"InChI=1S/C18H23NO3/c1-13(12-22-17-6-4-3-5-7-17)19-14(2)18(21)15-8-10-16(20)11-9-15/h3-11,13-14,18-21H,12H2,1-2H3",BMUKKTUHUDJSNZ-UHFFFAOYSA-N,DTXSID9023178,DSSTox_Substance_Id,DTXSID9023178,Isoxsuprine
4,NC1=C(C#N)C(C2=CC=CC=C2)C2=C(O1)C1=CC=CC=C1CC2,N#CC1C(=N)OC2=C(CCc3ccccc32)C1c1ccccc1,"InChI=1S/C20H16N2O/c21-12-17-18(14-7-2-1-3-8-14)16-11-10-13-6-4-5-9-15(13)19(16)23-20(17)22/h1-9,17-18,22H,10-11H2",NICMRZJRUOOFKO-UHFFFAOYSA-N,DTXSID10390404,DSSTox_Substance_Id,DTXSID10390404,"2-Amino-4-phenyl-5,6-dihydro-4H-benzo[h]chromene-3-carbonitrile"
5,CS(O)(=O)=O.CCOC1=CC2=C(C=C1)C(C)(C)CN2,CCOc1ccc2c(c1)NCC2(C)C,"InChI=1S/C12H17NO/c1-4-14-9-5-6-10-11(7-9)13-8-12(10,2)3/h5-7,13H,4,8H2,1-3H3",ITLRQEKXUKZTPG-UHFFFAOYSA-N,DTXSID60151567,DSSTox_Substance_Id,DTXSID60151567,FS 205-397
6,CC(=O)NC1=CC=C(C=C1)C1=NN(C(C1)C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)Nc1ccc(C2=NN(c3ccccc3)C(c3ccccc3)C2)cc1,"InChI=1S/C23H21N3O/c1-17(27)24-20-14-12-18(13-15-20)22-16-23(19-8-4-2-5-9-19)26(25-22)21-10-6-3-7-11-21/h2-15,23H,16H2,1H3,(H,24,27)",DWGQJSSCAHGCJB-UHFFFAOYSA-N,DTXSID20391124,DSSTox_Substance_Id,DTXSID20391124,"Acetamide, N-[4-(4,5-dihydro-1,5-diphenyl-1H-pyrazol-3-yl)phenyl]-"
7,CCC1=CC=CC=C1NC(=S)NN,CCc1ccccc1NC(=S)NN,"InChI=1S/C9H13N3S/c1-2-7-5-3-4-6-8(7)11-9(13)12-10/h3-6H,2,10H2,1H3,(H2,11,12,13)",CVYAVYZOGZJQHT-UHFFFAOYSA-N,DTXSID30374544,DSSTox_Substance_Id,DTXSID30374544,N-(2-Ethylphenyl)hydrazinecarbothioamide
8,S=C1N=C(NC2=CC=CC=C12)C1=CC=CC=C1,S=c1[nH]c(-c2ccccc2)nc2ccccc12,"InChI=1S/C14H10N2S/c17-14-11-8-4-5-9-12(11)15-13(16-14)10-6-2-1-3-7-10/h1-9H,(H,15,16,17)",GJELWRJKAIJFJN-UHFFFAOYSA-N,DTXSID40356937,DSSTox_Substance_Id,DTXSID40356937,2-Phenylquinazoline-4(1H)-thione
9,CN(C)C(=O)COC1=CC2=C(CC[C@@H](C2)NC[C@H](O)C2=CC(CCO)=C(O)C=C2)C=C1,CN(C)C(=O)COc1ccc2c(c1)CC(NCC(O)c1ccc(O)c(CCO)c1)CC2,"InChI=1S/C24H32N2O5/c1-26(2)24(30)15-31-21-7-4-16-3-6-20(12-19(16)13-21)25-14-23(29)17-5-8-22(28)18(11-17)9-10-27/h4-5,7-8,11,13,20,23,25,27-29H,3,6,9-10,12,14-15H2,1-2H3",OANCEOSLKSTLTA-UHFFFAOYSA-N,DTXSID60173123,DSSTox_Substance_Id,DTXSID60173123,Bedoradrine
10,CCNC(=S)NNC1=CC=CC=C1,CCNC(=S)NNc1ccccc1,"InChI=1S/C9H13N3S/c1-2-10-9(13)12-11-8-6-4-3-5-7-8/h3-7,11H,2H2,1H3,(H2,10,12,13)",DPELBGAJWVGUJS-UHFFFAOYSA-N,DTXSID50369674,DSSTox_Substance_Id,DTXSID50369674,N1-ethyl-2-phenylhydrazine-1-carbothioamide
11,CC1=NN2C=CC=CC2=C1C(=O)C1=CNCCC1,Cc1nn2ccccc2c1C(=O)C1C=NCCC1,"InChI=1S/C14H15N3O/c1-10-13(12-6-2-3-8-17(12)16-10)14(18)11-5-4-7-15-9-11/h2-3,6,8-9,11H,4-5,7H2,1H3",BFMVKIDQHVILRR-UHFFFAOYSA-N,DTXSID60241497,DSSTox_Substance_Id,DTXSID60241497,KC 764
