,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,ClC1=CC2=C(SC(=O)N2)C=C1,O=c1[nH]c2cc(Cl)ccc2s1,"InChI=1S/C7H4ClNOS/c8-4-1-2-6-5(3-4)9-7(10)11-6/h1-3H,(H,9,10)",NOVHYVKPKWACML-UHFFFAOYSA-N,DTXSID50345337,DSSTox_Substance_Id,DTXSID50345337,5-Chloro-2-benzothiazolinone
1,ClC1=CC2=C(NC(=O)C2)C=C1,Oc1cc2cc(Cl)ccc2[nH]1,"InChI=1S/C8H6ClNO/c9-6-1-2-7-5(3-6)4-8(11)10-7/h1-4,10-11H",SSRVCFHOVPGSKE-UHFFFAOYSA-N,DTXSID6057667,DSSTox_Substance_Id,DTXSID6057667,5-Chlorooxindole
2,ClC1=CC2=C(CNC2=O)C=C1,O=C1NCc2ccc(Cl)cc21,"InChI=1S/C8H6ClNO/c9-6-2-1-5-4-10-8(11)7(5)3-6/h1-3H,4H2,(H,10,11)",VCEOKEOSVQLRNW-UHFFFAOYSA-N,DTXSID50500404,DSSTox_Substance_Id,DTXSID50500404,"6-Chloro-2,3-dihydro-1H-isoindol-1-one"
3,ClC1=CC2=C(C=CN2)C=C1,Clc1ccc2cc[nH]c2c1,"InChI=1S/C8H6ClN/c9-7-2-1-6-3-4-10-8(6)5-7/h1-5,10H",YTYIMDRWPTUAHP-UHFFFAOYSA-N,DTXSID70169794,DSSTox_Substance_Id,DTXSID70169794,6-Chloro-1H-indole
4,ClC1=CC=CC2=C1CC(=O)N2,Oc1cc2c(Cl)cccc2[nH]1,"InChI=1S/C8H6ClNO/c9-6-2-1-3-7-5(6)4-8(11)10-7/h1-4,10-11H",IWAPIHWGMXZWBJ-UHFFFAOYSA-N,DTXSID80363201,DSSTox_Substance_Id,DTXSID80363201,4-Chloroindolin-2-One
5,CC1=CN=C(C=C1)C1=NC=C(C)C=C1,Cc1ccc(-c2ccc(C)cn2)nc1,"InChI=1S/C12H12N2/c1-9-3-5-11(13-7-9)12-6-4-10(2)8-14-12/h3-8H,1-2H3",PTRATZCAGVBFIQ-UHFFFAOYSA-N,DTXSID00170095,DSSTox_Substance_Id,DTXSID00170095,HA-44
6,OCC1=NC2=C(C=C1)C=CC1=C2N=C(CO)C=C1,OCc1ccc2ccc3ccc(CO)nc3c2n1,"InChI=1S/C14H12N2O2/c17-7-11-5-3-9-1-2-10-4-6-12(8-18)16-14(10)13(9)15-11/h1-6,17-18H,7-8H2",IEPOQNOTFLXUPQ-UHFFFAOYSA-N,DTXSID90229329,DSSTox_Substance_Id,DTXSID90229329,"1,10-Phenanthroline-2,9-diyldimethanol"
7,ClC1=CC2=CC=CN=C2C2=NC=CC=C12,Clc1cc2cccnc2c2ncccc12,InChI=1S/C12H7ClN2/c13-10-7-8-3-1-5-14-11(8)12-9(10)4-2-6-15-12/h1-7H,XDUUQOQFSWSZSM-UHFFFAOYSA-N,DTXSID2063347,DSSTox_Substance_Id,DTXSID2063347,"1,10-Phenanthroline, 5-chloro-"
8,CC1=C2C=CC3=C(C)C=CN=C3C2=NC=C1,Cc1ccnc2c1ccc1c(C)ccnc12,"InChI=1S/C14H12N2/c1-9-5-7-15-13-11(9)3-4-12-10(2)6-8-16-14(12)13/h3-8H,1-2H3",JIVLDFFWTQYGSR-UHFFFAOYSA-N,DTXSID9062932,DSSTox_Substance_Id,DTXSID9062932,"1,10-Phenanthroline, 4,7-dimethyl-"
9,C1=CN=C(C=C1)C1=CC=CC(=N1)C1=NC=CC=C1,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,InChI=1S/C15H11N3/c1-3-10-16-12(6-1)14-8-5-9-15(18-14)13-7-2-4-11-17-13/h1-11H,DRGAZIDRYFYHIJ-UHFFFAOYSA-N,DTXSID2061567,DSSTox_Substance_Id,DTXSID2061567,"2,2':6',2''-Terpyridine"
