,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,Cl.CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1,CNCCC(Oc1cccc2ccccc12)c1cccs1,"InChI=1S/C18H19NOS/c1-19-12-11-17(18-10-5-13-21-18)20-16-9-4-7-14-6-2-3-8-15(14)16/h2-10,13,17,19H,11-12H2,1H3",ZEUITGRIYCTCEM-UHFFFAOYSA-N,325,DTXSID9046443,DSSTox_Substance_Id,DTXSID9046443,Duloxetine hydrochloride
1,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,"InChI=1S/C23H36N2O2/c1-21(2,3)25-20(27)17-8-7-15-14-6-9-18-23(5,13-11-19(26)24-18)16(14)10-12-22(15,17)4/h11,13-18H,6-10,12H2,1-5H3,(H,24,26)(H,25,27)",DBEPLOCGEIEOCV-UHFFFAOYSA-N,326,DTXSID3020625,DSSTox_Substance_Id,DTXSID3020625,Finasteride
2,FC1=CC=C(C=C1)C(OCCN1CCN(CCCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,"InChI=1S/C28H32F2N2O/c29-26-12-8-24(9-13-26)28(25-10-14-27(30)15-11-25)33-22-21-32-19-17-31(18-20-32)16-4-7-23-5-2-1-3-6-23/h1-3,5-6,8-15,28H,4,7,16-22H2",NAUWTFJOPJWYOT-UHFFFAOYSA-N,327,DTXSID8045143,DSSTox_Substance_Id,DTXSID8045143,Vanoxerine
3,[Cl-].C[N+]1=C(\C=N\O)C=CC=C1,C[n+]1ccccc1C=NO,"InChI=1S/C7H8N2O/c1-9-5-3-2-4-7(9)6-8-10/h2-6H,1H3/p+1",JBKPUQTUERUYQE-UHFFFAOYSA-O,328,DTXSID1023495,DSSTox_Substance_Id,DTXSID1023495,Pralidoxime chloride
4,NC1=NC2=C(C=NN2CCC2=CC=CC=C2)C2=NC(=NN12)C1=CC=CO1,N=c1[nH]c2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,"InChI=1S/C18H15N7O/c19-18-22-16-13(11-20-24(16)9-8-12-5-2-1-3-6-12)17-21-15(23-25(17)18)14-7-4-10-26-14/h1-7,10-11H,8-9H2,(H2,19,22)",UTLPKQYUXOEJIL-UHFFFAOYSA-N,329,DTXSID80166799,DSSTox_Substance_Id,DTXSID80166799,"2-(2-Furanyl)-7-(2-phenylethyl)-7H-pyrazolo[4,3-e][1,2,4]triazolo[1,5-c]pyrimidin-5-amine"
5,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,CC(C)NCC(O)COc1cccc2ccccc12,"InChI=1S/C16H21NO2/c1-12(2)17-10-14(18)11-19-16-9-5-7-13-6-3-4-8-15(13)16/h3-9,12,14,17-18H,10-11H2,1-2H3",AQHHHDLHHXJYJD-UHFFFAOYSA-N,330,DTXSID6023525,DSSTox_Substance_Id,DTXSID6023525,Propranolol
6,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,"InChI=1S/C12H18Cl2N2O/c1-12(2,3)16-6-10(17)7-4-8(13)11(15)9(14)5-7/h4-5,10,16-17H,6,15H2,1-3H3",STJMRWALKKWQGH-UHFFFAOYSA-N,331,DTXSID7022833,DSSTox_Substance_Id,DTXSID7022833,Clenbuterol
7,CC(C)NCC(O)COC1=C2C=CNC2=CC=C1,CC(C)NCC(O)COc1cccc2[nH]ccc12,"InChI=1S/C14H20N2O2/c1-10(2)16-8-11(17)9-18-14-5-3-4-13-12(14)6-7-15-13/h3-7,10-11,15-17H,8-9H2,1-2H3",JZQKKSLKJUAGIC-UHFFFAOYSA-N,332,DTXSID8023476,DSSTox_Substance_Id,DTXSID8023476,Pindolol
8,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,"InChI=1S/C32H26N4O2/c1-21-33-28-19-20-36(29-14-8-7-13-27(29)30(28)34-21)32(38)23-15-17-24(18-16-23)35-31(37)26-12-6-5-11-25(26)22-9-3-2-4-10-22/h2-18H,19-20H2,1H3,(H,33,34)(H,35,37)",IKENVDNFQMCRTR-UHFFFAOYSA-N,333,DTXSID80175220,DSSTox_Substance_Id,DTXSID80175220,Conivaptan
9,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=C2C=C(C=N3)C2=CC=C(Cl)C=C2)=C(F)C=C1,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,"InChI=1S/C23H18ClF2N3O3S/c1-2-9-33(31,32)29-19-8-7-18(25)20(21(19)26)22(30)17-12-28-23-16(17)10-14(11-27-23)13-3-5-15(24)6-4-13/h3-8,10-12,29H,2,9H2,1H3,(H,27,28)",GPXBXXGIAQBQNI-UHFFFAOYSA-N,334,DTXSID50238710,DSSTox_Substance_Id,DTXSID50238710,Vemurafenib
