,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,ClC1=CC2=NC=CC(N3CCOCC3)=C2C=C1,Clc1ccc2c(N3CCOCC3)ccnc2c1,"InChI=1S/C13H13ClN2O/c14-10-1-2-11-12(9-10)15-4-3-13(11)16-5-7-17-8-6-16/h1-4,9H,5-8H2",KWLAFRCMKAMRKK-UHFFFAOYSA-N,23000,DTXSID40359423,DSSTox_Substance_Id,DTXSID40359423,7-Chloro-4-morpholino-quinoline
1,OC(=O)C1=CC2=C(C=C1)N=C(S2)C1=CC=CC=C1,O=C(O)c1ccc2nc(-c3ccccc3)sc2c1,"InChI=1S/C14H9NO2S/c16-14(17)10-6-7-11-12(8-10)18-13(15-11)9-4-2-1-3-5-9/h1-8H,(H,16,17)",SUBZYLZMYNBQLW-UHFFFAOYSA-N,23001,DTXSID70347353,DSSTox_Substance_Id,DTXSID70347353,"2-Phenyl-1,3-benzothiazole-6-carboxylic acid"
2,CC(=O)C1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1,CC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,"InChI=1S/C14H13NO3S/c1-11(16)12-7-9-13(10-8-12)15-19(17,18)14-5-3-2-4-6-14/h2-10,15H,1H3",UJRJGOBHYOBMPE-UHFFFAOYSA-N,23002,DTXSID80350555,DSSTox_Substance_Id,DTXSID80350555,N-(4-acetylphenyl)benzenesulfonamide
3,CC1=CC(C(=O)C2=CN(N=C2)C2=CC=CC=C2)=C(O)C=C1,Cc1ccc(O)c(C(=O)c2cnn(-c3ccccc3)c2)c1,"InChI=1S/C17H14N2O2/c1-12-7-8-16(20)15(9-12)17(21)13-10-18-19(11-13)14-5-3-2-4-6-14/h2-11,20H,1H3",VYXJMOPDZFQVSZ-UHFFFAOYSA-N,23003,DTXSID20350958,DSSTox_Substance_Id,DTXSID20350958,SBB001120
4,Br.[O-][N+](=O)C1=CC=C(CSC2=NCCN2)C=C1,O=[N+]([O-])c1ccc(CSC2=NCCN2)cc1,"InChI=1S/C10H11N3O2S/c14-13(15)9-3-1-8(2-4-9)7-16-10-11-5-6-12-10/h1-4H,5-7H2,(H,11,12)",HLDWQAGDITYLRA-UHFFFAOYSA-N,23004,DTXSID00213597,DSSTox_Substance_Id,DTXSID00213597,"1H-Imidazole, 4,5-dihydro-2-(((4-nitrophenyl)methyl)thio)-, monohydrobromide"
5,COC1=C(OC)C=C2C=C(C=CC2=C1)C(C)=O,COc1cc2ccc(C(C)=O)cc2cc1OC,"InChI=1S/C14H14O3/c1-9(15)10-4-5-11-7-13(16-2)14(17-3)8-12(11)6-10/h4-8H,1-3H3",MBERCTJMXDKBID-UHFFFAOYSA-N,23005,DTXSID80299910,DSSTox_Substance_Id,DTXSID80299910,"1-(6,7-dimethoxynaphthalen-2-yl)ethanone"
6,C=CCCCCCCCCC1=NC(=S)NN1,C=CCCCCCCCCc1n[nH]c(=S)[nH]1,"InChI=1S/C12H21N3S/c1-2-3-4-5-6-7-8-9-10-11-13-12(16)15-14-11/h2H,1,3-10H2,(H2,13,14,15,16)",LYHBBFWSTRLHKB-UHFFFAOYSA-N,23006,DTXSID10364529,DSSTox_Substance_Id,DTXSID10364529,STK562044
7,O=C(C(C1=CC=CC=C1)C1=CC=CC=C1)N1CCOCC1,O=C(C(c1ccccc1)c1ccccc1)N1CCOCC1,"InChI=1S/C18H19NO2/c20-18(19-11-13-21-14-12-19)17(15-7-3-1-4-8-15)16-9-5-2-6-10-16/h1-10,17H,11-14H2",KFZINGYUDPKBKR-UHFFFAOYSA-N,23007,DTXSID80281734,DSSTox_Substance_Id,DTXSID80281734,"1-Morpholin-4-yl-2,2-diphenyl-ethanone"
8,OS(=O)(=O)C1=CC2=C(N=NO2)C2=CC=CC=C12,O=S(=O)(O)c1cc2onnc2c2ccccc12,"InChI=1S/C10H6N2O4S/c13-17(14,15)9-5-8-10(11-12-16-8)7-4-2-1-3-6(7)9/h1-5H,(H,13,14,15)",WHHIIGNOLGKQPD-UHFFFAOYSA-N,23008,DTXSID8058902,DSSTox_Substance_Id,DTXSID8058902,"Naphth[1,2-d][1,2,3]oxadiazole-5-sulfonic acid"
9,CCCC1=CC(CCC)=C(OCC=C)C(=C1)C(N)=O,C=CCOc1c(CCC)cc(CCC)cc1C(N)=O,"InChI=1S/C16H23NO2/c1-4-7-12-10-13(8-5-2)15(19-9-6-3)14(11-12)16(17)18/h6,10-11H,3-5,7-9H2,1-2H3,(H2,17,18)",YWOCWKUZYVBCHV-UHFFFAOYSA-N,23009,DTXSID10284596,DSSTox_Substance_Id,DTXSID10284596,MLS000738170
