,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,BrC1=CC=C(O1)C(=O)NC1=CC2=C(OCO2)C=C1,O=C(Nc1ccc2c(c1)OCO2)c1ccc(Br)o1,"InChI=1S/C12H8BrNO4/c13-11-4-3-9(18-11)12(15)14-7-1-2-8-10(5-7)17-6-16-8/h1-5H,6H2,(H,14,15)",XPCBMCBQSLNOBS-UHFFFAOYSA-N,DTXSID80349888,DSSTox_Substance_Id,DTXSID80349888,"N-(1,3-benzodioxol-5-yl)-5-bromofuran-2-carboxamide"
1,CCC1=NC2=CC=CC=C2C(C(O)=O)=C1C,CCc1nc2ccccc2c(C(=O)O)c1C,"InChI=1S/C13H13NO2/c1-3-10-8(2)12(13(15)16)9-6-4-5-7-11(9)14-10/h4-7H,3H2,1-2H3,(H,15,16)",DWQIFUQLSDIOAR-UHFFFAOYSA-N,DTXSID90357717,DSSTox_Substance_Id,DTXSID90357717,2-Ethyl-3-methyl-quinoline-4-carboxylic acid
2,COC1=C(OC)C=C(CC(=O)C2=C(O)C=C(O)C=C2O)C=C1,COc1ccc(CC(=O)c2c(O)cc(O)cc2O)cc1OC,"InChI=1S/C16H16O6/c1-21-14-4-3-9(6-15(14)22-2)5-11(18)16-12(19)7-10(17)8-13(16)20/h3-4,6-8,17,19-20H,5H2,1-2H3",YRHMQKSNPQNHRN-UHFFFAOYSA-N,DTXSID50355532,DSSTox_Substance_Id,DTXSID50355532,"2-(3,4-dimethoxyphenyl)-1-(2,4,6-trihydroxyphenyl)ethanone"
3,COC(=O)C1=C(ON=C1C)C1=NOC(C)=C1,COC(=O)c1c(C)noc1-c1cc(C)on1,"InChI=1S/C10H10N2O4/c1-5-4-7(12-15-5)9-8(10(13)14-3)6(2)11-16-9/h4H,1-3H3",FDSIFWDGJSJXMP-UHFFFAOYSA-N,DTXSID70349736,DSSTox_Substance_Id,DTXSID70349736,"Methyl 3',5-dimethyl[3,5'-bi-1,2-oxazole]-4'-carboxylate"
4,CN(C)CC1=C(O)C=CC2=CC=CC=C12,CN(C)Cc1c(O)ccc2ccccc12,"InChI=1S/C13H15NO/c1-14(2)9-12-11-6-4-3-5-10(11)7-8-13(12)15/h3-8,15H,9H2,1-2H3",GOHHBFSPKLRUNF-UHFFFAOYSA-N,DTXSID50278898,DSSTox_Substance_Id,DTXSID50278898,1-[(dimethylamino)methyl]-2-naphthol
5,[O-][N+](=O)C1=CC=CC=C1NC1CCN(CC2=CC=CC=C2)CC1,O=[N+]([O-])c1ccccc1NC1CCN(Cc2ccccc2)CC1,"InChI=1S/C18H21N3O2/c22-21(23)18-9-5-4-8-17(18)19-16-10-12-20(13-11-16)14-15-6-2-1-3-7-15/h1-9,16,19H,10-14H2",YZKQBUWNKRTZQC-UHFFFAOYSA-N,DTXSID10222872,DSSTox_Substance_Id,DTXSID10222872,1-Benzyl-N-(2-nitrophenyl)piperidin-4-amine
6,CN1C2=C(NC(=N2)N2CCCCC2)C(=O)N(C)C1=O,Cn1c(=O)c2[nH]c(N3CCCCC3)nc2n(C)c1=O,"InChI=1S/C12H17N5O2/c1-15-9-8(10(18)16(2)12(15)19)13-11(14-9)17-6-4-3-5-7-17/h3-7H2,1-2H3,(H,13,14)",PERZKTBWYMZWBI-UHFFFAOYSA-N,DTXSID10279846,DSSTox_Substance_Id,DTXSID10279846,MLS000737463
7,CC(=O)OCC1=CC=C2OCOC2=C1,CC(=O)OCc1ccc2c(c1)OCO2,"InChI=1S/C10H10O4/c1-7(11)12-5-8-2-3-9-10(4-8)14-6-13-9/h2-4H,5-6H2,1H3",PFWYHTORQZAGCA-UHFFFAOYSA-N,DTXSID2025925,DSSTox_Substance_Id,DTXSID2025925,Piperonyl acetate
8,CC1=C2C(=NO1)C(=O)N(N=C2C1=CC=CC=C1)C1=CC=CC=C1,Cc1onc2c(=O)n(-c3ccccc3)nc(-c3ccccc3)c12,"InChI=1S/C18H13N3O2/c1-12-15-16(13-8-4-2-5-9-13)19-21(14-10-6-3-7-11-14)18(22)17(15)20-23-12/h2-11H,1H3",JXQJWJVSXBROGH-UHFFFAOYSA-N,DTXSID40180198,DSSTox_Substance_Id,DTXSID40180198,"Isoxazolo(3,4-d)pyridazin-7(6H)-one, 4,6-diphenyl-3-methyl-"
9,NC1=C(N)C2=C(C=C1)N=CC=C2,Nc1ccc2ncccc2c1N,"InChI=1S/C9H9N3/c10-7-3-4-8-6(9(7)11)2-1-5-12-8/h1-5H,10-11H2",NQVVFKIVIFJKLA-UHFFFAOYSA-N,DTXSID70330129,DSSTox_Substance_Id,DTXSID70330129,"quinoline-5,6-diamine"
10,NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(N)C(=C1)C(O)=O,Nc1cc(C(=O)O)c(N)c2c1C(=O)c1ccccc1C2=O,"InChI=1S/C15H10N2O4/c16-9-5-8(15(20)21)12(17)11-10(9)13(18)6-3-1-2-4-7(6)14(11)19/h1-5H,16-17H2,(H,20,21)",DNIHCFWMWZCKCQ-UHFFFAOYSA-N,DTXSID00391763,DSSTox_Substance_Id,DTXSID00391763,MLS000774884
11,ClC1=CC=C(C=O)C=C1,O=Cc1ccc(Cl)cc1,InChI=1S/C7H5ClO/c8-7-3-1-6(5-9)2-4-7/h1-5H,AVPYQKSLYISFPO-UHFFFAOYSA-N,DTXSID2021860,DSSTox_Substance_Id,DTXSID2021860,4-Chlorobenzaldehyde
12,CNC(=O)C1=C(N=CN1)C(=O)NC,CNC(=O)c1nc[nH]c1C(=O)NC,"InChI=1S/C7H10N4O2/c1-8-6(12)4-5(7(13)9-2)11-3-10-4/h3H,1-2H3,(H,8,12)(H,9,13)(H,10,11)",FDMDLNWXKUUKOU-UHFFFAOYSA-N,DTXSID70190386,DSSTox_Substance_Id,DTXSID70190386,"1H-Imidazole-4,5-dicarboxamide, N,N'-dimethyl-"
13,N#CC1(CCN(CC2=CC=CC=C2)CC1)NC1=CC=CC=C1,N#CC1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,"InChI=1S/C19H21N3/c20-16-19(21-18-9-5-2-6-10-18)11-13-22(14-12-19)15-17-7-3-1-4-8-17/h1-10,21H,11-15H2",AYYPQRMTCMCFSL-UHFFFAOYSA-N,DTXSID90242513,DSSTox_Substance_Id,DTXSID90242513,4-Anilino-1-benzylpiperidine-4-carbonitrile
14,NC1=C2C=CC=CC2=C(C=C1)N=NC1=CC=CC=C1,Nc1ccc(N=Nc2ccccc2)c2ccccc12,"InChI=1S/C16H13N3/c17-15-10-11-16(14-9-5-4-8-13(14)15)19-18-12-6-2-1-3-7-12/h1-11H,17H2",IICHURGZQPGTRD-UHFFFAOYSA-N,DTXSID0059615,DSSTox_Substance_Id,DTXSID0059615,4-Phenylazo-1-naphthylamine
