,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=CC1=CC=C(S1)C1=CC=CS1,O=Cc1ccc(-c2cccs2)s1,InChI=1S/C9H6OS2/c10-6-7-3-4-9(12-7)8-2-1-5-11-8/h1-6H,FYBWRAXKYXTOQC-UHFFFAOYSA-N,DTXSID70191237,DSSTox_Substance_Id,DTXSID70191237,"(2,2'-Bithiophene)-5-carboxaldehyde"
1,Cl.CC(N)CC1=CNC2=CC=C(OCC3=CC=CS3)C=C12,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,"InChI=1S/C16H18N2OS/c1-11(17)7-12-9-18-16-5-4-13(8-15(12)16)19-10-14-3-2-6-20-14/h2-6,8-9,11,18H,7,10,17H2,1H3",ALFGDCNSEBJYSP-UHFFFAOYSA-N,DTXSID90415503,DSSTox_Substance_Id,DTXSID90415503,1-[5-(2-Thiophenylmethoxy)-1H-indol-3-yl]-2-propanamine hydrochloride (1:1)
2,CCOC(=O)C(C)(CC)NC(=O)CSP(=S)(OCC)OCC,CCOC(=O)C(C)(CC)NC(=O)CSP(=S)(OCC)OCC,"InChI=1S/C13H26NO5PS2/c1-6-13(5,12(16)17-7-2)14-11(15)10-22-20(21,18-8-3)19-9-4/h6-10H2,1-5H3,(H,14,15)",ZVLVGXADXWMLKV-UHFFFAOYSA-N,DTXSID20385548,DSSTox_Substance_Id,DTXSID20385548,Ethyl N-{[(diethoxyphosphorothioyl)sulfanyl]acetyl}isovalinate
3,CCOC(=O)CN(C1=C(C(=O)OCC)C(C)=C(C)S1)S(=O)(=O)C1=CC=C(C)C=C1,CCOC(=O)CN(c1sc(C)c(C)c1C(=O)OCC)S(=O)(=O)c1ccc(C)cc1,"InChI=1S/C20H25NO6S2/c1-6-26-17(22)12-21(29(24,25)16-10-8-13(3)9-11-16)19-18(20(23)27-7-2)14(4)15(5)28-19/h8-11H,6-7,12H2,1-5H3",KMXJUNAXSPBADZ-UHFFFAOYSA-N,DTXSID30202277,DSSTox_Substance_Id,DTXSID30202277,"Ethyl 2-((2-ethoxy-2-oxoethyl)((4-methylphenyl)sulfonyl)amino)-4,5-dimethyl-3-thiophenecarboxylate"
4,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(N)=O,"InChI=1S/C149H234N40O47S/c1-14-78(10)120(185-139(227)98(62-81-29-16-15-17-30-81)177-136(224)97(61-76(6)7)175-129(217)88(35-24-53-158-149(156)157)172-144(232)119(77(8)9)184-122(210)79(11)164-126(214)90(41-46-114(199)200)168-131(219)91(42-47-115(201)202)169-132(220)92(43-48-116(203)204)170-134(222)94(50-58-237-13)171-130(218)89(40-45-109(153)194)167-127(215)86(33-20-22-51-150)166-140(228)103(72-192)182-137(225)95(59-74(2)3)174-123(211)84(152)64-118(207)208)145(233)173-93(44-49-117(205)206)133(221)178-99(63-82-66-159-85-32-19-18-31-83(82)85)138(226)176-96(60-75(4)5)135(223)165-87(34-21-23-52-151)128(216)179-100(65-110(154)195)124(212)161-67-111(196)160-69-113(198)186-54-25-36-105(186)142(230)183-104(73-193)141(229)181-102(71-191)125(213)162-68-112(197)163-80(12)146(234)188-56-27-38-107(188)148(236)189-57-28-39-108(189)147(235)187-55-26-37-106(187)143(231)180-101(70-190)121(155)209/h15-19,29-32,66,74-80,84,86-108,119-120,159,190-193H,14,20-28,33-65,67-73,150-152H2,1-13H3,(H2,153,194)(H2,154,195)(H2,155,209)(H,160,196)(H,161,212)(H,162,213)(H,163,197)(H,164,214)(H,165,223)(H,166,228)(H,167,215)(H,168,219)(H,169,220)(H,170,222)(H,171,218)(H,172,232)(H,173,233)(H,174,211)(H,175,217)(H,176,226)(H,177,224)(H,178,221)(H,179,216)(H,180,231)(H,181,229)(H,182,225)(H,183,230)(H,184,210)(H,185,227)(H,199,200)(H,201,202)(H,203,204)(H,205,206)(H,207,208)(H4,156,157,158)",WSEVKKHALHSUMB-UHFFFAOYSA-N,DTXSID00158156,DSSTox_Substance_Id,DTXSID00158156,Exendin (9-39)
5,CC(=O)C1=C(O)C=C(C)N(CC2=CC=CC=C2)C1=O,CC(=O)c1c(O)cc(C)n(Cc2ccccc2)c1=O,"InChI=1S/C15H15NO3/c1-10-8-13(18)14(11(2)17)15(19)16(10)9-12-6-4-3-5-7-12/h3-8,18H,9H2,1-2H3",OCTSBGDMFHHREW-UHFFFAOYSA-N,DTXSID50715632,DSSTox_Substance_Id,DTXSID50715632,3-Acetyl-1-benzyl-4-hydroxy-6-methylpyridin-2(1H)-one
6,ClC1=C(N2CCCCCC2)C(=O)N(C1=O)C1=CC=C(Br)C=C1,O=C1C(Cl)=C(N2CCCCCC2)C(=O)N1c1ccc(Br)cc1,"InChI=1S/C16H16BrClN2O2/c17-11-5-7-12(8-6-11)20-15(21)13(18)14(16(20)22)19-9-3-1-2-4-10-19/h5-8H,1-4,9-10H2",LEUBVSRMLKLNFZ-UHFFFAOYSA-N,DTXSID60360839,DSSTox_Substance_Id,DTXSID60360839,F3095-4033
7,S=C=NC1=CC=CC=N1,S=C=Nc1ccccn1,InChI=1S/C6H4N2S/c9-5-8-6-3-1-2-4-7-6/h1-4H,WFJPRCMYUOOTNS-UHFFFAOYSA-N,DTXSID20200621,DSSTox_Substance_Id,DTXSID20200621,2-Pyridyl isothiocyanate
8,CC(=O)N(CCOC1=CC=CC=C1)CCOC1=CC=CC=C1,CC(=O)N(CCOc1ccccc1)CCOc1ccccc1,"InChI=1S/C18H21NO3/c1-16(20)19(12-14-21-17-8-4-2-5-9-17)13-15-22-18-10-6-3-7-11-18/h2-11H,12-15H2,1H3",IXJFASPFZCTYPU-UHFFFAOYSA-N,DTXSID30352549,DSSTox_Substance_Id,DTXSID30352549,"N,N-bis(2-phenoxyethyl)acetamide"
9,CC1=CC=CC=C1N1C(=O)C2=CC=CC=C2N=C1C1=CC=CO1,Cc1ccccc1-n1c(-c2ccco2)nc2ccccc2c1=O,"InChI=1S/C19H14N2O2/c1-13-7-2-5-10-16(13)21-18(17-11-6-12-23-17)20-15-9-4-3-8-14(15)19(21)22/h2-12H,1H3",NXCZTIXLNYKOBP-UHFFFAOYSA-N,DTXSID20354991,DSSTox_Substance_Id,DTXSID20354991,2-Furan-2-yl-3-o-tolyl-3H-quinazolin-4-one
10,CCC(=O)C(CCN1CCOCC1)(C1=CC=CC=C1)C1=CC=CC=C1,CCC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,"InChI=1S/C22H27NO2/c1-2-21(24)22(19-9-5-3-6-10-19,20-11-7-4-8-12-20)13-14-23-15-17-25-18-16-23/h3-12H,2,13-18H2,1H3",SXKOCXTXIUNMEN-UHFFFAOYSA-N,DTXSID30213207,DSSTox_Substance_Id,DTXSID30213207,"3-Hexanone, 4,4-diphenyl-6-morpholino-"
11,COC1=CC(=O)C2=C(C=CC(Cl)=N2)C1=O,COC1=CC(=O)c2nc(Cl)ccc2C1=O,"InChI=1S/C10H6ClNO3/c1-15-7-4-6(13)9-5(10(7)14)2-3-8(11)12-9/h2-4H,1H3",FJEPCSBUTWZVLD-UHFFFAOYSA-N,DTXSID60321364,DSSTox_Substance_Id,DTXSID60321364,MLS003171321
12,CC1=CC(NC(=O)C2=C(Cl)C=CC(=C2)[N+]([O-])=O)=NO1,Cc1cc(=NC(=O)c2cc([N+](=O)[O-])ccc2Cl)[nH]o1,"InChI=1S/C11H8ClN3O4/c1-6-4-10(14-19-6)13-11(16)8-5-7(15(17)18)2-3-9(8)12/h2-5H,1H3,(H,13,14,16)",DNMZREGGPLYTCI-UHFFFAOYSA-N,DTXSID30351254,DSSTox_Substance_Id,DTXSID30351254,"2-chloro-N-(5-methyl-1,2-oxazol-3-yl)-5-nitrobenzamide"
13,ClC1=CC=CC=C1CNCCC1=CNC2=CC=CC=C12,Clc1ccccc1CNCCc1c[nH]c2ccccc12,"InChI=1S/C17H17ClN2/c18-16-7-3-1-5-14(16)11-19-10-9-13-12-20-17-8-4-2-6-15(13)17/h1-8,12,19-20H,9-11H2",ZSEPJTGBFYRCMJ-UHFFFAOYSA-N,DTXSID00332898,DSSTox_Substance_Id,DTXSID00332898,N-[(2-Chlorophenyl)methyl]-2-(1H-indol-3-yl)ethan-1-amine
14,CCN(C1CCCCC1)C(=O)C1=CC(OC)=C(OC)C(OC)=C1,CCN(C(=O)c1cc(OC)c(OC)c(OC)c1)C1CCCCC1,"InChI=1S/C18H27NO4/c1-5-19(14-9-7-6-8-10-14)18(20)13-11-15(21-2)17(23-4)16(12-13)22-3/h11-12,14H,5-10H2,1-4H3",DIRXEZDGYUSUBK-UHFFFAOYSA-N,DTXSID50306069,DSSTox_Substance_Id,DTXSID50306069,MLS003106796
15,CCCCN1C=NC2=C1N=C(N)N=C2SCC1=CC=CC=N1,CCCCn1cnc2c(SCc3ccccn3)[nH]c(=N)nc21,"InChI=1S/C15H18N6S/c1-2-3-8-21-10-18-12-13(21)19-15(16)20-14(12)22-9-11-6-4-5-7-17-11/h4-7,10H,2-3,8-9H2,1H3,(H2,16,19,20)",VHEIWTMINSOXPF-UHFFFAOYSA-N,DTXSID40287535,DSSTox_Substance_Id,DTXSID40287535,MLS002667467
