,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,OC(=O)CCC(=O)NC1=CC=NC=C1,O=C(O)CCC(=O)N=c1cc[nH]cc1,"InChI=1S/C9H10N2O3/c12-8(1-2-9(13)14)11-7-3-5-10-6-4-7/h3-6H,1-2H2,(H,13,14)(H,10,11,12)",TXUITVBFNLOICH-UHFFFAOYSA-N,5550,DTXSID30355914,DSSTox_Substance_Id,DTXSID30355914,N-Pyridin-4-yl-succinamic acid
1,O=C(C1CCCCCC1)N1C2=CC=CC=C2SC2=CC=CC=C12,O=C(C1CCCCCC1)N1c2ccccc2Sc2ccccc21,"InChI=1S/C20H21NOS/c22-20(15-9-3-1-2-4-10-15)21-16-11-5-7-13-18(16)23-19-14-8-6-12-17(19)21/h5-8,11-15H,1-4,9-10H2",UAJPYGGOEGMMGL-UHFFFAOYSA-N,5551,DTXSID70459243,DSSTox_Substance_Id,DTXSID70459243,"10H-Phenothiazine, 10-(cycloheptylcarbonyl)-"
2,OP(O)(=O)CCCl,O=[PH](=O)(O)CCCl,"InChI=1S/C2H5ClO3P/c3-1-2-7(4,5)6/h1-2H2,(H,4,5,6)",WQTKIAZGBFBCLS-UHFFFAOYSA-N,5552,DTXSID7024085,DSSTox_Substance_Id,DTXSID7024085,2-Cloroethylphosphonic acid
3,[H][C@@]1(CC[C@@]2(O)C3=CC(=O)[C@]4([H])C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@]3([H])CC[C@]12C)[C@@](C)(O)[C@H](O)CCC(C)(C)O,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=C(CCC12C)C1(C)CC(O)C(O)CC1C(=O)C3,"InChI=1S/C27H44O7/c1-23(2,32)9-8-22(31)26(5,33)21-7-11-27(34)16-12-18(28)17-13-19(29)20(30)14-24(17,3)15(16)6-10-25(21,27)4/h17,19-22,29-34H,6-14H2,1-5H3",LAFYUFZYMDYGLR-UHFFFAOYSA-N,5553,DTXSID5040388,DSSTox_Substance_Id,DTXSID5040388,20-Hydroxyecdysone
4,CP(O)(=O)OC1CCCCC1,C[PH](=O)(=O)OC1CCCCC1,"InChI=1S/C7H14O3P/c1-11(8,9)10-7-5-3-2-4-6-7/h7H,2-6H2,1H3",WODAECFAZOMTSC-UHFFFAOYSA-N,5554,DTXSID10172924,DSSTox_Substance_Id,DTXSID10172924,Cyclohexyl methylphosphonic acid
5,NC(=O)NC1=CC=NC=C1,NC(=O)N=c1cc[nH]cc1,"InChI=1S/C6H7N3O/c7-6(10)9-5-1-3-8-4-2-5/h1-4H,(H3,7,8,9,10)",ICJVRPQWEPOSOL-UHFFFAOYSA-N,5555,DTXSID30157672,DSSTox_Substance_Id,DTXSID30157672,"Urea, 4-pyridinyl- (9CI)"
6,CNC(=O)CSP(=O)(OC)OC,CNC(=O)CSP(=O)(OC)OC,"InChI=1S/C5H12NO4PS/c1-6-5(7)4-12-11(8,9-2)10-3/h4H2,1-3H3,(H,6,7)",PZXOQEXFMJCDPG-UHFFFAOYSA-N,5556,DTXSID4037580,DSSTox_Substance_Id,DTXSID4037580,Omethoate
7,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H]2[C@@H]1CC=C2COC(C)=O,COC(=O)C1=COC(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C2C(COC(C)=O)=CCC12,"InChI=1S/C27H34O15/c1-12(28)35-9-17-7-8-18-19(25(33)34-6)10-37-26(21(17)18)42-27-24(40-16(5)32)23(39-15(4)31)22(38-14(3)30)20(41-27)11-36-13(2)29/h7,10,18,20-24,26-27H,8-9,11H2,1-6H3",LKXMXUPYWQQHNY-UHFFFAOYSA-N,5557,DTXSID30198040,DSSTox_Substance_Id,DTXSID30198040,Pentaacetyl geniposide
8,O=C1NC(=O)C(=C1C1=CC=CC=C1)C1=CC=CC=C1,O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1,"InChI=1S/C16H11NO2/c18-15-13(11-7-3-1-4-8-11)14(16(19)17-15)12-9-5-2-6-10-12/h1-10H,(H,17,18,19)",WADCPEMKIBAJHH-UHFFFAOYSA-N,5558,DTXSID70372903,DSSTox_Substance_Id,DTXSID70372903,"1H-Pyrrole-2,5-dione, 3,4-diphenyl-"
9,COC1=CC=C(C=C1)C1=C(C(=O)NC1=O)C1=CC=C(OC)C=C1,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)NC2=O)cc1,"InChI=1S/C18H15NO4/c1-22-13-7-3-11(4-8-13)15-16(18(21)19-17(15)20)12-5-9-14(23-2)10-6-12/h3-10H,1-2H3,(H,19,20,21)",WRDXDCMVUJADCC-UHFFFAOYSA-N,5559,DTXSID90449388,DSSTox_Substance_Id,DTXSID90449388,"1H-Pyrrole-2,5-dione, 3,4-bis(4-methoxyphenyl)-"
10,CC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC(=C1)C(F)(F)F,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,"InChI=1S/C14H12F3NO2S/c1-10-5-7-13(8-6-10)21(19,20)18-12-4-2-3-11(9-12)14(15,16)17/h2-9,18H,1H3",LAQWXSZWFLYJOE-UHFFFAOYSA-N,5560,DTXSID90356922,DSSTox_Substance_Id,DTXSID90356922,4-methyl-N-[3-(trifluoromethyl)phenyl]benzenesulfonamide
11,NC1=CC2=C(C=C1)C(=S)C1=CC=CC=C1N2,Nc1ccc2c(=S)c3ccccc3[nH]c2c1,"InChI=1S/C13H10N2S/c14-8-5-6-10-12(7-8)15-11-4-2-1-3-9(11)13(10)16/h1-7H,14H2,(H,15,16)",LHMSGVQQFOFVAP-UHFFFAOYSA-N,5561,DTXSID60394371,DSSTox_Substance_Id,DTXSID60394371,3-amino-10H-acridine-9-thione
12,CC1=C(OC2=C(C)C=CC=C12)C(O)=O,Cc1c(C(=O)O)oc2c(C)cccc12,"InChI=1S/C11H10O3/c1-6-4-3-5-8-7(2)10(11(12)13)14-9(6)8/h3-5H,1-2H3,(H,12,13)",KUEJSYJMMRPGTH-UHFFFAOYSA-N,5562,DTXSID40390336,DSSTox_Substance_Id,DTXSID40390336,"3,7-Dimethyl-benzofuran-2-carboxylic acid"
13,CC1=CC2=C(C=C1)C(Cl)=C(S2)C(O)=O,Cc1ccc2c(Cl)c(C(=O)O)sc2c1,"InChI=1S/C10H7ClO2S/c1-5-2-3-6-7(4-5)14-9(8(6)11)10(12)13/h2-4H,1H3,(H,12,13)",KWGVHWHFCFSQAZ-UHFFFAOYSA-N,5563,DTXSID10355679,DSSTox_Substance_Id,DTXSID10355679,3-Chloro-6-methylbenzo[b]thiophene-2-carboxylic acid
