,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CC1=NC=C(CO)C(C=C)=C1O,C=c1[nH]cc(CO)c(=CC)c1=O,"InChI=1S/C9H11NO2/c1-3-8-7(5-11)4-10-6(2)9(8)12/h3-4,10-11H,2,5H2,1H3",UQMULEXHBBQSFE-UHFFFAOYSA-N,DTXSID60195188,DSSTox_Substance_Id,DTXSID60195188,4-Deformyl-4-vinylpyridoxal
1,Cl.CC1=C(O)C(C=C)=NC=C1CO,C=Cc1ncc(CO)c(C)c1O,"InChI=1S/C9H11NO2/c1-3-8-9(12)6(2)7(5-11)4-10-8/h3-4,11-12H,1,5H2,2H3",XCXLHFHPQASJEO-UHFFFAOYSA-N,DTXSID10822179,DSSTox_Substance_Id,DTXSID10822179,2-Ethenyl-5-(hydroxymethyl)-4-methylpyridin-3-ol--hydrogen chloride (1/1)
2,CC1=C(O)C(CN)=C(CO)C=N1,Cc1ncc(CO)c(CN)c1O,"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3",NHZMQXZHNVQTQA-UHFFFAOYSA-N,DTXSID6046929,DSSTox_Substance_Id,DTXSID6046929,Pyridoxamine
3,OCC1=CN=C(Cl)C(O)=C1CO,OCc1cnc(Cl)c(O)c1CO,"InChI=1S/C7H8ClNO3/c8-7-6(12)5(3-11)4(2-10)1-9-7/h1,10-12H,2-3H2",GCKKRKWKSUZWDO-UHFFFAOYSA-N,DTXSID30808117,DSSTox_Substance_Id,DTXSID30808117,"2-Chloro-4,5-bis(hydroxymethyl)pyridin-3-ol"
4,CC1=C(O)C(C=O)=C(CO)C=N1,Cc1ncc(CO)c(C=O)c1O,"InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3",RADKZDMFGJYCBB-UHFFFAOYSA-N,DTXSID4046020,DSSTox_Substance_Id,DTXSID4046020,Pyridoxal
5,CC(C)(C)C1=CC=C(CN)C=C1,CC(C)(C)c1ccc(CN)cc1,"InChI=1S/C11H17N/c1-11(2,3)10-6-4-9(8-12)5-7-10/h4-7H,8,12H2,1-3H3",MPWSRGAWRAYBJK-UHFFFAOYSA-N,DTXSID60192930,DSSTox_Substance_Id,DTXSID60192930,4-tert-Butylbenzylamine
6,NCC1=CC=C(C=C1)C(O)=O,NCc1ccc(C(=O)O)cc1,"InChI=1S/C8H9NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,5,9H2,(H,10,11)",QCTBMLYLENLHLA-UHFFFAOYSA-N,DTXSID20204568,DSSTox_Substance_Id,DTXSID20204568,4-Aminomethylbenzoic acid
7,NCC1=CC(Br)=C(O)C=C1,NCc1ccc(O)c(Br)c1,"InChI=1S/C7H8BrNO/c8-6-3-5(4-9)1-2-7(6)10/h1-3,10H,4,9H2",AOZGJQUAZCZJOH-UHFFFAOYSA-N,DTXSID00495139,DSSTox_Substance_Id,DTXSID00495139,4-(Aminomethyl)-2-bromophenol
8,NCC1=CC=C(OC(F)(F)F)C=C1,NCc1ccc(OC(F)(F)F)cc1,"InChI=1S/C8H8F3NO/c9-8(10,11)13-7-3-1-6(5-12)2-4-7/h1-4H,5,12H2",DBGROTRFYBSUTR-UHFFFAOYSA-N,DTXSID20239895,DSSTox_Substance_Id,DTXSID20239895,4-(Trifluoromethoxy)benzylamine
9,COC1=C(OC)C=C(CCN)C=C1,COc1ccc(CCN)cc1OC,"InChI=1S/C10H15NO2/c1-12-9-4-3-8(5-6-11)7-10(9)13-2/h3-4,7H,5-6,11H2,1-2H3",ANOUKFYBOAKOIR-UHFFFAOYSA-N,DTXSID8059506,DSSTox_Substance_Id,DTXSID8059506,"Benzeneethanamine, 3,4-dimethoxy-"
10,NCC1=C(F)C=CC=C1,NCc1ccccc1F,"InChI=1S/C7H8FN/c8-7-4-2-1-3-6(7)5-9/h1-4H,5,9H2",LRFWYBZWRQWZIM-UHFFFAOYSA-N,DTXSID8059003,DSSTox_Substance_Id,DTXSID8059003,"Benzenemethanamine, 2-fluoro-"
11,NCC1=CC=C(CN)C=C1,NCc1ccc(CN)cc1,"InChI=1S/C8H12N2/c9-5-7-1-2-8(6-10)4-3-7/h1-4H,5-6,9-10H2",ISKQADXMHQSTHK-UHFFFAOYSA-N,DTXSID4024567,DSSTox_Substance_Id,DTXSID4024567,"1,4-Benzenedimethanamine"
12,CC(C)C1=CC=C(CN)C=C1,CC(C)c1ccc(CN)cc1,"InChI=1S/C10H15N/c1-8(2)10-5-3-9(7-11)4-6-10/h3-6,8H,7,11H2,1-2H3",YQSHYGCCYVPRDI-UHFFFAOYSA-N,DTXSID70195997,DSSTox_Substance_Id,DTXSID70195997,"Benzylamine, p-isopropyl-"
13,NCCCC1=CC=CC=C1,NCCCc1ccccc1,"InChI=1S/C9H13N/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8,10H2",LYUQWQRTDLVQGA-UHFFFAOYSA-N,DTXSID10174307,DSSTox_Substance_Id,DTXSID10174307,3-Phenylpropylamine
14,CC1=C2N=C(N)NC2=CC=C1,Cc1cccc2[nH]c(=N)[nH]c12,"InChI=1S/C8H9N3/c1-5-3-2-4-6-7(5)11-8(9)10-6/h2-4H,1H3,(H3,9,10,11)",JYYASXKOESRUKU-UHFFFAOYSA-N,DTXSID20565666,DSSTox_Substance_Id,DTXSID20565666,4-Methyl-1H-benzimidazol-2-amine
15,CN1C(N)=NC2=CC=CC=C12,Cn1c(=N)[nH]c2ccccc21,"InChI=1S/C8H9N3/c1-11-7-5-3-2-4-6(7)10-8(11)9/h2-5H,1H3,(H2,9,10)",XDFZKQJLNGNJAN-UHFFFAOYSA-N,DTXSID10167330,DSSTox_Substance_Id,DTXSID10167330,"1H-Benzimidazol-2-amine, 1-methyl-"
16,NCCOC1=CC=CC=C1,NCCOc1ccccc1,"InChI=1S/C8H11NO/c9-6-7-10-8-4-2-1-3-5-8/h1-5H,6-7,9H2",IMLAIXAZMVDRGA-UHFFFAOYSA-N,DTXSID30170028,DSSTox_Substance_Id,DTXSID30170028,2-Phenoxyethanamine
