,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,BrC1=CC=CC=C1S(=O)(=O)CS(=O)(=O)C1=CC=CC=C1Br,O=S(=O)(CS(=O)(=O)c1ccccc1Br)c1ccccc1Br,"InChI=1S/C13H10Br2O4S2/c14-10-5-1-3-7-12(10)20(16,17)9-21(18,19)13-8-4-2-6-11(13)15/h1-8H,9H2",WEASZDNVBVZIJR-UHFFFAOYSA-N,DTXSID40321100,DSSTox_Substance_Id,DTXSID40321100,MLS003171263
1,CSC1=NC(N)=C(S1)C(=O)NC1CCCCC1,CSc1nc(N)c(C(=O)NC2CCCCC2)s1,"InChI=1S/C11H17N3OS2/c1-16-11-14-9(12)8(17-11)10(15)13-7-5-3-2-4-6-7/h7H,2-6,12H2,1H3,(H,13,15)",SSWSSIPGSCCEGC-UHFFFAOYSA-N,DTXSID90315458,DSSTox_Substance_Id,DTXSID90315458,MLS000757085
2,BrC1=CC=C(C=C1)S(=O)(=O)CS(=O)(=O)C1=CC=C(Br)C=C1,O=S(=O)(CS(=O)(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,"InChI=1S/C13H10Br2O4S2/c14-10-1-5-12(6-2-10)20(16,17)9-21(18,19)13-7-3-11(15)4-8-13/h1-8H,9H2",GNLWRDUYIDEDLG-UHFFFAOYSA-N,DTXSID00321101,DSSTox_Substance_Id,DTXSID00321101,MLS003171264
3,Cl.CN(C)CCOC(=O)CCC1=CC=CC=C1,CN(C)CCOC(=O)CCc1ccccc1,"InChI=1S/C13H19NO2/c1-14(2)10-11-16-13(15)9-8-12-6-4-3-5-7-12/h3-7H,8-11H2,1-2H3",LXELBKKGSDJSKX-UHFFFAOYSA-N,DTXSID40213258,DSSTox_Substance_Id,DTXSID40213258,"Propionic acid, 3-phenyl-, 2-dimethylaminoethyl ester, hydrochloride"
4,C1=CC=NC=C1.OS(=O)(=O)SC1=CC=CC=C1,O=S(=O)(O)Sc1ccccc1,"InChI=1S/C6H6O3S2/c7-11(8,9)10-6-4-2-1-3-5-6/h1-5H,(H,7,8,9)",JHWDURQBAHSEAB-UHFFFAOYSA-N,DTXSID10306101,DSSTox_Substance_Id,DTXSID10306101,pyridine; sulfosulfanylbenzene
5,OC(=O)C1=CC(=CC2=CC=CC=C12)[N+]([O-])=O,O=C(O)c1cc([N+](=O)[O-])cc2ccccc12,"InChI=1S/C11H7NO4/c13-11(14)10-6-8(12(15)16)5-7-3-1-2-4-9(7)10/h1-6H,(H,13,14)",JTNZIGOFCKHWDV-UHFFFAOYSA-N,DTXSID20282467,DSSTox_Substance_Id,DTXSID20282467,3-nitro-1-naphthoic acid
6,CC1NC(=O)NC1CCCCC(O)=O,CC1NC(=O)NC1CCCCC(=O)O,"InChI=1S/C9H16N2O3/c1-6-7(11-9(14)10-6)4-2-3-5-8(12)13/h6-7H,2-5H2,1H3,(H,12,13)(H2,10,11,14)",BMKOIKZGCPRUSI-UHFFFAOYSA-N,DTXSID00385521,DSSTox_Substance_Id,DTXSID00385521,"4-Imidazolidinepentanoic acid, 5-methyl-2-oxo-"
7,ClC1=CC2=C(NC(=O)CS2)C=C1,O=C1CSc2cc(Cl)ccc2N1,"InChI=1S/C8H6ClNOS/c9-5-1-2-6-7(3-5)12-4-8(11)10-6/h1-3H,4H2,(H,10,11)",JNPOLSNJHCFNCG-UHFFFAOYSA-N,DTXSID00277058,DSSTox_Substance_Id,DTXSID00277058,"7-Chloro-2H-1,4-benzothiazin-3(4H)-one"
8,CC1=CC(Cl)=CC(C)=C1OCC(O)=O,Cc1cc(Cl)cc(C)c1OCC(=O)O,"InChI=1S/C10H11ClO3/c1-6-3-8(11)4-7(2)10(6)14-5-9(12)13/h3-4H,5H2,1-2H3,(H,12,13)",ZUQUKAZRAFLJAZ-UHFFFAOYSA-N,DTXSID10368603,DSSTox_Substance_Id,DTXSID10368603,"(4-Chloro-2,6-dimethyl-phenoxy)-acetic acid"
9,COC1=NC2=CC=CC=C2N=C1CCC(O)=O,COc1nc2ccccc2nc1CCC(=O)O,"InChI=1S/C12H12N2O3/c1-17-12-10(6-7-11(15)16)13-8-4-2-3-5-9(8)14-12/h2-5H,6-7H2,1H3,(H,15,16)",CTIQZKAWWUSNIN-UHFFFAOYSA-N,DTXSID00364073,DSSTox_Substance_Id,DTXSID00364073,3-(3-methoxyquinoxalin-2-yl)propanoic acid
10,[O-][N+](=O)C1=CC=CC=C1C=C1C(=O)NC(=O)NC1=O,O=C1NC(=O)C(=Cc2ccccc2[N+](=O)[O-])C(=O)N1,"InChI=1S/C11H7N3O5/c15-9-7(10(16)13-11(17)12-9)5-6-3-1-2-4-8(6)14(18)19/h1-5H,(H2,12,13,15,16,17)",QDAXQIQSXPIHRT-UHFFFAOYSA-N,DTXSID60296028,DSSTox_Substance_Id,DTXSID60296028,MLS002703955
