,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,OC(=O)CCC(S)C(O)=O,O=C(O)CCC(S)C(=O)O,"InChI=1S/C5H8O4S/c6-4(7)2-1-3(10)5(8)9/h3,10H,1-2H2,(H,6,7)(H,8,9)",HWPIVZNZHAFMNA-UHFFFAOYSA-N,DTXSID20436307,DSSTox_Substance_Id,DTXSID20436307,"Pentanedioic acid, 2-mercapto-"
1,OC(=O)CCC(CC(O)=O)C(O)=O,O=C(O)CCC(CC(=O)O)C(=O)O,"InChI=1S/C7H10O6/c8-5(9)2-1-4(7(12)13)3-6(10)11/h4H,1-3H2,(H,8,9)(H,10,11)(H,12,13)",LOGBRYZYTBQBTB-UHFFFAOYSA-N,DTXSID80278609,DSSTox_Substance_Id,DTXSID80278609,"1,2,4-Butanetricarboxylic acid"
2,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,"InChI=1S/CCl4/c2-1(3,4)5",VZGDMQKNWNREIO-UHFFFAOYSA-N,DTXSID8020250,DSSTox_Substance_Id,DTXSID8020250,Carbon tetrachloride
3,CC(C)=CC(=O)C=C(C)C,CC(C)=CC(=O)C=C(C)C,"InChI=1S/C9H14O/c1-7(2)5-9(10)6-8(3)4/h5-6H,1-4H3",MTZWHHIREPJPTG-UHFFFAOYSA-N,DTXSID1021584,DSSTox_Substance_Id,DTXSID1021584,Phorone
4,O=[V++].CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1,Cc1occc(=O)c1O,"InChI=1S/C6H6O3/c1-4-6(8)5(7)2-3-9-4/h2-3,8H,1H3",XPCTZQVDEJYUGT-UHFFFAOYSA-N,DTXSID50191593,DSSTox_Substance_Id,DTXSID50191593,Bis(maltolato)oxovanadium(IV)
5,O=C(CSC1=NC2=CC=CC=C2N1)NC1=CC=CC=C1,O=C(CSc1nc2ccccc2[nH]1)Nc1ccccc1,"InChI=1S/C15H13N3OS/c19-14(16-11-6-2-1-3-7-11)10-20-15-17-12-8-4-5-9-13(12)18-15/h1-9H,10H2,(H,16,19)(H,17,18)",WVWIDWYWASPVGN-UHFFFAOYSA-N,DTXSID80184130,DSSTox_Substance_Id,DTXSID80184130,"Acetamide, 2-(1H-benzimidazol-2-ylthio)-N-phenyl-"
6,CSCC[C@H](NC=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,CSCCC(NC=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,"InChI=1S/C21H31N3O5S/c1-14(2)11-17(23-19(26)16(22-13-25)9-10-30-3)20(27)24-18(21(28)29)12-15-7-5-4-6-8-15/h4-8,13-14,16-18H,9-12H2,1-3H3,(H,22,25)(H,23,26)(H,24,27)(H,28,29)",PRQROPMIIGLWRP-UHFFFAOYSA-N,DTXSID9041077,DSSTox_Substance_Id,DTXSID9041077,N-Formyl-L-methionyl-L-leucyl-L-phenylalanine
7,O=C(NCCC1=CC=CC=C1)NC1=CC=CC=C1,O=C(NCCc1ccccc1)Nc1ccccc1,"InChI=1S/C15H16N2O/c18-15(17-14-9-5-2-6-10-14)16-12-11-13-7-3-1-4-8-13/h1-10H,11-12H2,(H2,16,17,18)",IAJCQLOENFFYTI-UHFFFAOYSA-N,DTXSID80170912,DSSTox_Substance_Id,DTXSID80170912,NSC 131953
8,CSCC[C@H](NC=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,CSCCC(NC=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(N)=O,"InChI=1S/C21H32N4O4S/c1-14(2)11-18(25-20(28)16(23-13-26)9-10-30-3)21(29)24-17(19(22)27)12-15-7-5-4-6-8-15/h4-8,13-14,16-18H,9-12H2,1-3H3,(H2,22,27)(H,23,26)(H,24,29)(H,25,28)",XJIKZTRKGPDDDC-UHFFFAOYSA-N,DTXSID50680659,DSSTox_Substance_Id,DTXSID50680659,N-Formyl-L-methionyl-L-leucyl-L-phenylalaninamide
9,COC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,COc1ccc2[nH]c(SCC(=O)Nc3ccc([N+](=O)[O-])cc3)nc2c1,"InChI=1S/C16H14N4O4S/c1-24-12-6-7-13-14(8-12)19-16(18-13)25-9-15(21)17-10-2-4-11(5-3-10)20(22)23/h2-8H,9H2,1H3,(H,17,21)(H,18,19)",LYQDSNOFTIZWAX-UHFFFAOYSA-N,DTXSID50397856,DSSTox_Substance_Id,DTXSID50397856,ST024252
