,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O.C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1.C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,"InChI=1S/C18H20FN3O4/c1-10-9-26-17-14-11(16(23)12(18(24)25)8-22(10)14)7-13(19)15(17)21-5-3-20(2)4-6-21/h7-8,10H,3-6,9H2,1-2H3,(H,24,25)",GSDSWSVVBLHKDQ-UHFFFAOYSA-N,DTXSID60160533,DSSTox_Substance_Id,DTXSID60160533,Levofloxacin hydrate
1,Cl.NC12CC3CC(CC(C3)C1)C2,NC12CC3CC(CC(C3)C1)C2,"InChI=1S/C10H17N/c11-10-4-7-1-8(5-10)3-9(2-7)6-10/h7-9H,1-6,11H2",DKNWSYNQZKUICI-UHFFFAOYSA-N,DTXSID50874031,DSSTox_Substance_Id,DTXSID50874031,"1-Adamantanamine, hydrochloride"
2,NC1=NC(N)=C(SC#N)C=C1SC#N,N#CSc1cc(SC#N)c(=N)[nH]c1N,"InChI=1S/C7H5N5S2/c8-2-13-4-1-5(14-3-9)7(11)12-6(4)10/h1H,(H4,10,11,12)",ZXOBLNBVNROVLC-UHFFFAOYSA-N,DTXSID00384716,DSSTox_Substance_Id,DTXSID00384716,"2,6-Diaminopyridine-3,5-diyl bis(thiocyanate)"
3,[O-][N+](=O)C1=CC=C(\C=C2/CN(C\C(=C/C3=CC=C(C=C3)[N+]([O-])=O)C2=O)C(=O)C=C)C=C1,C=CC(=O)N1CC(=Cc2ccc([N+](=O)[O-])cc2)C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C1,"InChI=1S/C22H17N3O6/c1-2-21(26)23-13-17(11-15-3-7-19(8-4-15)24(28)29)22(27)18(14-23)12-16-5-9-20(10-6-16)25(30)31/h2-12H,1,13-14H2",GFARQYQBWJLZMW-UHFFFAOYSA-N,DTXSID30417703,DSSTox_Substance_Id,DTXSID30417703,b-AP15
4,CCOC1=C2CN(C(=O)C2=C(OCC)C2=CC=CC=C12)C1=CC=C(CC(=O)NS(=O)(=O)C2=CC=CC=C2)C=C1,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)NS(=O)(=O)c3ccccc3)cc1)C2,"InChI=1S/C30H28N2O6S/c1-3-37-28-23-12-8-9-13-24(23)29(38-4-2)27-25(28)19-32(30(27)34)21-16-14-20(15-17-21)18-26(33)31-39(35,36)22-10-6-5-7-11-22/h5-17H,3-4,18-19H2,1-2H3,(H,31,33)",XREWXJVMYAXCJV-UHFFFAOYSA-N,DTXSID30195993,DSSTox_Substance_Id,DTXSID30195993,GW-627368X
5,O.CC1=CC=C(C=C1)S(O)(=O)=O.CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)NC2=NC=C(Cl)C=C2)[C@@H](C1)NC(=O)C1=NC2=C(CN(C)CC2)S1,CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)N=c3ccc(Cl)c[nH]3)sc2C1,"InChI=1S/C24H30ClN7O4S/c1-31(2)24(36)13-4-6-15(27-20(33)21(34)30-19-7-5-14(25)11-26-19)17(10-13)28-22(35)23-29-16-8-9-32(3)12-18(16)37-23/h5,7,11,13,15,17H,4,6,8-10,12H2,1-3H3,(H,27,33)(H,28,35)(H,26,30,34)",HGVDHZBSSITLCT-UHFFFAOYSA-N,DTXSID60153788,DSSTox_Substance_Id,DTXSID60153788,Edoxaban tosylate monohydrate
6,NCC(CC(O)=O)C1=CC=CC=C1,NCC(CC(=O)O)c1ccccc1,"InChI=1S/C10H13NO2/c11-7-9(6-10(12)13)8-4-2-1-3-5-8/h1-5,9H,6-7,11H2,(H,12,13)",DAFOCGYVTAOKAJ-UHFFFAOYSA-N,DTXSID70870838,DSSTox_Substance_Id,DTXSID70870838,4-Amino-3-phenylbutyric acid
7,CC(C)(O)C1=CC2=C(C=C1)N(C=N2)C1=CC=CC(=C1)C1=CC=CC=C1C#N,CC(C)(O)c1ccc2c(c1)ncn2-c1cccc(-c2ccccc2C#N)c1,"InChI=1S/C23H19N3O/c1-23(2,27)18-10-11-22-21(13-18)25-15-26(22)19-8-5-7-16(12-19)20-9-4-3-6-17(20)14-24/h3-13,15,27H,1-2H3",HLKYSQGBIIIQJN-UHFFFAOYSA-N,DTXSID60587781,DSSTox_Substance_Id,DTXSID60587781,NS-11394
8,O=C1NC2=C(C=C(C=C2)C#N)C1=C1NC=C(CN2CCOCC2)C=C1,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,"InChI=1S/C19H18N4O2/c20-10-13-1-3-16-15(9-13)18(19(24)22-16)17-4-2-14(11-21-17)12-23-5-7-25-8-6-23/h1-4,9,11,22,24H,5-8,12H2",BLTVBQXJFVRPFK-UHFFFAOYSA-N,DTXSID70678598,DSSTox_Substance_Id,DTXSID70678598,"3-{5-[(Morpholin-4-yl)methyl]pyridin-2(1H)-ylidene}-2-oxo-2,3-dihydro-1H-indole-5-carbonitrile"
9,NC1=C(C=CC(NCCNC2=NC=C(N3C=CN=C3)C(=N2)C2=C(Cl)C=C(Cl)C=C2)=N1)[N+]([O-])=O,N=c1[nH]c(NCCN=c2nc(-c3ccc(Cl)cc3Cl)c(-n3ccnc3)c[nH]2)ccc1[N+](=O)[O-],"InChI=1S/C20H17Cl2N9O2/c21-12-1-2-13(14(22)9-12)18-16(30-8-7-24-11-30)10-27-20(29-18)26-6-5-25-17-4-3-15(31(32)33)19(23)28-17/h1-4,7-11H,5-6H2,(H3,23,25,28)(H,26,27,29)",MDZCSIDIPDZWKL-UHFFFAOYSA-N,DTXSID50694251,DSSTox_Substance_Id,DTXSID50694251,"N6-[2-[[4-(2,4-Dichlorophenyl)-5-(1H-imidazol-1-yl)-2-pyrimidinyl]amino]ethyl]-3-nitro-2,6-pyridinediamine"
