,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,ClC1=CC=CC=C1C1=NCC(=O)NC2=C1C=C(Br)C=C2,O=C1C=NC(c2ccccc2Cl)c2cc(Br)ccc2N1,"InChI=1S/C15H10BrClN2O/c16-9-5-6-13-11(7-9)15(18-8-14(20)19-13)10-3-1-2-4-12(10)17/h1-8,15H,(H,19,20)",WJGXCFMOBFWXNA-UHFFFAOYSA-N,27100,DTXSID00199685,DSSTox_Substance_Id,DTXSID00199685,Phenazepam
1,CCOC(=O)CCN(C1CCCCC1)C(=O)NC1=CC=CC=C1,CCOC(=O)CCN(C(=O)Nc1ccccc1)C1CCCCC1,"InChI=1S/C18H26N2O3/c1-2-23-17(21)13-14-20(16-11-7-4-8-12-16)18(22)19-15-9-5-3-6-10-15/h3,5-6,9-10,16H,2,4,7-8,11-14H2,1H3,(H,19,22)",BRQJARCKAHLTRH-UHFFFAOYSA-N,27101,DTXSID90287126,DSSTox_Substance_Id,DTXSID90287126,MLS002667239
2,COC1=C(OC)C=C(\C=C\C(=O)C2=CC3=C(OCO3)C=C2)C=C1,COc1ccc(C=CC(=O)c2ccc3c(c2)OCO3)cc1OC,"InChI=1S/C18H16O5/c1-20-15-7-4-12(9-17(15)21-2)3-6-14(19)13-5-8-16-18(10-13)23-11-22-16/h3-10H,11H2,1-2H3",GGMKKMHAXFYCRV-UHFFFAOYSA-N,27102,DTXSID60419336,DSSTox_Substance_Id,DTXSID60419336,NSC655441
3,CCOC(=O)\C=C\C(=O)OCC,CCOC(=O)C=CC(=O)OCC,"InChI=1S/C8H12O4/c1-3-11-7(9)5-6-8(10)12-4-2/h5-6H,3-4H2,1-2H3",IEPRKVQEAMIZSS-UHFFFAOYSA-N,27103,DTXSID7027253,DSSTox_Substance_Id,DTXSID7027253,(2E)-2-Butenedioic acid diethyl ester
4,FC1=CN(C2OC(=O)C=C2)C(=O)NC1=O,O=c1[nH]c(=O)n(-c2ccc(O)o2)cc1F,"InChI=1S/C8H5FN2O4/c9-4-3-11(8(14)10-7(4)13)5-1-2-6(12)15-5/h1-3,12H,(H,10,13,14)",CZINHGHSRSDKFW-UHFFFAOYSA-N,27104,DTXSID20317460,DSSTox_Substance_Id,DTXSID20317460,MLS003115930
5,CC(=O)OC1=CC2=C(C=C1)C=CC1=C2C=C(C=C1)C(C)=O,CC(=O)Oc1ccc2ccc3ccc(C(C)=O)cc3c2c1,"InChI=1S/C18H14O3/c1-11(19)15-6-5-13-3-4-14-7-8-16(21-12(2)20)10-18(14)17(13)9-15/h3-10H,1-2H3",XKSUOAMGEJABCF-UHFFFAOYSA-N,27105,DTXSID50277346,DSSTox_Substance_Id,DTXSID50277346,6-acetylphenanthren-3-yl acetate
6,OCNC(=O)C=C,C=CC(=O)NCO,"InChI=1S/C4H7NO2/c1-2-4(7)5-3-6/h2,6H,1,3H2,(H,5,7)",CNCOEDDPFOAUMB-UHFFFAOYSA-N,27106,DTXSID3020885,DSSTox_Substance_Id,DTXSID3020885,N-Methylolacrylamide
7,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,"InChI=1S/C22H42O4/c1-19(2)13-7-5-11-17-25-21(23)15-9-10-16-22(24)26-18-12-6-8-14-20(3)4/h19-20H,5-18H2,1-4H3",CJFLBOQMPJCWLR-UHFFFAOYSA-N,27107,DTXSID60274043,DSSTox_Substance_Id,DTXSID60274043,bis(6-Methylheptyl) adipate
8,O=S(=O)(NC(=S)C1=CC=CC=C1)C1=CC=CC=C1,O=S(=O)(NC(=S)c1ccccc1)c1ccccc1,"InChI=1S/C13H11NO2S2/c15-18(16,12-9-5-2-6-10-12)14-13(17)11-7-3-1-4-8-11/h1-10H,(H,14,17)",NHRGJCJTJXYGDA-UHFFFAOYSA-N,27108,DTXSID40354195,DSSTox_Substance_Id,DTXSID40354195,F0898-0127
9,NC1=CC=CC2=C1C(=CC=C2)[N+]([O-])=O,Nc1cccc2cccc([N+](=O)[O-])c12,"InChI=1S/C10H8N2O2/c11-8-5-1-3-7-4-2-6-9(10(7)8)12(13)14/h1-6H,11H2",SOOKWSYBWVCXEB-UHFFFAOYSA-N,27109,DTXSID70297384,DSSTox_Substance_Id,DTXSID70297384,8-nitronaphthalen-1-amine
