,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,CCOC1=CC=CC(=C1)C(=O)NCN1CCC(CC1)C1=CC=CC=[N+]1[O-],CCOc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,"InChI=1S/C20H25N3O3/c1-2-26-18-7-5-6-17(14-18)20(24)21-15-22-12-9-16(10-13-22)19-8-3-4-11-23(19)25/h3-8,11,14,16H,2,9-10,12-13,15H2,1H3,(H,21,24)",HVRQNODQEAIUQA-UHFFFAOYSA-N,DTXSID60439433,DSSTox_Substance_Id,DTXSID60439433,3-ethoxy-N-[[4-(1-oxidopyridin-1-ium-2-yl)piperidin-1-yl]methyl]benzamide
1,COC1=CC=CC=C1C1CCN(CC(=O)NC2=CC=CC(C)=C2)CC1,COc1ccccc1C1CCN(CC(=O)Nc2cccc(C)c2)CC1,"InChI=1S/C21H26N2O2/c1-16-6-5-7-18(14-16)22-21(24)15-23-12-10-17(11-13-23)19-8-3-4-9-20(19)25-2/h3-9,14,17H,10-13,15H2,1-2H3,(H,22,24)",WNDADDXKRMDNSK-UHFFFAOYSA-N,DTXSID60440544,DSSTox_Substance_Id,DTXSID60440544,2-[4-(2-methoxyphenyl)piperidin-1-yl]-N-(3-methylphenyl)acetamide
2,CC1=CC(=CC=C1)C(=O)NCN1CCC(CC1)C1=NC=CS1,Cc1cccc(C(=O)NCN2CCC(c3nccs3)CC2)c1,"InChI=1S/C17H21N3OS/c1-13-3-2-4-15(11-13)16(21)19-12-20-8-5-14(6-9-20)17-18-7-10-22-17/h2-4,7,10-11,14H,5-6,8-9,12H2,1H3,(H,19,21)",ATPINSKUJGBMGW-UHFFFAOYSA-N,DTXSID90582421,DSSTox_Substance_Id,DTXSID90582421,"3-Methyl-N-{[4-(1,3-thiazol-2-yl)piperidin-1-yl]methyl}benzamide"
3,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=CC(=O)NC1=O,O=c1ccn(C2CC(O)C(CO[PH](=O)(=O)O)O2)c(=O)[nH]1,"InChI=1S/C9H12N2O8P/c12-5-3-8(11-2-1-7(13)10-9(11)14)19-6(5)4-18-20(15,16)17/h1-2,5-6,8,12H,3-4H2,(H,10,13,14)(H,15,16,17)",UAMFNSJDHIQJOV-UHFFFAOYSA-N,DTXSID20242223,DSSTox_Substance_Id,DTXSID20242223,2'-Deoxyuridylic acid
4,CC1=CN([C@@H]2O[C@H](COP(O)(O)=O)C=C2)C(=O)NC1=O,Cc1cn(C2C=CC(CO[PH](=O)(=O)O)O2)c(=O)[nH]c1=O,"InChI=1S/C10H12N2O7P/c1-6-4-12(10(14)11-9(6)13)8-3-2-7(19-8)5-18-20(15,16)17/h2-4,7-8H,5H2,1H3,(H,11,13,14)(H,15,16,17)",QTNLNQOQDDGXNZ-UHFFFAOYSA-N,DTXSID10332728,DSSTox_Substance_Id,DTXSID10332728,d4TMP
5,CN1C(=O)NC2=C1C=C(C=N2)C1=CC=CC=C1,Cn1c(=O)[nH]c2ncc(-c3ccccc3)cc21,"InChI=1S/C13H11N3O/c1-16-11-7-10(9-5-3-2-4-6-9)8-14-12(11)15-13(16)17/h2-8H,1H3,(H,14,15,17)",PDYMCBRGMDRAPX-UHFFFAOYSA-N,DTXSID90399990,DSSTox_Substance_Id,DTXSID90399990,"1-Methyl-6-phenyl-1,3-dihydro-2H-imidazo[4,5-b]pyridin-2-one"
6,CC1=CN([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2F)C(=O)NC1=O,Cc1cn(C2OC(CO[PH](=O)(=O)O)C(O)C2F)c(=O)[nH]c1=O,"InChI=1S/C10H13FN2O8P/c1-4-2-13(10(16)12-8(4)15)9-6(11)7(14)5(21-9)3-20-22(17,18)19/h2,5-7,9,14H,3H2,1H3,(H,12,15,16)(H,17,18,19)",TZWHWVPWGRLZJR-UHFFFAOYSA-N,DTXSID60333326,DSSTox_Substance_Id,DTXSID60333326,"[(2R,3R,4R,5R)-4-fluoro-3-hydroxy-5-(5-methyl-2,4-dioxo-pyrimidin-1-yl)tetrahydrofuran-2-yl]methyl dihydrogen phosphate"
7,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(Br)C(=O)NC1=O,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,"InChI=1S/C9H11BrN2O5/c10-4-2-12(9(16)11-8(4)15)7-1-5(14)6(3-13)17-7/h2,5-7,13-14H,1,3H2,(H,11,15,16)",WOVKYSAHUYNSMH-UHFFFAOYSA-N,DTXSID7033105,DSSTox_Substance_Id,DTXSID7033105,5-Bromo-2'-deoxyuridine
8,CC(=O)OC[C@H]1O[C@H](C=C1)N1C=C(C)C(=O)NC1=O,CC(=O)OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1,"InChI=1S/C12H14N2O5/c1-7-5-14(12(17)13-11(7)16)10-4-3-9(19-10)6-18-8(2)15/h3-5,9-10H,6H2,1-2H3,(H,13,16,17)",QIDSTUDQCSMSKL-UHFFFAOYSA-N,DTXSID30228139,DSSTox_Substance_Id,DTXSID30228139,"Thymidine, 2',3'-didehydro-3'-deoxy-, 5'-acetate"
9,COC1=CC(O)=CC2=C1C(=O)C(=CO2)C1=CC(CC=C(C)C)=C(O)C(O)=C1,COc1cc(O)cc2occ(-c3cc(O)c(O)c(CC=C(C)C)c3)c(=O)c12,"InChI=1S/C21H20O6/c1-11(2)4-5-12-6-13(7-16(23)20(12)24)15-10-27-18-9-14(22)8-17(26-3)19(18)21(15)25/h4,6-10,22-24H,5H2,1-3H3",PYVPKOSKOWDDSV-UHFFFAOYSA-N,DTXSID50154865,DSSTox_Substance_Id,DTXSID50154865,Glisoflavone
10,COC1=CC2=NC=CC3=C2N(C2=C3C=CC=C2)C1=O,COc1cc2nccc3c4ccccc4n(c1=O)c23,"InChI=1S/C15H10N2O2/c1-19-13-8-11-14-10(6-7-16-11)9-4-2-3-5-12(9)17(14)15(13)18/h2-8H,1H3",TXEFUSAHPIYZHD-UHFFFAOYSA-N,DTXSID6074544,DSSTox_Substance_Id,DTXSID6074544,5-Methoxycanthin-6-one
11,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,"InChI=1S/C32H64O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32(33)34/h2-31H2,1H3,(H,33,34)",ICAIHSUWWZJGHD-UHFFFAOYSA-N,DTXSID30189791,DSSTox_Substance_Id,DTXSID30189791,Dotriacontanoic acid
12,OCC1=NC=C(O)C=C1,OCc1ccc(O)cn1,"InChI=1S/C6H7NO2/c8-4-5-1-2-6(9)3-7-5/h1-3,8-9H,4H2",NESFDGDRYVANBC-UHFFFAOYSA-N,DTXSID10329330,DSSTox_Substance_Id,DTXSID10329330,6-(hydroxymethyl)pyridin-3-ol
13,O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,"InChI=1S/C18H16OSi/c19-20(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15,19H",NLSXASIDNWDYMI-UHFFFAOYSA-N,DTXSID1036545,DSSTox_Substance_Id,DTXSID1036545,Triphenylsilanol
14,OCCCCN1C=CC(=O)NC1=O,O=c1ccn(CCCCO)c(=O)[nH]1,"InChI=1S/C8H12N2O3/c11-6-2-1-4-10-5-3-7(12)9-8(10)13/h3,5,11H,1-2,4,6H2,(H,9,12,13)",YSBUPONRFOZSQY-UHFFFAOYSA-N,DTXSID50493504,DSSTox_Substance_Id,DTXSID50493504,"1-(4-Hydroxybutyl)pyrimidine-2,4(1H,3H)-dione"
15,CC(C)(C)[Si](C)(C)O,CC(C)(C)[Si](C)(C)O,"InChI=1S/C6H16OSi/c1-6(2,3)8(4,5)7/h7H,1-5H3",FGWRMMTYIZKYMA-UHFFFAOYSA-N,DTXSID60339207,DSSTox_Substance_Id,DTXSID60339207,tert-Butyldimethylsilanol
16,OC[C@H]1O[C@H](C=C1)N1C=CC(=O)NC1=O,O=c1ccn(C2C=CC(CO)O2)c(=O)[nH]1,"InChI=1S/C9H10N2O4/c12-5-6-1-2-8(15-6)11-4-3-7(13)10-9(11)14/h1-4,6,8,12H,5H2,(H,10,13,14)",NZXWQUCGACTHLK-UHFFFAOYSA-N,DTXSID50208453,DSSTox_Substance_Id,DTXSID50208453,"2',3'-Didehydro-2',3'-dideoxyuridine"
17,OC(=O)CCCN1C=CC(=O)NC1=O,O=C(O)CCCn1ccc(=O)[nH]c1=O,"InChI=1S/C8H10N2O4/c11-6-3-5-10(8(14)9-6)4-1-2-7(12)13/h3,5H,1-2,4H2,(H,12,13)(H,9,11,14)",QUNMTFIUXOCVPQ-UHFFFAOYSA-N,DTXSID30291222,DSSTox_Substance_Id,DTXSID30291222,"4-(2,4-dioxopyrimidin-1-yl)butanoic acid"
18,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,OC(c1ccccc1)(c1ccccc1)c1ccccc1,"InChI=1S/C19H16O/c20-19(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15,20H",LZTRCELOJRDYMQ-UHFFFAOYSA-N,DTXSID0058803,DSSTox_Substance_Id,DTXSID0058803,"Benzenemethanol, .alpha.,.alpha.-diphenyl-"
19,O=C1NC(=O)N(C=C1)[C@@H]1O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,O=c1ccn(C2C=CC(COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1,"InChI=1S/C28H24N2O4/c31-25-18-19-30(27(32)29-25)26-17-16-24(34-26)20-33-28(21-10-4-1-5-11-21,22-12-6-2-7-13-22)23-14-8-3-9-15-23/h1-19,24,26H,20H2,(H,29,31,32)",FNGKTILOSNGWLS-UHFFFAOYSA-N,DTXSID10454858,DSSTox_Substance_Id,DTXSID10454858,"1-[(2R,5S)-5-(trityloxymethyl)-2,5-dihydrofuran-2-yl]pyrimidine-2,4-dione"
20,CC(C)(C)[Si](C)(C)O[C@H]1C[C@@H](O[C@@H]1CO)N1C=CC(=O)NC1=O,CC(C)(C)[Si](C)(C)OC1CC(n2ccc(=O)[nH]c2=O)OC1CO,"InChI=1S/C15H26N2O5Si/c1-15(2,3)23(4,5)22-10-8-13(21-11(10)9-18)17-7-6-12(19)16-14(17)20/h6-7,10-11,13,18H,8-9H2,1-5H3,(H,16,19,20)",CYEAJMJUHMELTK-UHFFFAOYSA-N,DTXSID90439421,DSSTox_Substance_Id,DTXSID90439421,"1-[(2R,4S,5R)-4-[tert-butyl(dimethyl)silyl]oxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione"
21,COC1=CC=C(C=C1)C1=NC=CC=N1,COc1ccc(-c2ncccn2)cc1,"InChI=1S/C11H10N2O/c1-14-10-5-3-9(4-6-10)11-12-7-2-8-13-11/h2-8H,1H3",PDAIFTPWQFGJGD-UHFFFAOYSA-N,DTXSID10449204,DSSTox_Substance_Id,DTXSID10449204,2-(4-methoxyphenyl)pyrimidine
22,[O-][N+](=O)C1=NC=CN1CC1=CC(=O)NC(=O)N1,O=c1cc(Cn2ccnc2[N+](=O)[O-])[nH]c(=O)[nH]1,"InChI=1S/C8H7N5O4/c14-6-3-5(10-7(15)11-6)4-12-2-1-9-8(12)13(16)17/h1-3H,4H2,(H2,10,11,14,15)",FSZYEFJUJVRQAW-UHFFFAOYSA-N,DTXSID10449724,DSSTox_Substance_Id,DTXSID10449724,"6-[(2-nitroimidazol-1-yl)methyl]-1H-pyrimidine-2,4-dione"
23,OC1=C(C=CC(=O)N1)C#N,N#Cc1ccc(=O)[nH]c1O,"InChI=1S/C6H4N2O2/c7-3-4-1-2-5(9)8-6(4)10/h1-2H,(H2,8,9,10)",BFHKYHMCIAMQIN-UHFFFAOYSA-N,DTXSID90188927,DSSTox_Substance_Id,DTXSID90188927,"2,6-Dihydroxy-3-cyanopyridine"
24,CCC1=C(Cl)NC(=O)NC1=O,CCc1c(Cl)[nH]c(=O)[nH]c1=O,"InChI=1S/C6H7ClN2O2/c1-2-3-4(7)8-6(11)9-5(3)10/h2H2,1H3,(H2,8,9,10,11)",FGJRVKJHXCITAA-UHFFFAOYSA-N,DTXSID20474027,DSSTox_Substance_Id,DTXSID20474027,6-Chloro-5-ethyluracil
25,CC1=C(C#N)C(O)=NC(O)=C1,Cc1cc(=O)[nH]c(O)c1C#N,"InChI=1S/C7H6N2O2/c1-4-2-6(10)9-7(11)5(4)3-8/h2H,1H3,(H2,9,10,11)",YRGYYQCOWUULNF-UHFFFAOYSA-N,DTXSID2063890,DSSTox_Substance_Id,DTXSID2063890,"3-Pyridinecarbonitrile, 1,2-dihydro-6-hydroxy-4-methyl-2-oxo-"
26,CC1=C(N)NC(=O)NC1=O,Cc1c(N)[nH]c(=O)[nH]c1=O,"InChI=1S/C5H7N3O2/c1-2-3(6)7-5(10)8-4(2)9/h1H3,(H4,6,7,8,9,10)",CUTGVWHMTHWOJP-UHFFFAOYSA-N,DTXSID80166395,DSSTox_Substance_Id,DTXSID80166395,6-Aminothymine
27,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(O1)C1=CC=CC=C1N,CC(C)(C)c1ccc(-c2nnc(-c3ccccc3N)o2)cc1,"InChI=1S/C18H19N3O/c1-18(2,3)13-10-8-12(9-11-13)16-20-21-17(22-16)14-6-4-5-7-15(14)19/h4-11H,19H2,1-3H3",ORSLEBNPFFMHND-UHFFFAOYSA-N,DTXSID30384123,DSSTox_Substance_Id,DTXSID30384123,"2-[5-(4-tert-Butylphenyl)-1,3,4-oxadiazol-2-yl]aniline"
28,FC(F)(F)C1=C(C=C(S1)C1=NC(=NO1)C1=CC=CC=C1)C1=CC=CC=C1,FC(F)(F)c1sc(-c2nc(-c3ccccc3)no2)cc1-c1ccccc1,"InChI=1S/C19H11F3N2OS/c20-19(21,22)16-14(12-7-3-1-4-8-12)11-15(26-16)18-23-17(24-25-18)13-9-5-2-6-10-13/h1-11H",PJHDZYVIURRTBF-UHFFFAOYSA-N,DTXSID80372358,DSSTox_Substance_Id,DTXSID80372358,"3-phenyl-5-[4-phenyl-5-(trifluoromethyl)thiophen-2-yl]-1,2,4-oxadiazole"
29,CCCCCCCCC1=CC=C(CCC(N)CCP(O)(O)=O)C=C1,CCCCCCCCc1ccc(CCC(N)CC[PH](=O)(=O)O)cc1,"InChI=1S/C19H33NO3P/c1-2-3-4-5-6-7-8-17-9-11-18(12-10-17)13-14-19(20)15-16-24(21,22)23/h9-12,19H,2-8,13-16,20H2,1H3,(H,21,22,23)",NWOLRWDGXPAHOP-UHFFFAOYSA-N,DTXSID80436343,DSSTox_Substance_Id,DTXSID80436343,[3-amino-5-(4-octylphenyl)pentyl]phosphonic acid
30,CCCCCCCCCC1=CC=C(CN2CC(C2)C(O)=O)C=C1,CCCCCCCCCc1ccc(CN2CC(C(=O)O)C2)cc1,"InChI=1S/C20H31NO2/c1-2-3-4-5-6-7-8-9-17-10-12-18(13-11-17)14-21-15-19(16-21)20(22)23/h10-13,19H,2-9,14-16H2,1H3,(H,22,23)",OVHZTRSKNATTNM-UHFFFAOYSA-N,DTXSID30436176,DSSTox_Substance_Id,DTXSID30436176,1-[(4-nonylphenyl)methyl]azetidine-3-carboxylic acid
31,CCCCCCCCCC1=CC=C(CN2CCC(C2)C(O)=O)C=C1,CCCCCCCCCc1ccc(CN2CCC(C(=O)O)C2)cc1,"InChI=1S/C21H33NO2/c1-2-3-4-5-6-7-8-9-18-10-12-19(13-11-18)16-22-15-14-20(17-22)21(23)24/h10-13,20H,2-9,14-17H2,1H3,(H,23,24)",JXGNTXCFTVWCAS-UHFFFAOYSA-N,DTXSID10436795,DSSTox_Substance_Id,DTXSID10436795,1-[(4-nonylphenyl)methyl]pyrrolidine-3-carboxylic acid
32,CCCCCCCCCC1=CC=C(CN2CCC(C2)P(O)(O)=O)C=C1,CCCCCCCCCc1ccc(CN2CCC([PH](=O)(=O)O)C2)cc1,"InChI=1S/C20H33NO3P/c1-2-3-4-5-6-7-8-9-18-10-12-19(13-11-18)16-21-15-14-20(17-21)25(22,23)24/h10-13,20H,2-9,14-17H2,1H3,(H,22,23,24)",SCDVUUKXIXUQIX-UHFFFAOYSA-N,DTXSID10437782,DSSTox_Substance_Id,DTXSID10437782,[1-[(4-nonylphenyl)methyl]pyrrolidin-3-yl]phosphonic acid
33,CCCCCCCCCCCCP(O)(O)=O,CCCCCCCCCCCC[PH](=O)(=O)O,"InChI=1S/C12H26O3P/c1-2-3-4-5-6-7-8-9-10-11-12-16(13,14)15/h2-12H2,1H3,(H,13,14,15)",XEPLEGJHCCGGKV-UHFFFAOYSA-N,DTXSID2063715,DSSTox_Substance_Id,DTXSID2063715,Dodecylphosphonic acid
34,CCCCCCCCCCP(O)(O)=O,CCCCCCCCCC[PH](=O)(=O)O,"InChI=1S/C10H22O3P/c1-2-3-4-5-6-7-8-9-10-14(11,12)13/h2-10H2,1H3,(H,11,12,13)",UTOCUDZUQSHULB-UHFFFAOYSA-N,DTXSID7064497,DSSTox_Substance_Id,DTXSID7064497,Decylphosphonic acid
35,CCCCCCCCCCCCCCP(O)(O)=O,CCCCCCCCCCCCCC[PH](=O)(=O)O,"InChI=1S/C14H30O3P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-18(15,16)17/h2-14H2,1H3,(H,15,16,17)",UOIFRLBOKGGHPG-UHFFFAOYSA-N,DTXSID7063550,DSSTox_Substance_Id,DTXSID7063550,Tetradecylphosphonic acid
36,CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(O)(O)=O)C(O)=O,CCCCCCCCCCCCCCCC(=O)NC(CO[PH](=O)(=O)O)C(=O)O,"InChI=1S/C19H37NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)20-17(19(22)23)16-27-28(24,25)26/h17H,2-16H2,1H3,(H,20,21)(H,22,23)(H,24,25,26)",XQSGPCXPBGTNHD-UHFFFAOYSA-N,DTXSID70425009,DSSTox_Substance_Id,DTXSID70425009,L-NASPA
37,CCCCCCCCCCCCCCOP(O)(O)=O,CCCCCCCCCCCCCCO[PH](=O)(=O)O,"InChI=1S/C14H30O4P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-18-19(15,16)17/h2-14H2,1H3,(H,15,16,17)",CTPFXVDFDKEWOK-UHFFFAOYSA-N,DTXSID1073995,DSSTox_Substance_Id,DTXSID1073995,Tetradecyl dihydrogen phosphate
38,CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCC,CCCCCCCC(=O)OCC(CO[PH](=O)(=O)O)OC(=O)CCCCCCC,"InChI=1S/C19H36O8P/c1-3-5-7-9-11-13-18(20)25-15-17(16-26-28(22,23)24)27-19(21)14-12-10-8-6-4-2/h17H,3-16H2,1-2H3,(H,22,23,24)",KKMMNVHVZPURMZ-UHFFFAOYSA-N,DTXSID70145477,DSSTox_Substance_Id,DTXSID70145477,Dioctanoylphosphatidic acid
39,CCCCCCCCCCCCCCCCCCP(O)(O)=O,CCCCCCCCCCCCCCCCCC[PH](=O)(=O)O,"InChI=1S/C18H38O3P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22(19,20)21/h2-18H2,1H3,(H,19,20,21)",SJHUQZVDEQTVOJ-UHFFFAOYSA-N,DTXSID5063574,DSSTox_Substance_Id,DTXSID5063574,Octadecylphosphonic acid
40,CCCCCCCCCCCCCCCCOC1=C(C=C(C=C1)S(O)(=O)=O)C(O)=O,CCCCCCCCCCCCCCCCOc1ccc(S(=O)(=O)O)cc1C(=O)O,"InChI=1S/C23H38O6S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18-29-22-17-16-20(30(26,27)28)19-21(22)23(24)25/h16-17,19H,2-15,18H2,1H3,(H,24,25)(H,26,27,28)",XMOQPZLLKNFFIR-UHFFFAOYSA-N,DTXSID60403518,DSSTox_Substance_Id,DTXSID60403518,2-hexadecoxy-5-sulfobenzoic acid
