,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,"InChI=1S/C10H11F3N2O5/c11-10(12,13)4-2-15(9(19)14-8(4)18)7-1-5(17)6(3-16)20-7/h2,5-7,16-17H,1,3H2,(H,14,18,19)",VSQQQLOSPVPRAZ-UHFFFAOYSA-N,275,DTXSID4046602,DSSTox_Substance_Id,DTXSID4046602,Trifluridine
1,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,"InChI=1S/C24H40O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h15-21,25H,4-14H2,1-3H3,(H,26,27)",SMEROWZSTRWXGI-UHFFFAOYSA-N,276,DTXSID6020779,DSSTox_Substance_Id,DTXSID6020779,Lithocholic acid
2,O=C1N=CNC2=C1C=NN2,O=c1[nH]cnc2[nH]ncc12,"InChI=1S/C5H4N4O/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)",OFCNXPDARWKPPY-UHFFFAOYSA-N,277,DTXSID4022573,DSSTox_Substance_Id,DTXSID4022573,Allopurinol
3,COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=C(N2)C=CC=C3)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,"InChI=1S/C29H38FN3O3/c1-20(2)28-23-12-11-22(30)18-21(23)13-14-29(28,36-27(34)19-35-4)15-17-33(3)16-7-10-26-31-24-8-5-6-9-25(24)32-26/h5-6,8-9,11-12,18,20,28H,7,10,13-17,19H2,1-4H3,(H,31,32)",HBNPJJILLOYFJU-UHFFFAOYSA-N,278,DTXSID1023318,DSSTox_Substance_Id,DTXSID1023318,Mibefradil
4,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SCC(N)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O,CCCCCC=CCC=CC=CC=CC(SCC(N)C(=O)NCC(=O)O)C(O)CCCC(=O)O,"InChI=1S/C25H40N2O6S/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-22(21(28)15-14-17-23(29)30)34-19-20(26)25(33)27-18-24(31)32/h6-7,9-13,16,20-22,28H,2-5,8,14-15,17-19,26H2,1H3,(H,27,33)(H,29,30)(H,31,32)",YEESKJGWJFYOOK-UHFFFAOYSA-N,279,DTXSID6040533,DSSTox_Substance_Id,DTXSID6040533,Leukotriene D4
5,C(COC1=CC=C(CN2CCCCC2)C=C1)CN1CCCCC1,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,"InChI=1S/C20H32N2O/c1-3-12-21(13-4-1)16-7-17-23-20-10-8-19(9-11-20)18-22-14-5-2-6-15-22/h8-11H,1-7,12-18H2",PTKHFRNHJULJKT-UHFFFAOYSA-N,280,DTXSID70377579,DSSTox_Substance_Id,DTXSID70377579,1-[3-[4-(1-Piperidinylmethyl)phenoxy]propyl]piperidine
6,CC(C)C1CCC(C)CC1O,CC1CCC(C(C)C)C(O)C1,"InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3",NOOLISFMXDJSKH-UHFFFAOYSA-N,281,DTXSID8029650,DSSTox_Substance_Id,DTXSID8029650,Menthol
7,NC[C@H](O)C1=CC=C(O)C(O)=C1,NCC(O)c1ccc(O)c(O)c1,"InChI=1S/C8H11NO3/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8,10-12H,4,9H2",SFLSHLFXELFNJZ-UHFFFAOYSA-N,282,DTXSID5023378,DSSTox_Substance_Id,DTXSID5023378,Norepinephrine
8,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=C3C=CC=C1)C2,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,"InChI=1S/C21H26N2O3/c1-26-21(25)19-15-10-17-20-14(13-4-2-3-5-16(13)22-20)8-9-23(17)11-12(15)6-7-18(19)24/h2-5,12,15,17-19,22,24H,6-11H2,1H3",BLGXFZZNTVWLAY-UHFFFAOYSA-N,283,DTXSID9040130,DSSTox_Substance_Id,DTXSID9040130,Yohimbine
9,CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,"InChI=1S/C18H23NO3/c1-13(2-3-14-4-7-16(20)8-5-14)19-11-10-15-6-9-17(21)18(22)12-15/h4-9,12-13,19-22H,2-3,10-11H2,1H3",JRWZLRBJNMZMFE-UHFFFAOYSA-N,284,DTXSID3022958,DSSTox_Substance_Id,DTXSID3022958,DL-Dobutamine
