,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,O=C1CCC(C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,O=C1C=CC(c2ccccc2)(c2ccccc2)CC1,"InChI=1S/C18H16O/c19-17-11-13-18(14-12-17,15-7-3-1-4-8-15)16-9-5-2-6-10-16/h1-11,13H,12,14H2",LUFGFXHHSGISSL-UHFFFAOYSA-N,DTXSID30196460,DSSTox_Substance_Id,DTXSID30196460,"2-Cyclohexen-1-one, 4,4-diphenyl-"
1,ClC1=CC=C(C=C1)S(=O)(=O)NCC(NC1=CC=CC=C1)C1=CC=CC=C1,O=S(=O)(NCC(Nc1ccccc1)c1ccccc1)c1ccc(Cl)cc1,"InChI=1S/C20H19ClN2O2S/c21-17-11-13-19(14-12-17)26(24,25)22-15-20(16-7-3-1-4-8-16)23-18-9-5-2-6-10-18/h1-14,20,22-23H,15H2",ZLTYBEKAYYHILM-UHFFFAOYSA-N,DTXSID10345232,DSSTox_Substance_Id,DTXSID10345232,"Benzenesulfonamide, 4-chloro-N-[2-phenyl-2-(phenylamino)ethyl]-"
2,Cl.CCCOC1=CC=C(C=C1)C1=CSC2=NCCN12,CCCOc1ccc(C2=CSC3=NCCN23)cc1,"InChI=1S/C14H16N2OS/c1-2-9-17-12-5-3-11(4-6-12)13-10-18-14-15-7-8-16(13)14/h3-6,10H,2,7-9H2,1H3",KCOISEZNGBXGMD-UHFFFAOYSA-N,DTXSID70156649,DSSTox_Substance_Id,DTXSID70156649,"Imidazo(2,1-b)thiazole, 5,6-dihydro-3-(4-propoxyphenyl)-, monohydrochloride"
3,ClC1=CC(C2=NC3=CC=CC=C3N2)=C(Br)C=C1,Clc1ccc(Br)c(-c2nc3ccccc3[nH]2)c1,"InChI=1S/C13H8BrClN2/c14-10-6-5-8(15)7-9(10)13-16-11-3-1-2-4-12(11)17-13/h1-7H,(H,16,17)",RWOLJEYWZCGWCA-UHFFFAOYSA-N,DTXSID10299206,DSSTox_Substance_Id,DTXSID10299206,MLS002920020
4,NC1=C2C=CC=CC2=NC(=S)N1C1=CC=CC=C1,N=c1c2ccccc2[nH]c(=S)n1-c1ccccc1,"InChI=1S/C14H11N3S/c15-13-11-8-4-5-9-12(11)16-14(18)17(13)10-6-2-1-3-7-10/h1-9,15H,(H,16,18)",LGWPPDKPOLFEQQ-UHFFFAOYSA-N,DTXSID90408334,DSSTox_Substance_Id,DTXSID90408334,"4-imino-3-phenyl-3,4-dihydro-2(1H)-quinazolinethione"
5,O=C(CC(=O)C1=CC=NC=C1)C1=CC=CS1,O=C(CC(=O)c1cccs1)c1ccncc1,"InChI=1S/C12H9NO2S/c14-10(9-3-5-13-6-4-9)8-11(15)12-2-1-7-16-12/h1-7H,8H2",FFHNDRMNLBJSHI-UHFFFAOYSA-N,DTXSID90285783,DSSTox_Substance_Id,DTXSID90285783,MLS002608454
6,CCCCN(CCCC)S(=O)(=O)C1=CC(=C(C=C1)N1CCCC1=O)[N+]([O-])=O,CCCCN(CCCC)S(=O)(=O)c1ccc(N2CCCC2=O)c([N+](=O)[O-])c1,"InChI=1S/C18H27N3O5S/c1-3-5-11-19(12-6-4-2)27(25,26)15-9-10-16(17(14-15)21(23)24)20-13-7-8-18(20)22/h9-10,14H,3-8,11-13H2,1-2H3",CXDFDUMRWRURSV-UHFFFAOYSA-N,DTXSID80385241,DSSTox_Substance_Id,DTXSID80385241,STK386228
7,COC(=O)C12CC(=O)C=C1C1=C(CC2)C=C(OC)C=C1,COC(=O)C12CC=c3cc(OC)ccc3=C1CC(=O)C2,"InChI=1S/C16H16O4/c1-19-12-3-4-13-10(7-12)5-6-16(15(18)20-2)9-11(17)8-14(13)16/h3-5,7H,6,8-9H2,1-2H3",LXDCFWIOLUXGLV-UHFFFAOYSA-N,DTXSID80302711,DSSTox_Substance_Id,DTXSID80302711,MLS003106387
8,O=C1N(CCC2=CCCCC2)C(=O)C2=CC=CC=C12,O=C1c2ccccc2C(=O)N1CCC1=CCCCC1,"InChI=1S/C16H17NO2/c18-15-13-8-4-5-9-14(13)16(19)17(15)11-10-12-6-2-1-3-7-12/h4-6,8-9H,1-3,7,10-11H2",GPPXCYYTHICROM-UHFFFAOYSA-N,DTXSID90341393,DSSTox_Substance_Id,DTXSID90341393,"2-[2-(1-Cyclohexen-1-yl)ethyl]-1H-isoindole-1,3(2H)-dione"
9,CC(C)(C)NC[C@H](O)C1=CC=C(O)C=C1Cl,CC(C)(C)NCC(O)c1ccc(O)cc1Cl,"InChI=1S/C12H18ClNO2/c1-12(2,3)14-7-11(16)9-5-4-8(15)6-10(9)13/h4-6,11,14-16H,7H2,1-3H3",LIXBJWRFCNRAPA-UHFFFAOYSA-N,DTXSID8048810,DSSTox_Substance_Id,DTXSID8048810,Meluadrine
10,COC1=CC=C(CC2(NC(=O)NC2=O)C2=CC=CC=C2)C=C1,COc1ccc(CC2(c3ccccc3)NC(=O)NC2=O)cc1,"InChI=1S/C17H16N2O3/c1-22-14-9-7-12(8-10-14)11-17(13-5-3-2-4-6-13)15(20)18-16(21)19-17/h2-10H,11H2,1H3,(H2,18,19,20,21)",CNEAXCZHHYEJFV-UHFFFAOYSA-N,DTXSID00287233,DSSTox_Substance_Id,DTXSID00287233,MLS002667305
11,[I-].C[N+](C)(C)CC1CCCC1=O,C[N+](C)(C)CC1CCCC1=O,"InChI=1S/C9H18NO/c1-10(2,3)7-8-5-4-6-9(8)11/h8H,4-7H2,1-3H3/q+1",UAOIKCQQNVPMSU-UHFFFAOYSA-N,DTXSID50326924,DSSTox_Substance_Id,DTXSID50326924,NSC621889
12,COC1=CC(=O)OC11CCCCC1,COC1=CC(=O)OC12CCCCC2,"InChI=1S/C10H14O3/c1-12-8-7-9(11)13-10(8)5-3-2-4-6-10/h7H,2-6H2,1H3",OZYSHFZNDKTNCV-UHFFFAOYSA-N,DTXSID00342371,DSSTox_Substance_Id,DTXSID00342371,4-Methoxy-1-oxaspiro[4.5]dec-3-en-2-one
13,CC(=O)NC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,CC(=O)Nc1ccc(C2C(=O)c3ccccc3C2=O)cc1,"InChI=1S/C17H13NO3/c1-10(19)18-12-8-6-11(7-9-12)15-16(20)13-4-2-3-5-14(13)17(15)21/h2-9,15H,1H3,(H,18,19)",RJZOMGNCKJOBPE-UHFFFAOYSA-N,DTXSID30357433,DSSTox_Substance_Id,DTXSID30357433,"N-[4-(1,3-Dioxo-indan-2-yl)-phenyl]-acetamide"
