,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
0,OC(CC1=CC=CC=C1)(CC1=CC=CC=C1)C1=CC=CC=C1,OC(Cc1ccccc1)(Cc1ccccc1)c1ccccc1,"InChI=1S/C21H20O/c22-21(20-14-8-3-9-15-20,16-18-10-4-1-5-11-18)17-19-12-6-2-7-13-19/h1-15,22H,16-17H2",LPKALOWBSKZKPT-UHFFFAOYSA-N,DTXSID70282770,DSSTox_Substance_Id,DTXSID70282770,"1,2,3-triphenyl-2-propanol"
1,OC(=O)C1=CC(=NC2=CC3=CC=CC=C3C=C12)C1=CC=C(C=C1)C1=CC=CC=C1,O=C(O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2cc3ccccc3cc12,"InChI=1S/C26H17NO2/c28-26(29)23-16-24(19-12-10-18(11-13-19)17-6-2-1-3-7-17)27-25-15-21-9-5-4-8-20(21)14-22(23)25/h1-16H,(H,28,29)",UKUYQFXKQFWUJO-UHFFFAOYSA-N,DTXSID80300373,DSSTox_Substance_Id,DTXSID80300373,NSC136469
2,COC1=C(OC)C2=C(C=C1)[C@@H](OC2=O)[C@@H]1N(C)CCC2=CC3=C(OCO3)C(OC)=C12,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,"InChI=1S/C22H23NO7/c1-23-8-7-11-9-14-20(29-10-28-14)21(27-4)15(11)17(23)18-12-5-6-13(25-2)19(26-3)16(12)22(24)30-18/h5-6,9,17-18H,7-8,10H2,1-4H3",AKNNEGZIBPJZJG-UHFFFAOYSA-N,DTXSID70191919,DSSTox_Substance_Id,DTXSID70191919,L-beta-Narcotine
3,OC(=O)C1=CC(=O)NC(=S)N1,O=C(O)c1cc(=O)[nH]c(=S)[nH]1,"InChI=1S/C5H4N2O3S/c8-3-1-2(4(9)10)6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)",ISOQUWRYYNKKGX-UHFFFAOYSA-N,DTXSID3064516,DSSTox_Substance_Id,DTXSID3064516,"4-Pyrimidinecarboxylic acid, 1,2,3,6-tetrahydro-6-oxo-2-thioxo-"
4,O=C1N(CCCSC2=CC=CC=C2)C(=O)C2=CC=CC=C12,O=C1c2ccccc2C(=O)N1CCCSc1ccccc1,"InChI=1S/C17H15NO2S/c19-16-14-9-4-5-10-15(14)17(20)18(16)11-6-12-21-13-7-2-1-3-8-13/h1-5,7-10H,6,11-12H2",BYUIXCDIRNBWLK-UHFFFAOYSA-N,DTXSID20295294,DSSTox_Substance_Id,DTXSID20295294,NSC101023
5,CC1=CC(=CC(CNC2CCCCC2)=C1O)C(C)(C)C,Cc1cc(C(C)(C)C)cc(CNC2CCCCC2)c1O,"InChI=1S/C18H29NO/c1-13-10-15(18(2,3)4)11-14(17(13)20)12-19-16-8-6-5-7-9-16/h10-11,16,19-20H,5-9,12H2,1-4H3",DVMJYVSFWOSELO-UHFFFAOYSA-N,DTXSID00286882,DSSTox_Substance_Id,DTXSID00286882,NSC48160
6,N[C@@H](C(O)=O)C1=CC(C(O)=O)=C(C=C1)C(O)=O,NC(C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,"InChI=1S/C10H9NO6/c11-7(10(16)17)4-1-2-5(8(12)13)6(3-4)9(14)15/h1-3,7H,11H2,(H,12,13)(H,14,15)(H,16,17)",IJVMOGKBEVRBPP-UHFFFAOYSA-N,DTXSID20424986,DSSTox_Substance_Id,DTXSID20424986,"4-[(R)-Amino(carboxy)methyl]benzene-1,2-dicarboxylic acid"
7,C1OC2=C(O1)C=C(C=C2)C(SC1=CC=CC=C1)SC1=CC=CC=C1,c1ccc(SC(Sc2ccccc2)c2ccc3c(c2)OCO3)cc1,"InChI=1S/C20H16O2S2/c1-3-7-16(8-4-1)23-20(24-17-9-5-2-6-10-17)15-11-12-18-19(13-15)22-14-21-18/h1-13,20H,14H2",CTZRGBQIQAQJIM-UHFFFAOYSA-N,DTXSID30285363,DSSTox_Substance_Id,DTXSID30285363,NSC41550
8,OC1=CC(O)=C2C(=O)C[C@@H](OC2=C1)C1=CC=CC=C1,O=C1CC(c2ccccc2)Oc2cc(O)cc(O)c21,"InChI=1S/C15H12O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-7,13,16-17H,8H2",URFCJEUYXNAHFI-UHFFFAOYSA-N,DTXSID30349853,DSSTox_Substance_Id,DTXSID30349853,(R)-Pinocembrin
9,CN1C=NC(=C1SCC(O)=O)[N+]([O-])=O,Cn1cnc([N+](=O)[O-])c1SCC(=O)O,"InChI=1S/C6H7N3O4S/c1-8-3-7-5(9(12)13)6(8)14-2-4(10)11/h3H,2H2,1H3,(H,10,11)",TUQQNQSADKYHNI-UHFFFAOYSA-N,DTXSID50284631,DSSTox_Substance_Id,DTXSID50284631,NSC38081
